"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"
"g11"	2.34624120365348	-12.1321935631598	8.57531322107587	3.1593375882503	-1.70613469820577	1.15586889641957	0.673105219112596	3.12350919201192	1.0038396097907	-4.96105816967909	-15.5338221881523	4.75884782608224	6.78063983691396	3.38320891740879	-7.42266589675656	-9.43663741596341	-4.34320176872898	24.6689809699116	-21.5100574910599	-0.701091556668257	5.7750432427908	11.9445372764667	-3.80071227941062	7.69726172894027	11.3507058639918	4.63198292161102	2.73324486815189	-15.7696748657586	7.5100700375895	-2.71508878875862	-19.5101646702652	-8.26207341560129
"g12"	-7.23712393139868	7.94723471457962	0.676433933660806	15.532586509221	11.0319879913869	10.9617811918402	-0.816303442873488	1.34308748215304	0.414736496184947	3.91526607596272	-10.0136590159466	2.11422038779528	9.93225287659458	7.14028442288556	-5.68889354133703	1.39007917344046	-6.97315253264952	8.80562683178817	-19.3172484550018	-3.9889110648494	-4.23611776307683	7.68846752653784	-0.323801156475403	2.94530140848358	-4.35304500551613	4.39682798395477	12.704556723621	-8.2435506657376	-2.05088743312013	5.33746435820601	5.28031000758358	-18.3962798149076
"g13"	8.17334028620744	12.3449760495424	-1.43660240418856	-12.4701959818048	-4.06776498569886	5.25050184751811	6.25331261094365	-10.9616687176727	-9.24576408148836	-10.9272952494019	-10.3390882275286	-17.8101354548498	14.0026943514412	-3.58445334984908	10.8623786805748	-7.18830595623527	-14.088533194656	1.9970961065788	-18.3152601761234	12.0624956580377	16.3219558056256	6.81750786624798	12.2380172716841	7.719105840443	-17.4922603914115	-1.74640725198828	-5.53609410708854	-3.98506765712676	-1.56145229898832	3.58035283811033	-0.464114594518416	-0.743768498384525
"g14"	-5.14043427666493	-2.62999588592763	-1.79821694974106	12.8511443066839	0.623411958609422	4.08701980779688	-5.66251868813994	2.503797521179	-11.7453251011428	-5.56136181608998	-8.37441846694376	23.718109380743	0.447234431160221	3.27992801775624	-1.55019955801491	1.35540122140416	-1.95015916638579	-4.21723912374469	11.9941259877153	4.85841812020094	-1.37055696814894	1.87034711085999	12.2977058029545	10.7836469581746	-1.15912383824296	-7.81676706011549	-9.66732702103086	-22.2447152889037	2.66471601486732	-15.3149133511471	-3.79603058080286	-1.37513828367343
"g15"	6.68720710681455	3.67913973481955	-1.62856010890806	9.15889531247733	-6.51019810977688	-10.4812601416958	4.45909089221152	-4.02071585030225	12.0698151713154	-16.5332981069667	-5.0267839896935	11.3789018506452	11.4963133655256	10.9283093510412	17.8462750409053	-4.3994972368403	8.47800415933971	3.8344769047067	-2.12583460349848	-14.9628769869798	3.65639712189055	19.5701983095255	12.3598295411197	11.5204686248458	15.9649633491671	9.32548741634428	-10.2648207470124	-5.85889067145567	5.10214310070691	-1.14258275739454	-26.871193064503	8.73354021591265
"g16"	-1.6062075612126	-10.4302109000192	12.5499699932829	-14.1310582872591	12.5666057859038	9.70649422840951	7.38470158147907	-5.39405023673208	-0.485907383892384	12.932452311772	3.94930110501884	9.27420237114229	-4.52387954313847	-12.4082888915943	8.23942752890343	10.3755055056705	2.98343881956201	11.0056246238704	-13.397820893224	-6.60940527416992	-7.20574951345126	-2.57752424836092	6.38560294689526	-9.25866044670858	4.897328124324	-6.37477125260256	-1.9648446596254	-15.1634585110759	7.74197885435352	-10.7033993001464	-1.66798748606659	6.16991767896067
"g17"	-3.68489307625621	-3.2070541455368	-4.34300108521877	-1.0488181807003	4.15443986422181	4.33023044521576	3.16185939245656	-14.9426958314945	-3.54173990998077	6.16725456639588	-5.43538480608247	-14.9565568997972	-0.701036102228192	10.1507181676649	-11.4108973260378	6.94879305507126	-3.4328316670745	-13.0823121796397	-0.294983679536533	13.66281587647	-1.56203896721615	2.23130451666444	-3.72066431631478	-32.6954671011308	1.76713001589239	-13.0549577331924	-5.99825493435276	-7.05482517442818	-3.07944730307646	-17.4647550040757	-20.3169512526322	-12.6503673403597
"g18"	-5.7838909854354	16.5872090415618	-8.1428339762246	3.37774388869068	3.88390001856638	1.5176245684496	-9.64733818394434	-15.6922571267141	-10.8149793620428	-5.57569162203371	-5.50468364238339	-1.71341076053997	-7.81206927733474	-3.17652307859443	-3.93635174386073	-11.6021845848496	-4.36631957056563	7.83365872852163	1.5649830099833	16.2596341575461	-7.17422691830631	-12.647479807182	-2.43784990188733	8.85225109334925	-22.2975699728124	1.67751869451099	-5.06844408041306	0.702546900803501	3.75327744703007	3.85720600463733	14.5110561692342	-18.8558448012866
"g19"	-1.91237314832158	4.97106619696409	-2.28575265061141	-0.647926789624437	-20.5575539294625	5.49281224833339	9.08602249918135	-22.4943337288157	10.343326953303	-3.56788209722014	4.63474686549868	15.166395636197	5.7858832093621	-12.4339997352371	4.44020038962661	8.27020223543333	-1.41507007969607	5.56979898407868	4.54907974265903	2.09541616485595	-12.8631433864037	-11.0301504701146	-6.59897337504163	13.6645641974903	14.9147894271778	-6.32767417675254	-4.63779372637479	8.87957562366881	9.7509394691614	2.44157964280993	8.08643214476454	-4.30734645992575
"g20"	9.48772220992724	9.52569539710743	-10.9297153049143	-18.8682138001481	8.92652903982189	24.4220303046852	3.72496352637884	6.03738798114175	5.44323423487833	-0.581028042219579	-3.04796407942821	-5.58767663863406	-1.80167560452013	-3.43828576309592	10.8442356477063	10.2710053649196	-1.61276816281674	-8.27087902779047	-7.67497811941649	-6.48069112813284	3.76021674838324	-6.59089164122068	12.8540691987895	-0.617622062521598	7.79743906757725	7.48719432379361	5.12506438548218	7.49432259620787	2.31710731899354	7.5366793417414	-7.56899220328994	-3.2739242531746
"g21"	-4.43840583140294	-16.526008458863	-5.10837491373822	3.95898975550437	-12.9020530891731	6.13660755645533	8.69499174656697	-14.7775189340646	6.90435968887946	2.59710251389983	-4.70247218167129	10.0129593456559	12.8887421971276	20.0396065010964	-0.603610874671266	-6.07899833797337	5.34938647642481	-6.70204280116757	-1.1890800728171	15.9182343061798	0.731706499589115	-12.5008789554192	12.9308557477165	7.54222706135316	15.9071423947388	0.796807324396529	-17.4264328908071	6.29110214344112	-3.99501090748362	0.993975617353645	28.3225536373093	4.21895809000325
"g22"	-13.2565952655854	-2.88075157639877	6.52598242452817	5.23161616320645	4.44947226194863	4.75316967242725	5.74333227670484	8.07337431466028	-7.41786880348921	0.475749960992195	0.776977450707146	1.14527161317315	15.3834875616666	-15.90884080692	-11.5364552285692	-15.6794578721391	-0.366790607766371	16.1627296409656	-2.60699138504979	1.54586541761981	-1.14597246356509	11.9210468393335	0.594603178160033	8.72917934594241	-1.48600275961536	2.8853703591909	1.76040575188465	3.14721831426629	-13.5950131752101	-0.318774976390105	-20.6247131495333	-8.89321713057483
"g23"	-12.4975627361807	-10.1124245751987	-10.2716557558349	15.9181178987689	15.8371156414893	14.4978172307955	13.4735867344947	12.6731232418954	-2.73161569758176	-2.73946426264526	9.26618830957718	-5.01213347044368	5.58054915644689	-12.0586047458294	-4.09966389125005	-2.79371732334616	-1.75892673824062	-10.0857383322662	6.79638633586233	9.81078594372202	-0.602564548847272	8.8266410222992	-7.25129852724069	-3.29073644027088	-18.0847358485067	6.58886460574851	9.25856635856975	6.34012091502373	2.1125666281569	14.7169179208448	-0.508929039000006	-2.50670250765749
"g24"	7.4073996758108	24.169374206542	-3.93726521707308	-4.41825613837507	-17.4875173358203	1.64442116517105	14.745117443711	-7.95579093524353	-11.3177343287729	7.10522226429832	-9.40630126187906	-10.9541243262198	-4.90397413541375	-11.838357250209	10.9360779058369	-4.97739587926633	-4.15091968135581	9.8072214869688	-11.4836932454258	-14.3748519086096	-11.3197239917694	1.20183455169362	1.4158110721045	1.06574575252242	1.57519422543306	-6.21369302932922	-7.85858057989123	-2.74459939795485	-0.298576707111806	7.32937115520595	10.0171141915815	0.504840885612149
"g25"	-0.511529126832902	0.397120798792571	-13.299346347305	-13.3231192029608	14.2217563963338	-15.274796529298	-3.82394112331477	8.18714535670459	-7.42624531070455	-1.42003166308315	1.85316107375714	2.5129995712757	9.64351961100691	-1.39241625102895	-11.1071472038497	2.97369091895055	-1.32549115552721	15.3752796084414	3.30061103022014	-13.1127862039726	1.81851796658909	-17.9861176251156	-3.7562087341025	-4.90424582243303	-5.1638526454047	-13.5389178131602	-7.79842266613956	-7.69825913022075	12.3470681911736	3.83510618549084	-6.46460191675094	0.524887481049258
"g26"	-4.16622054516492	-12.8241659955636	-10.2345424184201	-5.04836723174202	4.6921563292491	0.196737085935313	12.8459909106799	5.02376083365093	26.8330907281293	-11.6606559833469	-5.83090097844094	15.2246354422359	-23.8587180863729	15.560670020221	-1.70370638695154	-4.93163678668853	-6.20903580087669	4.48585572823848	19.1627137711872	-2.6304636131796	1.21188699584159	-7.71903876449656	9.86664419491869	-11.7629292289325	5.46023233025535	2.61181497508937	16.786870141399	0.449263328549925	2.4657037601526	-18.6124140228911	-7.95870132216716	9.9060177656015
"g27"	-3.86281932859421	-3.25636371932853	-6.35138334908827	1.17981003933957	-0.591307386568437	7.83248651773769	4.71957566513696	4.41250399846894	-6.9738921519091	5.60220496022933	8.23306442579344	8.89376614398234	-8.17878735718926	15.1579274956084	0.970121336417055	-7.776575449067	23.5005213237326	-4.82397684355963	5.44830023168817	-13.0391407239998	-5.6280208965198	12.2360452555832	1.13656008365883	16.3747479722018	9.31477120908905	-20.0523120022523	8.07041449711752	20.2195047541369	19.4034620040852	12.1563550454323	3.34659461779387	-13.6409487945806
"g28"	24.3012061473951	-12.2369408308145	-0.770387963810434	-5.30888747498244	2.30451154476504	23.1736586742328	-8.97509963918925	9.86491287633419	-4.70746976819214	-10.1339072949309	-1.35580503433223	0.527098916345428	7.25050445965929	19.3241013955142	12.4747181690978	-1.31056041511503	16.2227772867558	3.55671234167934	-0.482399087422619	8.99403614667927	-10.2982107878741	-3.18225820563683	8.2644889050191	0.0700389954159018	-24.0082791937213	-8.19800730788524	9.00122042299764	0.686402380299094	7.37097147046584	-14.2459175513201	-11.8380501240209	-10.6440782756948
"g29"	-5.87668597287758	-2.78190058630299	7.42984652884868	-17.2872260224589	-0.446169711374491	-19.4513260987104	-1.82474251386845	-4.88148660221273	-10.049184892544	2.64794169463141	8.85351008683135	-1.33380960100219	4.05996226504302	-14.2973533070283	1.5032704613114	13.9210073131178	2.33369809251653	-3.94125469119793	-17.6511997270543	-4.58336322746754	2.67474254157371	7.87238344859249	0.649334150182079	3.77408068297378	11.9219392524523	1.35099078025778	-5.64678746029101	7.58776317971595	22.8266541472924	-0.953171914056077	-6.50491108912262	-16.8526695753181
"g30"	0.859266696039069	-6.52336112547245	-5.19902009699464	6.29874958280168	2.78197142830751	-1.90349638277045	-9.92380978445212	13.4391983552608	7.65120383438998	-8.0920203269509	-7.56202203567647	2.17424193859435	-7.94924674097384	4.20242017822614	-3.48108897095336	-7.09421925241482	16.6818283147204	5.54675340907146	18.9074034353091	-7.26869221002733	10.8248574620758	-2.18262527569466	11.3252571896813	-3.04158633840995	10.5831887449038	-11.2539378601204	6.66969803237231	-4.42831252559797	-27.151776893501	14.1259226807708	6.14442570539946	5.65379584882522
"g31"	-1.80764019389587	-7.72809374492455	7.77373622465358	7.18158140627653	-7.67954129011384	-1.59483023261212	18.9837946177669	-10.0339574671359	11.4075847818162	0.883280249516585	0.280184808691214	-22.453463526962	16.2142017559586	-10.415399704147	8.6590690403141	0.766776616265259	-1.35923537153561	-5.61976848604534	-11.8984021030847	-3.86716450488435	1.27199027356822	3.68362283595449	-2.56597967646066	-19.6115261097618	-1.46947658809426	-8.98094102708365	11.6329133337117	19.6621966321131	0.904895770815645	1.87610409508377	11.7729090628034	2.43105387783858
"g32"	-3.29622312401956	7.000648625208	-1.11594626216174	-11.8439396038575	-14.4325054287424	1.01816003967245	7.42496844070717	-14.7411145631248	-10.738304883751	9.85396341985747	14.0096907214596	-15.9430973718242	-1.91020825349337	6.97300434567601	-6.70675134181197	-6.99865824843588	-10.2076500316431	-2.8305880882625	-1.05393809857648	11.6151009201224	-16.8833921203882	9.31358560981708	8.92468056605607	21.236628820434	14.5352410353594	15.9290558510452	-0.504196151761723	1.98160463597082	-12.7782464741762	8.36538731499712	-0.129929791101523	-4.12464616975317
"g33"	-0.876296207047668	-4.01962336512885	0.739846666043761	13.3711754777989	3.31682145574026	7.86762948544319	-1.95466304825618	-0.330735131233191	-12.027714759559	-5.88141227827503	4.83016133678306	0.0267897032254966	2.79516208839694	-4.16303550678696	5.84089518339226	4.48752148654836	1.34029232553976	-18.5571483515681	1.4145910496455	20.6639740438445	-17.282620812917	-11.5180863627889	0.058358232406269	5.5437603815839	2.15588223137567	-1.31103500552201	-1.18965460373115	21.2722469236698	2.57270398703255	9.98080051210674	7.80357271006215	-0.652014110635394
"g34"	2.93744135622297	6.09496617421321	11.5979150238424	-25.2488797123875	6.36363877571144	-10.4181771136761	9.94790781460922	6.46456953047052	8.11151872715205	2.5364447300861	-2.11133580018261	-4.59668161459359	15.8576634804927	7.50539124752869	7.79409876641718	11.8134040222331	-0.522617870217787	22.9601986715605	5.30895564711511	2.82022764264217	-3.45150964998114	12.4152525932099	-0.562123585558308	1.95300316309239	13.5358820696648	12.7104062130985	5.88451653909939	-7.2066107437651	2.28508178571617	2.75337465176152	-6.41654901762024	-4.0441190541082
"g35"	-2.51889411619884	10.4989560717407	-0.685841002636516	2.33710264001541	-4.47843889854948	12.3197183723911	2.25237295640578	2.23478483159091	10.4901772048856	3.60819953605083	19.5547452538588	13.6865044310605	-7.64981210822238	3.3425105677235	-11.595849944485	-1.36805841530493	-0.0166513424254262	-6.22134431594274	13.7810021883125	-2.37259952799978	2.74650838860126	-0.846932636353949	12.983177014362	6.93455310274484	3.56369071853758	-2.14084465033976	17.6604615550406	21.3196456931459	5.81505847918625	2.67710635353762	8.89414029964011	-2.5670009343874
"g36"	14.0171986766593	7.64618339671518	-13.2319974329052	-0.587995111281013	5.55843661831065	-0.0479703418757784	0.707943079498274	4.55505692089801	-13.98977464417	9.15589552841188	0.679231522904536	-9.59551180194711	10.5916086264554	-11.5757296417675	-6.77535958258038	0.902403655639889	-13.8155321570063	-3.72267225536084	3.33903323017096	-10.9309850491202	-2.81509471826036	9.71402019691083	-13.6430214124733	16.5483160056187	-11.4956965039364	0.551268981065513	-17.0439045364298	5.52453828097326	-13.1394334186474	4.06780979167958	14.4905060313617	9.57160757845631
"g37"	2.26211546109382	-2.01976084786916	-3.57504694298005	8.44059301976706	1.86855004036554	13.8094601895544	-1.49992398807119	4.85215377811975	-9.62962652900968	-0.706601156369653	2.71932629019167	5.46227634502258	-0.904267422478144	21.1806295178962	-14.3448238452801	-2.98502791183595	4.38498193900686	-16.8962140765285	13.1030579729905	5.39023013176285	6.78359090269178	-3.50983172954915	-12.9353391763024	-8.69338083819926	1.01597406940575	10.4010295193566	-8.24419353335198	-4.8948873056904	2.85328765211567	-6.46533280796357	-24.2833686286995	-7.65444562691829
"g38"	5.76133383217636	4.12550906772492	3.8003367516236	2.35694490346423	-7.88899422366072	2.90907825476562	13.7786708210027	-19.0698772415598	6.28754627723489	-16.0482932551183	1.87266749779591	-0.547545919137604	3.68291795238139	-8.61569565209087	0.516281962519181	-18.6515521440193	9.89565197948326	14.5063279941524	-1.85831492559881	1.99330446980143	-12.1315242947495	8.29020588677894	6.03979532243835	-6.37686608021781	-5.12602040857551	-13.7039960918321	2.44399418811581	12.4883618399914	-0.0828197183390311	3.78580751528217	-15.3128381208099	-15.8964291777196
"g39"	-11.6885552716537	11.7724576604956	-14.1267418977327	-10.1765617962676	-3.46442389160338	1.37232033877489	-1.21793600924578	-0.543253455808739	2.14101828191931	24.2465696528718	10.9485070638411	11.4738628767444	-2.82147956034986	14.9795328370698	-0.22597533410305	13.0147782282639	-2.8738711208434	12.4436968436719	-18.3250860671244	9.24997334828321	-2.51458863865117	15.746269617901	3.71929130414966	0.725885638208293	-12.7601037182847	-7.31318871858081	4.61590265477948	22.814036812702	-10.2771793489692	-3.68536352066097	-0.455553421957184	5.35594747593371
"g40"	7.68343422377742	2.13956197821333	-10.753911770454	-12.9314793279195	14.2037502839169	-0.448904864553251	-19.9460480101104	16.3750462160665	-1.27073871606606	-3.76519203788618	1.01618830624169	-10.4001022135645	18.6902380159246	-12.0151677710524	0.0716631990683578	-5.00558530388638	11.3498493907956	-1.07462568515206	5.89901305923946	8.42880040071248	15.6942259638753	16.6424039640546	-8.99527045605065	17.2216090032002	-2.67131427588009	-15.8725888990167	2.07995935497091	1.0150318807915	-0.010162055711348	-1.56018690512971	-14.3400570400327	8.26852096290802
"g41"	4.52158827290199	11.311474237194	-4.76911100943142	13.3190944104821	-18.0900482879737	-7.91524885714073	-10.7445300796816	2.7084137646756	-3.33168296584811	-13.4375641054989	-0.428991783956197	-2.71709845460019	13.385861031609	4.48211743617708	-16.653770294612	1.16073452183887	1.19134167762028	-8.23791054603706	7.91766550624759	-1.11784055203887	25.5405153379687	-16.1603806824629	4.76025679926262	-8.98739327412009	3.55095443974804	-7.96214192682567	-14.5775173592283	-10.0101424561837	10.435119511335	-5.17651621205439	20.5969897986279	6.10883510317868
"g42"	-4.65360434496134	-3.30823190666596	31.2536258189033	7.94965787068034	10.8949599778629	-2.6109743966483	-21.6923824257148	13.1555424448222	6.48611830336776	8.06523452535314	12.1631557550738	-3.85101630393525	-13.4750523087328	-6.81425177350147	11.1577002101038	7.58254516494344	0.730188229859484	9.08361267863658	4.58558129655663	19.7303503062035	0.827157208929656	-9.19583282851459	2.5765136661053	5.02833254864334	11.1799426373132	4.12438811158057	6.88834287960219	-7.71109315842973	-6.91093995949283	1.63750712523673	2.90025044740501	6.81155897157094
"g43"	9.54315752622317	-5.52890949070657	-12.331005674777	-15.3145632911823	-2.20981289709067	-11.7276231649136	-3.62421592170178	24.9054146606849	-1.29737385421133	-22.3054805096529	2.40345041632312	-11.1035585915598	11.1440273884494	1.86455413344439	-3.37120375644097	25.292475805403	6.2223595688633	6.05521110811333	6.36648486398946	3.22597969904429	-9.35820362409055	-14.401357417521	3.905390384619	3.30772075798367	-1.39339505661757	10.4826825069787	7.77737109596866	2.24383655382226	-3.37558240023201	-8.32932383120158	-4.56408999678868	-3.06773642523905
"g44"	-6.01758322175841	-7.68891851867142	-23.8215557827813	-8.62320918409134	-11.0713779716997	2.11346652416894	11.4870140990736	-2.67253222712838	-1.83656925089494	1.63771745147512	3.351903540929	-4.45464712723438	7.2255804479298	-5.27765409326955	5.43744048387185	3.94090691619294	-1.49310768527359	15.3742512171302	-11.6952918388663	-5.53781831931811	-7.96969089184271	-1.60239555447003	-11.7250280866158	-12.683919673556	6.76631743319969	-6.76671346939308	1.81344331642387	-0.430044948849267	20.267708008041	8.90492380415124	-10.4845806113793	15.8119545808833
"g45"	5.8548540562319	1.16593606895607	11.9546811173401	5.84398215323358	-9.31097056915269	-7.26071324674814	4.52997609543986	-4.77548436103143	-10.463585579598	-7.60954722616999	-13.96333478771	-7.59633452326447	-0.294503974093495	0.630599986737477	3.84891065414382	-2.46782051383737	-13.7200770233887	-0.0431335374916749	11.3156061407339	8.67004901364865	0.0482789720146259	13.5733752803219	2.29206086600487	-0.534066612390796	-4.7526771512059	20.5930236718207	10.3186360582462	-0.0673655877205329	-3.64198269449053	20.1040203554203	-2.08278873706039	-3.1858520438505
"g46"	8.52003592028254	-13.3481964369459	-22.9332087935083	5.13440644718898	-2.33804452764533	-14.1026620532182	-6.99788849433067	16.9144012111674	-6.47510667342188	17.4953567953139	15.1822570880103	-4.95116959652253	3.36227432094494	8.36362713820815	-6.7411262206026	-8.45920117534185	11.3853851119995	6.02281726224579	-0.235079224465814	9.94518745366149	10.468545125347	-4.82575485581921	-8.79033352214433	9.48381825181419	16.8603436158094	1.1674328670434	-12.7730001095928	-3.65097295598325	3.56255014184747	3.58185717727034	-1.69643451435972	9.19485512651
"g47"	-0.348827188845595	-19.1364301565296	-9.36435495612983	6.09586533269066	-8.71852989221454	-24.1633746993033	14.5951347944742	2.01446544224399	5.815163169853	-1.98456352088539	-1.93899198378464	16.9656477901968	-7.59660189183333	-12.3288472072948	-19.1387499250993	6.14200648405849	15.7620364195376	7.09646869471448	7.74406996223137	4.89748543904902	-0.0510743370436804	-22.0654965101659	17.1518032479495	0.503839334097199	-17.399779438006	4.57576025220695	5.64937250220376	-2.27038237783091	-1.20442888479326	-6.48990299577772	9.29181810743654	0.579646600285422
"g48"	-4.97688360221085	7.27335392213607	9.55583707928018	2.11402374844128	-12.1137302061971	4.65287062424047	19.3634208430073	0.330897042822164	-19.7307720885707	5.75654361184581	6.92870845387608	2.94536310803453	-13.7835615071279	4.04250915518478	7.86767078464746	-7.92605926681122	4.39611885555665	21.8855335998395	11.7096761096886	-1.92918446221852	8.34356265511749	-7.77115803019836	8.40216895649879	-8.01018125176014	-2.70846824303567	3.84544540562788	10.937220355984	18.5376575536346	0.301819663655271	5.37203753669324	-2.36226800293198	19.845553939177
"g49"	-14.4521786412243	17.3869614234787	-14.0386920791434	-13.3614080522729	6.57902521263097	8.62708276075484	-10.596865887122	2.52229612522217	1.51674819503382	-1.64791303716063	3.71616627235001	0.174006104641371	-1.17563500930191	1.34737638790094	-4.53607806093358	-4.53225568806178	13.1380324343843	11.7072958420156	7.39035576359072	6.81916247503265	-5.06459769160063	-13.3912508100376	16.5934556698011	-17.5810405675581	27.5653526666307	10.8254695319037	-9.73167670721935	-9.06658918361944	-23.0927024196218	0.90805584026129	3.66115642258432	5.32085531119067
