"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"ctrl 55"	"ctrl 56"	"ctrl 57"	"ctrl 58"	"ctrl 59"	"ctrl 60"	"ctrl 61"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"	"case 55"	"case 56"	"case 57"	"case 58"	"case 59"	"case 60"	"case 61"
"g302"	4.46378345177645	16.5477282129282	0.509762968713083	-8.08118397452411	7.88011314998216	-17.2682589661972	-16.4108766147916	11.0001770210279	-7.04524679099636	3.51066196441423	7.16267634552034	-6.70745982130706	-3.4853072893071	26.3499549032001	-4.04720478892284	13.8555052135626	1.7038230654928	-2.01648856680327	1.83041962114879	7.13822811953289	-0.297459045487521	-3.27372883949582	5.33133375127981	5.91355197382529	-6.99955349789732	0.797101434726758	-1.98972445636417	7.13707579611621	-1.83766008509754	-2.29513334483255	-10.553936117847	-1.61790042712424	-21.0096423004141	11.5192577674383	-4.32605462426043	-12.2151596294061	-2.68126994085097	-1.9022982332857	12.2691372247157	-17.2847625252209	-7.94821478141397	0.688457303791787	5.85728860281497	27.8365218421405	11.226665703549	3.28506917729268	-3.8875083205684	-8.52794038896676	0.012739922091107	-2.60419611610183	-8.37625094454458	-16.0940085554611	-16.6644274436181	1.36676184272935	-13.9144787174394	-13.7642570498691	14.706943636671	5.94741536599524	2.83694073330915	-0.379567447784417	4.38156450019027	2.7991268230731	-6.57744727588152	6.21900932205106	-1.16960878136064	-8.90540391112477	11.9618280354453	19.6962056295478	-2.88351890193935	-3.74086828624013	2.46445976484021	4.32297486788741	7.41515618957298	-11.9308110551684	-3.73328836066409	-7.51778293288575	-12.5483899033146	-2.47447864579435	-11.7917469457375	17.4200164802905	-12.7546981146027	12.5464169351641	2.71766505435247	4.70295012370366	0.899556595820561	-6.94027029611899	-6.17360064643994	1.67498231349584	-16.425972629431	-7.82446392581908	4.99743322488975	19.3430436308081	-11.7282256994062	-11.4562909207724	-4.69012399485122	-7.43592806775922	-1.43759036520456	1.38547365730622	-9.7293495283461	-0.802885154144909	12.6725890322685	18.5445986121244	10.0143494769894	-8.19307639169865	-20.0172740494219	-8.35600761998787	-5.09047648839993	-17.0251643140916	8.59175031480649	0.203118665257615	-0.451536306235079	-17.1924668238624	-16.2097578646774	12.4617354008446	7.1324549545879	13.3708134438469	0.284928273124511	-4.47483393915898	1.68130969199879	17.2007624411874	-0.237959591382134	12.0041426663507
"g303"	21.4612668452209	-22.7959775776256	4.46182499006586	0.248887419312099	-4.1844003993482	1.07930903664275	-10.5148789040059	-3.13126559663752	11.9085427258647	0.347189051396127	22.9685744197492	-0.446983253766315	4.52717774196417	-2.22622628187484	5.17084366025914	4.28746592308832	-2.39818748112536	-1.29520020329806	-6.0886731130582	9.71351392032484	-10.8069732580108	-1.41355043986329	0.374116715393765	7.99658667047905	-20.3799402408813	7.21449784627507	-10.6291981750312	9.12942467858052	1.20476436325379	-5.27138720623253	-9.54555636622615	2.27955018289276	-8.53861977019724	-8.40183884247529	-0.21334007846019	3.51558750524569	-5.51843935736192	5.03531003730768	14.815353690461	11.206219139236	6.04125613737015	-8.86329925287037	-4.59797002543057	6.62362218414981	-38.5313491475279	-3.19937485560275	0.577899169132294	11.2548052391049	1.64417386580584	3.15799030234444	11.9850054492501	-4.55006461437148	8.24256599194433	0.613560866273048	12.8079656296465	20.988142386195	5.42414948756741	5.39869980778412	1.32933231347048	-4.25361715341415	-0.757575759546108	12.6170350374711	1.08176274204657	0.121842447850308	-21.1364013457037	1.68205249895405	-10.2309039532545	-10.7474476395656	9.53205268215071	-4.43969071118117	10.5821342604908	14.5098143260082	-4.28605142856225	-7.49323347208488	-2.03407376999326	4.42681180970903	12.1942479911707	5.13150655325834	-14.9967576063014	-20.9877448929768	-2.22412626338424	-23.4908841069479	3.42133523912592	17.0652057862396	-3.35900056333642	3.71939776520621	8.57098094656938	-13.8572548284124	7.80695431733476	11.4983608588378	-8.50090630342922	12.1663307549039	4.84123490567171	-14.8376147807032	-1.21907148724524	-7.13829150183164	9.33276308426607	-10.9848332686883	5.24441157721504	8.69008977660809	14.2837349464154	10.5612686275261	9.3002133669209	-13.0110588330737	-7.59435833485751	2.07755610157173	7.48523240526472	18.5456704936033	-2.69928285411232	-4.4889856526378	-4.76121785076535	12.7940822198914	-2.00156397675268	-9.90877807953438	6.25641067193831	5.22231557803541	-4.4450342234095	17.470932183329	-6.95079126493475	3.97638657771554	4.64717131042374	6.86718303803555
"g304"	-6.77844545207875	1.9118561486531	2.41659620857067	-0.483927002609277	-17.8806465031786	5.3635776631082	5.94056185669415	-3.30812196548458	-0.40756882764995	-11.8543179711241	4.09470564538784	8.50891914165575	-14.924183205451	0.382231662607531	2.35413532095175	0.804498454822492	8.47508531489408	0.297652240846242	8.51583537877853	11.5404496155712	12.67652034038	-0.853542236532481	-15.8446961364747	-10.5366634979615	3.43945139977417	-15.3559873335877	-5.70229879995748	4.40477363872236	3.19604759163678	1.94529312037208	-14.9643215267225	-10.9198988749149	3.20537007382991	5.95966810294744	-12.6308517511954	-0.664980273271093	3.3300707058699	7.78846340473202	-15.0452289464174	8.94344744509841	17.711902442672	-24.3259980223431	-6.95518174307532	8.44517563367647	5.1092547351386	-7.12701802688022	-1.03044588442787	10.4507338703063	4.97673701616563	-9.49053744752135	3.39317476789337	12.1161992191248	-2.84888637437902	4.9286818889705	7.25224693026639	-4.11592423756424	10.1599923122321	4.54152230662402	-15.3819668897913	11.4570691149343	4.61877672864081	2.25730055128387	3.03221362169403	-9.44891879608043	-3.5015638916515	10.0326503441586	7.31709578881191	-15.8866671074708	-3.71692765647842	-13.3360312944638	-7.01440212411514	-10.2178806686542	6.41925919065968	8.71787320633646	2.23855294504892	-2.33449418136675	-23.2442432148466	6.93503217530738	-23.7823404274525	14.7828659490058	-0.568407679029912	0.471533882692181	6.25847004475966	-6.53778628432023	-2.82770410701752	-8.48655994916145	1.18557138150223	5.78628701384646	-3.90545460025786	0.281935361087854	6.63476611321727	-12.2716933892475	-5.02420489689728	-7.01547333998187	-9.96352083250015	-14.7734121184499	-12.1591136614303	-0.984838305106594	6.67685196451853	0.000987127751673493	3.38977519432385	1.84309658783416	2.81423587621179	-5.14878477117909	-9.52995432248698	-8.60365382842042	0.296576229810152	5.0385773652794	7.44609418718907	5.6178436508741	-26.3071069230363	8.98710915054526	-0.0125777897257049	-2.72424238322658	-6.99347191304067	-0.913184638923355	2.43185064584055	6.6773936748492	-5.601453269591	-8.19766870309967	-0.690722057537946	-27.4655218374974
"g305"	16.516029829593	-1.02097191481659	7.59666632033462	10.4289246688403	8.97122982750186	-5.15801434746115	-10.5449163124412	11.2756503456141	-10.4195788812316	7.45597795190525	7.68584360278821	-14.8767491923985	-12.6861482125395	5.272868526058	-12.5064924564039	-6.82858707562241	-2.93797461271627	4.70745929093554	-19.698707862631	-0.127394368595907	2.97003641391282	19.0741909975979	-0.816923589366637	7.28353219786954	6.07186258784839	1.30636516507501	9.35340038635535	-13.4643751542824	6.06110680860922	-1.00842888924326	-7.07188168248508	-5.27413073171958	17.9870555450301	15.4741793926301	-1.65246032618257	1.25169760771068	14.543333826836	-9.90994554038697	-5.22965284652015	-13.9983238055255	3.85216151207279	-7.54050897811151	-2.8671270973154	0.746674071340226	1.85042414859392	-2.05593908361692	11.546380831013	-8.44273731438152	-5.88188286977812	3.09006215065899	-4.12841250313102	-1.95370800456619	1.85823969447101	7.02806474304285	-2.89189703321829	-10.2326395274088	3.22281333574078	19.4224290649297	-19.2102051660038	-14.7193817303749	-7.01415778419967	18.1188783770815	1.5993426119669	10.3053833085784	7.22344926880476	2.33414585429625	12.3493313191082	-4.69904649532011	-10.8352058405649	-7.58205038122299	0.554794739279627	20.1354043206231	0.807614845446829	-1.84186555355715	6.77848893757189	10.518981689898	0.971744868058138	-8.40800057919679	-10.9502740453116	-9.85833400321799	-6.80766322739683	1.12215087868121	-8.4114473507955	-1.41479056696671	19.8187635108686	-23.1778732865587	5.73941084033334	4.14889969834929	9.46493876021447	-0.709151920896319	-14.0541965685659	-0.721597060848654	-17.9416177542553	9.15259492459059	12.0596461534164	0.226495003097366	-3.51619789693342	-3.89595883646215	-12.4209405135568	5.96103886645057	3.93475293372456	-14.7021236225563	-8.37920510602711	-6.14808243353607	4.94851490597344	-3.61492015962122	6.43710630279962	-5.21869060822322	13.8665216876001	-5.13802397634233	-4.13903937941041	-6.52802183404225	7.86230284986775	-9.03098679923288	-11.9284477525671	-5.78658708997059	20.2779756137655	-0.904077964523826	-13.0812655362113	-4.62538066878401	9.94123693261734	2.85880530131973
"g306"	1.83126447306689	6.42573882045585	1.140751340028	-12.7553106355352	15.6639846595355	-1.44295350063261	-1.02182753879481	-5.94062158045929	9.46140935057904	0.0252317497927377	-1.73822549483337	-14.2224258896177	6.37235685616545	4.56950995177168	3.70509670585639	-3.55701145914825	20.5225271049128	6.38919592765492	10.0429544765651	11.9543521240309	3.33934767537361	-0.875375012489607	-19.7156284475268	-8.81844141410361	2.87712401068542	8.27310110579126	0.89130249220101	-0.952915560477028	0.761619935501953	-13.4064219672916	13.8997786599444	6.22487103514579	3.50173732577798	-9.76247038435206	-4.32300805054897	-17.6561677361047	15.6238707812515	5.92942127895139	6.33017110881487	11.879916614184	4.04144719039042	17.3458084577275	4.14642385834259	2.89796435323676	6.6805553782965	-5.31244592431268	-18.791235299143	6.09284801934834	0.763830835854667	-1.39642535155483	9.46960133694877	1.94152906673417	-6.82314093759632	-8.3807520428247	13.1781606111353	-4.2346771573739	2.80591233107566	-7.50671994568074	9.06924899744954	0.503147571244875	-15.0476966247331	6.62466690219186	0.440730765115498	10.7432148831455	4.87682456302862	-2.91342498902351	-8.01480435363932	8.18741172877017	4.94663851182557	-2.54364778432512	-10.054610354175	1.73081609523799	-1.57703283028042	-9.85844151408215	18.405408588376	-6.66175273483007	-7.72244160023875	-6.85837689399129	26.4508534802445	-0.252829027907899	9.12749144966754	-20.2056831094182	13.1146481734871	6.58556449227554	10.6348793760016	4.8262844911203	9.85068609682398	3.15287767135831	-0.913879209050802	-3.17901738978648	-16.1965967639121	-18.278655467237	13.5091706911115	2.66224963622833	0.612771840733599	7.93280768641327	2.51765721781902	1.68451837343079	-2.37663341919885	10.5700936224847	-13.869095995361	-4.39821591307304	-16.5941372196246	-4.47976153595442	5.28778525613963	2.79070723722202	18.5165055681405	12.2361121176273	12.2393855876003	10.698301260006	4.1930146853842	-6.09992123576197	-3.62131555844379	-9.72001858257536	2.13847173953216	10.3778052799674	-14.0868636924373	-5.07332167763257	2.60099829395317	15.6849652093973	1.7306506581593	7.21347242305671
"g307"	-7.49855574603051	5.6611618378127	-10.0983112435713	-5.58310927748925	9.60440459616845	-2.91231879201313	-3.89589295222971	-8.9596792898793	-15.7852302714431	3.14507937747741	-6.98836887137017	7.79904682776711	-22.36943485054	-0.724223208048435	8.2315328892053	-2.79723178886303	4.93507318621391	-2.97405765014978	3.44310881753313	-7.59802144362152	-5.72045601966166	0.104436914702691	4.78598592931654	6.97948330552298	7.12797048921954	-11.8886990776591	-19.0941388284375	-7.08121314941785	3.79610350239005	-0.509839416596675	5.27324305343457	-20.559018121559	1.89876866263637	4.02643327103233	4.69833719838172	-1.7701145316099	24.3201475428705	4.9174660600552	7.78124074815456	-1.43951896044729	7.73740496792425	5.61139552641071	2.98996003359069	-21.9449301688666	22.7426339665762	-1.80634120504773	-12.782626324171	-8.20146338310719	-3.34510704182667	-23.1751127326029	1.15205828091206	2.12117685286026	-2.99787597739477	-0.306564381115942	6.02801580562804	5.99668042259185	-9.06156993779841	6.44091122760215	3.59586407570951	-2.24200854560837	2.65125141710723	12.0413886324777	2.23122164575255	5.17540205694895	-12.452308240587	10.7164714221564	15.1052057503374	-4.32598889084441	-3.75649883984443	11.0915969026835	0.18685154407238	-6.52409720681125	10.0559396606061	12.9615356414414	-9.79965912407115	-2.40471836838581	-2.91802148842633	1.63094903429985	-2.39616437151715	-7.32722955683626	14.794647536132	-13.0012130172242	4.83843231271009	16.2967878706874	12.493240728054	-10.8033291608759	2.17710274416466	-4.24639428159423	4.46563784249764	-3.80050781439751	4.97359701688852	12.059619550761	6.2713698492622	-0.793976985692283	-7.13728991172177	-0.626504828495468	14.7387451869065	1.2897132574375	-8.77288267068042	11.5611640109587	-10.9733943185932	-7.93071467248145	-1.28842164984653	14.8282313279902	-23.9292473787609	-16.561421769013	4.40908287332627	6.09288641783316	-5.90628960401204	8.88613024270337	4.23451590370221	3.92879940446623	1.46433554818898	8.67598417738383	0.594263771799749	-4.01193971122332	2.49266360082591	-3.44560591651733	-19.1900711267429	-2.50040432601508	24.1567311857826	11.6603150487948
"g308"	-14.0142373671192	-6.94828328775749	-13.0878901438423	13.8557456572778	3.19802232002093	-6.11836208718431	8.07449197033346	11.6601987077094	-11.441641653957	-0.877450814274451	-12.7725930034687	5.53431899354871	-10.7268744209918	24.8883831129288	-0.391547965091635	10.8079999142754	-1.28673343912858	0.537777659794553	1.16714156284258	4.00859555232556	-0.543994284240369	2.87511355223428	-3.76627878150912	-18.0005040312411	5.92732405371242	-9.52484085967108	-14.7918815260672	8.7499564107738	-0.485220207214545	-11.1194447430537	3.58059565672158	7.44021578619917	-1.21761650027065	-6.4512132043562	-0.171718509377506	-6.19273194286383	-5.97708988103391	-7.44677131969881	10.1030383929134	7.66169802687175	-5.4583399552252	-13.3765705083719	1.35627122705823	9.28367689015973	6.51037595786334	1.23313181938786	-13.9867402897018	12.0353005096914	-0.536701274966772	4.47569155370017	-8.82276471243536	-16.1541002485439	11.1099467531593	6.7480565567141	14.0774742280256	-6.49302315385947	5.64153342010124	-5.71673813450675	1.42819401713561	14.5763866262214	-1.90164956942909	-5.51926524035283	-23.7542334328525	11.7207522005933	13.1687460560186	9.82502761756343	15.984053504978	-0.419997317123519	2.24453381906267	10.5479058180919	3.92148037352444	-9.17054530259407	-4.25717603235346	-8.83934749492921	3.79678210217791	-22.2636543846487	3.89668616003471	-4.26454129921874	-0.867855148903677	-7.99690850625283	15.7518239459279	-2.43645262420167	17.1063636352807	0.829471019057537	5.3275342385593	17.0037340339898	9.15896729444593	-7.67147415829192	0.0122873077554052	7.84879379921166	-1.09840550912159	10.9001546556912	-11.7960430367735	-6.84965152565139	3.81529263912995	-11.1589825636523	10.9004195377208	1.35107675677866	-3.69303705840016	1.7234252886993	-4.64190343498281	-1.70464820993415	13.3675196468355	-10.5531869441588	-5.51804671267463	-10.7026279489204	15.8064336146968	1.42930153260265	-14.6799793632008	-6.21600338380939	-3.97063080806646	-14.7813408935804	-4.75468655564704	-2.64088829659973	10.5019987375428	26.8243638066456	5.18993700270537	10.6780756653779	-3.94885737930654	-6.03287876837851	2.62857157255361	3.93228189854898
"g309"	3.89270413323892	9.5361251754128	-1.26442905970972	4.99213215318252	13.3705755195244	-0.904632725982064	5.02885996402438	14.152906919219	-2.86474654748653	14.0847909139654	-14.0200571686004	5.40558761496519	20.3557543532833	4.26291122482393	12.8101827629926	25.9513782320514	-4.77712927494807	-3.59259399770598	16.695401836124	9.87799058970993	-20.5366476996026	11.2894075072965	0.50854234421098	-3.52471362154284	12.452658684373	20.1501335294215	-2.75557613507918	13.5753200493751	6.41630149815839	-12.967251401227	-12.6599986271249	-1.99164937456673	-10.0774811967465	-4.24231653132094	-13.621009123307	-6.06447039594419	-5.49491659804181	-0.64215416381814	4.35983895327317	8.55935829933965	-4.11270036742601	1.5198934927114	-1.32039442171816	6.07226882654939	6.3513951089904	1.81489462914466	6.55202885037725	20.3105274649751	5.34089289216695	-8.57395694575582	-10.6865645211305	2.10222715385541	-0.368665752280973	8.19906777037669	-14.2799401554115	-2.79113528422081	5.27870851109762	-5.78053597570797	16.2292778291278	2.24541004968967	-6.17797187966701	16.0920384658722	-10.5900190818161	-7.21648517218893	-10.6970041391682	6.34270931970257	-0.882122373789293	-1.8089631067106	-6.2984550955618	-13.8055960409412	10.469779786889	10.29265981791	-6.76794073550722	-4.87635473723274	3.96623809585776	-5.44269131274342	10.0669514290943	-2.11305715422468	2.08019720522865	4.93629263250822	0.52244093606462	5.24130976348367	2.62647245071968	-4.06314356597587	-13.6686441641381	-13.4465486166017	-0.7134461949712	-6.68026626263633	-1.63791088579469	-4.85390543800383	3.50946296294861	-5.28798541260053	-1.96439910816793	1.91962921120695	-7.64573900445562	-11.4117005772162	0.77327810521155	-0.391286655872838	-5.12770451256629	-10.6843353833834	-13.2496299785983	-2.59842936894937	1.39097186462544	20.5602408225754	-1.4184388925469	-7.43980884497803	8.14556202129964	-2.560859326229	-7.82284664262683	3.96453993077382	21.7238655180047	4.21642209263663	0.647048025728363	7.46047582389745	-1.13332845377901	4.21804533884076	-22.3326283108025	-18.8094153969947	-0.137165127614242	2.67402577155237	6.61796173837602	12.0633083778522
"g310"	-4.20442177002519	-18.5947969798885	-16.107557415682	-16.0554651223214	12.1793755075896	-12.3573620544813	13.7229616698523	-9.64756640319323	5.67881737162357	28.5788079587877	-10.5637185985897	1.5442566218438	-15.922711333198	-17.0557910596852	4.06566922734503	-10.5518283125391	8.85145874855515	-3.96948770508174	-1.48915623657148	13.7883568473983	-1.39003590768221	-6.19627462587595	-22.7947622895148	-8.40143810259398	-8.15081973076181	-4.8492072122741	4.51049702609577	11.2912337616192	-18.918910235743	2.31320214705676	6.4468725218127	-9.18182341480588	-17.1076000454602	-8.65802767549699	-7.15713755594728	4.0562316214698	12.5107261115929	14.1743736469856	-1.31179631036288	14.6302242201345	5.20245093008186	10.1441563541397	-7.51410306112327	11.46252186229	3.00143979227304	12.2661694311577	-18.1506060768984	3.99928805633738	22.3831728508675	-4.56580481410512	11.8371888853343	-0.0151949481098748	-2.56420425142013	-3.74111150123972	-9.07717919819259	24.3196915835448	6.06302023535139	-3.24805144786154	-7.46502060645321	8.69805350273536	-6.89058352397745	-17.7452373308456	-5.18053368287109	1.16684523264365	-0.197702457031183	12.4285363946153	-11.879420702553	10.4922906637909	-3.41868132501946	-9.38806462235188	13.8156240259608	3.11615864931086	12.8560315656955	-5.91032721455068	-13.4872746360473	-1.00085675418068	-3.48035749398306	17.6931094032911	2.19605209278353	0.811061925505688	11.7555522281083	-3.85216651409129	8.7741066271096	-7.95632280200968	4.65986726670545	10.0267621194448	7.70445294048188	-3.00445915012197	-1.49879664618434	3.18890541874901	5.27133819069227	12.7114084242546	-5.32869242857234	9.69507143494184	-2.34350168336069	-9.55043610179549	2.43540670052627	-9.27980421863015	-5.59835508939421	-0.283121696869279	-9.29502045770843	-5.13252542505564	-9.29349322290327	9.05467301453341	-3.44985876580399	-4.77166270880953	1.78831171449331	10.7989108678539	-0.988761554889876	-9.80271589962607	-5.42840683118624	1.34076841435008	-1.50002321171482	5.56751420883559	-1.68844548996505	9.28732592085731	0.15775810145041	2.70202539707295	-6.30234115679649	16.1844121822361	-4.21213334126952	1.6217682296149
"g311"	-13.4624243977724	2.85487292070406	0.0975824878986457	-9.37537957587372	14.9142458121364	24.2099871099126	9.85043043911262	-11.7190034411021	-10.6925315066567	-1.16439636509657	-10.4174182475777	-13.7680108718394	-8.72340997269382	12.9028846244777	-3.89030341596224	-12.6267704500865	14.4150121452687	-8.92890373153001	11.738548954591	14.7843503702909	2.55236229083996	3.21956307964215	-12.1932486126253	7.1044199422711	3.93296224304089	18.1032328108889	2.82192473572114	18.9752070302564	-0.65808702237479	6.92688088575922	-9.07258970068143	27.2843386708877	3.24509548422792	4.21967461397151	-1.43688100759297	11.7073017818914	-4.97971960873741	-21.6355543517933	-13.8963922356005	-8.35489578311882	0.82981431691569	-9.39899201863945	-2.36496900977214	-3.63140488129715	-3.55077150636813	-6.51771480077907	-1.98411660530296	2.99375397814706	0.649626548716109	-11.645404071255	-7.24305896607735	-22.2657006871941	-18.1053531659349	9.3587293413078	11.0424857543999	7.64557402214471	7.71149915093407	-5.84584470319668	-1.08306194739074	2.81722169405537	1.48711448934594	-0.384404106023631	-0.035164819880644	9.28797656970576	8.74359663738547	-4.97606524866088	1.97147916678134	-8.08910429028648	-19.1273596899282	6.7795077935298	11.934971983864	9.31652802655057	3.32674952657825	7.52121855677205	8.98867163957169	6.68896958308966	5.76868249291766	-8.06230441312513	12.5131252489627	11.6610461260464	-9.75235941416166	-6.95802692412455	-1.8652218659004	12.6575229164031	0.392685415223597	-1.63638261466004	7.84694179268193	10.3825244563778	10.5272503057505	-20.046857790155	-13.3590522435204	-18.510729934497	13.9102040327687	4.8652239711606	8.87738901509784	-4.51805565439856	8.77701262761969	-14.6898764917619	-8.90897175291261	21.1905857213262	-19.4181316094033	10.3829904190317	8.31765841268075	0.985090774249439	24.0414252161562	17.0631878547535	-17.436057434618	-1.82831565410689	18.8189292577313	1.76858080896426	7.31501341723225	-15.4145043839263	7.59476652089021	-6.9743071519642	-2.02460439962754	-4.02628576072909	7.41094875722595	12.2290510693639	-6.73902137630099	7.50292435044203	-14.2854004904117	8.98726106447297
"g312"	-9.69926519070927	6.3065120683799	1.90238314581488	-7.18498634392766	13.6484608736844	-4.04881443920434	-3.9550313239582	-11.1866598658899	-7.41825060531046	-13.2567842079531	2.33237055010258	-0.416129779277431	-4.4014062521375	-2.43143027884843	5.95673360655099	-4.79225263612359	-0.749626507813742	0.702035513491783	-0.64315162538212	1.00058450506593	2.20491869848268	9.39495915685812	-0.131974432015083	1.18944632294171	-12.2019064200092	7.40223837129674	-16.3399586293888	-3.96021541559589	-5.76642054468978	-19.155573820826	-15.3956322829134	6.20556868284224	-0.805489613789358	14.8198773401233	-23.0030597998088	1.96736560779858	-3.56174450199974	-1.15826018593338	-11.1241100805408	-0.838565797741575	2.08078399975723	-6.68498759362735	-5.07848210325854	-7.25037391594158	7.07312858188247	-1.58237595175662	5.67470483229129	-3.77589128729998	-8.15437493788316	8.35880982673658	3.66720004075809	-3.10200312433794	-1.72535668243877	-10.6374331441547	11.1774819121724	4.85181195779991	-7.65200355578226	-3.1518340982639	5.16742450114159	7.61186462009649	-22.3531424671244	-3.55802695130827	9.51555702781576	-3.52771929180684	13.5581424933359	2.63088683186073	-3.38553976953857	-15.8991341267288	-13.9162805957299	-8.7918935245635	-6.02417475733717	14.7696401644498	12.2566776603978	-9.74031888759145	-6.35806863677013	10.9467954372246	3.57000839792293	-16.3337916673489	-2.00676566021168	-17.929257208437	0.576353572811509	10.5949222204341	1.86973455136774	0.00192577926771971	2.51447277421183	-31.50449285362	-11.17381706408	11.6755404073577	6.29671775954261	8.86447967246583	-17.2086688699265	-16.2307367766209	-2.92697316645161	-1.08955475537087	6.64437815091992	-4.57207687708522	11.7008947660525	-5.63582523153524	-4.34044725045285	-19.1847586983031	4.41687869198223	-3.32323962396934	-13.3301972180735	3.42769203044314	-21.7604548482852	-10.9127437376976	-5.99272726442438	6.19300395703285	-8.59598299476444	-3.06455482092398	19.9646883537816	2.22899829444947	-5.95980036710687	-0.762470643852941	-24.3669788315296	-14.0831449062151	-19.5747648801635	12.8173595890885	15.3689763661285	1.45731723829314	-11.8747071019405	-11.0843101303026
"g313"	5.92370573372602	-19.2392766332142	-11.203962294719	5.45596503917259	-10.2809111963105	4.30397527724624	-1.4289492466889	-7.80104946218368	25.4717098697289	7.8576422029406	-3.5583127081764	15.9670351851727	-0.917428633594655	16.1305421718329	-38.354613067108	-4.54682260558748	-5.51527331751218	-7.99781815450342	-6.30356982041563	-6.19818326573351	-6.62361871114148	1.34213537576553	5.58886029318338	-20.4227240851778	-1.52500673117466	15.7236320996895	0.317379678524715	-0.0208970069006604	-7.24106320949004	8.08144372395852	-6.17204382725807	0.44912829810826	17.5209846665469	6.48822242915509	-3.94712550429696	-6.39799631700422	5.57880976049054	-0.689640597046723	-6.25265825887955	10.2316589210131	9.60903494223202	-6.96060119274975	-6.99335517038621	10.9406251560233	-0.360046883998486	1.1918333280546	7.86002944178683	-19.2664611985344	-8.4937696335609	-22.2680768886047	9.45578944895848	-1.69915971783371	-13.9555148804957	2.4142383131284	25.6894071433106	10.6498569814789	3.06062183361282	0.116258630092109	8.56388452537215	11.1704105520653	8.05429330553589	13.7471481834399	11.4926213899679	12.6983478769427	20.6263573823689	23.7415837592983	-10.3756571715968	1.40192872947277	-8.61741712102442	-5.6942743313903	-9.31193203893726	1.99105307804183	17.8946121597636	12.8308226425707	4.18069610704819	18.5610065941727	6.13016624261598	-16.3766766176817	3.14770532529803	-10.7488579457075	-6.70965780562448	-11.2378289442205	-1.13875264969165	6.9123508107332	4.77390706596556	-6.31657110318983	6.7267477414843	-14.0713199161546	-2.26508109445526	3.86783158751839	-1.84918578259946	19.6851652791315	-9.69218433721339	12.4443715425934	9.16678864471312	0.635180590174833	-11.3374989641202	10.8670652600423	8.46698868557678	-0.44245138969563	24.8113032424655	-7.72353153232154	-14.5523896388396	-25.0815207118269	-9.24576320858789	16.8245988904777	18.2354283133146	-9.08574922520154	6.14534285836702	0.89551143521129	-9.19992748059362	-16.1530383837532	-14.7156540390266	-11.101010882167	5.01064076860164	3.41126558394678	7.20346952923142	-1.98720027801049	-6.63670267258906	-0.801042140732691	-15.0612129967242	0.313363547515271
