"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"
"g19"	8.05081715032553	11.7113081754062	-3.49502373190464	-4.06562971589531	-1.36047636346653	0.1397443464614	-6.55159031703478	-3.21848919529821	0.658392943466568	-4.56844142390988	-3.10407841706491	2.5693751506668	-13.1724630342709	-2.27879892585405	-2.97348594443916	-0.61503363275852	-3.34716533752719	-11.5068336312493	0.150356866918062	-9.21507127701495	17.4541857126313	-4.48233675913265	-17.3767883032394	8.9134299999892	5.79752854302726	1.21957662874881	-7.52671204964094	1.55083781441101	3.38660332736442	-6.90882644478242	10.7580923428023	8.47309713594384	-5.74655185804627	0.607248007562984	6.63039246969957	12.9347810091346	-6.17770477319347	9.28526926488466	5.70738827098125	8.59568867545514	-8.05550982644592	4.60091498899351	11.9470933492295	8.51947744992792	0.193057847287691	-1.05886020260681
"g20"	-17.4233291211717	-0.624368284692498	-9.42340137822235	-2.62611859057832	-10.6011287446844	0.801794096454435	3.25128524043821	6.06901545253251	14.2863346337647	2.2201334883751	3.1546805184607	-3.3383796899528	2.57997176971027	5.53507996590283	-0.688089590204894	-9.12686843783885	-9.7464058575947	3.88998055436086	-18.9523906335097	4.23502580960391	-1.32080019414502	-6.46033653170828	2.70777891108966	-11.5055392450856	17.3369486828468	-3.59832702458776	-0.414510721001226	14.4388386751105	-29.8972971594881	-14.4370174287813	14.2547816798065	10.4407229266572	8.182097862402	-2.78515127723195	-2.29928598051864	-4.86151271335022	-9.10080348212705	2.99479106820412	-15.9905716044505	-3.25725814756905	-6.40287095131789	-18.5721251440107	-5.16700559009993	15.5715876063416	-4.62486033366023	-8.83154330575531
"g21"	-3.19976949397417	16.7533192411518	10.2778578857053	-7.44383823326279	-5.61994440152046	-2.62159671216364	8.32441339666417	-2.02090921780823	-2.57671248457616	4.08944034326088	11.4718424624987	5.49945168779484	-3.21205781035212	-8.21134769238099	2.8677847643245	-23.4350072736532	-12.9660394794183	3.95088145308705	-0.534196677925341	3.00951701177564	11.3963598550794	-3.37396619663428	6.71988201839239	-13.9550483817195	4.85272444677763	-6.90099292993071	-8.91662175152891	7.91137760269677	-8.63951555196124	24.643957751621	-2.75417429216113	-14.5321676648573	-0.825502114695145	-5.81821437717741	7.57638626948585	8.10157189083239	-13.7145083376248	24.205656109252	13.2466667155862	-6.71030891239195	12.9867522804961	8.60411801868458	-6.33287300962443	0.771740012165328	4.67007182430418	14.1674199207421
"g22"	-0.37936253195287	5.35621655442987	15.933012530348	0.180122453060559	-3.36024809656044	18.6429520737509	-15.8066829947448	6.20975179477075	-1.71229976936896	7.03845647918789	27.5615165058637	-5.35089169471427	7.96787556522806	-8.46266815841332	-16.3507332415837	-13.0015722801452	8.62880057521386	-4.19067024075515	-3.35361317304877	7.56769825264817	-9.4313905353865	-0.63706260905918	3.89348180022017	12.1243629106693	-13.7723259687464	10.8810626031333	-7.81611886417585	10.067373676957	-9.9649480979147	-1.55943597189682	5.54539355029166	-8.4244160715426	-1.97309571320869	-4.52991734401368	-3.35006388517685	-3.30024675026901	12.1895229838224	-11.66743684302	17.5494179478126	0.0149281708438702	-3.18351660861252	-4.55860961454023	16.3750043834917	3.71411647981356	5.3604917865356	-13.6595920576629
"g23"	5.009083174631	-14.0155721892156	3.52401902278772	-8.16197467266642	10.3317976016962	-10.4078274160475	-13.1737620905596	12.6149394845985	3.69204528109645	0.679229989481351	16.0389917524215	2.63524450306311	16.9710830078543	0.828292503385361	5.21445879790616	-18.9954489129446	-0.17897095363338	-6.11959181815311	2.56683265126449	11.3703236353093	0.0732973833345953	9.26141004584465	9.45633288084094	-6.10578234057124	-5.24164950732988	7.32797844166204	-2.83671079425277	-6.71946969103636	5.54154195789851	10.4855751053591	-2.30038744459324	5.66324146659101	3.47915033983476	-5.24539692789818	3.26838880037963	-3.87000532650366	11.9975560819085	-1.94486446874915	-23.3835030255325	16.3649569898037	-6.34079422942329	3.40134152218689	2.67964282205467	-10.6736439375483	-8.32611900781958	-8.24081629113083
"g24"	0.876152405603412	3.40587833078232	12.2219015010471	14.9927878212725	-0.86916036301823	-13.649111703752	-8.12083197306843	-2.69604207061282	4.30077988057492	-9.39227443309729	17.271974456832	6.14287344127663	5.32022320589714	-6.41394311432483	8.6797431871387	-4.94564042428202	14.628835179506	16.2979535618819	-10.1448616274884	-1.16626632798089	-9.94228542019197	9.16347256223572	-1.25405472304265	-0.46837584995444	-8.91593482440706	-23.3853874353731	7.93584509185227	1.08832360254638	-16.3787789609135	-0.483425432392553	-2.33526823324928	-3.06676800998262	-5.83648343677102	-9.06558698504035	6.109868177821	-16.307391675911	-6.64714569870084	-1.76800737916426	11.3977658376134	1.73778671401097	-0.791970260742165	9.3597615813387	-10.2861001504617	-13.4142840289871	-11.7563096854645	0.581802511982838
"g25"	13.2960327723675	-3.18335984792973	-7.73060328050881	5.6594318460876	11.3617177638752	-15.0339608089755	9.0986372187575	4.73842514984141	10.8304852716513	4.3507629651779	-15.9020234551612	-10.7667113326781	-0.123182384920322	20.4627301115234	15.3946141918048	-11.2895271790722	-21.1105005082906	1.0791099662546	21.9677065272257	6.7086610435994	-0.59635392023938	14.5351274763174	-0.69548549344323	4.89910189670615	-7.77919114246525	-8.24792299615757	-9.49969343202206	6.60563880695847	-12.5567047089921	-7.20572198829879	-9.57987415004307	0.945119897588272	-13.4177473982928	14.5097478707388	5.90080633237535	11.2876203675355	11.3241664108964	3.23669384419686	0.601550399810222	0.539701001982431	-5.84801602458453	3.68997217189397	5.47360946114698	13.9914951614585	-18.3048123821716	10.1943518029354
"g26"	1.26159594827284	4.71852137961812	-8.86652502774145	9.12044080867657	0.621993334109248	-1.62903968495464	-9.92135596131294	15.151504644136	-6.08549653931696	-24.3349991063246	5.91974744388613	-0.782044865247815	-24.4501608035406	-2.08371482566355	1.15693619594389	-6.00628099401563	2.49121678294167	1.39524527260622	5.38206169708724	-4.74532123478183	-0.576154426085292	-7.66016002632654	-7.38208722141119	2.91481431925384	-1.20845544305669	-1.47163671935134	3.7153869118406	5.19124257851807	1.22312043633017	4.8389037555539	14.1704180159536	1.90412235223861	-1.18884029883724	-22.3602479304354	2.01470531813578	-4.29580603403715	10.8647359495921	13.9379618647556	-9.64818524376101	-0.584732380749956	9.66415692671773	-3.5482264107054	4.08873960058803	2.78489760026959	11.0020809785991	-2.08670011689109
"g27"	-10.5067714440216	-6.26799629939003	11.2885833147721	0.509732601824255	4.93209168001618	13.3663391922803	0.500706838395151	-3.21161780363237	-17.6095593826399	-9.23438159724441	-10.1630679023341	15.3629425282072	6.8406556219281	-2.85115564105596	11.4856135289095	-3.01652097200208	3.30680734750121	0.608335957977214	16.6789390169469	-2.67977529709515	4.15981921662883	15.0647871304271	5.91960897057962	8.41708368061681	-7.97796071921394	-1.01740370036563	-4.31065049632165	10.4063869801585	-10.7760462328158	-0.55511232570647	-2.85081139617033	-15.7395184006796	0.124748986757049	5.47353457742459	7.14140979602502	-12.5702364792009	-12.6522369845881	-5.85002053622955	4.7308504677601	-6.79520812418987	-6.56218466156775	-3.38920655481089	-3.16330915141968	-4.72106842755153	9.44045864567121	-17.5228943757029
"g28"	-3.61622669330424	-6.22951939768028	-4.70086195690733	-15.6457737099812	5.86894540313948	7.44439439120424	14.4878424586626	9.77410326162309	27.4158390710308	-12.2777037497907	3.04581761588718	-7.28940723364208	-7.86918699314073	-7.62221759175603	14.6523665550974	1.4173915460717	2.80847270659215	-1.47335406724048	10.9949196467649	-0.060751469476583	6.26837950920075	-23.0803323532665	-9.35037596143743	4.73621893912951	2.36260892664613	-4.51927530647943	-4.73026205090419	7.04025026212246	-16.7544914861377	-10.9177677866752	-13.2352385883801	-5.22002369779197	12.8586956643249	-9.15260302351556	-8.33700689136104	11.4095341109933	1.94157711438291	-2.27070844135634	8.65931793621509	11.8870268034377	0.633560830623781	-17.2499409285166	12.7235814613103	4.79611981810907	16.6719709816938	-11.9874161565802
"g29"	11.5632480950487	-15.0597841591262	11.9441900049768	-3.87542054732212	4.96729136496484	5.25909750796511	19.5862351617278	3.68781898312655	3.44971405802834	17.1568721328018	13.813684944358	-0.698698817147203	-2.84198029972086	-19.3739611046587	10.1852765822846	8.09722679549638	-5.69501404260399	6.76740836321847	0.502498889149644	13.142901753233	6.77425858804707	10.6286442392948	-5.05961581821964	-6.08789696634632	1.14612387578659	-4.85258485027485	1.29214261128331	-3.47052314605719	16.3916745269502	-22.8620819671391	-6.45239150389732	-18.120187616087	1.95767273823119	-9.64117887709396	-7.54711666681327	-6.56478060517378	16.4147300776103	-4.06322691389055	0.00117071871060144	-7.47403270715478	-2.31843917291476	3.82330334652498	20.0137478010106	-5.91165302259174	-12.0954001154791	-5.79708700012412
"g30"	16.9090733641127	-9.71301507749888	-7.51788651553057	4.30284259907024	14.2318552108898	0.471327857589871	-2.34215277292328	12.1303397896367	1.07443065738607	4.60882306511357	-1.42486285205842	-4.81595954776773	-1.51396598133301	-8.77058075370236	15.0575592737132	1.34160313602804	8.73334472033858	-16.0313286671775	1.79991945010695	13.7021246159701	13.2404895936113	-0.442956426231205	3.54113415863851	12.0851328080314	-4.6357016768803	10.6399339000979	-3.95263189212504	-18.441168927856	-6.25692315352218	-3.94957107564105	5.66418482704925	7.90675038643268	-0.97145514884625	-2.97598079922871	-5.93571147343322	-2.96413817294954	11.4400730911287	23.7822033145011	5.97927809449945	-2.49570830417407	1.28500238462973	3.72863091946305	2.14374000956208	-4.05779796284083	8.79107092315095	-11.422531876166
"g31"	-3.9764815407506	3.04560068427372	6.07973206391435	5.33398727273233	21.714556453722	-6.89585067302954	-2.600314497216	-0.383256234708336	-4.84510987341445	4.83398255056427	17.7201412690627	18.0909193938452	7.05792663213606	-11.6480228818853	-7.2455925216363	12.4817596530475	12.5827243424385	0.40248090761607	-5.72612528144932	1.98459500249172	9.13707371015652	-31.1281652562332	-1.32730385206466	12.2884907783307	-14.4709695699584	17.7262179182052	12.469229123867	-5.51569825780776	13.5428855657355	4.43214252419246	-21.737295739601	-0.164675524755201	-7.11774669131705	-10.1791654475333	4.82261039461164	-8.96215329143801	14.8141107005446	8.79210052874534	3.94819196555478	17.2463955180944	9.46265539510842	-10.9333695032392	3.88861676585985	18.5245726437939	-1.80745206620028	8.10357854668558
"g32"	-2.99067168624836	11.4425330988892	-1.65818870404329	0.657149811851817	-31.041674405915	-2.28748915016662	-21.5516938568097	1.67867084220421	5.64392541948367	0.18520374447927	-11.5769549429835	-7.46437769752402	-7.93399831757382	14.6289190698498	4.57281642153796	-10.7775152257739	2.37810038790907	0.305446730524045	-4.23013733524688	8.13372323207023	4.96733601533832	0.887664442614381	-5.60191633738251	0.786231835799107	5.89223119216959	2.98170412646363	-6.30146140045617	-0.937293642194869	14.4548348996149	9.92139882723503	-2.84217142625318	-6.60578287164836	6.10860679524712	-2.84005135758669	-12.2568418286842	-5.0999148332908	-4.7378707355144	-25.9106499954078	2.13094924599413	1.32322006255095	23.2703849433074	9.27041408917547	5.82304593727858	18.8045443473024	-9.65705745930192	5.78797805345384
"g33"	3.23288526038823	-12.9092768940302	-18.015359277119	-2.40241022101946	-9.66594595649996	-7.75521851630996	-1.02122187080984	-1.57610052615252	-4.2698647672848	17.3525093004928	7.35862399589967	7.9950427703923	-4.46945328704318	4.73547284902747	7.09384437892936	4.33803068673101	-5.09317926279923	17.8345356555992	-13.9084884497739	8.32627918825408	-11.1938376058928	-5.08985621078448	4.87489693257468	2.80641107690858	-9.88284347765614	20.6890003842463	6.74146736807443	4.07881146525839	-5.94589148446918	12.615500353438	0.405905675276885	5.80256896670864	8.36354916149314	8.36473101858223	5.92355066855667	-6.81717155353111	10.4059701793618	6.45507472501771	0.94531980472942	4.78784432099818	7.32478699352008	-8.77235491233719	-5.76919048092876	-0.269911298206305	-12.5799387571522	-4.87935962804497
