"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"ctrl 55"	"ctrl 56"	"ctrl 57"	"ctrl 58"	"ctrl 59"	"ctrl 60"	"ctrl 61"	"ctrl 62"	"ctrl 63"	"ctrl 64"	"ctrl 65"	"ctrl 66"	"ctrl 67"	"ctrl 68"	"ctrl 69"	"ctrl 70"	"ctrl 71"	"ctrl 72"	"ctrl 73"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"	"case 55"	"case 56"	"case 57"	"case 58"	"case 59"	"case 60"	"case 61"	"case 62"	"case 63"	"case 64"	"case 65"	"case 66"	"case 67"	"case 68"	"case 69"	"case 70"	"case 71"	"case 72"	"case 73"
"g263"	-1.71185447928065	-4.08544801329786	14.3097296646795	-12.6992483253227	24.7984958891825	13.8289997345728	-19.3219153089656	6.42486550993364	-9.75877883403485	1.67120367798124	-10.3727567472982	8.26461643818674	-14.9061991554471	-11.4078147379424	5.43946067634642	-6.66024008133442	-6.89344738640579	2.17255238484434	8.35631439164993	-15.4532307499068	-13.2478315196239	6.93436902788897	3.32424064518086	-11.9784030287507	-4.56575062278289	0.193249859868826	26.7628457761988	-0.262733982573292	-2.31590874990978	2.87439759962028	0.295655738547552	-28.5869815476645	-0.856724279430977	4.33452364492877	10.3306564685642	-2.31414012258002	-9.51555925667197	-5.472703787815	-9.68341087942207	12.1056159241067	8.79258806687482	1.16423394085259	-4.14356459515824	-9.79821424512865	-22.777149893745	3.29615851208242	13.8038039681516	0.704139040381908	-8.54393333317459	23.9433152468388	-7.62447486830963	9.12917300777993	-0.0145976035171067	-6.9679520989724	-19.970347403693	-11.1990205848139	-12.5393565549081	-4.1846122043664	-5.84479482391681	-3.90630396860097	-7.87085778342761	-14.1525913445327	9.00148227382378	-0.836978409050089	10.7666845336852	-8.70962739557893	-2.08016736518791	9.27775499706668	-8.22959708875943	-7.64571410047775	12.3991950621501	-7.53430943140486	2.53748217803876	3.7621169170579	-16.9507645639768	-14.3102841109064	5.81383727571123	-4.5462430521522	-3.46308547526121	-8.81502124093985	-4.91923412460255	-5.43566860800627	3.35541763195807	-2.81863278474692	-0.950172395574558	-21.3829710773809	0.0742332957772778	-2.8141709323684	-1.94795642763443	0.87420889302014	-3.89452452393443	-6.5872096197158	22.1735538363667	-14.7755677140908	-1.96595425299781	-11.1150125835534	-12.5975122691447	-9.63169284087778	-8.65160853710658	-0.701696589922382	-4.37958051163203	-9.8576541170356	2.37033936571638	-9.15776562288933	-2.68299731018154	4.56850519332945	20.7047653150535	3.46824342313236	0.737592121653415	3.47856884486975	-5.42967067333564	-17.6801197051482	-20.5351903066407	-2.95139217384269	-1.76341721626409	2.35523411993255	4.7614042097296	-2.78245608280976	-4.29585604302607	11.7876719753883	7.82529873586008	-5.71182189396402	2.49625537776455	-11.5740913745077	0.0598939032827548	1.25227871217927	-10.616528282622	6.7111216334908	-18.8953329132136	4.83413341069702	11.9868651971998	17.2717982601395	5.62834482398535	-13.3518082859147	6.34057095985781	-1.60271525236892	-0.526093544367317	-7.06089517361791	2.26935960350268	3.21482252330503	-12.9973773314716	-15.5623891401935	5.65003316536564	8.15550139369838	1.62481450485255	6.41825044060826
"g264"	11.8939604972232	-3.91592780721113	5.08807143134048	4.98216892308814	-0.446082062010949	5.64585609387104	8.75048832642307	5.53759554294797	2.62980018154943	23.3660777533013	14.109031186658	8.15129901918694	-23.7236893239378	3.54527540441157	1.86924319925935	-6.43765680303364	3.27797317391026	-16.5972681758335	-10.9657257974859	23.821811238252	1.4817807918302	-6.54368606718771	4.35197052462045	-2.77081155299601	12.0357160302715	3.09108705676825	-4.12785848102697	-2.57232173288338	10.592205857946	-0.107725298426694	-8.0061401208341	-11.7282559384319	5.2823808352922	2.01169420052977	1.10437833470318	5.98130611943822	-8.60939576326753	-2.03916686975172	-5.14533376094764	-8.16283346990384	4.75620241514006	-0.73256608929736	6.06247442795802	0.453275655108455	-11.1200542330999	-0.596490825935397	-0.144874016229291	-9.30061175468852	-15.151375104407	-2.38797710636396	8.4795941515587	-14.3925831104528	-5.79342223745446	1.3854167776972	-2.63085842502151	3.44605829220138	-4.7168814730712	1.74783207267656	1.80851429550804	0.320736145220008	-24.7279663790092	-9.63635774394919	-9.43413260075104	1.05736582195218	8.46482416917114	14.8290513309776	7.7076187376827	-7.32930920536826	-3.86268294563471	5.82400072501498	8.56831880029443	3.24555528874783	-11.8551408291886	8.60935429334068	-3.05137903569404	-0.48677395951611	-26.4087976602301	5.12199505268944	-3.83049253907604	-12.3298819576124	7.64325228305291	-22.1827454905842	-5.22688265670482	9.25102589408263	32.1608477832059	-20.2700085089775	-4.33918416789821	-0.343309931290084	-9.75853967438899	-7.35513389814247	16.7761288215648	3.38683054045303	1.11251621701775	-10.7124390837113	-21.897756769464	11.5009896719335	-3.2885233952995	-1.98540561314568	2.33288341976561	12.7308537637719	6.9195406405603	-1.57565052946533	-12.0429968175611	1.35311817854699	-7.97020964508808	2.67224918866129	8.86878316748382	17.5827141062442	-15.9595331795697	-14.1573165399672	-1.52636379651745	-4.69547100859314	-0.628281438601579	-10.6788484045375	-3.09983129835141	7.1669623813225	-0.388833872617862	4.06623401440719	3.51995621930404	-9.99564911802628	1.05562599139551	-3.3537575511739	0.103910898329043	11.5666038173082	-0.278743232404722	2.37107159327035	4.3775217753775	-4.73621095437186	-2.95129766595284	2.69436704557675	-12.1412144996834	-14.7554971942772	9.74019175827927	2.34481740020907	-11.0268324958018	-1.80046930226148	-10.4484355368682	9.70892586975801	5.16338969973115	-9.2051789826233	4.6080004180093	-9.18158950561994	-7.31548437983464	11.7399298954513	11.4709637515378	-24.0683872183664
"g265"	4.17960403259494	10.2427682301808	0.873276037417348	-2.71111209241926	-1.53636993097133	-12.1491041524459	-9.99816279286966	6.85244865083347	18.8774303438152	-8.14511867570592	-2.638681014668	0.883912428527995	21.8762859859131	6.86414896791191	16.839322988012	9.15071782814558	-9.888531395779	8.82718983626326	-7.40400971681126	5.56885118423496	1.32320742809044	-4.18483614290318	-1.45421848937632	10.6717818923811	-1.28146277787676	-6.33142879608446	-9.47384241256992	3.40834771899673	-1.12513645627354	13.0571661042661	-3.98087442332517	8.90297077524618	1.30319390779474	-8.25184138952196	-12.7858048657808	-7.14996850086828	2.17741991791601	-2.77230834440321	-13.5029854757907	4.97865950754336	-17.0641961757426	-5.48618804157058	-18.8076963974197	8.25918504073221	-4.70942070534043	-2.07605271781752	8.51591432209663	5.01064814050223	12.7763244647395	7.46505469570704	13.7965848993912	1.59462454167375	3.2471262291525	-14.1989519505955	27.5616320074967	31.3173045027034	-0.303202416005905	13.8782870399018	-18.2341863423909	16.3254335414806	15.0689322471151	-0.481415953582748	-8.02078086891252	-1.91603618862002	13.8642727342404	-21.4029849607013	2.28235951028526	-11.4586290194339	-0.215074090065852	-3.22191369236135	-2.02162872554952	-5.50776512654437	-6.50306601248765	16.9587117142337	13.9477316530149	-19.2201241433532	-2.42841666183184	8.20876855815684	-18.2716579929996	12.9971632095496	0.728858754231331	-4.40289928674323	10.4583725218973	11.2746265843646	1.70246099086654	7.41265304430681	6.87454304619143	-0.278501745003055	-2.15512124881255	-16.2530274365165	5.77349303452552	1.90713854257316	-3.87587666121222	0.219440855669355	-1.58003783964899	1.9834011761678	14.1298672705761	1.44457639338595	-25.9607322132852	10.2402887880613	-0.389291905743149	-8.62306822053276	1.33624712901018	-1.81349501306355	-7.83628727377965	6.34973778409769	3.15942478010521	-6.65832361745827	0.933719470382268	6.02846679229779	9.29722485334495	1.77966641256093	2.60669632756114	-13.9675566767514	0.981446767088483	7.52956896435073	1.31363449338333	0.318604033441757	10.4760344017614	16.1090071540805	22.506359591893	3.42965638112496	7.42236852965692	11.3281754514794	14.3387720083227	-0.796900712781653	-7.98014835746234	-4.60928446714286	-11.8197082417951	4.8016177286476	9.26598257677789	-8.43043546641719	6.60848244755852	-6.90196397984708	7.04417146005361	9.27682133016992	-5.13485731875046	-8.08825057291713	2.27859955738586	-12.2628971748234	11.4119596763262	-0.520813890259675	-2.21584717687482	0.538430969717833	4.69698999093561	1.61592044902834
"g266"	-9.7902356372868	-0.835859513585188	-12.0949065918254	9.40768291677123	-0.456076880223634	7.33988567400413	-4.16466186579499	-5.536807652313	-0.558461009835566	7.22060960674077	14.7079536482275	-5.98452016649499	-2.63209967934384	7.73211783141028	4.57088282574396	5.3325482449411	18.5512887911651	17.0727351560058	-0.299792323298754	16.4861927717676	7.97229049792428	4.79607549245478	-0.722199135706955	0.078884837776029	-14.1634326725523	13.291606007292	2.83113066499996	10.9620257780467	23.8686061147603	9.33539155103919	0.129729491661407	7.01885566888946	-15.5826425093175	-5.89684257878517	1.64331032582711	-9.55582461521745	-19.6647063814397	3.07503323708363	-3.47855390936905	1.81392216645649	12.3062767405451	-10.9631205088568	-2.9000727974807	-9.47933037520659	6.06086157249994	4.30583155286258	-10.5227635687101	-0.985722022166985	23.8105956468172	18.1316811499877	0.385435328602894	-11.5581299303887	-5.1971716904517	5.3521569558869	2.82876005815175	-8.1308828529028	-26.0325625420842	-22.4050027498355	0.391687894011017	-2.92569493159398	-20.519875462586	-7.0582504732286	-8.59706849210857	6.02043727377253	12.1414295686482	1.71042084061465	8.19321922422199	12.9630558438097	-10.2176261892269	-2.56012754375867	0.604021605663601	4.28064834484079	9.7156881818483	-6.39919059528211	1.56396947060115	-4.64204428536188	5.51975330623366	-10.3886496793424	-4.3007798186165	-8.39518079133458	4.66946272967235	-7.64240279612257	-3.06186056109477	5.10955898414043	6.92942955298139	-27.6841886565246	-15.5048375406594	-1.85542074430188	-10.4053874191386	-2.4873427536874	-20.9959114785342	0.0410574902754171	-0.999998311522616	1.09440288232409	7.59549160271801	6.96528556428687	-8.2211246487548	-3.90232513158597	3.57109982892246	-7.99964671791984	-1.38227469086134	-1.02960202796918	13.2381219627367	11.6201499801498	-10.4650013303041	-7.06494388069461	-5.16922748257473	-5.16209791276577	7.34040403532843	0.0118963221557164	-3.52748567356098	-10.5466499381243	-10.7185614129241	-3.37759759635158	-11.9884161948247	-16.7888582883041	11.5302299876833	0.710849978581389	-5.55823908623911	3.94059172203045	-11.4609048439845	-19.3654605447928	-12.4859429590724	13.4689361868533	8.40813148166907	2.10691385820676	0.196665997141497	14.5516821751359	-12.1342508955052	-7.98590302612054	-22.3213916591948	-2.4644092832755	-20.736574701723	27.3801974136161	-18.0229328163786	-13.5540481548354	-6.1775913290732	-4.1880060223466	-18.8067332927163	9.86999829198875	21.6319246945681	-3.61667878482125	-3.38508228043315	-18.674875538633	-13.0207373563376	4.21702993967835
"g267"	3.87286913034785	-5.97604452180316	10.9959735685361	-3.17660317836293	-8.63063371977526	23.3906031232312	-8.50463741738348	8.3463460258534	0.00703961001818449	8.51656411336584	19.3200316374793	-15.5326138520461	2.77945422516558	13.094363305024	2.11915547653035	-3.89804205847929	11.8020596789422	1.99480533654535	-7.50593187149779	-6.41845029510065	-4.73804444743827	4.11833450796124	2.88342264810035	-10.7870483811674	15.3812641031339	1.20407422932325	10.7527481943137	5.46858062898723	-11.1111476751669	3.78062491660574	10.6629034284464	-29.8853835487312	-4.02249228036586	-13.1301342580406	9.10295324512329	-17.0824441507204	8.33517728104276	-7.36539212732951	-2.06951076374402	10.0926091261141	-8.01872007172007	2.06994526029654	9.70285035773233	-4.56986447652459	0.304327053975493	-4.23313114605787	-10.0135054096661	-1.32513350072019	25.9528559034435	-5.69271416728801	-4.45858420559778	-5.25330117013458	5.98630930637686	-0.807479814231383	-12.0742739750204	-16.8422271521679	34.2090407400041	0.0161285339476629	-11.4243167795171	-2.20543795932122	2.60035778580485	9.08302701358511	-9.94887821880345	6.73117393148615	1.82607904230646	-4.02410125084859	-14.2238119098695	13.181038821443	5.26034027188421	-3.14011650978603	6.38039476525534	6.8725344098054	22.0567279016746	4.54596198571998	3.35391702863878	-13.3635037865075	5.57232232268119	-11.4257642906018	1.86627684161774	-4.4884738193618	-4.73221910472634	-17.4152852033755	2.48689600801368	4.0796098933245	-18.171753272962	-1.48380273416834	-0.580794871258167	11.5857482480655	-4.26750160036081	-16.0992414671323	1.50653579718432	9.0220318586846	-17.4625397533913	9.31852189407358	11.5134354489881	9.97914961937292	7.84333370834208	4.44382047960655	-0.566069533234184	8.12920051458403	-5.64681518249084	-1.33905253613847	3.36583095670309	-5.20200436274993	7.22622624586045	3.07038424049198	-9.47756270172604	-6.97310029785534	6.5992513660115	-8.46072549222126	7.96884804544342	6.66584687647616	11.1859870360212	8.39735062192465	-3.1040776777326	2.48596633951064	3.4433662668391	6.06652182443202	3.97045488448589	-2.62629406396299	18.8151792540309	9.45938324090509	-11.3748989411005	1.04331095579118	0.417193953417297	13.9659620878789	-13.928743012047	1.8763971560548	6.41936776726535	-18.1315531501939	4.91320498242862	-5.84056442523218	12.5094968312537	-17.4514313239969	-8.28963151767384	-2.66748857009225	2.09016312878543	15.1645149467755	-13.3340815273317	-13.18021216116	11.6133344771699	-4.2890978839527	-2.73663060380508	-4.94845037140993	-11.0204748507611	-3.99211662426315
"g268"	6.81336211545616	11.0767964506141	-12.3643831974029	13.8671049219022	1.80709001389528	-10.7970328933878	12.2300982911305	1.72050778479652	0.675945493228541	-8.82153318025149	9.36141169683235	15.6773854020177	-5.2806293587701	-8.80294130974745	-6.03010267816716	-2.81063010870982	-11.9769739326361	18.1108801442923	-6.76159642231642	-2.43382283837384	4.13102883205333	-7.45600767681577	-1.8645486611481	-11.6052179829959	11.7059313997577	8.9918878414312	3.79356667082041	18.6460812015742	8.18432915800648	4.61280665789042	-2.27038679044401	6.86935755830621	-3.26178772951921	0.133546269033002	4.71541260074378	-3.49435524043281	-0.193537982799713	0.22593970535181	-10.9377546103062	-2.57170445215646	3.43084644010277	-8.08640880054555	18.5370237488783	-4.5948864426507	-16.737587576891	14.0715963978027	8.83828793042865	2.83285000825842	12.6833801434191	-10.3326998716187	5.91937868015632	-13.7998435063347	14.9351686953047	8.94638318642306	5.19898984883178	-20.4977340903804	-13.5287818625061	-11.1576916339859	-3.34057132110326	9.93873438669816	8.97136691674567	-0.367696334935965	2.16397298888596	-24.4580382907293	5.66987988235525	-20.5169053315454	13.746942213125	-6.67420320059189	-5.5312156954328	-26.0080758069565	-3.26796718449752	18.8388871924625	-14.8446881712968	5.90799813411068	-4.54834732612122	-3.13688947899353	-8.99527723093934	-9.09462990196993	9.15704778698889	-1.34513357447687	2.99649771449039	-14.8077523405224	-15.2386603736224	5.87071715156857	10.4766166900729	4.62941051990465	-9.59396051304617	3.41927627106732	-7.35825822607822	8.09818888767299	10.9530627166012	-6.75471312782025	-8.40064963694554	4.43072380163043	15.6193294128025	7.3026780217826	-11.5530051039235	6.7973563053759	-0.311288855624645	-5.1675603250211	16.4584329089565	10.7235058968593	-19.7751071276631	5.72793203990423	6.53399429781617	5.4978546165896	-6.54562724200285	8.17882733558073	-8.41293846977639	-19.2936801299043	-8.86526305876012	-4.29359363718841	4.06330354123589	3.63498670547022	-5.01412263979859	-18.1706364652527	3.19335090593411	4.37325142634684	-8.03878838274305	-5.46477452426641	1.40501471468469	-0.803145769301393	-2.8200938364892	9.9864746618221	0.349459884216355	13.5072329097272	12.2946332715405	0.76851245256555	16.8908638447119	-3.95738849622027	-17.983534534252	-6.47698081648645	13.7004228427727	-12.2550327544651	-4.12403331640325	0.00811275300401665	-12.5771685325847	7.67042865058781	-7.94756166411613	-2.35135623064235	9.05459388384356	-6.07116287783152	20.9291619209784	-8.79497853306017	6.80396148023811	4.4861690011176
"g269"	-13.3067988644235	10.5945439118914	-9.36134055939747	-4.79492721612096	15.1825824138987	-14.8995554862712	-13.8015683040769	17.590887512615	-14.1958038954316	10.8713893168934	4.52470836938283	4.51246879808178	-3.41387913912147	-3.74152096199982	1.81450382468949	-5.32915815440147	-8.76183770775947	11.9959607746691	-5.60792579575449	-6.24414254101434	7.43471942017613	-11.7451640049568	4.98718140706663	-7.27235589252665	6.18028124728764	5.4291393594491	3.56380663970195	-0.474864868337907	1.05473854057867	-4.50386916509806	-8.01841233629985	-6.39096445359143	6.63907459833761	-9.11662561847334	-2.99331067869211	2.69743297922046	-10.3305108025501	-1.59724464053699	-0.359762435898494	5.30550955656801	-4.19787145933859	3.00146875066549	-2.66436310458998	-6.23974508390875	3.34478712711487	-3.11160106622855	-1.44273356342339	4.27283601939154	6.51265628299404	0.378685145181521	13.5806468196967	4.12195784763147	10.267225467781	-5.62018992217943	4.80871635383085	9.24286010775004	-4.29838222547268	10.7773580624627	7.83489999794487	7.21565882236972	6.86721757367291	0.899336378503966	-9.081169582754	0.482626641678139	6.54586132399755	-1.30051742358063	-6.40077288355606	-15.9413839592857	-5.94863574142924	-3.77282374851553	1.08498833543886	11.1651400075315	1.05175165007153	10.4003571336871	4.65739891226823	4.02042644537695	-11.565490781764	-4.72360365263322	-11.4662106440478	2.72654694616486	-2.81143946444178	2.82799882229353	-4.58246785181319	5.19094350507341	-5.40288556777034	-6.29930421750302	2.82274207202557	-20.6114204914305	-0.504670975722768	7.83502933104321	-5.66912863911182	-6.23666845688905	-9.97485520376071	1.83503277389313	13.5129612822735	11.2735044638655	-4.99187613791673	18.6159037333116	-16.2654322672332	0.823762274316864	5.60815950527685	11.1797002050239	9.05372567322048	-2.35149338083534	16.4860822001183	12.5832327739953	-8.8076987141504	-5.26296271414347	-0.923122504160803	-19.0504613143688	-10.9677824691536	7.52508042320125	7.61611984588318	4.77101109318977	3.07845839604693	-13.360132127487	-10.774602376039	6.51952872230161	13.4111946259573	0.573642073046411	3.66123828740094	15.2293901898013	5.23318245236389	9.92244807070344	-7.68664375807557	-11.1313146519633	5.06627185354958	-11.425171271253	3.88377868604949	-9.77261953138798	3.47887618120331	6.26913669881474	4.36822189356781	2.08634163999708	3.15465151144004	9.02990018031598	7.8942566966153	-11.8091670922562	-7.51451890363875	-0.992969823153589	-9.27467165264842	10.0189890089148	7.24319188565814	-5.86428343937658	-7.06787483159419	5.48026015483585
"g270"	8.36114582382199	5.83904727328008	7.90281760318367	-13.7530800244304	1.64754707587261	13.5485487786329	6.1145503967512	-13.4241144165598	-13.9452258483679	-4.25859140294383	-13.3520958628608	-8.13294970075289	-2.26707130387492	8.78943412125443	4.24437602204175	-0.703228418472326	-3.32265260139178	-5.75789435402289	-6.70708749959799	21.9908259820169	29.3141640237842	-8.30301282695351	-14.2153764229014	5.7335699321819	-18.8657661229998	-5.49928387163846	10.2851211491394	-1.1670381284283	-4.54884312117551	-1.8544327340889	-12.0667553009478	2.09343325342471	8.35548611848938	3.34012482700706	-5.43005158805748	10.1668142856929	4.60484601106743	-14.4901703316685	0.278474953754669	-7.8083504951836	-10.8580732825855	-5.05743749605038	-5.69795545638872	9.28706382821311	-28.7384948532891	-10.5910763193115	4.63025184800725	-6.46766209575605	-5.43606996012137	-4.2242598100135	14.3658735996374	9.98372922203628	-14.6157411042374	-16.3660833359178	-8.68265086082339	-18.5098054453792	0.588129751042601	-6.20647703205353	0.435287887774246	-6.46797169636462	8.69002357345994	-1.43925143172816	15.4207230334341	6.87974179323223	3.18638210136807	7.24265146065865	11.3930594171284	-5.81382983798154	-1.64838759933381	-9.29351193739164	-3.43845330620872	5.43974302021104	-0.268539767935011	4.08111964561635	-11.5132266352241	-5.99898865513833	0.707057550449985	15.8484190686888	5.58689582418257	-4.33928429530381	-10.7866162727276	-0.551205337587817	6.26819386621166	6.10211551433781	1.64607159025326	-4.3363678377096	10.3539043747216	2.90724142581361	-4.46959730694614	-9.04257076980472	1.67448674350332	1.46292454454175	5.21401355923205	4.14531863852802	-0.476582628710839	14.6782828320237	-8.3424087810086	-0.982317633521484	22.2537864020303	-3.86296871915242	-2.74854417490109	-17.1464482617056	-4.5157773568096	-1.10915083306297	16.6442781790429	15.6214264557399	0.584975053194481	-1.11998573221423	-1.82286443563412	6.17515457564966	0.432692647905237	-5.21330670398426	10.0511893123635	-4.80550139945522	-15.2713680211618	-16.5811773869044	-11.5098643755396	7.72664074058859	-14.2042826977979	6.83117634839757	-12.126142316257	-2.61420767682788	-6.10243494574212	3.05868476927426	2.62179438997714	-6.41379425975711	3.57760977089765	6.5362128357763	-7.62981420863946	-6.53574463678003	10.9748214280635	0.161346510072468	0.26887785534795	2.61790170483694	3.6745265550998	-4.54846137197968	0.967407443963418	-7.73468763482351	6.65330061909009	2.83603866316857	10.0068970734292	6.8698293923082	-6.99401722609832	-13.2687532683638	1.78878351622668	12.5011020565719
"g271"	23.8049929642705	-16.6055557296284	5.33451882490993	-4.65828000372792	10.327830207557	1.34387712176945	2.94848537068143	-8.64962629137226	-3.06724523810926	-6.6649127601657	3.71457436090402	-6.98876193867839	7.48918136696879	3.20578540619239	-0.955972476329524	22.0092176149702	-6.92730149802125	2.24004646656649	-4.99025141520207	-7.37992151815263	5.5567335197099	-0.564962482241688	-7.1641236585241	-7.30551753515248	-10.5861853722063	-0.361622259712197	9.6982304912097	2.81145257675206	-14.8939380197313	14.0364624944068	-23.7930380748674	3.56016140678645	4.42524569066451	-1.24084857576709	6.69049724898076	-3.05687505818156	18.9258648636433	-4.00202950064016	-1.65622742309493	-0.990743833436721	16.2918790968292	23.8817574640595	-0.391590191395263	7.16815264503031	-2.88935071966011	5.942024082103	9.83319643380984	-12.2725435225804	5.31429620201631	14.0181107558828	-15.9413611517142	-17.0738343213899	1.52139122097164	7.57052386078719	-7.64850807075585	-1.54972785275585	20.5192991236531	20.5903234760615	-15.782271590804	-3.36345226072944	-0.66033146331196	-8.22779408377183	-0.793995921707037	-22.0561713805402	-4.6916350843449	9.35746880492032	-13.0095023092253	-16.0295944256402	7.92838656326125	11.460016737945	14.3692902993514	11.8402226338973	-24.1604540145309	9.03441992937785	-4.73649654556505	-6.37163954458998	8.7108380587554	12.271100424073	3.89131480980651	-1.65933622957863	8.81545648601519	-13.0184934159392	-12.4211090123244	13.38030217996	-10.2947673212667	-15.9600898742796	-0.830678092844861	0.375929856868193	-14.24340037675	4.15079628787944	-11.4366610894345	5.83635892863202	5.20056272723946	-16.1796377104775	-13.0366328179532	5.24740216879853	-2.24931674085144	-4.67203658733811	-5.16423041550363	-14.0354937470402	3.47237570165551	-2.56023966785708	-27.1946727149128	-9.54680276602613	0.530327259019821	13.9965991766027	-6.10605578274612	6.72016191586917	4.73662514708088	4.07504807198491	11.4644823050905	-12.3954254117016	-0.815655186143957	-11.4412392047362	5.91358740660336	-4.53809426224968	-8.99375119605285	0.350085951236632	5.71739325091671	-8.9663141542396	4.51958200767872	-1.19724337156161	16.5028449276977	-6.97701698612638	2.54742033035017	1.54210817390297	-0.889796817856478	20.8425334979378	4.72692526561166	-2.44055275244281	-14.8058646828944	-11.2408198145902	-6.88428132296751	-8.63828059854218	-19.8653339086754	-1.14769267387078	-5.39476089958624	2.67116323584318	-14.8806926874734	-3.36759024930634	-1.83043595509169	0.324183660463497	5.78167174223958	23.0095455140739	14.1091524787274	3.04991360540282
"g272"	1.29240703406795	7.33130148606742	1.95462406013977	0.391036177195672	1.5780317069242	-1.94849966342049	-21.0857249560675	6.43930236796744	17.9651760108337	-8.68758084851402	5.37320204367512	-18.9222252741575	3.76531305486775	11.0830563968118	2.41916643555736	-3.93824562104094	-6.34743478446859	8.04285822550282	1.74600521850099	-7.65666000441071	-2.24162941358575	4.69294086266722	13.8549472520297	2.16518093958346	0.108717145397912	-1.96522135578856	-25.4499161734422	2.014962715959	-9.77866925538047	-7.03010752429451	17.1611246675876	4.99866807759156	-1.23263507915356	-6.21508390718582	4.35524737243443	-3.560241310854	2.35959795735886	-7.14264397639708	-19.8729149576806	-13.4615794994254	7.93065530814398	1.46052250624786	28.1249958148763	1.29171743530699	-6.47307030112953	-11.6061782053111	5.39620790059928	2.22185911851451	13.8720491592952	-0.112001584887761	-14.2891005009238	-6.05491760336181	9.23167562716461	9.22712098933214	15.1143830453463	12.7551703184831	-3.18455997509866	7.24817371677565	1.06425668282346	16.9845024588436	6.94911652046219	8.56287895552955	-4.77537859756619	6.21838912423457	-5.82964140870124	0.303158417269991	13.1573971308962	-17.4105458123109	-18.3522082711441	5.02822823858993	-0.791958364836646	10.6283575565225	14.6380755398586	-8.90593842890539	6.20481660423758	15.3168172535971	6.24844867561795	-5.9814072466829	14.4311124410034	4.03041448578116	-6.29571704526004	-8.79621144772027	1.47082146312193	-3.31906106336435	10.7915502707738	-0.341198900106727	-4.16022668000238	1.67154196996941	3.58331918339893	19.0148042982163	-14.5664012838406	-1.62395325148983	-7.3830041920935	-2.54469141496463	-8.8645963138336	1.35912370930248	-14.7893240615407	26.179679969464	2.55160130672473	-5.79912153890349	-0.292903260112082	0.808508536962141	2.10357663930942	17.2569397409319	-11.7656197584096	4.89000886622909	6.82020956662653	-10.2686034648587	1.84051209584516	0.0461799294364329	11.4195231603277	2.12348489802881	1.89915813892378	11.9558421925883	-7.56874922760719	14.353247483316	-8.81356920806002	-6.80154818818542	3.90921449976467	3.61546346440023	-1.30501433534347	11.891817959336	6.89041435487903	17.9471879815072	-2.01885716575314	8.15088679872797	-15.7143281364507	-6.00602328132765	12.8489404941263	24.4591983757381	-0.953604286662125	4.43294126241856	-1.85432286993307	-4.1415208071677	-8.17048540719879	-10.0956984658697	-0.258893915859452	5.2992968125271	-8.33692288910109	0.635466213728491	14.6392843134594	-10.5353998617808	6.79099146950007	13.389465490966	-22.6119056089162	1.84014957415126
