"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"
"g11"	3.99594665110109	-10.1818161331539	-11.5247053000573	1.16367352332472	-24.283017334921	-9.8117009704567	-2.54821257614443	2.4568410807503	-12.3863861231939	6.27524349028207	2.57515241051133	-6.03907491116114	8.4079865950808	6.36434934293035	-8.29115756373153	6.56280609407137	6.57316952323009	19.169705684557	1.06857757714491	-15.1201636551009	1.39490997392797	7.35450643404924	1.35528526904872	-4.97205694445088	4.16614918814598	-19.986785028294	22.6674086157366	1.87788730068965	-10.4991832683687	9.20915656416387	4.98104844883291	7.07507530064468	1.61331710311537	16.3148861283918	7.07015579512206	-5.75339071057335	-2.96047149751358	1.67069649546476	-7.67493068682433	-3.90383322365866
"g12"	-9.13712093701942	13.91455549336	4.49741732351496	-2.66075691863966	0.0227628738566067	7.17573247317134	15.4049064930232	6.11310726943123	-5.85427943639217	4.2128123724344	8.92904501781575	-13.1586657180976	2.87325615575937	-3.83058497532586	-21.25114329043	-12.8897239018157	2.33808105898308	10.6392820759844	1.46260415569122	4.75970603432223	17.469994421867	18.128358378178	-8.02718924333628	-8.53906767710196	-1.92359749251452	-1.13358790687646	8.31502302430793	-3.0776339597356	15.9165026155487	8.2281357385398	-0.084324956514037	0.267923561828289	12.9760013662955	7.56526137937489	-15.1589498284281	-9.15720562601895	0.816182653788952	-2.04025486466648	-2.50791983385048	4.64202104907969
"g13"	-5.58981287135957	15.9594817128779	-0.458543352776168	8.69109037084908	-7.01830100530476	-14.0125276767023	-10.8957019321617	1.68345287210361	9.39073439150059	-5.161140803838	4.43867386445215	14.1557451031069	-4.45818128940688	-1.75586888715677	14.4989002607265	3.98128261423032	6.97659483492567	7.14062123695508	-12.3213922588364	-9.31385089400396	11.8385754341202	3.15384112293364	3.0180209908157	-7.73779152482027	8.77957813268295	13.4045639741907	-11.115422956111	11.8882328437669	0.631322266222367	-8.68183780234872	-9.42389079375614	13.7868238728367	3.89563216047806	3.07541585138152	-15.8684656478848	10.0895495941231	-0.155570354439493	4.73910464519047	16.2041321885177	1.6581408775596
"g14"	15.215518626086	-1.82903506852198	6.41243578891148	1.06518281317166	16.6200469025951	-10.6003056537659	13.6125396747462	3.31244870408251	2.05920084880856	10.7541674308764	3.2380191536739	-19.2984890335162	16.5037478188243	-8.32037260021516	-11.8709166953739	12.6250736844367	-10.8725082510247	-8.50776189118521	3.75957422764248	-11.4614508755147	2.79588265995162	0.0467400703603918	-2.0900794241282	-14.3824793721546	-8.55914966534446	-0.623018610459696	-12.6060719777809	-12.0231320452439	-8.34706845953816	3.04681709478068	1.04556833273971	7.30769277535818	-1.62881169613953	9.88637741855051	7.1101964735356	-10.6642276413006	13.5835161026055	-3.9923317692541	-2.23738457318546	4.24565022476714
"g15"	-6.92437736194727	-1.90219950444148	-10.2765575792531	8.1054731127671	-7.69324883415272	-3.00552920194115	-15.1321147036818	-0.34696031185481	-4.63648510827491	-6.60567925202315	6.32364591697472	3.3586244155768	-0.919177971977634	-4.87754851039368	-12.0084295952442	15.041027812813	16.9356888167775	5.53050279211677	3.6958341635657	-15.3771044313084	-4.89247502146037	0.124507629247154	-2.09820973892096	-11.8775703458185	2.7141259468584	6.4119493178273	3.24530813133558	-1.0652772349594	-11.7595462285402	12.8639875482457	-3.09438530812318	13.5829921611185	9.84177191653247	1.52357183382369	-9.43438733936686	-5.94209017208996	-3.26494678414187	-13.6012358128224	7.34783972935514	14.4187665421241
"g16"	9.94892164648536	4.52511024153543	-8.97772537594997	-15.6734206340043	-1.81165986828825	16.1526311238227	-19.8060730941114	-10.0310623889334	-7.07267350355221	-4.54559674131862	3.32542181794107	23.8361128902728	16.1127206291162	17.6449036061339	6.92540066932517	24.0711278447205	-8.53931248475073	-0.671159171000787	-4.64879256066826	-1.1310268821842	1.30194178402555	-8.38274901333492	-1.39490345646252	0.558339020923676	-20.998776033923	-5.92629155304059	16.6798948125336	-15.5910108135869	-9.51147729140283	2.77004219276022	19.0765743044677	16.1089505428491	13.4688891828506	1.05604162702486	22.9126768045417	3.17352729131762	-4.29038628069909	-3.33423105958028	1.15518708331827	5.25350103345198
"g17"	4.58291714210199	9.81858553747439	1.05850213568675	-18.9847346982738	11.6330754256057	-27.1756253722956	11.5343837903944	0.561845839930905	-0.42848239821859	-4.52485220983592	6.89420162637653	4.6082346985375	0.271900546238046	4.18705302304767	-5.60221788037803	26.0221730260292	-4.50409782308658	12.9360925017603	-7.26992460158855	8.47113374510991	-8.550640265422	-1.45056906809176	11.0749259340998	1.44164529069258	-10.3556946999406	-6.42422234484116	1.33347880136682	-3.20954135523352	1.68454453578879	13.2613724404995	-12.3550083739008	-16.982043813202	8.89112871884257	16.5281459856618	1.19512460290174	-1.46941833721506	-8.31320492186149	7.35737257414931	-2.5299200324452	-6.87028369076337
"g18"	-11.288402735631	-7.96341908683221	-8.46687046676007	-6.08799717355786	12.6537674282022	-5.15681921903452	-1.37195975995842	7.44712324128663	1.58627493248737	9.32128336163143	-1.07944162780176	0.995658454159918	8.53240526056564	-2.42491807936518	-17.8253577958657	3.12866992326373	-2.34719262114289	15.2978185258805	7.5758865014324	-2.41388670453509	-0.102444704202441	14.1395507398779	20.554187625632	-11.8358793029355	-2.33010943904636	10.3715186247554	2.81547218289908	-3.54589528247028	-6.02720849066092	8.12919193746239	8.62350884917916	7.05310077713802	10.3227392196378	-5.51032186773145	-0.531384089138556	-3.08819568997025	-13.2966441133901	-4.69919916621589	12.0873938390386	8.09024734724314
"g19"	3.99207473141147	14.408104771765	5.04083342428876	-21.7771121001324	1.44921301129267	8.80261704186129	-7.77484840037883	-2.92541692707078	6.14894288906462	-4.43836971894225	-9.02441602603943	2.72791088269621	8.30063501436652	1.12956424901979	-27.3544934482027	5.03350518884677	-9.44595933277669	-6.8638876062486	-8.08273228723607	2.60388866808981	10.2969689927101	22.2687835756398	-7.85409088484181	-8.75661500448699	-8.3109184221996	-9.47924143168239	17.841658582411	-8.03009279812973	3.76335748952347	-7.11276805272268	-4.24547429556821	6.47181092379026	-7.26429569364373	-19.9965037785844	0.933497187125057	-3.60467945319272	9.68824610236835	1.9283850604194	-11.8640324862436	4.02864128537845
"g20"	2.32765898247923	-1.23509564178972	5.4949603907712	-8.50363011394944	-8.86804923882777	-3.96569785075032	7.6286347457639	-4.45865224630833	20.4226917367956	18.6370824984107	-6.30990659502876	-15.3386232741309	10.6472728175258	2.73149242003766	0.808487719071167	11.1151353679653	-3.13885249543755	3.16287556793094	13.2526560138412	-2.03926833451296	-0.0584610202258609	-19.8697841143685	-5.43842720910096	-2.31484005624089	9.25025608780955	7.70051345617301	10.4175274039	3.95829836072549	-17.1643805477869	-9.18121978942822	1.92743679699751	-5.30675567674335	-4.72223759148482	10.0245982395902	-1.00166101052019	-5.34122134744392	17.0578388012198	-3.25977612000577	0.543964728040076	-7.52223657450625
"g21"	9.44468178583993	8.19878015468541	-6.24591566149977	-3.61233865104852	16.3603967760454	-2.87329853057571	5.45005929094753	0.545965471155812	10.6515678638436	13.7272342791247	-18.4228620954873	-2.75993896519692	-18.5913384914505	-6.07038379253066	12.1035525154683	-11.9008775856142	6.81066485111314	13.8795871979315	-5.65903357712034	13.4972302439134	15.5790673859968	18.3906409378138	1.18587887452012	-13.0285239734992	-13.7265358932292	-13.7265147856321	-5.36747141985019	2.37923612442177	6.21812929846354	-22.0959138875364	-6.31179050957242	-2.05768266254137	-10.2721897130048	1.27660347912762	-2.58346460210811	15.0085198359172	-1.69260580330994	-17.9014342582542	-1.07666365179212	10.7841085649976
"g22"	-2.31197563789983	15.1052876634439	-4.74148027822422	25.5351624489395	14.8680359497129	15.475960877051	2.17942231485118	-15.9979683394373	-12.0306257407511	-12.735722488195	13.1391568726152	-1.18459111626076	3.78777437281574	-6.45424926625415	20.1686240750274	11.2063708242092	-15.2119682719346	-9.87394286799186	2.04436607147102	-3.38397149504539	3.9296494095908	3.93966372203702	2.25008846809682	-2.48572241285913	-9.70286414936931	3.32764104851456	-6.46827081502802	-8.21716835648154	-0.289237091684068	-2.49435475417701	-2.25582936328608	-1.28902574390676	2.96445128773274	-13.9370111930913	-16.6617408025246	1.56506720770498	1.35159246749686	9.12836345780376	-3.98088299893515	-6.30408681012391
"g23"	-5.39951856461112	-1.67754976137702	0.723070604332672	8.24810914348966	-2.63544961930222	-3.55604135021304	9.03463439010362	-19.4861434521935	-4.42918524223839	-1.21640189440216	8.76064860529637	7.62835819611869	7.13220726630108	1.82570986895191	6.78122647683798	6.59935902377839	4.30331263800196	-8.5544681601351	14.657916895391	20.4620578363117	-6.25288214604132	2.66105864891363	-5.529051721959	12.0693063214783	1.61730026202649	4.69733111914633	-4.98254727996349	-12.6857417372518	-15.4758459574685	-8.19668511045845	9.46731184601707	-11.0771063503497	4.28812749612821	3.07036115455654	-0.0636855234315293	7.07497203520793	-1.46641559544522	-3.1643402290569	-13.0834922107736	-17.1331356755598
"g24"	-11.149134192795	0.528668430703056	-12.2123807398912	5.36569490224182	-2.0400739268967	4.90542703921836	8.54009062670444	4.56092298730216	-6.44115472661974	7.72661543372387	17.1632494522631	-9.61703549207709	-3.0789614173861	-1.4528503097688	-10.122872376045	24.7064835199264	-2.57438761164116	-3.40731556342372	0.857574859947622	-14.4655021763201	12.8832609197587	-3.6184336445981	-1.88654705567729	-18.5977153969724	-16.0378545871359	-10.0966460403291	1.5051058759739	0.861398114750703	-12.5217835210501	4.62264662634145	-2.92668302186097	-7.17501310753359	-10.9344487788862	-5.00340408997373	-4.56959206985313	16.7780426081501	-1.76832705099038	-4.32826922914985	8.7576487788637	-6.19062288636786
"g25"	-6.90486611918782	-20.2961909426249	-1.25699466773499	-2.26200597315433	-1.65816955116514	-11.1717084268672	6.66193057211785	-7.92740424550511	-6.81635612167246	-3.09518227001052	1.25508754719444	-7.06278800264046	-7.44754271842006	-9.02564611285318	0.756092573336427	3.72424628775007	-8.24506617260034	3.02100200440966	14.0309898764618	7.32948261734966	9.72905181030998	3.40611975426154	-7.5176606103349	10.0509862072906	-13.4888914807083	-4.47185663157753	-13.6281381354702	6.98539430346429	2.86904751407696	2.1803963986607	-4.42203254789632	-16.7601537957113	-1.45139247003147	5.43598122460106	-21.1122085667223	-27.4863135886287	-6.39028987497721	-6.71367886805718	-11.8889684544346	7.52614740051963
"g26"	-5.79674339213956	-9.53928860374124	-1.46037790595566	0.216769203625164	-10.8072585443902	-4.13041534116496	9.40832048801476	-7.10107511549359	1.28716283384143	10.0484074102777	-3.4680506156695	-0.495730471481185	6.12066967619311	5.58627182731973	-13.3528875618274	15.6808483412147	0.0604329191645313	0.345566427275112	11.6850214121291	2.44750694859994	21.7641141823667	0.404210799617069	2.26174217052596	-5.4223078215171	3.90364978982914	-16.9599862599314	15.8847754694137	4.61064011570363	4.42186092759371	6.09495341069564	-2.28274167669836	27.5566635659068	3.15698696034344	9.6227965841081	9.99966683164732	-1.1443038519921	-2.32578380356954	-2.77746762874222	-2.28757865771246	-10.0189998297948
"g27"	-4.84029213606185	-7.06549069491401	-11.2725644493864	6.19575087394917	-2.81783170864483	-3.04613916800169	-8.7621062058504	9.75406281397576	-3.66454741361096	-16.0200388733974	-6.12464508192862	6.33344991137032	11.3445201979476	-1.05194630619431	12.3322980498637	10.2877285456943	-12.204649871441	-7.8092435751135	3.1360404501561	-3.1357369167868	12.4551290485561	-10.8066162641727	5.14866741086419	-3.09329628905176	-2.82385980442213	-16.1028909112199	-24.9325848774035	25.0900430578569	-12.5124041871078	-0.0188023246354206	-9.55590630434821	-12.2461193910483	0.111412684766321	-1.14647185974201	0.26671124367109	12.3083267973798	15.6474462808632	-11.8677615821008	1.22804337803819	23.4391257904259
"g28"	-17.7257677318608	-14.9480516675646	8.6771441032155	-3.24396500196162	-1.20989037303248	-7.00915237676663	13.7993674695297	-4.40520402151574	-1.56047903576792	-1.48113841091231	7.95829779726329	-4.07547052862801	5.5501075586776	16.9945792720503	-21.6956745250051	1.78816433442999	-7.42369836837046	-1.72968296173058	-1.8681154848796	17.0240421188992	7.45702620994167	11.1953387442081	-1.3145066403196	-7.10875533064323	9.66751450221643	-12.0662625953714	14.166996081097	-11.3834133823225	8.01171628932348	10.2691526708658	15.7917795353612	-1.80236083469033	-3.04726782329594	10.6002594134729	-6.0099981453002	19.7984926937439	13.4495736734525	-0.686731878426789	-8.99783819255315	11.4590672018862
"g29"	-14.6614052564179	8.74294951610941	-5.47997901795768	-8.96821873662163	0.494063923250291	-4.13530097863682	5.85111029702841	16.9616224134938	9.34319741174231	-0.0656174312781623	18.0699973128019	-9.19132219192253	18.9691111961097	-6.59422298413102	5.37185220293773	-1.54146658894221	9.88095588020672	-0.735058341605894	14.2760997331578	-11.6420005690194	-0.736195752545324	27.4877811957969	-11.1283869546946	-3.55775955708594	-2.12675011449454	4.34623860968099	-3.61969617345655	0.569712164647704	3.61863435057123	-5.39245505514101	-15.0465603156756	-4.94409600623542	-12.7854708689931	5.31193759276288	2.85036951082097	6.21312481129549	2.089832078705	9.92016651182542	14.7676598971795	-4.15647083894841
"g30"	-0.0904180692799078	10.5294987926773	-8.58171029892737	2.72471058755434	-25.7635697637846	-8.36283888144314	1.63820140597762	16.1535907397975	1.04917953417897	0.730508951505503	-6.13547790274634	12.5805866168652	-14.6959636419178	-0.419038087671556	9.8912283184813	-12.3613909901666	-6.1619942877273	10.7257105084305	5.79434401277652	-1.66378480729593	-9.88889818938509	7.71202831287718	4.94994751192088	0.611630414926606	-4.36371845006676	-6.19124229589042	-4.49027474042215	-4.89991748461994	-7.54590699985636	-26.2414586865798	12.4555387520256	-9.37713461727295	-0.0634855337342744	-9.37116946273087	-4.37784368394317	13.6093258003372	13.6096334518484	-2.18169195110727	-3.85930196424708	-12.6874265150851
"g31"	-9.8005306201179	8.37008533400051	-4.50122134505652	-5.18888553800736	-7.67057255626348	3.84280018716004	5.22147058128354	-1.33004093870828	-7.26799295760163	4.75150366107882	-3.83602710980846	-8.04528034135686	11.3845725682219	11.6996315760792	-0.0117291063373315	3.26765289817206	19.6091652844662	13.9991140944573	-20.1362030139053	-7.78026531327214	7.24915078706193	-27.1403222531795	2.5376519896309	-0.431285337224073	-3.69142500914254	-22.1996199135341	-5.85704549180013	-0.273441877767207	-1.07987838846858	-4.70805413036677	-1.27520984731986	19.3283788982362	8.35280399568491	-0.709329450809119	-14.8258026628971	5.04642060210919	-9.99616773572855	8.93581768551729	3.11710542335137	-8.51346157210993
"g32"	14.7780395822956	-5.19351043702413	11.9561754306219	-0.308198542518009	0.848034609689072	13.8193511388012	2.89062751968076	1.60304071413162	-3.79258748177868	1.06873314423267	-0.129213631208313	-1.9279235573066	-1.88939396279638	14.7779442912886	2.41662455856269	-1.68869407608536	-2.05383215258619	0.368697100210048	0.239659550472189	-12.2372165153636	-16.7808479921305	9.18226660778813	-3.1199345909672	14.7709481901963	16.321003756859	6.41734314077733	7.10951421741922	-6.53331415459069	-12.9331825223414	12.146545052111	27.4604680382132	-5.55174049842485	15.3684340871773	0.967967295605763	-1.9007681253701	-13.4080368853263	2.59640872918653	-1.1335867034173	-13.5691668972838	-3.12558628525626
"g33"	7.32133264246282	5.64601101899204	-3.70052562780716	-10.6247005099018	-19.8178356343684	-3.04597960318552	12.6848400613729	-2.46044743963739	-20.1023105703816	3.97848605054504	0.389967121825257	-1.36062266803726	3.78864290781088	-5.36656732808869	11.0819310964563	-18.8513890640758	-7.60457496550359	17.5047546965288	18.6011794187691	13.2961100651364	0.968894490224205	-2.9786819144282	11.1320981872729	-8.90952698823639	5.30913331950989	1.88112389453088	-7.69160396907925	-1.79951302812674	3.47261771051491	-6.41077393745847	-15.8237985626299	13.6923173485281	8.36500399711488	3.95048261178968	4.09728214899671	1.72418001824262	10.6878073702071	2.25305568759758	-5.73911218301977	-14.0115821885275
"g34"	3.73528796643953	8.04839232213245	-15.648755878927	-14.7016084342231	7.94761751517797	-16.2364678363731	0.779018692863617	0.195921261810654	15.9465213803188	-2.40167832919545	7.78823232105566	9.38843603173295	-4.64451871048489	-26.6435327510158	-10.0426786813922	5.21461033658096	7.53504916674533	12.6947122315748	4.22196098633401	-0.444329871577861	-18.7100525476528	0.673041086161742	-13.8005216385889	2.07623462791283	16.9342241471751	-14.1538372719038	0.361056234598947	0.116872632390739	-4.94192037172725	16.9938581303917	8.26726116048889	-17.8049799530414	-9.87409247741947	-5.52098057258373	-0.845104560563172	1.73547104089321	-5.98026647826686	17.6444685964676	1.83250088325649	-10.8039783073189
"g35"	-8.60148344687141	-20.9409500519536	-22.4099882901685	7.08815779366305	4.10800094810311	0.974652345783267	-0.743072850285718	2.57796479625595	-2.29568284977347	-6.4030660480623	-3.3462881497523	3.51325738529031	-9.03519240739217	4.15579576756184	6.79437688922202	1.45095195062987	6.16961020797518	-22.7710122764697	-2.65899840945578	-6.83432816573756	2.39683961543151	1.68818727787777	-10.4475827833405	-3.91632148079942	-6.51056664362686	6.52254738825394	-5.91856328884182	-4.70268565784595	8.85856643139186	-1.32585090545652	-8.09108905007439	14.013663480622	-1.50088507069532	-5.75516611362553	-26.8793984639159	-2.17713976635145	15.5038682327023	8.0298032532618	18.8389149375977	-23.834402593788
"g36"	-7.26276924470801	7.15382175322973	-4.2646519807814	4.27402188833569	-10.9021440413359	8.63253967322543	-7.40469713744428	-18.7126591991207	-17.9744869638978	21.7102183496958	21.1786355704684	-9.37202343247564	-6.16450990569542	-17.8058287652404	0.0572960724049135	-1.89837101528086	12.8914449240024	1.42695382678373	-7.17166852145375	15.6821488723857	13.4350653097473	-13.2940046091854	12.5808353182201	-17.8974744131679	8.33967700440744	7.05990688678295	-1.6461551212761	3.92409410097036	-14.4315363696661	6.65858042927653	6.63904688028022	4.92430545942838	-11.4392112165883	-12.9407846953331	3.11500706600593	-0.676978210674313	-7.78384746059819	4.01732784533207	-3.08639942585083	-1.06057040905279
"g37"	16.4522835530357	25.8316094589199	19.1568199792979	-17.4642679105232	10.6461349129272	-11.3482291001143	3.03427455548144	3.67395534996243	3.16371641396047	8.55954308297756	6.89582909169976	-3.04109347608752	6.57252567413959	17.6398139263144	2.05866753453538	-5.01811687216427	6.9014925542259	19.9275100711279	0.92778994961644	9.15022657985645	-4.62628844452583	-17.2399442312363	14.4020192686005	0.489459127723439	9.17275778839891	11.8927502383861	0.220031032373093	9.46956765729369	-0.511429748197928	-1.49368492810208	5.25985098395753	-14.7115097934944	13.6948255829084	16.3794562828676	-14.069943728457	10.0266010289451	-6.72402316078222	-5.4544045979966	3.41352047238419	-22.7347378108122
"g38"	2.88353979234176	8.92297816406292	4.59353272354116	2.28485360693793	4.39137369506832	0.464612491937251	5.83928527325007	-0.46594736156289	1.04754287018707	-1.85601310523951	-6.82805716851135	13.5944023712823	5.88130550803972	5.82758111997228	-10.4796583250884	-20.8749389489734	4.74997268891288	-6.14818133030265	3.42851676889814	25.3375132548908	29.9599144000882	-11.8879988801301	10.8920978748432	6.75822344833234	7.90545285685501	0.0213769009650923	0.734204784982293	5.97164809875043	6.12957148215466	7.69817292107613	1.05128524801572	25.4220853722532	8.17892916002897	-14.4353606638246	0.501676759491773	0.598406535242884	-8.12783355537436	-4.42969481207436	-10.5591774774497	-19.3513260046915
