"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"ctrl 55"	"ctrl 56"	"ctrl 57"	"ctrl 58"	"ctrl 59"	"ctrl 60"	"ctrl 61"	"ctrl 62"	"ctrl 63"	"ctrl 64"	"ctrl 65"	"ctrl 66"	"ctrl 67"	"ctrl 68"	"ctrl 69"	"ctrl 70"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"	"case 55"	"case 56"	"case 57"	"case 58"	"case 59"	"case 60"	"case 61"	"case 62"	"case 63"	"case 64"	"case 65"	"case 66"	"case 67"	"case 68"	"case 69"	"case 70"
"g59"	27.862113959719	-14.3776373473683	-17.3600246861583	8.59844781003418	-5.02017395168998	10.3858738824628	0.699872124967492	-0.334117661046941	4.69890415724282	12.6707830961064	-16.9971614649696	-3.02212389536662	2.92256891143677	-12.1028188833661	2.30622357578872	6.53729594774314	1.92443075070404	-5.84881140982121	12.0519955522392	2.93904239122777	-0.941426689044351	-28.8950735988832	-14.997153180141	1.32331824124403	-6.02512207585323	16.7807334985869	0.0405743654954643	-2.81854668048739	-14.1078180466586	9.04261946675253	5.29512026366291	-13.8620588603154	-7.23562939173776	5.5555591078958	-5.07878129682203	-10.7939035323187	11.7216591863051	-2.80124613359881	1.73093231904232	-3.65542657586659	11.3384929398028	0.952910202036751	-9.22936446683305	-1.43509280298328	-3.19491809493203	-15.676387742134	-1.7068188065801	-9.63785362718631	8.33134218179395	-18.2542858150654	6.36994254617079	-7.6247952916426	15.0071538074801	-1.76456755618181	-12.7558118806495	-7.41682928039243	-5.96395699342411	0.470363669693931	-7.71259670558384	5.7188816616477	-20.6794870577741	-10.3970316064778	-0.173965143778048	0.53279181473904	-0.830009265841797	-3.08464096127776	11.4727365706653	0.017884764128647	3.44397555793383	-5.31072539463503	0.582477421615783	-11.479743470061	3.94529277822576	3.17238748077577	-6.35290160229616	-0.672738160211837	7.4280679934107	0.409229847526276	-6.45909473926919	-11.3237535503207	11.0725777561559	15.836084843113	17.8939861166614	-3.65672517638797	12.7497512360579	10.7861823437893	-6.39060344866474	-21.5808788113691	17.4876928052618	-5.42175890391006	9.18413898221108	-3.02933417996954	-19.8904840916471	0.582899121173835	-18.8094706175075	11.7595423584296	-2.50423624595992	0.952378581881829	2.33385734678858	2.07614892890401	-22.1359485670902	2.33846856409516	-2.28131622930487	-6.33715900438295	-13.4114884493113	-3.19613612704704	8.51580397051617	5.29715322186102	10.791553331509	6.13269179553736	-22.9736875764853	0.596523312988557	1.5421617596398	4.92470049945453	6.99702931558892	0.872556886446323	-1.26970213315103	20.9106715837744	0.448809693132381	-27.06520246447	-0.866947289240962	-11.4666958468182	18.0038005367776	-13.3780868627771	6.89574454297708	-5.9723315919891	9.66252209403846	15.2291835806351	-10.6986092293466	20.307023965999	-5.40176905302176	-17.472998413314	0.176437864460597	2.97949386383231	-18.9522343258687	10.318631041422	8.79524196236315	-4.89854386129745	2.62632365844932	3.21179719441598
"g60"	5.72670439369267	13.1555323023602	-8.97769682319731	-4.19744042151882	6.92761336134742	12.2087111391989	-2.25781587241412	-2.89150611971718	8.12943650670894	-12.0468624849482	6.28377606899629	1.49948024287971	0.408499869220462	11.2134223496979	14.1509857235881	7.51362588719404	12.8248750361458	11.4595786042963	-5.34201044392251	-0.808512000159167	-15.0658505191684	14.7392805245536	-0.0133729260956636	-9.29971407319541	2.02540775227775	5.93395345044644	-8.90668235108107	16.3396931766346	-9.82369723855122	-0.190166587155104	-5.29391470294845	-6.47846775418505	-7.75548550212424	-19.4412598318435	-5.45770139221698	-4.11627486105168	12.1944527836655	8.17751024679748	5.96095374864	6.21873958169576	13.2349054048785	5.81574738229215	-9.54299459055765	15.2166578726131	-7.01772463016035	7.3180238099054	0.497371999373167	2.73288944319135	-7.95539700754413	-0.141256275688082	-12.2713177882779	0.234713308320322	-10.8873661306627	2.15858144300514	3.89524904546034	-5.78795646232502	-4.96377065312184	8.58225491883195	2.89804151952148	-3.67212496851839	5.19759713382454	4.38903740782639	-3.18167168426316	2.90472184678699	-17.6581384021699	3.30224314906743	-11.789207981959	-1.82750535125879	7.94781186678826	2.66941078105059	4.13953951215277	-4.55407802667608	11.3066696696593	4.6502152325876	1.26899730870635	-3.63070458412611	6.60488708529518	-12.0379005115294	5.25436318819622	-7.34493316382834	-9.15872638643773	14.3308462405384	3.3063704353055	2.07720346787414	5.72527382449549	6.98041699511351	2.7605031438161	2.68627213918459	-20.3964415939221	3.01973555747765	14.0942613111216	1.4353636919555	-17.0960569483526	-1.82245177942007	8.05668299537882	9.92653951296223	2.07819145435929	-21.0797195951219	2.5288008770607	-12.6075319644005	-11.7405955720961	8.40557511050588	8.7722568932572	-14.4029210258285	8.63618394822266	-1.29522267555867	1.16263827877094	1.58253809533157	-5.80649987992153	4.49903587399477	-5.97313250995533	0.203011098187997	-1.84197770956764	-10.1464077913141	2.34103852050286	11.6542442124893	-8.07868318651053	-0.457503731463884	2.2885589427454	-23.1593333138917	-10.2811465890541	-7.63943209448899	-1.65981910062811	-6.29519842619644	2.67138130900904	-6.34795180745055	5.52719966401791	9.67707642063627	-2.92489125231969	-2.35410452917139	-0.0636377794789137	-9.63847404266587	8.29069674495222	2.62808199503616	6.27178361092887	-5.20910601880538	-7.80725037492336	-2.6296876876199	-17.8600315528898	-4.26873095308591
"g61"	8.57869019219193	-8.02330486483133	-21.5956358723218	1.56661219797906	15.4671190647204	-22.4081280682145	1.70163528981344	-7.36451270771762	-17.2290239559919	-9.32416621198042	9.98563776685132	8.86920803615713	-10.2978377911171	8.67285174074749	7.32770979762806	2.47200881290924	-6.0175951960173	10.9016506354518	-20.5908329835873	0.599273057866305	11.3595729312758	2.60459985334372	6.26230356905583	-3.88810535260007	4.28607763691281	-21.1697249062099	14.3309545582994	-0.233005331871643	16.934918939246	10.024931220764	0.232087149917458	-20.6647228606541	1.0757457195589	10.4513270866741	-1.85655049126492	-10.6341707131843	17.3192500427488	-10.5172416095822	11.3048828191229	-1.95569469648038	-10.5453918934014	-8.92328544293865	-7.64087600884627	2.48458789479189	12.2261058953661	-10.8354000372083	-1.37493709899433	-1.48775723550735	8.81805915089848	7.81339646294817	-10.0226709434802	10.8991949952522	-1.89430153699021	4.24608926796962	-0.741809655280673	12.6246278451046	-12.780598000929	12.5013282574474	-22.396184287136	-14.7562405709132	-11.1208201424912	-16.222125994796	-0.173181858346619	-8.93112088345912	-1.45893279942098	-0.0101156438665838	-1.27561685459104	6.76193135897302	8.64022702382415	9.60398211024407	-3.70194993312396	-15.9587894324082	-0.647093339196988	-7.37843160227611	-5.79917786601785	6.45209034241661	4.85033411611732	8.86771556524716	-7.04294467349621	6.8202634264712	-7.04715889644833	-6.9410928733056	6.45350244465403	-20.5217800473796	10.3648860460696	36.6584219796904	-1.58414045242855	6.74045499851948	1.31829902368991	-15.246657489662	12.070699172099	-2.01505138252006	-6.40649822093864	-6.69354488016778	-9.29948693500919	-8.28157129454828	-4.75767906324365	-11.2600836070034	-0.192345608321194	-19.597293177521	14.4651140201733	-5.67129423460894	0.16070650885892	-3.25352747171081	5.46916869279663	-13.8128868784068	9.50115709778637	-2.93591579557125	-9.21835301286786	7.4106032340616	1.99148514334519	13.6829527437776	0.707912650933065	-3.29728842154354	-5.29182996726708	0.923040567181179	-5.99150252904553	-1.18330828928585	-2.63796260792512	7.08475214574569	-2.59766466661675	13.9045419173054	-9.26967692223903	-1.02400681517342	8.76367320169301	16.7090713964941	4.06217335044331	-9.30563897683789	5.38280848373047	-7.4651034763972	-19.9335581923182	20.6740564138201	-5.9313723619949	-11.388141054518	6.18310869342111	-16.0901950638594	8.45678473041309	11.124137776938	19.0697824681044	-5.82257776737071
"g62"	-18.2990842584579	-32.7010453782588	1.22309247565978	11.434741703237	8.01219568292954	5.78096890476974	1.7749357955716	-1.02529549739763	-20.7822419542039	0.407372875045378	0.151621205300406	-7.41295562798641	-15.5960974960635	-6.22475903971983	4.05091134262586	2.65275118701939	6.43196044191889	-10.7349971219766	-17.0489006485951	10.6893938559059	13.4591700287397	-4.04004169815719	-0.468951325907156	-1.00983078391564	1.41983959952921	-4.41041920856645	-0.336967039117829	22.8556161531207	-4.91280637255288	10.4681736887096	14.1079981019766	10.5431297240278	-15.8629426951954	-3.1228094070604	-15.0351027740103	14.3411278636378	15.6810356033421	2.74136532586971	26.569027588136	-2.84063034250237	3.5965274811456	-0.710938734472143	-10.8027246617525	-4.86971084526749	-8.54341557452395	1.13512574621154	-7.48357121346637	-8.57083602467777	-4.99972353100219	0.303243631853069	-12.3962095465963	10.7968140485266	1.42614999576551	-5.40737685626507	2.94224282337545	-12.0424310581016	-0.944618835343705	-3.60335138931177	11.3744785860526	-11.4106880635326	0.232555323100754	-7.78159009762253	0.618193266683514	-20.5240393791418	-32.3766287962152	9.07893240350047	-12.0136375999881	2.05040923814007	-3.75475551942011	-9.61162873902253	7.30998108204775	7.42964794507777	-11.0611796811897	2.17592011529386	7.09325609170465	-6.0128547333327	9.48084285676016	6.45872937067612	8.81102077047997	-2.80329275352389	-4.6801890533669	0.341548521605056	10.8716471947578	-16.746512867264	-7.64550898351894	-8.49673415260855	-2.75940763247141	-12.6633433148821	-11.8182465380008	-11.4016992745042	8.31112706784148	-6.19172110342374	3.52464802663204	1.76795761253525	-1.02303621988758	-18.8428692773071	-7.80147320393146	5.76579624878729	6.79318265143895	17.408283051907	0.154237497760244	-6.91260491326187	-1.76456589989338	6.010903061225	0.73431316482345	0.228245396252643	-3.65477887408599	-11.9806947066148	-0.180070513348624	6.28276921835192	-5.73709455559372	-3.20111024247412	1.6528721376655	11.7923761431744	-1.22906349604434	-18.3486579733844	16.9190229589362	-3.09378477203268	-0.0527030806128454	-0.138047308063581	8.33003271644212	-16.6405418122087	-4.08179300791223	-14.2334447606886	2.20955986504323	-12.4358970787964	4.76911046141228	-2.96086358861195	-9.44764188161335	-6.96149461597817	23.4544017407096	-7.74521735397556	-0.340901580471706	-2.9790541103871	-12.8770531909183	-10.6831779335585	10.4405114898564	-2.64870766133829	2.48843440883519	17.3556179026278
"g63"	15.8782180544682	1.78322962556203	-2.33711646537255	-16.2867238847653	17.779578455153	-3.98781885957057	28.8282751775525	3.37812581315402	-15.530253165886	-4.00928754676931	-0.688369758266266	11.647251358579	2.61091080684091	-1.466813474814	23.7428418998669	-19.1248598475207	18.6153023171477	-8.93009987905599	7.98566212868377	1.37133805700203	0.00681895597835444	10.2931494345843	-24.1573899337365	-0.00767561626349773	2.77080380342962	-4.08821606326027	5.28171196091964	12.3212101054699	24.1008277379651	20.0330875485722	1.85866489633005	-20.4131290338682	14.9142294669425	-16.881565577266	13.9459785566916	-3.65182764865119	-9.96124138636472	-16.7314082471197	1.99669749866712	-1.34488698880454	-8.37078977111092	5.18646663217151	-22.4458687219655	6.76513222790504	-4.35022553524065	-21.1987739675563	-4.95586809790205	1.01071948280145	0.212458671080973	8.33670373202687	-4.79664210199269	12.1127464782024	11.1666093903502	4.09930727360953	-5.14536511932001	10.7269517244273	6.8497613402267	20.8468977377398	0.844909027702271	-13.0357151701957	-4.86878262579872	-9.93529347043193	-9.24888880805382	10.9679713709458	6.83256304766131	7.30677782650247	4.8201148230753	1.71913741877625	-4.35078007323742	-4.23096895070636	-14.535189588468	5.8864335663984	6.61327647518444	4.11638343091326	-5.20613731480801	-4.00292450113546	-12.8996701069008	10.3806699849927	-7.23726768961929	-12.593441123522	-2.95637260954249	5.43433494165262	-8.2829351407502	-11.9767156663505	12.007323789599	7.96469076169871	0.480765049158621	12.8943556566229	-12.4152288737371	4.12532903379754	4.0278145991207	3.91297958912207	-0.944001950087333	10.1319701790434	-0.329796811873736	-2.2042260268387	16.4369274052112	-22.643076994711	6.91401911181562	-18.2627616191453	-2.14920280862135	-14.575543232215	-2.62972004780163	-2.09311787815135	-6.74014320050613	-1.57665597911036	1.35471597570054	-9.4006419026361	0.429667612468212	10.4826943240812	2.21454988673792	5.00055668539218	1.79507899185095	-3.35986621116199	-11.8300950224776	8.27999397758714	-17.5798346638011	-4.55601186372057	-4.36404529213554	1.53234962347158	-24.6887851240089	-14.9167641111532	-8.5960339764478	4.21386809867851	21.3226989719563	-3.03613090350955	3.28821928852761	-16.7370326076156	-20.4963486029831	-10.0021713116414	-6.32464307286119	9.84310450424122	3.59451521646957	-0.805640308950774	2.74555996355654	16.0791042311161	0.224068385336712	11.8342112583914	-5.27766491656289	1.2731828557059
"g64"	11.689062851833	5.50962297344223	6.98466092180743	3.54471157321568	-11.365326098179	1.7309715468924	5.25814337255896	10.8929263305748	-27.9361058700733	9.66928929214299	5.24829332761821	6.83353075740245	-13.0488494898623	15.9577687202425	2.71545193056677	6.58270300374148	6.2388331104223	3.24115639981193	0.0427983188941593	2.88607364922434	1.68633130084659	-7.18226666490312	15.0080257064264	-9.73744906169749	-1.93499373398897	5.33229148749616	-2.09060137129755	-11.6847817309833	-10.117518303347	16.9481112618273	14.4538696989256	-14.5941853602721	-0.373866991894972	-3.50883414361267	8.64793798237273	2.8064124944948	-9.82323608745588	2.95613964261431	4.81728142202345	-13.0393662340038	9.97674059736405	-2.57393348838708	3.90054433708033	5.84879564306673	2.02568481532402	-8.64985932736738	4.31178709965659	-7.86359090831634	1.50102975817119	-7.64174550292973	-3.0507671286411	4.35709011488666	0.962981390512539	-8.67994880714104	9.71840504572152	14.0284626855603	19.7751688609455	0.135659097105068	-5.51514866732698	-9.45348801502235	8.65377304037661	6.60055746089558	-8.83169691183499	20.7330226282305	-6.48662914466274	1.21659560183388	-0.678400335952215	2.22982413332581	2.30948533686774	19.1480653916437	1.84733309944102	-1.29230219908705	-18.2394585083402	-21.438121335862	4.7382060814868	18.3034884590765	-16.1783956267955	18.0570251088614	1.4306205930793	-0.550198813670305	7.78194417278261	-2.8812545934009	25.4069978429393	-6.11459499026868	2.34078343353509	-6.8875665103631	-10.5347942908886	6.16998468969258	-13.9469521098705	8.10431024721681	-4.33567734084003	-5.99670934336334	-16.1453283001677	-4.39067980760657	-17.1150128958501	3.9200239875699	12.1634681309927	8.29111239806159	-20.6264480984852	13.2074696334041	-14.185601547324	-18.7464272436617	-10.6556621125618	11.1176881638453	3.50730132347153	17.7174807577354	8.96234907384532	0.4246205707348	-3.89091314933313	17.3935423358308	19.4746616188668	15.0262548338643	2.58080012626723	11.9694587395937	1.98422276796783	-12.0620641625977	3.02821478683758	0.650533327060948	10.9767845749591	-12.6076693380966	-0.983036751856786	0.649880224230819	-5.93888416703429	-6.8198415027891	-19.2078424518706	-9.52691314101437	4.29519446483353	-17.6440473642217	-15.3410473187959	-5.12475002767184	14.9319561407197	19.1455237945337	15.5535155480235	3.73307292245352	-14.1801254722544	-2.57643634111875	-6.6619895401286	28.3042303738537	-7.5207678832558	-16.4463310435648
"g65"	-7.06338369609343	3.30849313625136	-9.31393449378045	6.77174780174375	9.47225008848374	9.94595487091627	-0.684669791633393	-1.94669468072595	-5.29410789399229	0.869168322248939	9.12225231242381	-1.69600183700963	11.0330101196642	17.7366084990139	-21.5282499250281	11.524220823808	-9.4268964726686	-1.08547797673489	8.9050023677869	-8.88778942910395	-11.4676222347814	-2.13960967129261	-10.1139688095142	10.2612372100984	12.9653789474259	-6.49434991895217	18.3921964280474	0.372380595071174	-0.970883249205185	-11.4548211856238	-4.551229240466	-20.312107974179	11.8907994568023	-3.77757126135217	-2.07078504289335	-7.22581720972662	-7.19991683387546	3.46694238219711	-12.0524982649082	-4.82203388212295	-3.67170294743361	0.308953807285963	22.4324867266121	-2.40961412174503	15.3253391408509	-7.97843096877164	5.39666076155139	11.7388235811397	4.09604808457949	-5.26933143771967	2.37214227533607	4.62444886983013	1.10778464004764	-8.62207176456683	8.65498001729965	-4.70366860946365	5.11631713737696	7.27719221698614	14.0277108854575	4.67689443013819	-5.88225811332833	-7.98056274420386	-1.92659596621234	1.96561880068634	5.83800231505211	1.08674660483403	8.12775154301413	-14.6913330254536	18.2726436703641	-6.50469226184279	-9.5378668467318	-0.928088837871352	8.44728270658658	-2.63990257467366	6.10436190012158	3.89834578622897	32.3173580318131	2.15036962844539	-9.96264569131638	4.41752316601635	1.69404024647361	1.83272965636297	5.94526233649181	-3.76194844421471	-7.80461041807896	-1.96628545616507	0.906850814772171	-3.13341346830085	7.28828533337771	9.87414260302585	-2.03558779245063	-3.83885965999935	3.48560626963234	-9.357207824201	2.05034996815419	1.65706256849074	12.0794360165749	-17.891434779218	-9.86912351772217	-7.00423175691676	-4.19394314033597	-20.4241472459501	-1.94688187076422	7.62495778260591	9.65253954117745	-22.2391399429282	-15.8870443596562	-6.55183646134719	-0.028871159416247	7.99039371839184	-6.92121431176546	-6.25757207430076	2.47565499296983	-11.5755415139231	-19.8010096139104	-8.36040044866459	1.0154220618199	-7.47252473936448	21.5212942595696	3.32902929701196	-15.3941803019401	-6.16547032231724	-1.90370186844694	5.37035524873857	7.41123164827438	-11.0925099515093	4.08141597355347	6.33333335696994	-5.44043306662077	3.99717791463437	11.4879806519194	10.3048330182472	13.6040073719917	4.23851827959324	9.35203963338954	-12.3876670907773	13.922549293778	-21.0856179141683	-3.30281742128346	-0.885054610216094
"g66"	-4.73557634587127	0.560164748485464	8.51400516653468	-3.67609373212328	-1.13166955674917	-17.1176127715041	-5.98232791656343	-9.78322345809274	-4.94648122316266	2.59905864941391	2.33494407311166	0.686833219473729	-1.86758695929386	15.452157284061	-17.1443871825535	1.12399767185126	11.7607245609441	0.163798138511184	9.00229037152342	9.39748209010338	-5.34204097659077	-20.0415795322091	-4.83736701678939	3.08802347978102	-2.39500112570899	-0.105949390917592	-7.60655544952942	-5.44165689476095	-16.6626116445115	2.52288466477735	10.3233579950139	-0.603945903870708	3.56849016602886	-4.38573932131391	-16.3488360053662	-12.5251183367524	-2.10122172505254	-9.81826828012395	3.67500878148543	0.751900113657007	9.66428010243084	2.38726596520164	-0.527578012933296	6.35772292313401	5.59863536390695	2.08716877671709	-16.0700620443735	4.71039793570283	2.85234390598374	-0.204489320830748	-7.15961928174141	8.90114456161714	-2.2315823472569	7.28145087320698	-8.93932191593074	4.92129425604975	-3.86196205331858	-10.9777894446619	0.794446775181259	2.3009723798021	-13.9662755992986	2.4757138571038	6.96269922459161	-4.47637904505082	2.95514479082987	10.7830226401198	1.26463019407091	10.6577186776986	-14.2674010962724	-1.69226571603662	2.98578831484423	1.20457882098947	1.91962374212795	-2.58018841867637	13.3482771722925	10.734131646625	-17.3150032016129	12.3540333047919	-14.7103991012763	-1.05908092778363	10.4140500873515	-1.40606908020866	-9.00834970804733	-2.94223977037438	-1.47512193407924	1.41198849916753	5.12878512573933	-0.277258263064367	-7.73037056899801	-0.443860082799739	3.13749924301748	17.9221754862163	-7.80431494127119	-16.2753189211629	4.09704874707466	11.9922406435335	-10.5772135952332	-0.656543555763544	24.7550124144901	16.5059193535723	-0.0106786560207476	-5.1041107664349	10.2567152286247	12.2906117424839	1.7805028325088	3.93550429458538	8.25177950479271	11.0438532347728	-6.61933686515037	10.6944140404706	2.36503925632485	19.8240179271891	-10.7479131707756	-6.3394624371827	-2.72871340631241	9.66221702470649	-1.94524307889008	-13.0042844490277	6.74046821737329	-0.0380827766059778	-14.4623376478693	2.49698499394386	-4.18191585160123	26.9135901321118	-1.51163727865504	-1.57428564797105	8.87298185134805	-10.0517393919698	-20.921510997046	-6.72512280517681	-12.2782509885886	-9.21708577233704	2.09530107893701	15.0975120877211	8.34126729868945	7.2258464238997	-5.75656975318283	-6.18534540540375	7.12468162617381	1.12698434678124
"g67"	-10.2151421458871	-7.4107729984461	11.1539518798382	3.47353369132138	17.1564989590377	11.216849644355	5.31236197548287	2.42239470123477	-7.50227046670435	17.2228698056399	-7.69921240084247	-16.0906000027541	-29.4705443883136	10.135702436491	1.74408685783803	-8.16558592528998	8.22627465759965	1.73340172793204	8.52697241845449	5.3091331114573	-4.00698161468875	4.21848929849012	-11.4909929082997	-10.2462575437665	3.8964420122465	10.8173355533688	-4.40505529021493	-10.0578194308587	10.1910537892807	12.8013884670034	6.35084217419971	10.5557113443736	-0.698780066255924	5.10467183048797	13.9527318833857	-7.0086277581103	-11.4474964632913	4.70273899717341	-2.21993761515877	11.8063544605299	-13.3112392384622	7.81034811672417	-3.92850567967249	11.6689553309627	-4.6929686356811	6.47225874756551	-0.618494753422459	2.95863927397594	12.9590567224486	-6.18656045585976	4.13841772682349	-10.4250256328018	4.86412338122575	17.2532884323163	-13.6711712465087	7.60146952184802	6.64017679601486	-8.42272126001584	4.37138263343418	4.04646103941589	-5.62751532403151	-10.2061393702754	8.64511845090137	14.5040121726547	-4.44749866621561	4.91063358200357	-9.49726584102882	-3.78193106321219	-3.13304523443309	3.78801954626131	10.2605784434992	0.586031230049997	6.08249570464912	-15.4916389259136	6.59498430397266	-3.68818501110638	13.5988036269007	-9.59114930369639	11.9987712386124	8.58196071637806	-1.18973158901874	-18.0662726982819	5.69971763164416	18.3821567969097	-9.00974003543383	13.5089711196804	-0.638144895179097	-2.80505379320145	-8.30166644632012	7.72709795599885	-0.616147452156527	4.54678442135935	11.0152890243143	-14.6234281306471	1.37827333044728	0.261820318028125	13.0595267922775	-1.63783764352546	-7.1708380063415	2.40119453598448	-9.72005834031488	6.44770670182916	-20.6292993171641	0.123971649455536	7.68876473083803	3.12196163913128	-26.1926856734503	11.0335226064577	6.86437739936125	10.9011009524722	4.34641105439143	-2.41230812550949	4.67277150457667	0.502722299649354	-8.12587858908883	20.9548252179525	3.4876952335435	-10.8442557687484	-8.69283803019829	7.24415833724643	-3.95990020616852	-4.30952698679898	5.17666725190726	-17.9112195625765	-21.5668713979904	-4.90554769891637	1.05692415900363	5.66324616839724	1.41107363814679	-6.17506614746662	4.81204970756089	7.80753498625566	-15.3677052939061	3.826380800764	-0.367745231436471	-15.2529259461154	-0.851329026128375	-28.1574030301877	-12.3442137545113	-3.43322688689296
"g68"	1.33124946381534	-26.1178448398327	4.0539050868643	-0.0568850458791669	-13.6604846747213	-3.55081980568284	-3.81523205491372	4.80252713954907	-10.6898275462241	3.91306102710523	16.1941457600241	1.83737093789735	-2.11447837574435	-10.7834464291508	10.1329459887514	-1.60335409457964	16.7483484536455	2.038872374283	10.9621375116619	10.6540397010261	-9.94522053178385	7.8652540784438	24.6033994398099	22.593247322057	3.34688766077834	25.1575433962349	-6.69342067175305	10.4705769137419	17.7201292027728	12.1906915811426	1.28594108890853	-2.98933398888788	12.6008923673367	4.46991936770891	8.65581403376881	-0.575787227944368	-18.1694638260455	23.4551164680673	4.67756363310464	0.254265874306077	-3.4646933046073	17.9928632120183	0.875894042273563	2.38106715877971	-11.8184871242269	3.56403027588622	-8.77419848900999	-1.09691770263027	-11.9708229439685	-7.30287845125714	13.6573771757022	-0.0184452119445511	-6.47107686989845	-3.4992082813453	-13.2128061497129	-6.20658539251417	9.75779743916816	21.9546737841303	-20.6044757207665	5.05888840587741	14.7331124003445	-13.5491743571737	-17.960425620752	-13.8579342508575	-2.08595214459636	20.9850228355342	7.51116413546798	-21.9077602868118	-6.33945840623897	1.20416622050537	1.3046553215561	-13.8234274560079	7.34297775908674	8.13893096949507	-4.44735593982912	5.90164979078238	-3.25985394203821	4.78200443500321	10.8606117827245	-2.87912462776159	-17.866805819148	10.7127975671633	-28.6908446252418	1.61058114157589	-11.6341776803135	2.57324927355719	-16.7401968207386	6.95976728205824	14.924101170691	16.8632955730912	-6.48323892485121	-21.0263308933017	1.04008192934456	-9.97746094321434	0.474874492671922	-0.670123453138024	-0.611482835678941	-5.40394955204616	3.58431093759861	7.31493655176781	-19.4870071564048	-13.341793952877	-13.275950696061	-15.9487801890472	-0.310895110101203	0.27372156468117	-9.13052592159207	8.56399549601655	-4.74542910215501	5.09886626024254	4.31357198465617	-8.34267494668513	24.521570179502	3.20706394139651	-3.499340212971	-2.52340890703824	3.63341007981554	0.331647111260521	17.0161011230067	-0.601913742307539	-7.6535750519408	-14.5664993416663	-3.77437786778344	-3.55432798475294	-7.19472699743176	11.6436841027689	10.9898609330073	5.4286277757056	-2.62257867182736	-6.03528922120574	12.6774846690165	-0.71721856654715	14.7081891884536	2.007630339497	-8.34454839430047	-10.939599222126	-7.44315279760924	-3.63201403990642	-7.74731039535563	-12.5043694196036
