"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"
"g11"	-11.4282515522388	4.12804772777504	16.003324720434	4.90038672021365	9.09578103764132	5.55341248390412	-9.01828791058	-7.99624618088244	-14.8805401608467	1.69292070999713	11.9724739995677	-8.58444422393177	-15.777687702091	-13.4846036042146	5.10513045312596	-11.5588781568156	-4.99342794867131	-1.2868124297953	1.59494846587242	-20.1023117271041	-3.70395402940895	1.55525694333622	-6.17026925074582	-17.222820523577	8.10406304806765	24.0449054965884	3.14553495789387	-0.544165657783742	-0.517451431812859	-4.96561605940754	9.21997579216608	-0.548379965127513	3.62771863944008	-4.05877848420442	0.829671725099935	8.83302576232338
"g12"	0.292054469268061	4.06447951942596	1.23675589250179	15.2819355639342	-0.626484487578418	6.69866417297526	-5.31375793494577	12.3366964238947	2.62711398155918	-5.76413729452962	2.39293053263602	5.98562290878377	-7.98205071420385	-10.3896961925347	1.60124140450752	-7.26048985825388	-5.88468755945359	22.0147486433353	22.4317013852314	2.60931699224345	4.14247915213591	1.79365561997344	3.43807023707676	0.41670302162192	1.97610775637636	-8.87277731531733	1.39117562001015	2.78930566246522	2.53478905003407	-11.0952665804117	-17.3759794133071	-10.6069074469964	-3.01777855344744	6.21814430678534	-13.5187112289296	-1.55970490717638
"g13"	-6.52999893661994	7.97260660598747	3.05905303778259	28.3527040207372	7.28671380239191	9.28992975232636	-6.4183396267107	2.80657952175401	-5.7335746212749	12.9674121833342	0.343043203313572	5.78313827412972	-2.75770537407757	-3.99901838232372	-16.1609923021793	4.44317017064809	0.245358242668744	-3.33603926556063	-6.78600858397397	-19.7051667246421	14.3595682697423	-14.1937821987236	-5.40520184744521	1.53220117206006	-1.89669514334975	2.33284297350368	2.25095623551653	19.8562605120154	12.7821914650184	0.38768011880248	-17.6941844929951	-15.2138059031664	8.85707368956795	-0.399394506837789	-5.82030905418374	5.93157842984216
"g14"	3.46728061745586	7.39012355614579	-2.72982228383386	12.3982246791617	-14.4220887421939	4.30840721339461	-7.34645212113225	2.08575697458843	0.885389804745948	1.86270563287407	-1.43029881248893	-3.06807616205891	-4.37033671700973	-8.10310942636778	-4.21975852461634	0.237469723815558	2.8898154176859	-7.77952745076733	14.302434837572	12.2616082459825	9.23123248084419	-8.32858032906499	7.4935796121046	-7.6528430187514	9.4032042476978	-1.23127388200665	-12.0720315858464	-5.24941041844669	-2.34282142312687	-0.326486084455421	9.16853893645736	13.8293656981488	-0.640867562036229	-8.79759337295735	1.15979598146464	5.07447058992539
"g15"	-0.878505567938382	1.99302775236028	-8.38666809306518	-16.7138512721268	-9.04064739898734	-10.4839739054953	-4.58165324995065	-13.2910903895731	2.43726931517875	3.53925495863546	13.5163587704232	8.52683999749359	-5.33776764760498	16.7943135186514	-3.60186988931085	-15.2075898922431	-3.0580200206704	6.11333288806882	9.3327803670029	2.37034553614852	-24.272089800855	27.2751445551839	-4.78689968119961	-1.08700250356614	-13.412538633026	15.0106113765511	12.9932268746781	4.38548452719719	14.3855816603882	-17.823446147126	-10.6490023036892	-13.2463013434554	-4.78811664202277	19.4520526924461	-6.48245569424368	14.1816913928474
"g16"	4.30627554409469	-9.04677798825308	-7.11387614193339	-12.0025802724786	-8.06584879894126	-2.8599382002482	-14.2199794390711	14.9597248052381	-4.66710869998297	-9.65511899443628	14.0004965611788	-7.17136045861125	6.93397910862332	5.38527435445527	-4.65232791128659	-1.5778181249219	-3.69288902072502	-8.62292012756654	-8.71370897291976	-2.44308578501863	23.6710129703025	-21.4924177142805	0.534592607715161	-4.47123266301524	9.63196447283052	-14.8198647668782	21.0128431373302	4.69667542671131	-7.78502974903905	-0.98591114230447	-5.2896751411177	-0.354671568731482	-4.48444547464418	-3.68084087880384	-26.0946976559984	-0.558005272998931
"g17"	-7.23741822979711	-6.0555455825718	-10.2826583534579	-10.4430213494621	-11.8430666315374	6.10700030405638	5.11724778912142	0.985389379744184	-1.85909176501637	-12.967083564617	19.5251338030303	21.2893010148266	7.70408180582509	1.34175165309876	-17.0203912590194	-18.8703851633621	-20.6674310694783	3.18545760589699	3.13758898154538	-12.5115150881586	7.04626321197674	11.2516743287941	9.72968135156805	-10.1054505051343	4.76060028704803	-0.13586570434832	-0.840992527947242	-10.2757075255339	-13.6174436108035	6.8695218258117	1.84040542686233	-9.60788890744435	-6.50888814361285	13.3778151242603	-0.916820180686579	8.32584433988871
"g18"	15.5216506111502	2.95500332172855	6.91783427854596	7.86807255083376	-1.88427456305072	15.0830467621193	-5.05107564123546	-12.4677976395227	-15.8360724568836	-2.47889313532197	13.8202717200211	1.46039271084034	10.9008673992611	-20.3196626116589	8.06929520718637	-25.4241373983399	8.53806914671324	9.19059485996552	-6.4900861146511	-5.59007534093452	5.6971450345042	-22.6288080117915	0.126818677108877	-8.03561326678023	-0.429138217674991	-8.54099500764708	-2.083897560299	11.4212119076911	-7.27533389683507	-7.59772728768912	3.26663741021236	11.7050911992905	0.403623532809665	10.198736060326	-27.1910019013895	-4.47622211060936
"g19"	-0.979616814880126	-7.04663000064375	-2.2461033140608	-3.30401507526187	1.60619531908444	-3.26198847931149	18.6197763479525	4.10264272577261	14.455204754691	9.90412548645496	-11.2767573899969	15.3945425215606	-10.3525842021678	5.23814971119661	-16.2767642871644	-2.91897308048651	-8.48210444686663	5.16161840311697	7.98714357517095	5.63643963047028	20.4148810695045	4.4918832767226	11.1725777384074	18.7854829352412	-1.78177360212527	-15.7460610136148	0.323402901889085	-4.79385570443689	9.68569738853155	8.06998300593622	1.26327349452821	0.320640466335169	4.07859224805366	19.071613712037	8.33966757322965	-9.59579718808327
"g20"	-9.04406337480661	-11.5770365434102	8.52346373273181	1.74087225978538	1.79703932662741	6.75884056035688	2.95386429365316	-5.62190015197885	16.9095768077641	19.2417413936401	-4.55697728927944	4.06940640009256	6.09345196356895	9.67684583565031	10.5956257474331	-12.5557038342061	10.9023010448875	-2.59169772705115	-1.39297054458684	1.6418057009075	6.09176539625624	2.45494737501046	24.9196318223831	-14.9929807023839	16.2216258442145	4.5320667609508	2.69386705565349	-1.90899177343902	3.26307030498855	9.91851063434671	5.26511878063034	-2.67826969489683	-10.3233888047861	28.5341195494165	20.2346241843866	4.95359316467517
"g21"	1.81111345915577	-11.0041334634765	26.2715497964153	-8.08220888145711	7.13654149285338	12.7518289536178	-11.085766381416	-3.1499060978869	4.02463515512441	13.0479184198777	7.85505214694346	7.1512664935119	1.99217283418678	-1.25230094362588	-4.71248867488508	8.49357191371734	-1.53359711797291	10.0330703728631	11.6636370610329	12.0506434036079	-5.92990405301985	7.69372618407384	-0.786870838806418	-12.3994406044603	-1.20163450780463	27.507622254146	3.81505843720432	-0.829761826977535	1.32069329931194	17.7378570545383	-13.2970356422315	-5.04484370114212	-12.0140934051649	7.4673538515149	-12.0410582809603	-20.4901843059907
"g22"	-5.99615933909286	-24.3990686830307	9.2144289547236	-10.2638630798293	0.599533550747535	1.20024112517706	1.65083473714175	8.9777336952534	-13.0658937712308	-2.25640993331893	-6.40142535933762	18.614542710663	-16.598299043282	-15.6658741186045	-15.9652920484585	13.4416469532079	7.96191985513667	-6.60150063842705	-1.46464474263187	-3.28185362346332	8.9286892386345	4.69205977989603	-8.6759039409699	1.25352033381604	4.22130824835502	-1.76048724729133	-7.58776454119021	-7.62984795520231	15.597755439138	-1.12055006597679	2.87701251352842	-22.1967968176994	17.0685589796142	0.650782709412604	-10.1818056694761	1.60190485923894
"g23"	2.12646519920389	-13.8317236616848	-24.4058965544145	2.66708231979437	-1.16496318024446	-0.139371274523292	6.69274137268473	-11.5931605230295	-2.8352106636829	-7.45559868368723	-8.70863709755018	6.38401248251508	6.17401582424043	9.41231092987116	-19.4020249970613	-7.64390932069668	-5.66451931177883	-10.574396455264	1.90298824054824	-12.9799866799823	-10.1039226533703	9.46251880001087	10.8125815321457	-0.723252471649125	9.14163136522969	-0.00276367028243782	9.78168397439623	4.07179414769059	-22.9982979558064	8.25226319325643	14.2914507304697	5.37642314626618	-3.01735585498393	17.1362278466441	-7.46809533269766	-7.23508926784757
"g24"	-1.85079240842062	-1.9250946506614	-6.42749144077904	-5.03075457300485	5.4770956197583	-8.11157466544022	4.21893780059285	8.04783312724921	1.30975234755958	2.77908091525961	-4.35008999388747	-13.6432949826223	-9.82266599963221	-0.741722281133393	-7.1529354819818	17.8622927051095	6.1773248808755	-22.1271660473824	-20.858683524567	11.0057355537201	-7.73368008273051	-10.3811262696185	14.5640035741924	4.06531703697815	-2.74882640188624	-6.48132975755352	-2.95189894143053	8.51863933480384	3.56352051848409	-9.87051446048676	-1.32224801604259	-0.198181603311481	-7.71969376488419	2.95439663143007	3.03266674217775	-9.09226625605472
"g25"	-0.891993065700624	4.44906129025207	-14.1723165287544	4.38293800668698	-11.1252737781919	-3.95865130666018	-3.97637431535929	-6.73952157792937	1.70397599381927	-17.5894121240327	-1.69330437872672	16.2199295928816	-10.5709433386835	-1.01006892898265	-9.37207703986427	17.2880353708049	8.9796316815465	9.36721182203638	4.48344167041461	12.5330667917377	-6.54215206147322	-12.5311743946558	1.38981493481433	2.98662563152813	-16.0822432479951	12.2979130401668	12.7508993549055	-11.0633670971782	8.49040612400478	-1.1478867417069	11.2631674932551	-3.82282925516085	22.7762566352549	-7.17704606373966	0.224237578877589	6.2092453189099
"g26"	-4.95326245301911	-8.04540269365734	8.44615709515057	-4.54341899857183	-8.3889584590297	-1.38258797160336	-5.31240037331257	15.4160513081056	0.353878829369088	-5.07827950320463	-5.71053585120646	19.828460852645	14.6967525340521	-4.73603698243544	8.66052376320723	-8.34478541395329	-9.8248682961842	3.75502759862979	-0.353944699061317	-5.83942870159608	-4.77493352515864	-16.9449785244089	-7.39103663563663	-2.80779863059811	-3.18086674106982	5.63721746101079	11.8891585262624	2.36260106303295	5.51135905950734	5.61854532971673	-1.31810112231184	7.46887931526169	-1.96068837940509	7.12849718879963	16.6908555433224	-2.53547637207083
"g27"	-4.83250448131289	12.4100340860486	7.1315819211581	-13.9384705962176	-6.61692327485468	-4.89759535368271	-7.78504135423113	2.11407800652159	-3.54037513762872	-7.10352113338499	-9.04295311532906	4.04447591991784	0.0737287062734397	22.7504547404581	-3.66668472485037	-6.81608661503065	-13.2596280350842	-17.3909914837947	-0.721570055584842	-3.47516087348358	9.95151113870389	-2.99191902052074	5.53117544696991	-3.2291072642636	-5.86138814274442	15.2379315311996	12.2361307598747	25.7064885411149	6.52916112610928	-3.39407025467676	-7.03520440353136	4.93556374479995	-2.42542739775269	-5.47467753236346	-0.849005115457164	-3.46243127196895
"g28"	0.286628597855322	3.33481399395312	-10.6565065103277	-20.0557735995751	2.66575906028501	-7.55435251117355	-12.9586248026441	20.9579887651057	-20.2415530477928	1.71971057593077	13.4670123984226	5.82150776922858	6.2886471205569	-8.39020623971908	-3.11080902645743	-4.85001486753131	2.94761892333089	5.61666271604722	9.78292022241191	0.730252781252823	1.28403502227083	-16.4061877069318	7.05453801898713	-8.77453056945072	-0.42606839665242	12.6157045414429	-10.8799090058577	-8.27884217979461	-10.8178553911578	-0.586861990091771	-12.8013843507462	18.7245396327459	-8.79722258831588	-6.06298940966929	1.3656894008498	-2.76742094115547
"g29"	10.686016760799	-13.0885576300809	3.64115583855923	-1.4469036959242	-3.04898945005362	-11.2284524126598	8.43726000987014	-6.46123501353142	-1.86887447466271	-15.4821615378336	-2.0748331090457	-4.67496196473376	7.90344182552338	-17.1573476202619	-4.66398719808362	-4.97877740734034	8.90718733694562	3.78694385666988	-7.01797342322657	1.40931401317141	13.0960851548646	4.57446215284658	2.56250962519897	-16.4929462041071	-23.3523906497491	3.75021392415062	17.519970680298	-10.7954182252694	5.67488175948891	-6.10641021246828	5.50379355713561	-3.16443313276436	5.9890930772149	-1.79848822086747	11.4581476946893	-20.289432827822
"g30"	19.6310247890051	-11.0068465985676	10.8067232575939	-2.87133326153835	12.4263754249035	-7.29264556526701	5.25907435946412	3.87616562215689	-4.00206837982018	-0.338713775846172	22.1757281510665	5.48210701288561	-15.6019232256124	7.08084673854608	5.78671685790639	-13.3646985135645	-1.24493698797031	2.60754405556773	13.8827441775607	-2.8604196081119	7.94384260429205	-15.4763791216176	6.67166444482775	18.5306956487911	2.16488124300128	7.20122561896374	-0.328208624995883	-4.21673216131432	2.49467521586731	-26.4759248189881	8.06500668282077	8.3185060794409	-14.2656567486449	-0.322271725897432	-15.3072734499802	9.2707092628313
"g31"	-0.746015833265174	6.32491982675015	-3.48894183887327	2.40891349237342	1.08565499290705	12.9749886351473	3.68076816906337	-13.2152897202285	-1.66453569740778	-0.465904856830538	16.4788420703058	13.7176294046473	10.4832609614548	-6.93398826890956	6.54318390324777	24.6848660345599	-0.185160677693225	17.6965880488808	-4.40461927278102	9.64558794000466	11.163831779461	-14.5662361399943	0.557585179278758	12.0945865052634	-12.2045180086677	-12.8922957720116	-4.51396667761178	4.34951574340215	-10.3350852320699	-0.623377947506585	16.1281205553816	2.40734490765008	11.3364855200568	14.2570659721703	1.41712588179367	6.73047215356905
"g32"	-7.60859341766973	3.53865129466225	0.878556166888548	15.4786801517249	-4.16007818892373	-16.0029045422988	14.9531206411401	1.56968072296934	6.57445869571493	6.43481265212934	3.8109102370091	-8.22399838502479	-4.47004957200148	-5.96811226610286	-6.24963172524821	7.69910530161122	10.9199064718777	11.8252353349318	-4.50522179911847	14.3084245560604	-8.44142289943015	25.480039068652	4.12629170564112	-9.09974851354158	-13.7393486708482	14.5919556418275	-4.47338371906876	-23.628056488485	11.2856340578325	4.03676287039517	-7.49058071722374	-0.947466753876776	-4.8732454721436	19.7154316751494	7.60072083378785	8.29019335744216
"g33"	-14.7226950239454	0.350988398958524	-16.1336423019745	10.0851781593393	2.19428927665664	2.16593311381287	4.24646530554849	-0.878072508115542	-0.479330217236378	-1.37878129128806	3.46670841449695	12.815759804728	-4.16742949502059	3.69122894721747	6.13046226344807	-12.3956856427599	14.0683075689901	1.88494909645363	4.18009718994524	2.76000721453533	-14.6678325431953	-7.76519781593335	-2.2008113129303	-2.70126524113765	4.13478080211795	-11.9841352375578	-0.690546727591432	2.22357834661681	6.01704026093843	-6.58156885056294	2.99527772126304	-5.34587104017632	16.615636936966	6.64272357070079	4.30081931785068	12.4360835282186
"g34"	-2.55276651526194	0.748652064999229	2.40218375859676	8.05816871477263	-10.8608865235678	8.78197875768272	-15.3827497170448	-1.52016148351679	-7.47934258725296	-0.537143381327211	-11.376938272799	-3.68130514393943	-1.88007550188029	13.6381572109065	6.95423278951221	-4.33742226611461	-17.1623218600439	10.4894519754465	-8.11379305874291	-4.88370362045185	-8.24926224316814	-5.17023589782913	5.84255692684017	-4.58512315059271	-13.4273734105236	-4.38186408065414	-19.0783366464517	15.0507969335266	-5.08536485947266	2.56100425871378	-3.47147146641721	-4.64010603636588	5.95164876455263	0.511169814538112	11.7826162492394	-7.55044785170731
"g35"	7.30876061405708	4.75551266076388	-14.261123318324	9.67684959031036	8.27405086389354	9.12857725340259	1.26945880872111	-1.33539249542994	11.2812348454483	3.12497390340976	-11.7346895267442	-2.45492811818097	1.49053744000385	1.03239736161016	-6.40253378287735	4.37441841723413	-11.979722501601	4.15698079765388	9.02732157671793	-1.00580283960466	-13.3755234931373	6.61750817025388	-7.38518103400709	-18.5111489924591	-4.45449579067067	3.12279648357973	7.79237273818434	24.1573725375104	-9.39128048795032	1.20173240338722	-4.14696851037709	2.7905937111948	-8.49358613229501	14.8532637045127	0.715724000569172	-7.83549502085244
"g36"	-0.743931584287583	-15.1810691498113	4.75386900456118	-18.5046829254897	3.12648820414563	13.8078118461014	5.16662024270289	7.07277182426803	-7.19071806098763	-2.32366672014897	-6.20117090307444	-1.26210330859895	-1.91058423798047	10.4650620409899	-4.68887112179978	-20.5443694633849	-6.58143567718318	-6.17051169028589	-2.12243961340688	-3.83587891878085	17.0899853801085	12.9094444581097	8.08839834125974	3.072235756597	-12.8018448226532	3.19498761665734	-0.402612563178437	-9.2069361441572	0.30074402285808	8.98446332555491	-14.2879883781741	-1.48811615390014	2.67126541149657	-0.688821320853778	-5.54659125490628	-2.54275100970857
"g37"	2.71374317383392	2.00308159371925	-10.1848251570695	-22.7034653602528	5.18643136460128	-7.20172460342619	-5.59637667919961	0.0529794894463302	-9.62275439047113	4.36676106657322	-14.0848980997267	-3.55725520595651	27.0461476595522	11.1352652726785	9.84118539057918	-2.41115293879484	9.45335412336598	4.52649293514954	-7.85603247871654	6.40634395267022	-17.7014200831992	1.62014063755569	7.64242166929871	19.559904923275	-8.40663518210527	-5.52500519317707	-3.69680977833171	1.49206106464999	6.90387005270526	-2.2538062644024	-18.178421808869	11.5504732745602	11.827596252037	11.638998979894	3.20150506945951	6.49934911264432
"g38"	6.54107525572622	7.13120049451625	2.7767144914239	-3.91472294547787	1.12430626733166	16.3620889047153	-16.1186552331809	2.15815699792424	19.3339893135207	7.33349224052985	-13.840752655157	-22.634794304359	19.5499303119559	3.84787668044478	-2.12004490129732	-5.31955366589862	5.51729940406225	-6.28703097615246	4.84851934815799	1.00963498501768	1.44552499298979	-15.170799046711	5.49162486983786	0.0581830526067995	4.57706857597283	20.7596473023548	20.115982448935	-11.1893988865735	-5.35385848333239	4.38637090108371	-13.1135528263688	-6.54519732316609	-4.67753710280226	16.4255852386584	3.37176012462156	-5.93462800420318
"g39"	16.617729330303	-25.3355594926498	-2.55153256721129	14.5523914150505	-6.58786452583815	-1.12927200415511	-1.85716025635964	3.46804429280013	2.39178894485909	-16.5773920359205	13.1871162295607	-14.3740348373931	-21.8621294218205	-5.78825762104488	14.1858337666366	20.2406407786805	7.88220229076385	-2.89320216684645	-2.67527042982245	-6.28678175546812	0.533342541108015	6.14243105109704	8.39683300211701	-12.7412949040152	-10.9535411456915	0.501351561694725	0.298906024986843	-4.15578328751344	-10.282186055209	19.083878519307	17.7202212845297	3.11484344929258	0.683452547146024	8.76664499565215	1.10569936462224	-3.99270525896928
"g40"	3.8482794699496	16.0096852057686	-4.14093742934759	2.39763562007719	-5.95205060788847	-5.22779105164202	6.47413086290423	5.01953329749655	-8.098244886098	-10.0569433954877	2.91024688559913	-9.85298928959391	8.37933079151246	4.51910048513185	-6.4612655386139	6.41125854387199	12.3609587545773	3.03441642738995	9.85762883441361	7.35052608797896	2.00340463866337	-7.11532062993513	-10.3581837853849	22.6515562439024	-1.95723751126552	8.12099052624986	3.80413633645872	-1.28838057928447	-14.4099166191746	-27.9384170040678	20.7974293738351	-4.44631642705286	-6.32329398328846	2.56818576419984	-1.23273490686899	-7.77020618234842
"g41"	2.75951999384079	22.0284882952922	-9.07048793438627	-1.00296543929666	-6.23914346699385	-7.61232397034658	-8.38378696110614	-1.3074636719411	25.7023905873786	-6.49688427520165	-5.52891311129792	-13.2815417015354	4.41417637219556	22.7781250918774	18.2244754188295	-15.3961458747846	-3.57491046280918	26.4738515796017	-4.26514347677997	6.28561544261083	3.54398473561417	-11.6386997817489	13.3926871155565	0.389092095194443	2.97372748781908	-2.41040004234036	8.91021285356725	1.78670023969498	0.756629877769662	-11.4683591340629	19.135876125086	-9.19321290201734	4.80623011311623	4.26351734165795	-12.7309283312131	1.92313038731715
"g42"	-11.8377920438136	-0.988807004780181	2.30289889575226	4.80392410402223	-3.44634099794329	11.5787397744359	-11.4123331411297	-6.97986072903027	-3.28498939260086	-6.16916048879972	-10.8314205154737	6.36159098118015	25.1300361382787	-2.08912458358755	-10.1670378585118	-6.90412303330342	-0.663155562760225	-17.4580240629596	-11.3074132818832	4.82766597222091	-1.08845887007861	-25.9164311619656	-15.3425423844518	-0.685978691261909	10.0983523705448	-2.48829127857705	6.47492752965661	6.96676070296078	3.19743353860079	3.65109055040358	4.11698261302682	-18.2428588008431	-11.3432543604821	-11.7144639876364	2.00993938551032	-10.8001541577961
"g43"	-7.27605513483764	12.1399705916217	-9.47573148310116	20.387430371965	-10.4858445118614	8.28082683983642	12.7954335574683	12.3130902551638	6.38730820142188	-3.11552524408725	-1.41633445843466	-17.3737202690911	-2.52476081300849	-13.5454544187806	-6.91727589290973	6.70130584176185	0.23140531303065	-6.89341458481648	-7.79304616400525	3.70533246598558	-1.96084820900851	5.04979065200094	6.28558277006813	7.9870259527279	8.91183724282207	-3.56142187338762	6.12816141229384	1.53114040537821	3.98185422800664	5.49437435042892	18.1994564941377	2.48433204687593	-3.52121601625549	6.52205875086874	2.07878503285264	-11.3562646526315
