"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"
"g11"	4.41957368049744	2.91418819084693	-8.05441871411652	9.83689972514054	-11.0200123874964	-17.2131607823603	17.7357384742713	-25.8912885687701	-14.8949714506554	2.48049970602375	9.42750132164024	8.4060713442662	7.16990013087105	-8.65309162519927	19.6860182136274	-1.40879254437978	19.1641398668003	14.7919536865505	-10.2768781016688	9.36268448994983
"g12"	3.12771087977528	10.4168883829192	3.20154906707068	-7.36248453263247	0.540659758328189	3.13904706388487	9.82903720783693	5.82880884703193	6.03175584683561	21.6260471425962	-1.82617386782938	1.60113947183607	-2.61558130892662	2.23894256444546	19.6946999349634	-2.38387161262387	-3.12162233149997	-6.50417732116018	1.56272852513029	3.00742760991812
"g13"	6.17582893346384	-18.3514032784275	12.4890473034986	6.40752400138574	-8.79480994936356	1.86087565192373	-14.2874017354114	-0.60250071181235	1.37832196449212	-12.8803346669189	-1.58998712666039	10.7765899082164	-1.28028292960399	4.02170952557045	7.80175052254023	-13.8786312309588	-8.42830251781817	7.78014041080815	13.3125666278106	-8.94367897268134
"g14"	0.101315153398662	1.37413684858848	-1.18384091699034	-2.80458930154884	-0.544870773731746	7.89145608214612	-4.90488790589627	3.0927841859824	2.9984692575185	-8.46805155244806	8.878643633783	14.6729031990589	-3.04733698118766	13.3270465036189	3.16464395224712	7.90288677137267	9.25665551608692	-0.830021586932164	-19.416773936783	-1.04999627777404
"g15"	-24.3064628018291	-4.87641519826391	16.6555831445131	-4.57809666713815	-5.30509303792998	-17.9010811606628	-2.92421858839469	11.2161486756131	8.83763817949503	-6.4441116257928	4.07874626794841	3.76889015214366	1.43501787874605	-13.0790504763711	8.86732411546712	21.0863322051127	-5.42658872687153	1.60898769205013	-12.9997544293382	-12.4785907701857
"g16"	-12.6609558677027	4.38709415091645	-8.55849344788663	17.1516394656428	12.4886510603768	7.11317797732974	-6.86688706176754	1.98231604029345	8.68404226226451	6.88195190020456	-5.84623675337953	3.17964392578686	27.2748689194058	-8.56182909209187	-14.4969439265613	-2.54750391766974	8.44571857332685	-5.59038407381798	-3.72132588689449	-11.3422057819812
"g17"	-1.81485459944857	5.54581122390544	15.0555864527362	5.27308055232943	-20.2597795361777	-12.0002518192432	3.04808604075637	-3.47735452525169	9.67183646915802	1.22480987284173	2.16495832172096	12.5784621431937	5.04898376472489	-6.58839018147405	8.37141504343425	5.67931463875689	10.4954408752587	-5.49207695168698	-1.12795326320566	-10.9917728273941
"g18"	-7.41611823888353	2.11146342546271	0.150741363316848	-1.52256129768732	5.93535764048453	-13.307406792744	1.57711125728425	-15.5470675121676	1.06092620205113	2.37556215412866	10.6028321648998	2.60523605854911	2.26163958387552	8.38672830979854	-2.80108805534035	-3.75487089039323	-15.6803146207867	6.45723786944035	2.70224982855235	3.80864926948756
"g19"	10.5955027370609	4.56667660054282	3.28087109126096	-4.69621764038234	12.315384169132	11.8427386087468	-4.64914018757979	-12.8096788904544	2.47833063555282	2.9148476990852	-14.722676939218	3.61961945544212	0.120578925719856	2.78252411426515	-13.4808483396863	10.668149046926	-0.174628200877826	-3.51433343264098	-10.46238325222	-7.24966499073312
"g20"	-1.5220717670227	-3.91383544147931	3.40039852988258	-9.45862021374725	4.70877106863425	-16.7149383071977	-4.85007399200769	7.40828196044916	7.71911150497939	-7.02690657461403	2.09418018668364	9.56059347887717	7.78452846696945	10.6842704314392	-1.96490490617581	14.5271429696244	5.62172374866618	8.02234725163149	-11.5895643355743	3.45448474397105
"g21"	-3.4959178317122	-6.58915320021779	6.34813051450375	-1.1858481456767	0.753777816027811	-20.6258078156208	-9.4003962326984	-10.1392948938278	-7.33641024227379	22.741418875767	-23.7090890360722	-1.12734476905267	-13.4220731655467	15.1227986911229	-2.31137198063836	-1.04299069814601	10.4463549061055	-8.98997071646603	-1.25576867503116	8.52097903072491
"g22"	2.08629163571297	-7.71583855325687	4.57407203283688	19.4326250748099	-1.57467203639853	-4.35977700948882	8.58275426634778	6.56323788924464	1.90967109606459	-4.48435867497106	-2.58516661298874	-6.43197720834305	12.7266180065151	2.26502832917425	14.3649062165721	-13.1022551607359	6.9925654502079	-10.1223312438234	-1.35369683753177	10.8626823615194
"g23"	6.9078070054675	2.39461304470731	-9.78158216604217	12.6852117030297	10.0152024391943	-0.0501575873822191	0.506543754184351	-9.19461179879925	-0.204707416118421	-5.06737760221287	-10.7665875058518	8.17266546049396	-16.5253956559895	2.69075342630988	1.91860730479692	13.3742063990597	4.92536627576049	3.14868844812027	10.2819116081925	-9.26143996215213
"g24"	20.468730032657	-26.5944964979013	-8.56583390377059	-17.4248428508863	-1.1845579370541	-21.3444924605336	-1.87041592907571	4.52007141704874	-26.6068641129249	4.48775608013562	-15.2081182062907	-6.08787523051673	9.5281695527093	12.1463603475596	-2.76190917393789	9.35992492803894	3.22456511930855	14.5937803615419	-1.3380544919302	9.8936083440163
"g25"	6.46694327471164	6.26218452474222	6.49425986271532	2.66172802259959	17.4696843923067	16.0507977173331	-1.05457646967736	5.58610967414882	-8.30591486469416	-23.2497469353146	-16.4876029478014	11.9749036590628	-8.09624547117808	0.120518664796549	-6.97312515854096	-15.0198716738211	-20.2731907970704	0.0350223902557039	11.3262431178257	-11.9873832899171
"g26"	-5.37047717021971	-6.51289264787209	12.8634060404369	3.42020776636803	11.2660657103083	-1.27717648198151	6.48508344292397	12.9744500616171	1.78113663386203	10.7013475847688	-0.435243320777261	-11.9634817244816	6.71589822904424	23.4732787606256	5.07408694684136	14.4683468596316	-3.12121536249235	-4.12521004660962	10.6887216527406	0.900468755449495
"g27"	-9.53010655112343	-9.03074095008079	3.68288449634134	-0.581791490362396	11.7618328099737	6.58259238883613	6.49654654895804	-21.0473102412351	-8.15651669172773	-1.91739349895172	0.152539016261715	-18.3847909006657	0.120873269615011	5.33433087471272	-17.7062166772604	-4.60006938851322	15.6921102453535	15.966781849535	-11.7619049612053	6.4026917648214
"g28"	-7.60456836450243	-2.1423562332856	5.57418329157063	14.0973329293642	11.0867098468733	0.797258033789715	1.57977929024373	13.1327096105389	-2.01774693918435	10.7465926938584	0.729977052434365	-26.1454872741294	22.2680945651541	-10.3701845227931	-7.75908058957509	-4.55317517349764	8.74491755095422	0.378753452485097	-1.64492135617465	-2.9225708113729
"g29"	8.00700644890816	-2.48694846222451	-13.9343756941292	0.98172870383671	-12.0253716327427	7.9738909665866	1.53432042680802	-3.56881722939063	12.6498508714613	3.37859548608354	0.0082186136731649	4.4917657126143	-3.69170894088179	10.2662388749412	-7.23375288137777	-3.85209547052743	2.03192431990008	-7.30040137836564	-3.99304354590931	-0.35737269596556
"g30"	12.5260456059193	-2.43388645513173	-11.9249143488789	4.36507497236952	18.8809176100136	-1.19855726974018	7.06086871390976	0.12995253887159	3.85514930703212	10.5316764013659	11.8088893448393	-7.30387636490008	8.31336712084736	-2.96790835525798	3.97300461193789	5.76354955569104	20.3506230584403	-14.1300607063307	6.523399969498	-0.386588365972064
"g31"	2.93476779119459	-3.06014591009279	2.94969825811503	-3.5912960777861	-5.74696620243395	3.63221994862667	-12.7602781210073	7.73835885253661	-9.96117036850098	-10.2906538226093	-0.316486876535296	-7.29294321332729	-1.13547215546432	15.0615315394822	-7.07073280556367	-5.13784754851506	-9.34868286434033	-13.0859605908373	10.9496735710872	6.75328663889658
"g32"	10.7867139812909	0.882406245614669	-10.313798074702	7.2789652147111	-17.7986593420881	-4.08742157865855	-0.162291080129222	-1.38754862405118	1.42607064840945	-4.51033878823842	9.96634889000194	-15.0059944842569	-20.6576245810057	-5.39835358345482	22.2057248664908	9.20992616529059	2.1108203145081	3.07413502503591	2.36393314674466	7.8396768843677
"g33"	-2.99663441615473	-1.35779618246432	-12.8757708367391	11.2783752579386	-4.960552374538	3.02117956718461	-0.16389911235665	-2.55310120909116	6.23945200274029	3.1520156642661	-10.7509876960859	-1.47648573029355	-13.0258879858752	25.1414150127952	13.3916061855239	10.8780274440745	6.34572492531567	21.4937069516294	-5.35223617562645	3.81311659925481
"g34"	13.3856035876766	-4.99133680972455	-2.63361337077778	-1.26157321967263	-2.44045405596006	4.7477406573083	-4.6708424525664	-13.9712156986478	17.0115623919008	13.4580988819014	-16.9185416762602	-2.33105945669868	7.29399477888724	19.7838316149395	-25.3106745657052	2.88136703394361	8.32247920114051	-17.7004191199127	-0.805616138279847	6.23782057268859
"g35"	2.04850883335749	7.91548428547605	-4.33349409126485	-1.09010131915918	-2.51067638956469	9.55316796055003	12.1394264019448	13.4243118247591	1.34123999211081	-1.03469722847685	-11.8531676800518	9.66031543248942	32.9746942687087	4.00595859844709	-17.1460881914645	12.2160835411748	16.5785705208399	3.10534740327674	1.28200123696571	-9.83769206732502
"g36"	11.4614379533553	-8.79591693429	-21.4886407201729	3.94260110972345	-2.22203084929604	16.7097553693207	25.3771291572141	2.60845625485358	-23.5905154286108	7.41819237488787	3.71727796688285	3.90199453275252	-21.2675975394826	8.42164236281163	-2.54997902353333	2.71362459047994	-2.66522590618918	-6.9253017180045	-2.49189948193223	-10.8999298847108
"g37"	15.7742058513931	-6.88611942482127	13.5734462035711	-8.5594136709889	10.0496084165765	22.2145346274898	-4.08944770509206	-5.26473368617347	17.7214599071173	7.2586385307379	-1.10914731843657	3.24608592250398	18.4317807205598	17.0720505993594	-16.4395501641785	-9.79467103834677	-8.22225401516406	1.74023737434396	7.68672874173608	24.9555456309771
"g38"	3.86651127945497	6.94320719820785	10.7312792404207	-6.37416013951576	1.05800397384035	4.78960275050205	1.47392163310765	15.4343896030764	-8.6302596467634	-8.8387592976408	0.969587316973556	-18.086685423526	-21.1968760852722	0.0313631416716948	16.8253331090005	10.0908217068281	-7.03764277950386	17.3276343436547	-5.36619387051053	9.11772910873493
"g39"	-3.32891678826737	0.4376146696844	2.6753345655351	17.836217149609	-12.6264567890745	-2.90550430895241	5.99139388222803	-2.53535519528285	-5.43747001842946	-7.91707585973553	6.20289174920267	5.25444376573199	-13.9748202393668	-5.18636861100315	10.3409929844198	-3.36368716810731	-3.63295214804206	-4.15792034150673	14.7955297971853	1.78254171299646
"g40"	-2.22943572698734	1.73446303980357	-3.18278100210226	-4.77786585934807	1.45362088186501	-1.40419640957926	-10.1660369303542	0.460246101141541	-11.269745942481	-16.5095845558337	9.24911108527485	4.40972646879947	-5.38063582584095	-17.0340750886207	-9.45812827042554	8.53241887703722	4.12916490231878	-6.11048591718877	-3.03141355620515	1.70693400279413
"g41"	-0.648458204786086	0.721190702103262	2.09843561327576	-7.06691918787729	-20.115248772963	-4.30649731508809	-0.777776291794513	21.0975888369167	-2.25463430928252	2.23082671990032	-8.32016794304679	2.0695226925613	-14.8590309700547	-11.892989297346	6.31535083533031	11.7779433318208	5.32199807788835	-14.9248043860291	-2.0584541106055	-3.93252383004818
"g42"	19.0866524811748	0.123492541369814	0.453866106555118	8.87707656619971	0.174561678597225	-17.4151121723226	1.07938233363181	2.06172622136828	8.18545499304083	-12.9687136466718	7.4740440533305	-14.2147191975251	-24.8145225059166	0.197100606593391	17.0797170817868	17.567524539651	26.0922769315447	-7.95631133829405	-4.05699521693205	28.2431798227628
"g43"	1.06818015121005	-6.91752582289867	-23.4831009975594	0.500773040069842	6.58251848341941	-1.50026037479265	5.84803958447921	-11.8248141363674	10.9078709296705	3.31048379670146	-17.8830113502594	-16.2617705536127	-18.007814864472	5.30092963412094	3.31520628255635	6.69345711063825	17.5386375985314	-1.76568305023104	2.29958770383306	-12.4039226316888
"g44"	-4.47884323764152	-8.4562399993476	2.49554669768787	4.41132751568061	-3.37862101420463	7.19038140298987	7.3082254548824	11.9712596841862	7.99657016844762	-5.76813007298604	-7.77376652826848	-4.07350325411002	-2.19381635510235	3.8897061712009	15.6621203271013	-0.290651046854306	4.07018479808511	-4.10029799968435	-1.96883024484154	-9.09308610116312
"g45"	-15.8521297953192	10.3862292591527	4.16897939965917	-9.92167950489673	-12.4333676552679	-7.2072905952299	11.0001849686936	-7.00443986543246	3.74659513181851	-5.68178382429179	-2.67357405329155	-14.7812385706287	5.22938056980159	-4.23752108323088	13.222587551751	-1.78966890953688	21.5280419579993	10.2340476509511	-17.8303212586125	5.45315253595291
"g46"	2.29553947199214	2.30297797310754	2.08766481875579	-12.6175891594788	-18.5185915326508	-15.3800154057116	-9.77376696227834	1.22672121661841	-10.2903165493407	-10.4091065140201	5.76782578968171	4.18144723973467	8.43805052023693	-13.9117899603018	8.81326988589074	4.30443458453173	0.797392836286576	14.0318310184854	12.6542304406615	15.8254326973415
"g47"	1.90346141937993	3.79381373110466	-0.730844080828916	-9.88076019102006	-5.78507050046157	9.50938037455776	-16.0609914449903	-9.41412679891904	-0.201711561105645	1.59624412649854	0.414389377125657	-0.551813326494531	20.5916487794943	-3.68113757985191	1.86319491259038	-6.48419375462803	2.62081212581685	13.5087352119131	10.6201104293835	-7.29898725334931
"g48"	4.89118968055477	20.6825272638836	-2.00845264525845	15.2565358907493	-10.5769432793561	-2.14559069862374	3.13818559859761	0.93615680125614	6.25753872073656	5.51840976385232	-7.37853326345726	0.425765725067491	4.94268925907305	4.3896709569249	16.5134131621692	-7.87353600516497	0.0717671234121676	3.34866544205303	-2.81062166038646	-3.32122160484472
"g49"	-9.72495597060494	5.92756891103285	13.9725142605217	-6.27344253793376	4.61008461250595	3.42488658026041	21.0262453558676	-6.69979785507576	5.51547185950086	2.08896173775818	-8.30247860718408	-2.84681505068363	-0.904358696746199	11.8988906832414	-5.97463018344602	2.43152170427206	-12.7231239445017	-4.55596826309957	-5.5314798457883	-8.99567145047106
"g50"	0.739973691722976	11.0321807295273	-7.01134484209708	-20.539715774888	-15.926191492877	2.41067638470455	12.7393859155444	-10.9805828330832	5.85929058197895	8.62853604997851	-5.1233288616654	1.19656807248507	1.79381413269198	-0.792662563526813	15.871960376365	18.8380645151219	-13.6036662783761	-0.300197515035755	6.22985096673504	-13.1473803224536
"g51"	-2.73872313781259	-2.3181435826965	6.15384724571683	11.6873409478174	17.2054413570972	1.20332913864544	8.68785917038219	-22.0378557417102	11.404955906262	2.53528004770466	9.73579089053693	-9.333655840688	10.1318090095548	-8.27474220001237	11.0257051407501	-6.08393100012174	25.5653827023284	12.1103815679312	-8.0725592311922	-2.77885345995489
"g52"	3.94871049437551	-16.2446908768802	-9.43909803004446	-14.4598214482328	-3.61938151262165	-6.29560816129668	0.604518943989455	-4.23580341475764	2.1200957274976	-4.48292363259772	12.7089909665741	12.7201591953774	-19.184283032425	-4.69171101525934	3.55091766668198	-2.24359651846468	1.10340540339357	-15.8202446141657	-10.1187050986338	-17.4944946511073
"g53"	-5.55998190490203	1.01816722799491	5.32439283108024	6.43998318147276	-9.62794279805215	-6.62829726884783	-17.4997822934429	-36.179729945037	-1.61555095399259	10.6871502507969	12.0369244050491	2.99300502163491	-9.66969112726019	-7.10421768215459	-19.5208144551023	-7.81171923361844	-15.1518433380496	-7.00093493626226	1.04511164565178	-13.6519947888612
"g54"	11.27209074898	-2.41230148338837	-1.38370063382429	-3.05265620368381	1.42442219920665	-20.1474455182768	-2.63612699771551	0.280936622022012	-2.15650782317448	-0.0178511824126807	5.9446246316806	-21.7448843818413	5.64371894156365	10.9995091451867	-3.64430241089149	7.86479506274861	3.08640089231106	12.1846603129183	-4.28343714910911	-6.9636816334691
"g55"	-3.8222506484532	5.10666992595095	5.96664371827917	-0.808186857281667	17.2734958507514	-7.67463671015433	6.13962299300598	5.28024868180129	-13.1515911497895	9.14294833821169	8.47279803584248	-7.83629134823599	-4.22170304190605	9.65759655321782	13.32287422049	-6.54440736816898	2.06983577256113	-10.4110157432642	5.49085092755512	15.1359274537215
"g56"	-2.11371042175922	10.5489587024298	9.79341837148708	-13.1375420551095	8.5676499368542	-8.35491695779512	7.37704858248562	3.56071458931062	-2.61558716916744	5.92975565308075	9.40935298139136	13.310368925044	12.1591416903072	-1.9804524906003	7.07570039304777	0.144519511081694	-23.9413195516028	11.76422193628	-6.70280181631876	1.69178799170433
"g57"	0.26902546939926	5.34341657291097	-4.82833761984287	11.0179494031318	-16.3825391266271	-3.44883801189234	-6.19220830885579	-5.37024276450515	-5.72107868958029	-9.89128310390682	1.93523574710282	21.746028305266	3.03535874322679	-3.90553396835912	-3.62019268323781	-7.15567093160108	-5.54487752427503	-14.1500971815903	-20.7892349763828	-0.130820309758584
"g58"	-2.15943482594409	-6.93259726424539	-0.0960832984443013	-8.40371112176032	-20.2644348304915	15.8705238643845	-8.33323452345149	-10.0230928390585	-2.21213503514293	-5.36865548718852	7.50353763547941	16.9146551842313	19.2244124511143	6.60494865206491	7.66842722819718	-2.74634407166223	-11.5035836307517	7.93582610304453	0.556093504341322	-9.23201402855257
"g59"	0.499668180857986	-12.3614906244423	8.76651717964972	-16.4447182656565	14.198581964819	2.42378318522993	19.2984147773619	-1.53311738061821	-2.36901203458063	11.2351361236228	3.50829287291831	11.3682966535798	-19.8790593088689	0.595655931979828	23.239485918803	-2.47909179484044	8.66747252708612	-0.534884271755429	-3.66399957366362	-2.16644501105374
"g60"	2.56344273173685	-2.08556371000263	-1.25296827136125	10.5176348050012	-1.23826874003455	-2.54362224116134	-4.19445191893884	1.27156221030335	14.5264253315104	10.2188579040893	16.1602754698363	9.01342579908297	-5.89540503750849	4.81392196395368	10.9243761692406	-0.620773688737579	17.8007425884333	-2.1579900087165	8.07346973449466	12.7570737316331
"g61"	-18.4671577995722	-15.7164861833316	-18.4672351179986	0.0182699662590818	6.08846814639428	-5.71357833187489	4.00234805815476	9.57382035793042	8.12189265538625	13.9149540104771	-14.319150540321	-12.7249512523835	-5.4859085374553	-0.18006460311345	0.992801913356325	6.45347382146032	3.59351180517648	-3.18487787289688	-6.2672964997878	11.8421879821701
"g62"	-5.21289357874821	20.7987230659114	-10.0531609043297	-3.80940623061603	0.710786187860058	-20.9325661060815	-15.4863189882001	-20.8137091653054	-1.04188308387953	4.0332509324221	8.88226057372941	15.9841145546775	-12.758448935134	-1.81751418756274	3.25965692216389	-15.1994269201776	-9.21751346070083	-10.3475921515233	-4.0393071555563	6.17260424032074
"g63"	13.6700775725593	1.44980556398842	10.2124840923981	-10.4127634624426	14.9669397783126	15.1807692785805	-6.11487905146745	13.9393017089335	4.06004528819055	-3.00816348658961	2.40722110407992	10.2801548790423	6.26537209898482	-2.35989275922638	-20.0008300539531	-8.64533408546018	11.230702595298	-2.52787167686892	-1.83069786276153	-12.567350354627
"g64"	3.44809127367052	-6.29028633770232	-7.95091768411613	10.4108062179675	18.662581615435	-13.5614294972191	0.859365278570695	1.5237345494227	16.041014659785	-10.9363919505676	-5.77254832292625	-18.7947925156827	-8.61091532480756	-9.09585899204181	5.60348899926729	-8.43770462879592	3.06345904268886	-16.6262157579591	6.4255385918475	-1.01996948375989
"g65"	14.1784641350487	-5.1164514634474	16.4923322609862	-15.4803497537668	-0.169015583489099	-7.97376112124551	-6.86175731486071	-5.17981653748241	0.455043678265014	5.90502087239017	-9.44884655205535	14.0861163399183	-3.94474188088023	2.03767429639257	2.54576763340197	-19.2159935330406	-6.54931065361544	12.6574969624679	-6.72656272277804	-3.07096151773415
"g66"	-3.01258631422369	-4.11845001377939	-10.8341964574952	-7.59723741406044	-8.6272786265112	-14.3750531503038	10.4986904314167	2.08946494079195	-1.9671952217886	-10.9639052899963	-0.350850115320761	24.6763565985851	-17.5055221059788	-2.87613678196128	-18.1073739273325	-19.139287184447	4.96326674318689	-1.8000331942557	2.4698172076356	17.047717354458
"g67"	-8.08907427277652	0.72317640357131	7.95167387919492	11.0709784951819	-14.7960677872711	-7.09074501377154	-8.39678560678008	5.70210793303083	-1.85473781479563	-11.9753791490314	13.8530847905014	7.84862502436771	-5.57798951548379	10.3346070059913	-2.23613701202196	11.0440267082512	-12.2791635202629	1.33594589561483	-0.00929226361246677	-7.32527169727904
"g68"	-14.2377107027378	15.2403445413799	-8.38387334078536	-4.19927666535234	-11.3345702343509	6.98391467154576	-13.6266192834825	-15.7929243270117	5.94996117249769	11.5361904761761	-3.29428204744133	0.557505089146963	-7.18793937822773	1.38336223507016	-7.52218359002819	-14.1224525574995	-9.0444847461957	-19.8548732082438	6.52312302207272	-5.7061296091647
"g69"	11.845681746461	-7.10558403222263	8.99201643546785	-17.2496027812033	-9.20027560752356	8.39560988230769	-12.805090282932	18.8764155209323	-8.58553612069649	-17.6024121831001	1.17091447223374	-4.17807516016524	7.57073021334832	-10.9026663087492	-18.165993329285	5.29721788868639	-14.3369945196902	29.2394511377258	-5.87632407995145	-7.99674292622808
"g70"	5.23058166455187	-9.91880601745727	11.7014078827353	4.94903919083265	-5.96957962266911	1.95010087562494	-1.8360536488359	-1.1326410928182	0.0605257326084851	3.31682178605226	-0.516188087156121	-8.1257840528712	2.23391906686342	-17.4572542509264	11.2319081237963	-3.06112482592315	7.34822496158761	1.63192229950431	-6.15842574381237	8.69952128294431
"g71"	-3.62619813602735	-3.01548382035154	10.1427940601118	1.60560004453343	-17.0479692273842	-18.3769621265695	3.49483093477966	1.10547981368405	-3.73901455256411	-4.46306568560282	-16.5033906073563	8.69919270665634	-1.6031083645058	-2.03931076823441	-19.2362025978491	3.1973490946143	-10.4276304995302	4.3320554089852	17.5890218513496	-1.27106699557456
"g72"	-6.39472979957549	1.25525239203799	-6.47469452516558	-8.00186260637256	6.84615126319939	-10.0941373059753	8.90059140169831	10.9981695161044	-5.18225329856117	0.626962572593581	-13.7314267132902	16.247469935936	-5.16257015085866	-17.0474547819746	7.50121562368927	3.179538347181	-28.0585159783796	3.95724667032575	10.928625667478	11.2431769103191
"g73"	2.44930153180791	4.6429115378666	-9.09415540419662	-6.96090086785122	-14.6623915893693	1.41231862165469	8.87924279819977	7.21995990161608	2.00981538489314	10.1090248491304	4.4934070615675	-1.38201230548665	-0.0135392338707848	-2.0309407258137	-2.1632414757743	2.73565982530517	-2.48525327216345	-13.692260754041	3.74068571423969	15.6541645229438
"g74"	-12.3569328303501	7.5469070711309	1.86114310070578	-0.882676551206061	12.0835452333017	9.2212361170731	-19.6439394024271	-1.91405176963826	0.804656248298539	22.9132296516602	15.3774892901175	-19.7228562294872	1.71768697566267	4.09278580337049	-13.3741369214161	-6.22684644450628	7.9067522803227	16.7453923561721	9.69558370288157	10.3817421431054
"g75"	4.08122960247671	27.0509681892467	-6.00223698218879	-6.19003854626618	-9.43870212561606	0.362155272085389	6.61318138758776	9.1913139418724	0.748742098535087	6.97247461114638	10.9648531101937	-8.01113122794207	-4.44453382253414	-8.02771884483539	3.79737695041955	5.46487546724158	-0.396995936326832	-0.199719468684258	-10.6415124528049	-13.2073958110937
"g76"	2.13415584694627	4.20420707990105	16.9582467057169	-9.67443358109561	6.63046545881848	-21.5577080970238	13.814128091296	-17.279043267253	-2.8167902673215	4.33510909097821	-11.6224956021856	0.397740232651674	1.95863610298954	-2.50626819573553	18.7478124040325	12.56143982084	11.6985834049202	-13.1186869893909	6.60581034738607	-7.52762776740461
"g77"	15.9788043533096	9.74650730703904	0.0627473631430155	1.71861285441557	-5.06802160562069	3.85506001766881	3.1354547310053	-0.0971956514375284	11.6210711303932	11.006503016003	1.37877138490587	3.77814561680762	-18.6005688874015	3.38479940859163	-1.55428360799209	1.86879983731806	-9.94220710446134	-9.44530307019447	8.37031513263452	16.5692188510469
"g78"	-4.37188294521756	10.9608284730793	6.9304621180033	-25.0740833717709	11.1625035368715	17.6124694697192	1.23473872361904	-10.5609472666541	-10.1182780368991	7.88799130764986	10.0070855910399	-10.3546886206496	2.82442876165241	-4.38588957635272	-7.05588659719537	1.27118069510664	6.43963753399435	-18.0313384504186	-8.1169291162383	-2.68576590509941
