"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"
"g18"	7.41119358133286	-8.46934725857027	8.28086639766217	15.7190585975319	-20.3766766836073	7.5923500204162	-10.4261190349023	-6.6223957550228	-4.14794804716998	-23.2015050352369	2.07808850125816	-16.6058467589271	-14.0957379568671	-2.01172860835071	-17.0198647597808	3.29553077740237	-7.32154613370154	-4.52461078003794	7.20235141608123	14.7937437940514	2.08993006121341	4.77058138569218	15.3685873553059	1.56351610160627	7.78005436053595	6.29219367938402	3.46785721997829	-4.95032968620506	0.533492155307601	-4.93527232897743
"g19"	-8.9845440884873	-14.8755567848399	1.63411528025904	-15.0047860264205	-16.3269670769982	5.08377198573311	2.68919277835784	-7.4343318768399	-13.0213574430602	11.8217552385079	0.105042894124424	-11.2756287470617	7.44631059996822	1.87912007869676	5.14131671955047	-10.0221714295645	-7.00076835145795	24.6083385458176	5.29488473266227	1.61648429566892	-16.7898878622328	-4.88288518806841	-3.06745559049717	-14.3363389453201	-0.0134498224700868	9.62739156128617	-9.62053734569195	2.2390133384503	-4.63181386979941	11.1883119323986
"g20"	-16.209004953939	-6.46965139031873	20.3317020532911	7.34621948298859	9.37745881030398	2.5862554039061	16.3166105967382	-27.4997724924332	8.50992660623377	-10.4203525188807	-11.435689500829	-11.5203508313977	-0.323005805202576	13.5826406164465	-4.86888234003625	4.41125307021764	2.30516433726126	-9.51898830483827	-10.7966280967581	2.6244413647788	4.65919847583093	-1.96832216803967	-0.777959544462768	-6.15780198025107	8.92947542778961	-24.4798001634146	-6.09998235714084	-2.48655422060694	-8.20025061281634	5.80087157081368
"g21"	-19.3855283276962	13.6303324091771	-5.73671146349689	1.94376518565246	-5.69749660022295	16.1046246860647	-0.955657823589529	11.1282516349168	21.4168068555502	-0.938509474416112	11.6846039143067	-2.43391255848379	13.5368519767241	4.32989976268271	7.64611554633955	-4.82499492636368	1.78778752530681	9.91867053267759	14.1445671180089	12.7160240702965	-4.28400295165373	-2.98226288222266	-2.53178778150626	3.87551396010948	-7.71829623437068	-9.16027895927825	18.061335780148	3.76987573944987	-3.46876192310216	-5.53648539919487
"g22"	16.0155244647622	10.3541965765346	5.57331792360532	-3.5192426536294	-6.2040380427236	0.869415222160078	-2.40921018781453	2.49773608207882	-3.34090833580791	11.1687484549904	9.10920337992918	5.82515840230357	6.25893968148766	7.93025217672753	27.4663050884327	-0.131398497605911	-1.76305914924455	11.1081209357363	2.76584202066964	4.55632342889413	-1.86672580283318	11.437908718414	-2.86306509502939	-5.33807465544694	15.9699818501468	5.13855225693864	-1.71343815282879	-10.7844990928623	8.70555628838943	4.58230049753872
"g23"	5.02153487808605	2.7752117604436	2.96569463907751	2.93850970998093	-13.1229993463784	12.3625797806751	-6.00467992154794	-2.84425492373564	-8.22053214671595	4.23706361881969	-10.6407050704746	7.12260735423832	8.35739551476929	-7.05754170376984	-4.02928807782179	8.52586119857462	-21.168509011095	3.29750787959038	-8.46313648595272	-6.02446366284061	20.8276934925294	-1.06444800689129	-16.2900564877566	-11.0337036496918	7.44234503358518	-9.38026204694186	-8.71075424011651	-2.16213825489231	12.3771700426752	-15.2323243713857
"g24"	-0.442707809956056	-3.1917736258864	19.8266362512481	9.57295437563988	11.5897395695057	-6.26841284992631	15.5549737541532	6.93446968371801	0.433933077067563	8.48571263088076	-4.49143710274417	-1.81295273131879	1.81765921847084	6.14396969181449	19.0659827792108	-2.59199743737603	-6.93512216946855	8.4431421672783	13.8288594469392	22.493710339002	6.37093090219027	-5.45231870958464	-15.9886235979171	-0.466910512222956	-9.08452946879719	-5.18800226900523	3.76716961449032	0.399728599240386	-5.04493080448337	-15.413510008318
"g25"	-6.24773531720402	1.64221877938795	4.29627713511945	1.82627376041507	8.75279025249083	22.7639740564451	-6.10306930563649	4.43402514798255	6.66354900352446	16.4595934067014	0.471556412739267	-0.572040866759784	25.7227519770765	-11.0142996679913	-3.90718310324913	-0.0344296819578515	30.8080402510697	-15.9339903079888	-20.6780500638848	4.62204535740509	-6.99740857568296	-0.815881080804798	2.34908260327326	4.20085799345131	8.35117544562481	-8.1341816039328	28.0357229986263	-9.40971303365802	-1.2210503163789	4.15684504904313
"g26"	2.02685376759428	-4.04536753605975	-5.78667225858845	-5.06092424425639	-1.61830961140336	2.7803699952429	17.2016991717671	-1.80851734948672	-12.7305977935451	1.30570951916433	-4.48377413218535	-5.48179289566706	4.9245994401593	3.63298590063354	-2.0706221519872	1.13205538099489	11.4309957244453	-1.8862633311436	6.64936022614004	19.7617843059493	9.94057527542063	12.9391162079874	8.93196775209595	-1.04469823267677	-0.0761936507413581	-5.28943152606565	3.96637324773561	5.60276000773727	-4.78921646691798	16.3820195401845
"g27"	-7.77731965094597	-8.55209787608579	0.0957906732388886	-7.89241137738264	8.47243127586261	2.16477486193541	4.65813160536595	-7.32429410031552	1.77111398678795	-3.57439201542118	-12.2419103654789	11.5502375781933	-13.5140515062559	-4.04785219291816	10.6634005729981	-5.47088909236926	13.7876687511539	11.0305131504177	-4.18780274717739	22.9334203812558	1.04905651079795	-0.400382238632261	22.4940292703329	0.0163596495777452	-12.1097956794366	-0.330824949424084	5.69982591119131	-7.8483599581681	-1.74129565151852	-13.5606290865152
"g28"	-4.79476340082001	7.38772559593583	6.65549588769169	-13.2039606625935	-11.5972394158749	18.481523216735	4.15194645757968	-5.8405346701431	-7.4528273413808	2.97127470642658	-2.84911864263912	10.2920141661874	17.8882444393479	-14.6548234249082	7.06626711389664	-12.6513575796372	17.9955277548012	-20.6453671415743	0.511258849725248	-2.6960948541885	2.57817813368126	1.33429993879511	-12.0992907059814	-5.91981706804446	11.6174969522153	6.59331697334728	-2.00938078045632	5.61837424666758	5.16963741123803	17.6747674259609
"g29"	-8.88361793820371	3.85763009418766	8.77104152680569	-19.6546980306303	2.61404857651203	6.15956412271651	-19.7878740419457	0.241835391265337	-17.9985803839429	7.49541357908337	-2.24899200077698	-12.4574310732236	18.6636761549631	10.2461596000518	-4.99309805559162	-1.08927810743414	-5.37904169596515	0.213852968298853	-4.96552401127434	-4.77277947818196	19.6921978454242	-1.31955653274011	-12.8184902130903	-1.60894761570305	13.4457785439546	-8.25486072728273	9.97699149468567	15.5113990641979	9.48031754895563	-16.707777514299
"g30"	-14.5462057138856	9.78273203611329	0.55215871882704	-23.4825731030953	-9.68514676112868	4.99164340607045	11.3773064644154	-17.9928409491327	-5.21977414027542	-7.50068057565925	-16.6959272286777	0.28973874168813	7.68655998188409	-7.01442415145507	-7.46360620862357	4.78759501261017	-4.5520846608197	-8.854847028549	-1.46577510243624	9.19387909462123	8.75089393872112	-0.329735510359151	4.4075891970888	9.78369733048972	1.65342054817373	-0.169862520837788	-14.0640953403951	-8.27231646306822	11.6083271311411	15.2320673559838
"g31"	-18.1863427234807	9.58111566649228	8.49776232154599	-4.63558329881243	-4.11943748699969	-12.3190851633086	11.3256052362586	-10.4284424823128	-3.19242763052074	-3.47024836008504	-6.48676234169478	-2.83162619513294	-2.25997379227818	2.32183511779726	-0.563729817639984	0.242618193016305	-2.20201517639945	4.92834400888502	-14.0788189098891	0.0420204712711474	-1.42110032075833	4.68536163065693	12.1694182463895	3.01553073812524	-11.3957407517349	9.58094983169726	-0.420358144965154	1.70006892237315	-2.75598989471551	-7.61332766602627
"g32"	-12.4396153731495	-18.9318748725928	-10.6219410148318	-0.0581807269853988	13.0920320164218	-13.0309106892175	-7.12278872845163	-1.7848307645691	1.85586086211142	-6.26004257515528	-1.18392938886043	-0.892587583287562	13.9263875997625	-11.0121319582294	-5.8787497002537	-6.39884007479918	17.2054545709514	-2.68413087406789	2.62364245386997	-19.2782086633561	5.76990587779458	-11.53870547205	6.88161586716585	2.75466504373535	-5.32077966929513	-6.45139324482654	-7.00419627856863	6.89819548562092	-2.42650642478146	-1.938279425846
"g33"	2.07956833067371	5.41470248268186	11.1450285127347	4.48138644640662	-14.0967707070674	7.05950647282758	6.42569797683089	5.25901864859031	-8.7620925467201	19.8186985177558	2.92736367833351	3.12463213086463	-16.5371661777445	12.6580811279642	5.9831090891282	-4.31893755129001	3.65898063018446	0.403084279496083	-12.684374873871	0.498175113581013	19.9693873719782	-11.1507129386044	-20.5195566146255	-6.1287003635226	-8.38328640127103	5.72848221056693	0.13662007521008	-5.41534554906866	-0.861301209358177	-12.6228275234361
"g34"	10.7096867718538	9.70521293990488	10.7850780416195	4.57957826266919	7.15808829534819	-1.75053133302619	0.220409234123106	-10.4826494948011	4.40287995415142	8.87255931910058	-3.45124816123795	5.13801666473649	11.4316427393228	-13.6946427901839	-15.4846769973003	10.7859610812934	-11.0788723329768	-4.0267405496174	-4.46280989156917	-5.49511119286163	7.95066814140596	2.05423862408361	5.80307791584268	-18.7093370897205	4.50863850385122	-7.13871812117455	-2.51012588306986	5.57138160014671	3.6641099561169	2.45354850774148
"g35"	2.99859971734006	-19.0523394470374	3.71490066494683	-0.923994626122618	6.68198588684962	-10.209459131941	7.37195241670911	4.9531962089429	-4.88142557273127	7.21377520943988	-22.213193829594	-4.52534355678518	-6.72235535487777	1.75487648788109	13.4746578434152	0.126392851697953	-6.66128097919667	-3.51388538937174	10.5217991493639	0.256055920233536	10.1849323234813	-5.46925951013868	0.398336969629855	17.0722276748642	6.26912281253976	13.3070182456965	-8.04800584234434	5.85411967029702	1.50439910298978	-9.04457123719173
"g36"	-4.70392120567607	4.98938542064622	14.6790963198877	-8.72506372899147	2.22436165667722	-1.31884197601845	-6.07607781239162	-1.31363728929997	-9.90093972156055	-2.11465518782017	15.9252588491631	-3.87967986768081	6.24939907003921	-1.50829588526587	-7.31485159135228	-5.56861073889603	10.3227387694334	-15.9793392537823	15.8511363967057	12.7507226798596	6.89386487451091	-14.301635206925	-1.03883128936107	-5.78986184296273	11.4125035063195	-2.41372009122156	9.42158040723638	3.10880975985398	11.6477685408619	-13.3687486207346
"g37"	-4.55234773553637	-9.97571674397587	-9.90514648712438	-2.22856560245897	-16.4859043124563	-7.94676605045459	0.399320709102329	7.68668729092849	-7.74172662740454	-10.5073679361077	1.95240361134018	-5.25388357061332	-12.362284088507	-8.33013150896422	16.9363435952821	-7.84668890970035	4.07756549884793	26.5193586273683	-5.48257660314341	-9.374907402811	7.71874150827802	-9.60787728362412	-11.6011804351919	-6.41429179257866	-21.533535665428	8.10518605971347	-6.38093916232026	-9.40848431759936	-0.213711215513066	-10.0104149590619
"g38"	9.10447651601274	4.91734422153805	-9.96142123717206	-2.49356876878445	-7.95050718715971	-14.730385416159	-6.02579503647532	14.2988269620855	-9.47665179225389	-16.1925769227719	-6.29152432616322	-7.10926563801626	-8.98304983470377	-3.49158140092136	5.06563521545166	12.3537176537265	8.17279466567546	-6.01606759460562	13.642332316752	-5.27839461371703	-5.26906393296081	-7.6392110036592	9.8525578646528	21.2018360295712	-8.74734039082289	-7.71673605321776	-0.0281585167154812	-6.89412240510479	7.30507370633512	4.42442505614749
"g39"	11.7288643464913	3.20240264426195	-17.9491347832332	-18.7471000567777	14.0865274039739	5.79243467426439	-2.79369086328299	3.15493711696589	-13.1264102284123	-4.67255143235997	-10.3172478206076	-6.01523756734649	-0.688181823665691	2.31375569092738	8.00338228231148	-12.7912977404398	-5.44198176890597	8.02643267285747	-16.1539911388008	10.4951606169632	-6.12804123634238	8.90460301967154	-7.37028525032765	14.6771160460149	-7.48665943426576	7.46807866215431	8.51425621176953	3.54108925053006	-7.77155826297307	12.0660044488971
"g40"	5.85651650545212	9.97646001532742	13.3787786118041	8.4312967760173	-9.13955820127377	-11.0571503693758	-3.10854706485094	-0.406746078801525	-7.13348459382749	15.550962270908	-9.77909320451321	-6.3826406502798	-12.6185325083982	15.2031984471065	1.58235126787153	2.77428172606134	24.5319816273672	-20.5035211594553	-0.437298442461347	14.8576042073352	-1.15447453408541	6.0816459785206	-11.6729575642349	-6.01169318580242	3.28858684976137	0.500114116568418	5.62725984148827	-11.5379917191586	-1.84324672083587	17.5457443821934
"g41"	-10.6135334418592	-1.99242258259888	-1.02711934172521	3.03557613075701	3.32597726755501	12.9685879523421	-9.66764580813941	-3.28545687646586	6.16210577397958	-4.86822917005881	0.955131102239609	-18.6012480683534	-11.4421142158443	-10.9825233468905	13.4107352163556	-24.5732032805128	2.05014203206858	-18.8880315839924	-26.1891126314687	6.45852440301382	-11.2618495959093	-8.52678569783427	-6.24624001354538	-4.58275079660651	-6.10555396991972	9.54243406094781	3.60370665159747	15.2221372000958	4.92739015831319	7.59771933504821
"g42"	-22.1240583187162	-2.44636652063723	-1.09981972279353	10.9758670408871	8.83329693917404	-11.5714122019827	18.3937573784235	1.40125589575741	-18.200559529087	14.2686800311765	0.166854128362552	11.7684591113145	3.3267030352261	6.86027096444882	4.62109199077667	2.19762813891372	-4.38039836432716	-4.55605410475204	4.6566280523179	2.67516101403592	6.8998011343193	4.36554776928209	-14.3944352856277	-10.8619753210162	2.24556534834309	7.06817277833331	4.8020749939755	-26.7760880000223	18.4900338427622	-26.3211850991614
"g43"	7.71333876654501	-6.04761686652809	-19.26714657499	17.8186334273687	-1.61942777202458	4.87239895550306	-0.509284666882179	0.748381510654724	-6.57608639235407	13.2884549516147	-5.6525701416182	0.224985200262264	1.65046391399457	6.42723572504051	6.59562403616108	-9.43330766559326	-17.5689800484859	13.275031445806	27.1597389434682	-1.57151941916866	-9.72994835245298	-4.20275724849597	5.15284501208023	15.5721206454511	9.59891422679106	-6.82695502844419	-0.384356518498366	-1.74837093435968	-11.1191194154804	14.7488994655882
"g44"	-5.44085336751769	7.1475666873489	0.443332383974257	0.142277381880035	10.0437707616024	-8.18039948694237	-17.5876735264067	0.849095909619832	-5.09868083278903	-6.91549625409301	-3.72358645791354	-9.4518337148194	-11.8384250587677	-1.14068501698127	-7.56369049051008	-1.56828173471057	7.0904661980634	-1.92017941217479	-7.15121709628771	4.25344951017634	11.9723982635471	0.511638348359519	-3.35688012937402	4.02915117163057	6.85380580904258	-9.98543323545167	0.950036569318966	-3.42074145744989	6.24060931080562	-11.685400088379
"g45"	-10.3112623601812	-8.33968722081476	-10.7968944153528	-2.65298102521815	-15.6978799392065	-6.63707762673102	11.4159640001209	6.1330537735919	7.96593096877336	13.6329294451881	-8.27556231449068	17.8946647171922	-2.14886925245964	-4.61365589009549	-9.14217453284193	-3.08134354173576	-5.42055275002291	-1.43593876514698	-0.737011483977609	3.36315984070273	-8.5131238607176	-10.3279158446655	2.33731391897605	-2.76728257957644	19.2915906700077	-0.986165817113864	-5.76252359818463	-7.95009400991819	2.76993109496531	-8.4920689030159
"g46"	11.7555186242174	-2.53000733474642	15.1538687930819	-11.8589006144236	13.2593840591416	9.50774261800292	16.4504958421937	-24.5432372954348	18.8524177724391	2.43316594284713	-11.6685564532525	-0.798656347159228	14.2565463705238	-13.9963823945905	6.46915506513849	5.95659828310751	7.6178893108236	-8.16488712995041	-3.27139790742334	-6.22487151096845	12.2902239027963	-1.69905385609054	6.9796255948591	12.2445125465614	-5.25112256945934	-8.56103694560549	7.4785473476504	5.71380077679754	7.62817218411918	6.77067985488747
"g47"	4.06578507604753	17.9738174960785	1.00245726122575	-3.17652214063675	3.87979383768675	2.95973200968003	-18.8375839870815	-9.96119324305299	11.5656603267365	3.42732946374353	-3.59381306538375	-8.49944515245463	13.2926355752807	0.614585901422425	13.3000861129492	1.18304432494207	7.71664975140398	-3.58118948877459	-6.59933664732511	-20.2750143826731	-12.4141002931788	9.40621157202089	15.8690660004221	-10.5666215474132	-6.04306981101812	9.87787467978255	-0.897011949053162	-7.0108238764942	-9.17610105448628	1.7214998361869
"g48"	3.46322974017219	-0.142212211659661	-5.24021051423127	-3.06819006571039	5.34528559918773	-12.6436797110381	18.7923746171629	-4.58726136632938	5.55370868663474	6.03984917075167	-10.3483151910884	0.461399292355451	4.6888374054367	9.85480898785872	15.8588900668431	10.3048415444781	-7.76234141656671	9.22860311332004	6.79442986720802	-13.9195564375474	-1.57511549971656	6.5875443692708	-7.0836066817974	4.33850962153049	-11.1408911241482	-5.42438972705083	1.31225922487462	-11.3589626235388	11.6298741716763	-11.3602275900809
"g49"	-10.2903502096104	6.58052053206337	16.8117326101013	-4.58978375482515	0.700013200179607	-14.059430580967	-4.55119822045142	7.77279459841123	8.18201299093722	12.5646173544187	16.8267708941386	-8.68428746438421	-0.0521296166966436	-15.711151824392	22.4324510593274	0.635053519158942	-7.18055936654384	-4.9172648904398	-1.44106952826861	2.26754291018595	3.14339759301263	-0.361563565849324	-6.77618812502489	-7.63678154982399	8.81203375999476	3.22339235532458	14.3655955301624	-3.94979233506235	-22.8305804925763	-7.59856526856228
"g50"	7.50964737200615	11.1995386017522	-0.343803656701666	9.71480648244033	4.70570560149131	1.23743535458072	7.21448405231665	-1.6522334714639	-1.76888142011993	-10.4323751853123	5.32148143437387	-12.6416112254896	0.646539129887592	-6.31212993209604	19.5906291457689	3.71439496443571	-6.82337114349084	14.9439617827278	18.6532795360272	-9.96009818819421	3.19511753657907	1.30554071537007	5.23781394573301	-9.778550822476	4.43664401437617	4.58136177183196	13.7729610198461	-7.44873652361084	-9.10200514005611	-1.89706361345123
"g51"	-6.83302310619208	11.0889356631888	-6.61005664585604	-5.38124767487286	-8.10331209410944	4.03792426632723	-12.9693283058199	-20.6315636781974	-5.2449277438974	3.00431252313624	6.79371775795179	5.76649260024263	1.68640603491493	-2.25991740122482	-10.4968150061631	-5.24182019066816	3.08472798305679	-1.14167344566597	-7.56777501273138	-7.13903099427828	20.9159666524495	14.7028307901797	-12.245474813164	-1.37150985362447	18.7139091181399	-7.31453602927224	9.18875618261936	-4.20717058035007	17.2406553978291	10.9103322367981
"g52"	-8.38004274168367	-8.84187265240041	-9.54999884311952	11.6311518278122	-4.11439312791499	5.88473132835889	6.26580302754599	-9.25184885758471	3.12634199210604	6.10222452024814	7.11079001965503	5.27010158031056	-19.1335336742145	-25.6161090905234	-4.03907403087419	-3.9929592859416	0.228573901489129	1.98486240378021	13.4928781597877	16.5909805909602	-4.91236898232009	10.2131700821457	-18.7132268224525	-8.45061555838294	8.48049367585423	10.1972334698412	-3.90962988587571	-5.93260665751648	-4.36166269064984	-4.60440301910335
