"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"
"g11"	10.377724478842	-3.16998192245963	-5.72666555448574	-19.4865960811463	5.55853000471924	-1.32821344128386	11.8177117577856	-13.8071833051899	4.5364418145955	5.53892952879843	-10.148890350227	6.23301878398698	-16.9826261521975	1.20114410280843	-6.56345706989652	-9.9811890095591	-4.41457610332349	-9.43301329607228	-13.4763794811227	3.13146548982673	9.0918051663998	3.00972692426845	-2.48312503722406	-8.1550315634856	-11.0700291666743	1.47946804023947	2.6339944302119	-9.38967967371289	-6.77512087950019	12.9581123094336	18.5395451049605	11.5294606812396	1.95728408753852	0.543928009169821	-3.61144243546252	-3.78967426274276	7.10921717601264	3.39460597556531	-7.73386268241774	3.8806386879353	4.66201298613146	-0.130081208484055	-16.9355930824389	4.80018113507429	-1.76974063585873	12.3061881589456	-8.98680896700632	6.50893725409372	9.73642625395948	-4.81309280763167
"g12"	-5.00826636822449	-24.1841900123749	11.1710099757037	14.1052642855955	-10.715953617029	11.2317418656902	0.796146625465872	3.81281232427552	9.47238184212466	-9.21106870239631	-1.21803926062981	7.21346974172072	-4.34292557412621	4.63614552118372	7.01487276055944	-19.2789822693641	-0.0892056469176068	-4.37663197013772	-1.02181273330981	4.80727184891008	-14.4388684118882	-12.4914084859804	5.87163023673846	4.45050074590794	6.41699227554465	15.9413799775373	18.5823832655929	-13.6917272007621	4.20573471940521	5.22209182496128	-0.91866568053676	0.452375356213772	9.83774521564561	-1.72055935223915	10.466237720983	8.40462753184335	4.05029780780932	8.08357100658608	-1.94230297233107	-0.292396670501373	-6.31301035144575	16.5832458735886	6.11651272743572	4.69180623532281	18.0604445752126	-5.86951730024802	-3.01409581558016	-3.02834340288123	3.54038807147862	18.2659163290129
"g13"	-7.29701118558255	-1.71937945754802	7.67721787048374	16.4686870007696	11.7680798343664	-0.764938490216311	-3.25911906618118	8.16338633150693	-1.26486216235844	-2.53248012042098	-10.3672905444329	-0.750280121486122	3.37889324180951	4.30332751763666	-11.3975560873243	-6.89043866207628	10.6890115809863	-13.3077403636157	9.55371019504112	-2.75260317495802	-2.9758504708097	3.6107063714091	-10.7470332758177	-8.61542801325466	16.8202907704088	-3.68614707404302	-12.8806041869319	1.85120839973531	-11.0076816789166	5.47239754448969	5.68035048671722	0.246313255048067	-14.0321683324608	6.12499764767605	-10.2982726678829	-4.91073018553116	-24.6999653291799	17.3121609844346	9.13164568336742	0.390655678615481	10.5198752101837	-1.04103840983837	-16.1286503907367	3.07359678573025	19.6363128496474	12.1729987691356	-12.1766714329184	-8.82169807248182	-2.46416489215856	8.1964401361351
"g14"	0.318093331024261	-4.35848578065317	17.8235453912256	-17.3805970623929	-0.80734690647122	8.74365697582129	8.60916232621829	8.84400612269125	-4.55163249368136	1.68115430465505	-6.94505202936513	13.7694867795304	-2.35216795696615	-4.76332868800726	-5.4468404287516	-21.5374005176557	6.67067424834516	1.66232353898317	-5.53422363667681	12.9931156322834	11.8589459962786	-0.116370437124761	-9.4768964356109	-1.85068199140987	11.1105094557833	-11.1894665259582	6.5490851458661	13.4418661415613	-4.29116559463919	-18.5070245675012	13.6567721022556	-0.392240277472138	11.3096642530854	-5.81828278981559	1.26868532411162	-0.540796268313099	3.28983950630262	31.1318715428485	-11.8058930815281	29.2878622254651	-11.1562126071763	-18.2712845619588	-6.36717181097521	9.87349105751292	12.8000188482344	4.1454809096866	16.6407405357953	-8.84008248879754	7.11765919559982	-7.12732201565128
"g15"	-9.04210749354941	4.6328565266166	3.5185704617673	-18.3238845635975	-13.6223258199318	12.2147203696494	-11.5822449709495	8.90725148213351	4.85020249290776	-4.54626303607131	7.52887932026808	-28.1522908014156	0.914843017000253	8.2143290782568	-8.86405981821459	-27.2206907620058	-13.4254838527392	3.94126900046809	-7.78318839345507	3.09595387388067	3.92457911478112	4.15340315778037	-3.4432550248237	1.98286689931979	-21.708587783411	-11.7185747728447	-0.184294418164159	-7.28376569920959	1.04713608677087	-17.4380658464337	18.5970151655541	-10.5617589461114	6.10355848736653	1.30884928213172	-8.73381142700566	-0.279351359493762	3.13339097940054	5.36687340696	-2.74915819944481	6.94801499274545	4.32012091785266	-11.3549272521734	-17.8003316654055	-17.8938141319887	-19.5165313502264	-9.0446533397687	-0.552397022342155	-2.37681165295591	9.25259965915304	-11.2405729182506
"g16"	-6.41508713499701	-5.08920370145042	10.4551820681136	5.8445708448747	-4.77931959786746	-7.24608174276916	-4.36713108141174	8.08336278630382	12.1853701210507	0.179540809494017	34.254083783112	13.5321609047555	-6.54196072779426	-4.7618307045259	8.27132230415143	9.26355337068759	-13.7605778960512	-1.32902895635616	13.6422661825292	-3.36319158551705	-13.0038907119173	-5.05774238180903	-2.43884461582538	4.83581034425257	5.67987897393193	0.942038412338157	-8.58508974833957	3.80831485247708	4.5222552910296	0.817773897054396	-14.4825231073884	-12.4681155649263	1.32008572082342	1.57736487978516	2.98411457954834	-8.4817511406863	-0.0525955818570085	5.90941679529962	3.42220877241533	-4.47171253205796	3.70666678830537	-4.1191326476309	-6.76112065055345	0.779752454412747	3.09626916669682	5.95155216436924	1.94222074792432	6.84843893437393	-18.1595297483444	-5.15220582097181
"g17"	5.00260149804236	-11.626534401425	1.62902245333298	-5.39945925275967	-4.34737533834429	-23.7612681132888	9.49155933281211	-29.5312105203685	-20.0422201437995	9.64387913849315	28.3679924236146	-10.0499429629353	-21.8906922092985	12.6833698434658	11.811322882588	-18.4228176134411	17.0464708489712	8.81356720461513	8.16249412775929	5.08398641285456	-17.3257697550368	-6.53958392890998	-5.70915380621146	-4.60203502440033	15.374551874984	14.6019316659546	-6.8307770275749	2.95936964454849	1.0576930445806	-5.77566725945602	4.57533205277013	-8.24835091147159	-0.876498023785202	-0.70643963828138	14.3446731086946	4.15084993495226	7.795837142966	-1.88868002271885	-7.0398198706065	5.4580886810853	2.88468565802054	0.477571708535289	6.09912315121454	-4.64368509784094	9.43881018240689	6.74823362840617	7.80023820951172	9.02161142021854	3.67757879223799	-9.70337244846533
"g18"	0.828869175954064	11.5197869736669	6.76267611667567	13.6942370603757	-4.42757340266227	-2.44406306780174	-3.24742597359539	-0.508586949513243	2.54180685801516	12.6032674682464	10.4305281088646	3.94866519044531	17.1592954114922	-20.6638987191105	6.55561835298659	-5.86578318047891	12.5126935361468	-18.730809352205	-6.8020180490237	5.71616738980239	19.364108951615	1.29602322115843	-1.2547451100759	-6.30609145749173	9.77048832307457	6.33933842136372	-4.32901495713132	-4.36219409478936	8.13849069327881	22.2132284530191	2.58443295315735	-0.353599291185892	10.5095000996575	-0.892785368468396	-2.56097238925199	-8.17259760061006	1.3202889426033	15.7053391012173	-1.33800446390737	4.59067158852678	8.92525110093706	-15.2089222651646	-7.12098108719442	-10.6691370037012	7.56049398501504	0.798991786646953	-8.12254558918667	2.23270899249772	-18.2613385632076	-0.225270668303115
"g19"	-4.01067841702119	8.21436950365534	-12.8700227757534	3.35715309805327	-8.770973084184	5.13425741827647	6.79901120289775	12.2148076104742	-7.15333673371953	-23.1546500909568	21.7151229573129	-0.291271702571823	1.78463387614952	0.497754061134401	0.983397656754968	-5.12153955238131	-9.17264826727398	4.60741258633509	-8.26106850407315	6.02446321731915	3.43717757878428	0.25575991601664	-1.28555192324739	-14.3189871201541	-13.8229401676782	-6.79073791062236	5.2725558413798	3.24086518246614	1.08800012001499	-16.2383449687631	0.866225188893604	6.20575217716212	20.4103546916451	-0.723511711413894	-3.27733853869065	9.46883374949176	3.77718753854461	14.0215344211478	-17.6529843186098	-17.237637213421	-0.609851406879204	18.8521064761869	-10.7178124117195	-0.715794921816567	2.25424603170052	6.29081574365945	11.7288633366373	-1.02260870244397	-4.34243940291665	-8.20104369277425
"g20"	-7.27667333873028	2.19709040469799	3.36280375470382	6.33921770211652	-6.89320856371423	-4.14269556277271	-8.35826574315692	-26.963878575911	1.83477264189947	8.73702744127447	-11.6262108104072	20.9032224275552	-6.45841607752293	1.25867867896458	-1.83132905483263	6.01320598693362	-3.00937587088982	-6.94722841782621	-18.5460758608133	-5.9484170511512	0.41171865764649	-6.52119201235596	2.46047513275811	5.19328106851933	0.610970898933328	8.40517494986835	0.984768392676385	14.0276924242985	-6.53664013694374	14.4156292725349	4.49507188337333	6.98357330768731	-5.96019344816456	-15.9957901009499	-9.36714154315659	6.66846064164301	-7.04105610154797	-22.6824596582158	-6.19433390573946	11.1901448392926	-5.57271836712746	-2.69718536161724	5.2814314830204	-0.319603262617175	11.075416004241	-5.69078924079748	7.10515797217972	17.2227893266605	-5.96209028496295	-5.80085730539152
"g21"	-1.87923361950025	-3.42216998761967	11.1095259065999	-0.449403687352621	-1.17761598192924	3.12462462728841	-6.13013127263173	-4.9471738549514	2.03835649740472	9.89477776730006	0.915425942833811	-11.3251308717758	-10.8471225616271	1.67687870257606	20.5617778182661	-10.0384722099988	-13.5221030614901	25.1587788953885	6.46184012192222	-1.86225622781742	6.3790480516997	-16.6965108314916	4.01668828464239	7.01959416085099	-16.701244586532	14.4645593299515	19.1023278454862	4.52303355157687	-6.89675565691088	7.90450946755308	8.67481825247637	4.08020323259814	-3.32797083402493	12.3821008859113	-8.48690141075731	-3.27678298371436	0.309544930333021	7.83311594584901	15.2696975371001	8.3245968086649	5.19358091852632	9.71313051839665	3.41852074401875	1.12779885382637	-15.4827537265315	-0.423590698172102	1.7265503827489	-19.3447035497383	10.8475598219895	6.53195627498959
"g22"	4.50726117379524	2.41729339942968	-11.6555775806317	5.12631372052384	1.74227103067289	-16.8057876753547	-0.113865677967327	-10.1224607767243	-0.0527420947488311	3.48031923329479	5.29921426792086	-6.85178237601466	-8.55478626944255	-5.31882013193171	-5.55078294106471	-20.629783368423	-12.9206162854369	-8.59493292793305	-12.679881363861	5.27687793766938	8.33096891433126	-15.9221298947469	-6.54185264674865	2.22178964673287	5.32466665821153	14.5664524645509	8.24788301857355	-7.62736283736636	4.63292714304883	8.13393687576244	1.95715829281734	-21.2275934021835	4.44889207345112	-16.0971655062604	1.19933473736409	1.73784252503179	14.7985211434199	8.51314400249839	-5.90793589267164	-12.5290500494019	-15.4333669318614	-13.3667278999455	-12.3143378378911	3.24567017657043	0.924308303042949	11.7517139705241	-1.30792902650384	7.60482928836163	3.95212314983576	5.83291323192954
"g23"	-4.73921577264195	-13.3589440090382	-1.9017066705007	-1.6235816225109	8.55962246597545	-11.2383948607973	1.36941436748346	7.78637083032514	8.46992271913895	-5.93264330574869	-11.6587791452259	3.92279216444466	-10.9114962912537	6.62414062196691	7.18625307167011	-7.46789990895887	-1.37897871541595	-8.2472532570807	3.25469473144445	5.72098156704622	-10.4554971464851	-6.0810577909159	-14.5142401572646	-0.934432560924478	2.55711821162148	15.27824929576	1.24857271491856	10.8499742575671	0.920930261266262	-19.0774137453606	0.270059892934581	1.81325855188193	-3.09237597731048	-2.59478046382	11.0571301388994	11.1490864858788	-2.63410295128763	5.79693716469657	-5.42422921004382	-1.07330054395096	-13.8171491284943	-2.20697888242638	-8.45030692043791	14.2676498081757	2.10214742158022	10.9448192721389	-18.6464548121043	-5.57215922246962	12.1684503590838	-11.5101522541565
"g24"	-20.0160845922463	5.36814726182089	-0.187397118652134	10.7028117396308	-0.403450107718661	-7.52502558233709	-0.210537474190562	5.06846317977234	-16.3514552289215	-7.42416137464731	-5.90777723975871	6.64206223872306	-23.9863304392537	-4.41272099600241	-3.88285499770555	-0.909542002734486	-1.84242635396482	-6.39530536537027	5.83337060225203	-13.5037211557142	-4.17109415722849	-5.51701245899907	-8.15773649406623	10.9691141404418	-2.3554371101227	3.84008471151216	-1.47430406182673	9.94442220243289	-2.64617306447548	19.0055721542481	1.21203182532983	-3.62558496870351	6.16843329707352	-6.40631692548527	1.0419861139365	22.0306068817816	7.68074616550789	8.87068844510989	11.9952540440569	-0.914566991511307	-9.94327145867495	6.75229040424186	8.30014256994008	21.3106350976532	2.40888183821683	-11.0789556554758	4.33022837925608	1.12226094700626	-13.9022438473865	-19.1218635781175
"g25"	12.6434387864274	-6.40445940269097	19.4787750528741	-10.0461444990342	1.99419702846505	-2.401331769778	1.04700582755058	-25.6593786472414	-8.40676144143388	-3.22480638505775	-15.0312518512261	-15.2515061191768	-1.83860268984763	1.60082261582209	14.2629746857985	5.78781642208145	4.67186561701583	-15.1011743989613	-2.78906916367764	-8.13938491911336	7.46182348955648	-0.595430179831913	17.6094531413275	-8.60360441527994	16.5831758879685	-10.7877241694546	-15.5300200017079	-7.82882151140617	-2.37034592273302	-4.8519016284201	-8.82465639632273	5.38575979576269	4.32647606069121	1.85158853557597	-7.72762764329834	-11.2055647980667	7.53560364840435	-10.5833110406228	-1.31980523208336	-10.4606030501652	-2.16384184847809	-4.67500532102027	-0.815111757479129	20.4911708437538	-11.6384732313831	8.75650934921714	1.31814251783133	-2.48931057965387	-9.40893815168017	-10.4544452345276
"g26"	-7.56394542710417	3.70781457972722	-9.59187264261054	-3.11544625058584	31.1653310266529	-3.08931210260875	9.85893996929209	0.867864230820827	-3.48161972194013	-0.594143767529879	13.1485424420616	5.13560391672865	-6.88907843430067	-6.33372388869991	-12.3001207624493	6.78718189051459	-2.53969713255255	10.647715214809	14.8294235418766	2.15848337556879	1.28941021002767	0.790589208714507	4.05082250245494	8.81006801295283	-1.2959963435911	9.11251216543672	-1.75449702325814	13.2953391235926	8.86712607401144	-6.49422943222331	-2.4679236804773	-7.86608219100556	5.96731878930131	-5.17405088810083	-4.45048154203106	5.79323959924491	-5.92565418003139	5.41599474085006	24.0108980942401	-17.4164586666654	5.68776622180726	-6.35980007464062	-9.38568453108258	9.43584450766599	-4.97786728228971	-14.1854521348188	-6.7068715000358	1.43892341703053	0.831112536840108	2.55207029786851
"g27"	-9.05083518192307	2.64959577662981	-4.07725025778153	-15.6497911837132	14.0755968669268	9.8348064056638	-11.3943176258985	15.4611849368602	-8.09680584193401	-19.6430061122116	18.2414410253005	-8.11487908981815	-13.4311168545502	-14.0577499690687	-3.94924115039192	6.41509255339906	3.36390144068646	20.8898917833778	-13.2536518687646	4.40976756870694	9.93905228427386	-1.83163643867871	2.15459522372294	-4.58858148622864	3.36628557211802	0.639139173502675	-19.031132578386	28.9031905223827	-3.07810183167963	13.7124468327299	10.2799398901364	-2.92015412036521	5.09924687001508	-6.18383729819015	-9.12242525824787	-1.15859763210122	-7.37487007433975	10.9760597076285	2.72532893255965	17.2780909861667	-5.81307482226407	-1.58244746841605	3.9259454180942	-9.79913561588774	-19.3260809348134	-4.85666635019132	14.6942203010923	2.31638633964458	0.467036255289279	14.7010038202329
"g28"	-1.28342976988951	4.49951586690249	-2.0559593488117	33.6441766776433	-13.4723317079374	-10.1962340624601	-11.3503640535158	-1.01981786602572	-10.6042100090524	-5.40848879394404	-2.27081489691539	13.0049602144732	-3.38150392456726	-7.08337137768829	3.38214070726264	-11.2639414013132	4.03466730253937	-6.36125833285436	18.6711246966087	19.6975779211332	-15.1498372782959	15.3896551230741	-0.386592985355411	-7.09989061922048	-13.085501978231	-14.0533054207324	-10.5231518463136	-12.1771948655295	-10.1099150381691	1.40749219177013	-18.2445021838938	-1.9470207407086	-8.70239780125482	7.9014523104318	4.96494840828996	-0.390212851604878	-7.34257518571329	-0.668532943451767	-3.40198428558867	6.80075298068764	-0.892782217753195	23.0637828590102	10.4800559857416	-7.01889474097436	-0.12696766281013	4.36153837998106	3.93884954553014	0.640828536690155	-26.2977261989	-3.13373639278393
"g29"	7.86923000468613	-0.455837227700096	-11.3101409455017	10.0792305834262	-15.6713807426073	-24.1355793261117	-20.2441235315131	-4.00074293118845	-20.1023631923549	-3.40467949723151	13.9946035519367	-17.4960885920939	-2.6242996497775	16.1016682563907	-20.7977159725947	8.39539286620857	7.80575403862226	-0.938073365175453	2.16540382834901	3.89283223084858	1.20768972311643	-9.95878620520305	-0.160539466260942	9.02150471702365	-3.61777002159598	-2.91548868304625	9.43541931348597	12.6085512729503	13.4960903772622	-12.2104231648355	-16.6738207844068	3.63895841043532	13.1878739912067	3.89584377975725	10.2350610151632	-15.5892112750426	4.04852513503257	7.70107455470449	6.4248774635736	-10.0752179547364	-0.853284730834553	-2.95376063664559	-4.31443768305606	7.85512729618547	-14.4445850395582	-12.5695466018925	15.152523335623	-12.7920963185019	-14.6172876695086	9.549149831649
"g30"	7.81555173724284	8.70611241179575	10.7430890978528	-6.72417362422904	-17.8492599727062	-15.2511512679231	-13.8997942550584	-3.84356396346942	7.06240116484617	18.4350335441496	-1.87111200674457	9.43543620775924	-8.07641185912485	-7.23026291961937	-9.46687169617947	2.61791345335163	24.4761815383053	11.8192953664129	2.12025324029085	0.333257005858237	4.05924698941182	8.91355267860069	8.64115044796431	0.0824153015764015	8.86838507498877	8.84214860903537	11.4057697327204	-8.96038721180168	5.79534830960042	-13.6542241996383	11.5538765132274	6.44416069233574	-0.891018053544277	-6.7113738698522	-3.76978342448531	-15.6386485738301	-13.5172602353432	-16.7167361391717	-8.18677382575237	9.55476645496244	21.6264211806488	-4.08186000486832	-0.392125668385349	-6.29023057344602	17.4282174139531	12.3941411651582	4.29504822382945	-3.68859445502448	-0.896957986301567	-1.09423011884578
