"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"
"g11"	2.34645956405651	12.4604288929156	-6.39658331316003	7.25476372280725	-2.66423529303899	6.74055166275895	-8.69138927211491	19.6664204225328	2.55603953252274	17.6653582190017	-4.30961616741955	2.65259437601232	1.05400449667821	-10.7654641060333	7.07793913299641	-3.98478485505952	-8.05228443441855	6.61704208127543	-9.53466646146614	18.0763432123691
"g12"	-12.0347945900682	-1.295573694626	-10.5144213618559	-5.02038922871255	1.91146436338594	-14.112378341717	-0.494470154120869	12.7087565850286	12.9664415557966	-1.56315909225174	-19.9560685527165	13.7521523188442	1.40078978564013	-6.87550501197067	2.6403467261086	-0.892453565362201	2.74372100984025	7.30434388832106	-11.2691142521795	-1.48812866859402
"g13"	9.41223112810829	7.34608322796877	-12.3494632393217	8.79966870911055	-7.84768929881857	15.335253784424	-7.76534544787126	-19.603912488842	0.576536300208903	-5.59180738034886	6.80790343230821	12.9654817605041	-0.720368273393788	-0.761047640886398	13.8155163124114	8.58275255216012	13.6004106667769	-7.95271150346693	12.1428284674377	15.8168867272295
"g14"	-4.13496741476464	7.54754744422404	8.67683909514669	4.76771806944815	-5.20632043447303	5.28625145905779	7.14109189828896	0.359715530261036	-2.28231682418789	-7.14649938558353	-20.0433528975249	-3.99412842513704	21.2017961779463	17.6321398975861	0.652727150793996	6.01371989482156	-7.99718355556898	7.97761927518152	1.50593185298027	13.4500551298532
"g15"	6.27864947176156	-4.27618162827793	13.489874141197	26.2697500700844	-3.48952804268025	-4.2816908055781	11.0344810398068	12.0505325726021	-1.91345559682737	2.5964414251589	-4.35945590096148	5.506028619457	-2.1024475064755	-12.2165411976444	-3.58878090996498	-5.42542428091696	1.61033953634861	3.62413718429368	-5.91127696143418	17.2905935993724
"g16"	20.8978627108879	-10.9633682032701	-18.8419205261849	-12.4351022008646	0.158131180733268	-14.1711988542761	2.36790713049957	-15.0231879844912	-4.9933219618361	-2.97728121212896	24.3052726584205	-8.73478573169768	3.44210078796726	3.8709330560253	2.12869045351412	1.29983492042782	-5.49565972912331	-14.7099866967168	-1.16273045355479	-10.9858873355036
"g17"	2.71171743203565	-2.67682242468114	2.76757574606425	7.58244388566994	6.49524509645082	29.092125636427	1.60344027578402	1.33725985156378	-8.10437296947557	9.72055892225378	16.1764657654439	5.70960361897397	-2.84946165407041	16.175773465778	-5.78144183539508	-18.8990483964663	20.5514799622893	-0.475374509815026	2.2906312707756	3.13124757738896
"g18"	8.64632569048681	-10.957680496309	-6.7294608957925	-6.94694135544445	9.12604026060195	-1.36782063361031	-20.6800721470482	-3.7915723787015	-17.9616499111536	-11.3394016007807	25.3030796341324	7.34613338211466	-7.89196104386817	14.7225847265361	-3.59828535181634	-13.3308836106165	13.6639392859314	3.03706177896893	-7.11455278775374	-13.6741650977671
"g19"	8.8290469404562	-7.86101942203244	0.0142781337111571	0.354302504376165	-11.0838798866136	17.2524895872279	-5.54612472777504	0.562707304306636	12.372617906007	-12.6121942531519	10.0398236500515	-2.46103946660883	10.6906831902876	8.91296508537949	9.07445089324032	3.29254276603466	1.30549855553413	8.37839356462478	2.40942652417764	-7.2801153526409
"g20"	-3.39310323824752	-0.988237184791944	-5.83059491728494	4.49692555384501	0.856355963175476	12.447273896247	19.0141313777878	0.868259951399622	10.3378926957337	-13.5573014092385	-12.191452681914	13.6555520519722	-8.35682425574153	-1.67206119514967	-4.17355390703723	3.37075157332626	-7.80418201366584	-19.2825721970695	-0.683642382523529	-16.9352783070872
"g21"	19.7009739589208	4.63197132228468	2.41008783101694	14.1390447378049	-3.73687034125314	16.3212315955473	-1.59404723221303	2.11532105709033	-7.88502126137637	-8.95513531813507	7.29763617901123	-1.7967146343515	-6.76898925449973	-7.37969098990559	-3.1412982732229	-18.557046842963	-22.8149146815846	-3.84528205374406	-8.95638338269675	5.2218546017025
"g22"	8.07552896086855	9.31979754484741	-15.7803460113253	4.36128565668479	5.67891397690431	2.23935553966677	8.6692772722848	-9.79660141067845	-17.0656191183182	12.5871819919165	1.3067013132579	6.66809393721322	-29.9556812391702	-6.408110489196	9.65333286084494	-0.604035056800776	12.8177449785948	5.57715190067716	4.62361798884096	-5.60404856520226
"g23"	-12.7764706622104	10.4740313855556	-2.81505946314627	-2.96141560139232	3.80966991417758	-0.0286452487495554	2.60358697834519	-5.8233245785974	-0.966808966176662	-20.7928636593149	12.2785760371433	-11.4704330500029	1.1288577472984	14.3116631924216	6.08146621251789	6.60790336632044	9.98285976959855	-10.7171360890364	6.06157788108793	11.6398516452181
"g24"	8.70804506038301	16.9659173131589	1.43787709985499	-17.878246821478	6.16097688711331	-8.27467524210061	-8.40841381977172	-4.39426818709189	-10.2749890864531	-3.47286459330527	-8.32857233042251	8.29739406499949	-9.09276022319278	7.36938449400758	2.23345451163989	7.68901548568771	-9.82784792896836	-0.05099111434875	-7.02166203411459	-25.0678498526668
"g25"	12.6868797352566	8.0835745827492	8.58986154988562	5.09787579568725	-5.17000728742315	5.05085681635788	-5.28499985485511	-1.65314960779775	-0.46800453977793	-0.332739488189974	0.947062629016739	-0.478119137183822	-2.57710441016867	27.626238093134	-4.54413086703007	-9.54373963481624	-5.80496310377041	-7.61165115428374	-6.90086573177707	-14.4267983836436
"g26"	-0.681777323894327	18.149217073663	-3.93588489355379	6.03462110947731	6.24090064801766	-0.820352553474909	-0.763392602590591	3.45713909760595	-16.768931192652	13.6000580081748	7.81534915478449	0.376314098084699	8.57083505464523	20.511238616616	20.834062790932	-1.44920301148127	-8.1576140024023	-11.3706280628491	25.6264025642272	17.4638507210292
"g27"	-0.293680192775183	-8.98195848871269	4.60597337811676	2.41875523022184	-0.486889740733815	2.62479731226479	-4.7925687050097	7.21881979882076	13.2927379710413	8.74103287029565	0.280838833164401	5.76321521894741	-2.60913551128464	-10.956647852138	0.278317276734075	0.369611946338283	-9.61105602915513	-0.886181629462803	-0.339230301855096	-8.37882394408197
"g28"	7.29298456124963	-4.4669305990806	-8.68351499103396	14.4294536876813	-6.68910652890731	-19.0762731867683	-10.2064264559316	-4.70168247774638	5.33335971299991	-8.27871589246521	-13.5439150086244	-14.1113541654948	6.32958990573463	13.4486351357291	5.10964233183464	-9.59748481242532	9.53864309154794	8.73987528695158	16.9247956679086	10.9384975626867
"g29"	-12.9311379883371	10.6492315464507	-4.56871031851451	5.82270369945046	-5.97265452673946	-3.68526802785272	-26.2593902149449	-9.58263734079228	1.10384651253158	-5.15094569854164	13.9060688333394	7.9810941137917	12.0843510233039	-4.04407121368392	-6.08913907204859	2.66661096715386	4.31496570417404	4.52882231566935	-13.7946768856771	-17.7139640742606
"g30"	13.0700864781905	19.2069572001635	-4.68605215621593	13.0905435126639	-23.5014441758711	-0.395370811409051	-0.213075333728916	-5.27791450963456	14.557053369774	12.6575757372711	-5.76753583269952	-4.68165235675825	8.08350307143036	10.5837038031946	2.40985654917538	1.2088775544628	18.776579531776	11.5262813600953	7.04583720673169	10.1778941153497
"g31"	8.30651850935964	6.31263574225956	-0.123243307764183	0.263632470382538	-9.40552499768932	5.78425834170195	-12.0147968882203	14.275882042478	-3.75319492887149	-0.101949766987526	26.416322187268	-7.09376690575487	10.4049195254951	6.50541926375199	-9.54555023602855	-1.8766029700374	-4.13642570305418	7.50607098280693	4.92618149640919	9.59778329583873
"g32"	-5.82058792055244	-0.147209905296445	-5.68886400923034	-17.3935580374927	-10.7455209609834	7.8772765434652	-3.82275323478692	-5.85877743977098	0.236410871800005	-4.32692725049019	2.87189382032574	-15.2642180605855	7.40025595737038	-16.5501225610458	1.05128109993235	4.04387649670061	-10.9536478388488	6.73177250365418	-5.00276557429895	-2.63179563886848
"g33"	-20.2129360627659	-5.36307205721965	15.714056599759	9.93432066910212	-21.2742627605693	-0.323883517282955	9.53884592350205	-6.1309892895128	-6.46995164453313	-7.88946332990547	16.3742037914715	2.45200588682512	-0.246580444054562	14.4717777457298	7.86904185185716	-5.90270508477255	-17.3305256092126	-2.19583468566268	13.094092784965	-1.80600836339446
"g34"	14.3253912918161	-1.39928744210682	3.76210995151323	-3.44293612932638	-7.00463582459688	7.50020046726401	9.98310492519516	-16.887047225059	6.68962702947371	-8.26806064980173	1.30501184787408	-7.6389680832215	1.29993471315325	10.3311405354241	-2.19768081510866	6.3300018293317	-10.2145278622029	12.6056498666455	-7.60600599133564	30.4690725994105
"g35"	-11.3254627379224	11.292784500845	9.72890813333004	-4.94585062247452	-11.8774810418696	-15.7305048369927	-1.83591022027629	-5.65449854009753	22.0542627658961	6.39302989751371	7.52480480529371	-1.43884150973875	-19.6601787795053	-13.716968936369	-9.5617775097883	-7.16149007199055	-0.491059556731853	-14.1680245402997	-10.0450805265602	11.0186342416093
"g36"	-7.41666249115213	13.5359843142584	-21.169786324038	5.38775055680891	-3.08702251332493	-5.91860524443241	-20.4718303058212	-0.0844651868840768	-4.69955414725502	-12.1882524013095	10.3342800886151	-11.0448743157921	3.17176772320221	7.78239593581758	3.4965840764855	6.49368513773705	0.975990579959394	11.3804577836871	3.25293345189404	11.8837707568166
"g37"	-12.5757746873253	5.50794582803147	22.5585374135065	-9.54631291988982	-0.13582178439771	10.922309191837	1.64103306164251	-2.90246840433149	18.4366783919063	-0.0567918926358609	-6.86425067785358	-7.98029414102519	0.102122614640772	15.5211537479984	-14.0137304102958	0.417761917765906	-12.3862092021527	2.57144101315392	11.1031851861682	5.0829844443868
"g38"	-12.3383164867788	-1.68923303155843	-5.00135919258786	-9.69187937400953	39.6921424701098	2.64767414123041	8.50700594754932	-3.95436701069062	-0.498625355503198	6.73541623748436	16.4702870999123	12.1550174945075	2.28178819521431	4.97755946296272	0.735219887110233	2.19569361314702	-13.686415029151	6.48132937660574	0.211339592096002	-18.0030048460952
"g39"	6.0325428582356	1.4676716992091	-8.4274553133083	-7.52305166862002	1.96209925796048	12.9018624290997	-1.32532237765758	4.85544020035533	8.60626197663192	-7.83615691364482	-7.880720724385	9.16144009090639	-4.74840091560058	9.22310569339315	4.34743647992026	7.97575681524217	15.8350192857551	-16.7034434043924	15.7755632873855	23.5184375746664
"g40"	10.3676116862249	-7.79056093827342	1.98791003278614	8.26985902032654	-12.8454947231321	-11.597471544788	-6.19699034004852	-0.92014545226254	-11.3061004770486	7.49936495881053	20.9839605523665	0.42669117870089	8.63739410483637	9.91385572001082	18.4170388877541	19.3633804503547	7.83384037494238	5.00829477572097	6.13757636383298	-2.57049151116824
"g41"	7.34678288548486	11.1944005015891	7.14571954031258	15.8559364353592	4.31451480769595	-13.0618781599025	12.7689970360891	-11.8291692469261	-0.22819178267201	-9.04700066801934	-13.3689814400946	-15.0455946713382	-3.38724168763091	8.39977765833304	-6.20030986053888	-2.88503130463541	14.2993695654961	6.92877972546872	16.5770076415818	-0.507705115306567
"g42"	10.2937645601714	15.8569833090483	7.26795488624106	-0.520866122404454	0.979698932532318	5.93439119213114	-13.4962780123412	-6.21162819404792	5.70825530161113	7.28604912178039	-0.576430974768872	10.9553534673538	6.04701916181235	-3.13832081441088	15.1784946206947	-4.5218617895121	3.31356088159427	0.752806382202057	-4.93457100273107	-19.0166869441874
"g43"	3.52902396623308	-0.836285902405425	2.50238919351474	-7.3154971966905	-4.72910710540097	-5.31157344118143	-0.156225096397973	-6.67253965823554	-8.04220590323375	-0.639526551577117	11.7086435904352	12.6942160092209	-1.10497667029807	-10.0324760817486	0.106472516259056	-11.2635637043798	-6.13096235283568	0.0568294784163386	0.28325081147018	-26.3543892341659
"g44"	0.302076317954781	-4.67273685898026	-2.20593504072933	-6.47439010944962	-0.0840294860973056	-15.6446165504423	11.4528840777087	12.7205510434039	-5.89302955526458	-16.1804721919298	-15.4597196232736	-11.0414155508875	4.49831988174025	-7.03736573829376	1.44782942993168	16.3056126758334	11.8077303680411	-24.4127405905174	-4.79542709671629	-19.1665014847198
"g45"	15.7428002916893	4.42169749638569	-7.1641259542637	14.0144769354439	2.62554638994088	9.30397468218414	8.31442233023051	-4.7153970961146	4.06859167975959	-1.3833408472492	-5.58397181054847	11.7550172257537	-0.0410817445287648	1.94660936105081	1.1288415167397	-6.16595897310677	3.70228167916494	13.6738380177434	-6.61061896253526	-9.35290154029004
"g46"	17.420654859941	-4.34278108264455	8.95657875646519	-6.86811431524898	-2.2813652319098	6.26279659336919	8.85962892005781	-2.76551398307094	5.41722303074916	-3.11885962863911	-9.23618763021777	17.1075452581578	7.36585789770926	-6.16954350207044	-1.53181498951147	-1.82923088721175	-2.64450412236902	14.6102199780447	10.4781015315142	5.87359344862394
"g47"	0.582140354492819	6.16381584138134	-1.85909256329834	-5.32715610321709	7.45303901481517	-12.8455105712902	6.07854015932835	0.758531971736792	11.7771237907437	2.99127510343945	-4.60123917318734	-25.9417527987461	-1.94090243779667	1.55555821484603	-14.0103795752294	2.00882078028386	-13.0660603882092	-10.4382854094662	-2.55164772281687	16.0670844988893
"g48"	21.4558732238702	-12.356307857994	2.2924246126012	-6.1233913514573	12.8093703076629	6.06735895274793	9.87536163294495	3.30121688051234	-15.5282983579265	-1.4039891849473	3.80343708857198	-12.029431247958	-2.12098879205144	5.9537142020354	8.8034585394936	9.89782387566138	-14.2676602371918	-4.24116734778314	17.5197109380364	2.3282190846019
"g49"	-12.529121539426	-17.4913602394281	-12.3255382671872	-10.2175470348577	-14.1916101668497	0.943404733995985	-16.0475204166818	-12.5347348528089	-10.1623597537876	12.3351816310225	0.218090993225895	2.46981045389109	-5.9864018704388	2.61620337251559	-2.83265003791408	0.962509291135603	-23.3171762514536	9.47273186594657	-6.28646478351761	15.5033546518808
"g50"	-14.2285680442609	4.56464274300476	11.7085543314235	-11.4690003827754	0.545811179316622	8.06322847835344	-9.45752572491546	-10.1042840618456	16.1486854387	-2.90776621212148	-15.7218649839624	12.7136699034659	4.24248048608915	6.2545709792042	14.2584780270533	3.82365085210511	-1.17831423575207	3.17461765410818	8.38796986022299	17.6755915591495
"g51"	17.5051694923062	-14.8536388594712	10.1850942030326	-3.07178524178232	-12.5913756666653	-2.90895320649535	6.6698961462269	12.0270189103693	-17.4308985685026	7.6915208662275	-10.9887238058308	12.3639020493844	-18.7818355494798	-19.5130637966227	1.63853381556568	3.66419281030488	11.698813491673	-11.5396777032305	4.31109052237276	-1.59716908497925
"g52"	-2.24044126473756	3.03085060893427	3.30708891550149	0.903925354122261	1.3089157006797	-5.25043888351925	-8.09018011732189	18.3620869741792	13.6028223618982	-24.3110142780847	-2.72381381095457	-17.4933530449232	-7.06123671541366	-0.98347444609072	-11.3715319812833	2.42916555619072	-2.15026360812883	-1.74878859392709	10.395651558846	6.96018198818893
"g53"	0.362290538476481	4.46614465566028	-20.6999791973993	-1.07378470372575	0.559790228899963	-3.84393440833598	-8.60648153251424	1.90225921360397	9.00610821436593	-11.3107539651486	-25.3682678214563	1.97275441743384	-29.1534910647358	5.18564370581557	12.2131720824974	4.00012944569709	-8.27663282014857	-13.7112528179854	6.19489700195729	16.8504166045435
"g54"	-15.3832953085276	8.20239152247008	-6.92863629456559	10.1496752730104	-18.9084667181534	7.49666501455699	16.7255621532611	-8.6989177374684	-9.8793941327119	-5.51821361729226	10.8085713085781	-7.79250580629445	9.47203406713638	-2.99038913258397	6.72286956858179	6.34572078045187	-5.7460882521376	-7.39619026609208	19.211807252011	-4.27964895078952
"g55"	-1.54407447472604	-3.88248041188566	-0.398911235703295	1.13431714910061	-11.0984696272956	-2.87750315672484	19.8064901498743	-16.0562773033609	-9.60341490929182	-21.5207380388697	10.5476542357266	-12.4661570179245	-5.15805148994962	12.5278946298925	-11.2021697549175	2.84791172862945	1.2273137164506	1.36882334236467	-10.7282197265691	7.64733783855728
"g56"	-4.2847165363236	-0.10571040503448	0.618828035555336	-4.62546529187951	-5.29071759097774	12.5043671663466	15.3268919270484	17.3211908868039	-5.83666369066254	0.780111209809188	-11.0403275622963	-0.184753974504679	1.88249939353809	-11.3536862978075	6.03775200883066	4.34128996299941	4.45564554518954	-8.05297389723734	1.632987229177	11.8287262382499
"g57"	-17.4790948401898	2.63492624437153	-10.4863708227004	1.99743978587717	8.4923339596294	5.58775792482111	-2.45600080188072	-19.8398318195569	7.87093389655154	-5.69740517231863	-3.97494097914583	-26.3891673788729	6.07717051691064	9.32875056167129	4.85293668017212	13.764326564757	-2.71368494973584	0.159424817904639	1.19747960448254	1.54776628520062
"g58"	9.59724362789545	-10.2652502900261	4.05872830221066	-9.81498147588301	2.24054963036169	-28.0399580498379	-4.7077634285567	0.987256926342069	-4.56379496599657	4.77591612432297	-23.828326583974	-5.08429628654385	-12.980714466193	-20.5967682805839	2.0470851918062	19.3045495537558	2.46383415019331	14.60124031226	15.9104204444646	-27.4105889941032
"g59"	-14.636542589078	-1.79255870499146	15.1240909767774	-15.8824457140626	-16.6893083533216	-0.752773835119038	-13.6081787143798	-10.5902785055522	0.468060117995318	-0.465875352970018	8.1844518604349	3.13416790816834	2.13063364414816	2.72794315663064	-2.25584103800599	2.20217665209342	3.37282817398839	1.4670036953419	-4.31123381727627	-0.471186591572432
"g60"	17.7800982571343	5.35223537275832	-7.17627308548018	-3.21527331204753	-3.04897940409112	-3.12876598548903	-21.0422913510541	-10.1002172404092	7.9862389959723	5.94717882038797	-11.1399649322575	5.06374626792137	-15.096435695428	-20.9437012493083	6.29240439517817	16.3441620834564	-8.62943884975414	-9.48049584562123	-5.2255364089178	-9.47619105932434
"g61"	5.2251692429567	-8.48289821338357	5.54994021667228	9.26966395582475	-10.4391064042724	1.26235965413371	-0.340769560727237	21.5251723095594	-0.894325589172249	2.63697692934412	10.3374649318782	4.79896897889261	-9.20270567635938	1.48089736637427	1.30190547529104	6.4674294689739	-10.1888283524431	21.2392683104296	-14.3218411838976	3.94215807520624
"g62"	-9.95796345851677	26.6109676664736	-4.3362348423553	-3.68711918489002	9.72731042596693	-8.13367762653188	5.22665895324194	-2.31747448615066	7.21713376883753	21.5874595978745	-6.82947052796219	8.72226868999444	17.7941883112424	-1.50956908237547	-12.1624797301487	-19.1445314315244	-9.55195899354322	2.98186335435634	7.61571412791058	8.88117964921407
"g63"	6.51219459128294	-6.95893424397573	2.25348089132315	-5.83290620424811	-9.04495980139751	-6.10717044548631	-10.3919095330401	3.61521333538737	25.465322421766	19.8410553110765	-0.975956447814754	9.24350614416681	2.10003451559395	-18.2867081653405	10.7497518379968	11.0940698764384	7.1679214857743	-19.1794660636142	-13.814425809787	-0.500078094709216
"g64"	-11.4481075006436	3.48337525392824	10.8192280516289	-2.04760624826124	1.96381054455632	8.18189386675512	-3.07369574401984	-11.1661129411482	-15.1666561777548	-14.2112051060903	-21.6547566170431	-19.1483483350997	-3.53119654493601	9.76425673184959	15.7278033976136	7.62605746514756	-4.46808189664085	-1.93378813827913	-13.9397409373397	-7.0951306375807
"g65"	1.29125137478428	2.77284705741794	-13.5846422317056	-5.74844214352757	18.9968367610417	-7.84813224202156	1.48959055965416	5.80872753046446	-6.02902789738256	5.37344092145036	3.29608089638257	4.79440948548878	-8.45838850782092	1.63712452767916	-5.56250112021691	-3.43281206589368	-14.3615209364753	-23.3628047536085	-6.41261225181406	-17.2164361108472
"g66"	0.944226224996399	2.0426778439405	-0.153674839352088	5.34875613640099	-3.64552154296413	-15.0132519158658	-9.10360274250469	-17.8682771827146	7.12293688811143	-5.22320222979927	-16.090139530374	0.849968889185775	6.35192362121733	-6.07365189168581	-3.92667732351892	17.0369215847488	4.14145904704873	-0.931152004630547	7.71453496692055	-6.26372198545053
"g67"	2.17797156859811	4.01533339362803	2.35061967920014	-10.2559422387985	-9.92513937598041	4.43071240332257	6.68347395871217	-2.84111469024771	18.2107890090496	-11.5438175114288	-3.8978191649386	8.67877563155347	-8.55135783072282	8.53040945111949	-3.39661165975047	7.18063582191154	-9.75129828392782	-0.4033410437119	-10.8289801988655	5.3287246635865
"g68"	-22.0640383703027	-10.9380564259425	-5.54552707946691	2.31548466491428	7.4606084137874	9.82128557925559	-7.38850188189675	0.0871626354873268	-8.57959361511328	6.40642219047566	-9.6343868938093	-6.21780688051659	-11.5836843417942	0.595036655307234	-3.83206991985198	1.70857074058283	-8.86184655496925	19.9615207477456	-7.43019045825542	1.48245014895164
"g69"	4.46712826724963	-2.80414128408579	-6.03356992748088	14.3579904758213	-5.5468827150393	21.7509944821785	-11.1653740644201	4.63499155741574	5.29068278833576	12.4078746630289	25.302030093538	-6.48176051731336	4.14724195494366	0.69596722169039	-1.4136817093405	-2.93485386995219	-3.46601335434526	3.10998466549758	4.90737354012204	-10.7015027182134
"g70"	-13.8250401175456	-0.84086055513851	-13.9802025073003	5.33491456787159	-10.5046374717888	15.132624952083	23.2397027684955	14.8568352374073	-5.1266102184518	25.6773387328329	-12.2642744867793	3.53346103409318	-2.69074974822793	-9.09339417324804	9.93015278860478	-7.80569361792336	19.9226304188473	14.964993766303	-1.76353688912113	1.29631038909645
"g71"	14.117557954643	-2.78741175496221	-10.2465425920507	-13.227912395331	-0.392719595681765	8.52862165617223	-2.50867917073732	0.354317541660545	-7.01454754563645	-6.48807027365982	-12.6893193787679	-5.59369836972471	-17.0800757485991	-10.7206040904401	3.69077849457508	0.207432000423318	-6.44939994936202	-10.8589848979749	4.30023992220017	8.09430017600821
"g72"	2.47456678730259	4.84299503094675	-0.0562203147665679	-9.92045084014703	-9.81578564037753	4.33986462124953	31.1421529996301	-17.5460713969523	17.6727152684308	1.40469430097789	2.92260334762759	-2.150368351042	-7.3543809199694	-15.7792616254616	-20.6974620005542	8.47887290340606	-3.52544813157202	-1.00363362547106	-24.9242311497336	2.47984891651604
"g73"	6.24019283585194	-2.38051918851334	18.5274599587371	16.4200494685025	-19.9001529213986	10.4981555949657	11.0601795047225	3.43056113538773	-4.07343586648057	-4.59209684070695	0.811938432243642	24.5276971879509	-5.4297528190344	-5.28973842581345	-6.6285902258711	-11.4881328247668	-3.77257354567337	-16.7053329235647	-14.6895851081355	-6.73007319561916
"g74"	-22.3036417957283	-12.2110099249678	6.47835914282687	18.1503768084528	5.32334612647725	2.20367223228127	7.89309517465806	-25.7149064764332	-6.68419098399641	6.76636376503694	8.02778292007392	3.15400322221422	-7.31732309417618	5.8894210606493	10.0139453662852	-2.27785011293729	-1.79423695685886	15.4366232694125	0.390028728857466	-1.37419356393418
"g75"	7.08467105243577	1.08728477344512	-0.130182496493696	1.96324705303009	-8.77336488312389	0.559203347680645	-11.7684290044839	-15.9621655410777	20.0987202877822	1.13183140520184	-7.33881713802549	-1.74952597096867	7.31113730622173	-9.67627395023341	13.6927275496996	-18.8412238363137	2.37727120939274	-5.71029078330517	-3.77600963151834	12.0486720701633
"g76"	10.2406003535947	-3.12019505240386	12.8274312449151	3.98723712353354	-0.0449321201023688	1.30226925955097	-7.66970168762675	-0.90894850738374	4.88453880978398	-5.52677426202436	14.950595867925	-2.07521319299466	1.96305043169405	5.68726186689582	-9.6424112581903	8.9483215818198	-4.79162221232087	7.51069153165634	-21.3137712291594	15.3117838396882
"g77"	18.5410983571146	9.46879494342882	-21.5557202853113	7.45895721704141	2.94383333512016	16.2119157619141	6.156326754913	1.29587995341308	-19.3406588728926	-9.46278764225652	0.733686181584989	-4.76584423153258	-3.39036585070101	14.3069718808698	-3.00705724164859	-14.5072479180406	-14.134263627353	-5.73932054679311	-2.52125870763749	-1.24837158337652
"g78"	3.02634773342504	-13.9874233859663	-3.30083042019487	8.63382420664201	7.35612167273584	5.65018814527471	4.38850892240257	-1.75476277530725	6.00372750952964	-0.620934104472518	-15.9416968819822	-4.26451722417823	-39.7935365218858	-16.9775938070442	3.63441836940047	-27.4097739894659	-6.7159469838777	-13.0560037080366	-24.4456546028066	13.6706231408996
