"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"ctrl 55"	"ctrl 56"	"ctrl 57"	"ctrl 58"	"ctrl 59"	"ctrl 60"	"ctrl 61"	"ctrl 62"	"ctrl 63"	"ctrl 64"	"ctrl 65"	"ctrl 66"	"ctrl 67"	"ctrl 68"	"ctrl 69"	"ctrl 70"	"ctrl 71"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"	"case 55"	"case 56"	"case 57"	"case 58"	"case 59"	"case 60"	"case 61"	"case 62"	"case 63"	"case 64"	"case 65"	"case 66"	"case 67"	"case 68"	"case 69"	"case 70"	"case 71"
"g186"	15.9041477997055	-6.41487822727938	1.36124207724109	-5.51689646391668	0.0587886422592605	10.8755209087616	-1.50965899198247	1.22506381621974	12.2335074677226	-6.57620897463017	6.55106616817756	8.50348006863458	8.19349627599732	-7.83661488602482	0.577896739164507	-5.82250125414175	-11.0184425085448	-0.27233829100659	1.35339227257848	-1.1147866141792	-4.65727806811695	-20.1964373885741	11.644619815159	13.5452649749508	8.58159084369902	10.5027076453561	6.5913009205217	-4.48323201249857	21.4927517483504	6.07743209199625	2.91606230150841	6.48425562232819	-11.8777516588297	-0.173187723915059	5.48797402559321	-3.03394172780166	3.99096523422965	-6.33884023327273	19.4219257010892	6.96745494010513	-11.2895509391115	5.47133323039	-2.02494108646946	-2.99168625202145	6.66729623123859	7.67223573582689	5.48808735159856	12.2116337450362	-9.92220350226399	-17.5738992133747	11.2859549000389	3.13981768011778	7.6520179853556	-9.51510642947194	5.33200178134049	-1.11871878355596	-16.3995836890244	-6.90279140576849	-4.34524687907305	-4.83556528031295	9.73184557681603	1.01515431521335	-9.27585223052574	8.37963349020485	4.22479414556772	13.7469621541392	-0.488087820108437	-6.30589880416464	-20.9730518360434	0.550557481585666	-5.82356396596477	5.5267169318462	11.091373592053	-7.00936470191731	21.0005080906899	6.63241072274185	5.33904291216805	1.89097112676958	-6.76593058374571	4.60727346172731	10.907888408213	5.90267454665966	-3.69556795605125	6.47756542669185	2.82279684492638	-12.7497829363824	-3.01219775051013	11.145687388339	-2.68476774806012	4.87818340350095	8.59957008076883	-2.74263027445671	-17.327521053489	-3.39148066725587	-5.93731908769294	-8.80684248552987	2.30226694352637	-11.5258634785337	22.6202551561808	17.300781396649	-4.74617007838615	-7.04433011980763	-3.4172794424296	5.17874025000865	-10.8600365696729	-3.88752261039062	-10.1495669661576	16.6728457955271	16.4708292754178	-4.89396218038435	5.35633167494763	0.204568392821345	-1.88541333182951	-16.356673423973	9.73977340756655	7.0601401377537	0.0366450784092332	-14.8243795689463	9.79814331994651	3.69683302788434	6.74680570511876	-4.0422573587298	-8.50409515622115	2.61800539015539	6.26610583863827	0.829578868166848	14.2809273586917	-9.2479242225468	-13.754612960559	1.70655992314289	5.21686897077946	-7.11636635875233	-3.65714782755302	-5.12992701154978	6.35073236878997	6.81107414286154	-3.16036253121404	-6.80620915183216	29.1583877583274	7.90156698074795	-1.64454185349325	8.48155768743941
"g187"	-9.94908526258782	-18.8347314956034	-15.9794329778886	22.7602686459503	-6.76090601928944	-18.4887030209226	2.15211794724374	-16.653059577338	-1.44773263528841	9.96536341271036	-13.0019857339452	-8.91210788758629	-25.1193593050751	-5.62536260807637	5.9570399212021	8.88349589014073	-9.94862105995493	11.6012606930709	-11.6219695364572	-5.42609645904785	7.33891222607705	-9.08791071714838	-5.01830984799632	-4.13036502458364	3.94713266151345	2.31359235249666	7.92631375367018	3.76301704295296	8.89555708666853	13.5622123482535	-3.20376395098572	7.53087691535965	-14.1874278179834	-6.6757816199427	-0.116960677900636	-0.799650003447087	-1.92281500415159	-7.45496673794595	-11.7948054003004	-3.55457131633482	18.8592964187974	-6.33217173403032	-4.49664748760726	7.43908669965308	-9.76169792860347	23.276665587707	-10.8317488599809	2.44658096386344	-1.38895827778225	23.2744124450566	8.86168872782693	-17.0461875994881	22.4868653025681	1.18412953353179	-4.7031168302544	2.33251376171822	-10.5242163516372	-15.0793944449898	-13.4837833975093	5.48890733170289	17.6894875054109	-2.66867995661754	-2.06574732280681	11.7424138694561	-1.71293425977814	8.20172802762129	-8.67321732087047	17.257035126136	4.16036413908377	-7.06466003308079	3.71401847842824	20.7680451816656	-4.93279731555524	-22.9430936135344	-6.64883805619412	7.23189690634648	14.0149605229633	10.1382847198806	-5.23237744294842	18.4571593261537	16.1607185990793	-6.89510473542882	1.26559003628491	-2.93859834233621	0.133187493281188	-12.4347350665585	-7.45228426853293	-4.04155303935132	12.2175658803754	19.4846571493878	-3.71397469024962	-7.03697259081009	8.06547025441095	1.73266119250931	-4.5697294064691	5.05065158119844	-17.0049236534879	-2.95206453516631	1.5929171033058	-2.58396134461211	20.8672182248503	8.76471079635591	-15.5552287680841	-22.3012131497169	2.74867685225611	16.9713900626438	7.18211484759674	0.919744361357525	-4.7131001816973	4.16966661844082	4.2539850043816	-1.96182665677169	-6.55982004359423	-17.2226523717363	6.23957467200376	2.8400827522346	3.86809521275298	-16.9189237068997	-6.30061769955423	11.4646605720566	-3.52867860239466	16.7106833319433	15.5327358870108	-11.7942400081985	23.23077383503	1.46566324067787	0.135733852696223	6.11684977732659	-13.7867019010439	-2.52368359371764	-5.50628530006948	5.74560350650075	15.9392749483769	-5.39855230613702	-2.89014165563089	-1.75374365951612	2.52805410330095	2.36704703821421	0.207875836415272	-14.7930814812551	-3.62712238177259	7.20869803559065
"g188"	-13.0957995243852	-13.0001597620025	-11.3022811972834	-3.55642232694206	0.490378611803571	-0.634311950356393	-0.911825180057697	-5.36020717135534	-3.56503635150284	-8.93077835123433	9.88733551049578	-8.4345544709022	-1.31521101186049	-0.575245377968913	7.11576863962794	9.26581857012079	-13.8371886614088	-11.7152402273264	-11.8894027930474	-12.1628493692756	1.17373991494907	-0.173312302256167	0.183709387316491	-5.3742419179865	-2.79911763183564	5.74948473237548	2.23903520259953	5.44257431971367	7.47721976486902	6.53581822683971	9.41012247470448	8.57114488723718	0.995526478226299	-6.118370493251	12.9759000843605	-9.46031222361958	20.285280080613	5.65383473943998	-10.3072591359681	-18.8929363555141	-5.57398214958783	15.5090489990896	-23.5222060988793	15.257847437241	4.36983549960755	1.73128687262374	7.52696488651473	12.9108988215693	-3.65115659096065	-12.5119958857759	11.5304947963552	9.71318702088995	-1.75693497593915	-10.5613347147306	-6.56255496235874	-6.81701478977024	5.45319930862855	14.377240274016	17.1273733139023	-13.9585489218392	-5.88484102464602	1.72089200316315	5.23164316389411	6.0290315270291	-2.54509216471742	-12.1975335332208	10.4195455886093	-18.5878733801043	0.218684691425358	-9.39936263466425	19.1001460038692	2.24454634605003	-1.65415924187127	15.0036574151644	7.00836979030668	5.67200282567115	9.73529887529485	7.54150875603033	-1.13351245044666	-0.193600815942072	-1.0781534751406	18.3425099320885	1.60530010787515	16.1384616542766	9.21116814150559	4.72351610234778	3.73898170873596	-8.65579604107403	1.19442157860957	4.34106029055058	-4.73932189120078	-2.35318027564741	-3.94765450272145	0.530894731410696	22.0874603950356	-7.05038747882396	10.9727146257111	1.37498604166258	-23.8677050211078	7.02090117988462	-10.4162721855328	1.34871485912722	-3.25283901737645	-0.952146781944812	1.87195293754539	-4.16769764570136	-7.87605707347136	-6.53047259808366	-2.86858687617296	-5.59538827326408	-4.5513226259045	-7.27209186830346	-17.6587085091875	-10.2883166165099	1.183339077373	5.51643101834059	-18.4526456633779	4.48574056643727	-2.12100143921642	4.04333736570049	5.78628816025807	13.4795811672542	-7.69724640428588	3.60747813970866	-4.45458216897527	-8.92464627540772	-5.83349747781123	1.28981037135495	-8.61739316765637	3.55020357529415	7.1886572752005	-3.44788500697088	14.4969962120635	-1.46082081984682	-20.3223593341487	-6.8384613152796	-14.6160291133631	-3.54332186202299	0.890878048767746	-11.9767706282413	-2.58309521538868	-5.50502582852907
"g189"	-4.67237143409654	-8.38922326598956	-1.07430501880173	-15.6096303436832	-4.4269935240124	-9.65709731510252	-17.2706660558735	-12.4037878775537	-0.58310707386317	4.43835897536527	1.71076307834412	-7.45393336867345	-2.00283122077996	0.213514685121267	20.9707409340974	-16.2246559119454	5.22135300475547	7.70911875407243	-14.0387056346583	2.56828193283161	-19.0761836392536	0.373906952586723	4.56641888626784	12.0806812330083	-0.028606746386769	20.5873635126286	8.53266261090243	7.62673900797151	0.906670250219597	3.67202935729571	-8.53014012555134	3.47542025162474	-6.31271878964522	14.0331757591994	13.6642838557727	11.356218771864	-9.73484114116702	11.4880454305251	-18.0460007093145	-2.17560972901401	1.36928689497721	-9.13273362769404	-1.2425781910633	14.0630898177759	-1.84128851312738	-6.8021122193438	-3.98536662116171	10.2671837430783	6.09106015451294	-5.00181889977034	-10.7082469793792	22.1072163962054	9.27474518291424	4.36456574408619	-8.01009553085073	-3.7189367175959	-7.65990466165712	-14.7195964337123	-1.43536495112014	3.55151374098586	4.35987488383134	8.90413744989853	-4.52277306367909	-4.83519783034097	13.915596298724	-6.76018229521998	-2.87585298340307	-3.50327616858198	-14.5081049194959	11.2491676012192	6.03826455230841	17.5099106260198	-16.9989153336138	-3.08421120664231	-6.00842325573918	-9.03822325108088	-1.23502990861366	-10.164578917461	-8.19400228799597	5.56825993868783	-6.82771090111121	0.0482791656484548	29.4965470461712	-9.73603039459016	15.2751920078136	-5.56496738687718	5.34932389159159	7.059305418588	-13.1971309125131	-14.1055450247959	-1.04105124069577	0.0258675972325749	-2.45206093875577	-0.693925101626432	-15.328003389208	-9.50705050052824	1.35399144811404	-11.9787663698911	14.8325025935273	-14.5501916517012	4.92531434575467	-7.20037784901452	18.2799328568597	13.9746492113092	3.98852436573055	-10.6430611869711	4.62601590301608	-2.01117167711589	-0.0800502484064282	4.11882925595027	7.58686744803362	-2.18117074681013	4.18757552046074	-20.3385616876253	3.7140248818525	-16.623536283647	0.579040841439033	-1.44377202711504	15.0029041750931	1.52760126653017	17.3822537707683	8.90693876264901	9.55978842399533	-3.4726181214275	15.3529919612055	10.4712940036861	-6.07674878232215	9.64391374758286	-20.1467173627596	-7.41864521753849	4.92993267139089	8.0601754997611	-3.22948547975982	6.33774463824554	14.8671654715174	-0.281159252421268	-12.9831162772176	-0.993386660713499	10.1929457990082	7.99852429078721	-4.73517012851064	11.4828031206672
"g190"	0.136028096747218	9.59045010226701	2.39133456890769	11.3315371292013	8.06807260292327	0.473197913069585	-3.85558270517185	-2.69316397244639	5.01743014708033	7.67476357497235	-4.31959847251968	-0.715899352373867	5.3889643590999	-2.05940639366901	-13.5637105380683	8.12181507552996	6.22389751387736	19.5052681929631	7.80719330958386	2.34187185535488	-11.2583353225493	1.09923135575787	3.99112081938075	-17.5101380118954	14.9116309903729	7.13465790386769	-6.02094471496936	3.06636974551516	-22.7643343899936	10.0193466080791	-9.65014107039444	-7.91482720764425	-8.56350521238614	-15.6347540682451	16.6888119104543	-11.2643923434078	4.95523027268023	-6.1100715711411	-2.55332854815117	10.2518878538955	4.74320905425081	-3.80874686120815	6.5418367161191	-21.9200943456129	-12.6617379712571	-4.47252995312994	-1.28058479782022	-3.42979925162622	-7.62615779733957	-1.54310868432588	-1.36999695528103	-12.0304864197853	14.657876376214	-8.9770873100216	-2.86756493984403	10.4703500434643	-14.3972033888023	18.2853268101856	-3.09828902028858	-9.22949752533908	-8.89263047781554	-10.4394402637114	-12.7109115781583	-5.40787231909446	13.4276333894029	-3.78937513291656	-1.9394610698436	5.24450141436338	-5.43881060083292	6.85454056281514	-0.533399806705038	-2.88046811865837	-13.1693720462004	5.5346177500068	6.11508557410636	-11.6149116769651	-0.552281157767021	-0.789881652320497	5.61149266104439	3.26520932587905	-10.6907440932457	3.53300082037926	10.7864549949555	8.53336468305833	19.7370242535662	-17.6121563546702	11.5184527433441	-2.12139168516963	-0.727049605200109	-10.9916078650631	15.943243118403	14.032658789263	-6.63369087564261	14.2097909907324	25.2892923581825	1.23061435535784	-6.94259268679264	-30.8989429319706	-15.2322621977776	8.66737347258635	-5.44533967264591	-3.42441020593605	5.44902149924784	16.9621394665409	5.33820463181347	0.559728569713084	-12.8572391144662	6.75228745575243	7.58904834205597	-17.5571973119618	4.19677922402241	-1.95547059221173	-5.71910934183123	-10.6426487845385	-8.18197338910553	4.80025648668543	-8.62924188579429	9.30296858262445	7.73822820184988	-1.30947996029734	1.32689059922515	-11.5379016614132	-5.57347322276788	-13.8430468761026	3.98661075337214	-5.47980019351597	7.93516109425242	0.379045935712287	-1.70545255716381	-13.2540505183225	23.6743645924987	5.33119541291471	-4.65801783546072	-1.88354595023838	5.39838296685835	15.0913161599675	22.5042884655562	-11.486675216288	-6.08357347675106	-5.66640507821149	0.155784877903448	-23.3312323137852
"g191"	4.49089203558183	-8.76715757532495	6.42978709656267	-8.94394595475093	-6.03231487374536	-3.2189057934769	-16.8503130568369	0.386051724991275	-10.4911437868874	10.325994651872	-1.05080617081817	21.0819342969099	10.3819696623948	7.61879915008323	5.82389099646806	-8.83955997589701	-11.9489646426047	-11.6166398497523	-4.46190089059675	-0.415718688666273	1.25909133390699	-14.0882598270227	21.7928935430139	9.85808029614882	14.5960427370911	4.36021886256875	-4.7968958026179	0.435222675312115	-4.9754768224706	24.6015405021531	-2.64481695690523	3.75071719164281	-6.39730888940064	-3.18287499836621	-3.81367893023923	2.83925891208361	4.92421944109577	-6.73132188997558	4.70676442549889	-0.938395454670929	-1.10432353809886	2.01110608810281	-7.50669159887679	-3.8425871254539	11.5255837957589	7.20571930689764	7.50440697425472	-11.0652521478922	-10.2398938018557	0.202749809575319	7.35465011183216	13.9728903934854	3.41481737019515	-7.54914461951903	13.8637491838494	12.539508791788	-12.8323988448622	16.2591376383601	8.68021083352162	6.50245400737306	1.10244679262634	10.0568627116182	-5.61751384622909	-11.1714616262029	5.13678720586707	4.0209890036252	-6.39656727902855	0.962462131663923	8.96254105400328	-9.45922694274521	-6.05040311820631	3.61772351064892	9.64518032085726	5.75335093892848	13.1996394559401	-3.81556553683097	12.2326176528745	-16.6716907733454	3.0642537954238	6.9915592861276	-21.8459820766143	27.92896499335	-4.07161689728017	9.09515824684162	-3.82900824313687	2.70883383935734	1.82199850774057	-2.36366209292059	-18.9634262816514	-8.10928058773986	7.16841023219271	12.0293194520078	4.54485904417651	14.8763261932706	3.05871116037728	4.57224839098805	-18.0498141565681	1.28975653766573	8.37000398817667	3.96481525772621	-0.794581193125281	3.35232209423886	9.22385535196374	12.6049628687078	5.87622646829487	-13.2004020851557	-3.56488647391001	0.0260148581241525	9.70662180584159	1.14996956208505	8.81185057239965	2.0819993751754	15.8871259864309	7.16647511095336	10.9074404017528	18.0812681715599	8.83168426346078	-5.48519083352705	14.7811962918562	2.36385587990374	-11.4972070961209	-0.686222485987761	-3.32488839352493	11.9521629645821	10.7514988686995	-18.5074615525602	12.1025644098382	4.29663759611412	-25.4324509820783	5.37160285293089	-10.944204687684	9.1846326833007	17.8525831119665	-12.3727109899017	-5.00850823536267	-0.620188758425045	-3.18997376246271	5.73919892019753	-2.54714034572672	-8.85464242426747	26.5998296189827	8.44244643501171
"g192"	-19.7200814114949	-1.91306700104031	9.55674677995242	-2.23509162281201	7.87223122555265	6.8724377637766	-3.4194393739517	-3.78418565735632	-7.93664227419833	-7.01300280198877	-2.44569615024161	-5.25206482728604	-7.77082604974401	-18.189960039994	-8.64252372559952	-2.25534119223775	14.2442435086523	13.1907626176344	5.63560539924465	2.7876618739382	4.56137237340144	-9.15884339352484	-8.13882386598281	3.26730086522791	-0.067264721714224	-0.66433276940683	1.34359665048451	16.2977278278507	-13.2992113204549	-7.41092453837615	6.90504384335236	-1.35712573846683	2.03606776914017	15.7581403793231	-9.87531789147366	9.44628670684285	8.94663587204125	-13.9375096906479	-13.6774351824162	6.90730510022262	1.65847268886808	0.533067838649829	-1.04712530436515	5.46142285593294	14.8149964654885	2.54153507765839	-7.14577326673916	-12.0647646018513	-0.405049513106656	6.0692219673814	15.6003460344807	-5.13995041379108	1.0192369518003	-1.27872558468578	-0.182748314567453	11.0319176984386	-7.67179612298301	-0.533709886991734	4.88758938795632	0.791930607256709	10.5392353589325	3.16275578705212	21.3579005469724	5.31311711827926	1.64534796413026	0.231571017376568	5.54583138924976	-6.68701236922828	4.5924888624741	-4.34492628568341	-8.56763049469272	-4.2259997648392	1.40731010270129	-1.06161040516477	14.9648482265454	-0.182724135612	-5.66523610918328	-16.55398539437	-1.87404662682154	-20.4628647169806	4.5044583042811	5.43194457141576	-1.68318806868306	11.6667458903596	9.71614553385786	-14.5433680798859	-3.3491880275565	17.0982703017008	3.70509987378617	-4.2825449348717	-8.5072621931631	-6.57286299379635	-1.68771255582099	11.8370781000682	-2.94964506209947	24.5468237848119	-6.97873397609845	14.0963980545817	-9.93218696939804	-19.7666158028782	4.23819191941763	6.12055619497473	8.23615066257437	12.925735811197	3.58473489180253	12.2081826885888	-15.1994590842224	17.9548453472585	-10.6579936568761	23.754283326899	3.38203947836958	10.1572106124744	-13.7516830989099	17.4835148374758	7.00919736957134	10.9926112191558	6.66634948307512	-2.98077565608548	-4.1185455213721	5.27656349175937	0.530781125090405	-29.7899811148247	-16.7030706933672	7.3262229349192	-1.2327659074331	3.61705233666184	2.18365005135814	-1.01878361487106	-4.33615206840649	13.1163275880721	1.16176461861763	-7.63854501980807	0.423914630231559	-18.3281578984957	15.5600901402122	-6.43898973746542	-10.4323410809415	-22.5338122484846	4.16432964672429	0.276107816029227	3.2990738527919	-6.57369182036406
"g193"	18.7443407984803	5.81023391016806	16.7831490050521	-13.7862859004802	16.4374076147494	11.7144719566565	-0.74073826299726	2.85133992929011	17.7451355527295	-1.53645620293842	4.21687900850658	-5.45072518843535	6.34105834761287	-7.87164019082196	-6.29959422572491	-2.28838265923296	20.1846393332719	-3.65451000010141	2.86261935850794	1.68224291189788	5.3813073975906	10.2619819607509	-4.41215820068877	3.23464115975126	-0.214960017300808	1.29658345547236	-3.85875938174564	13.5352706851902	2.7906430360778	2.18605999418026	12.0818339727693	-9.56289259565448	-16.4606537294618	-5.4323390294927	13.8096816256255	13.0543282596593	15.7056030466472	-3.19868344952288	-1.20831695701538	-0.807565273580168	0.783227145781652	1.58457227021326	-4.50044164361255	-4.22209858812366	-17.9089884813864	8.8587289955037	3.4492344726892	15.1307536496089	6.30843632594652	1.38556527692761	-0.84124202448903	-12.4046233665574	-5.44958853431163	8.48255226212425	10.3946301869087	-13.7492462230625	11.7641850449645	-1.59123376679514	9.44574943119279	1.95017250768721	3.13168231507271	-12.9169557261165	9.9184400900671	-12.165477310123	-5.92503271916905	-3.20950451083373	-1.45139432795427	-9.20130516664604	-22.6252094904724	7.22737681779718	0.159837479048849	-5.24432907253285	-4.25174833225877	7.19994629339888	-15.208100199214	-4.95564568901328	6.04023920653651	-24.1225928510346	-5.24216316873805	0.0707397531857401	-21.2981139844874	4.01087856909602	20.0599807505908	-5.18408531785291	-5.84182564118859	9.61053664546643	18.3378132946418	0.232540896603026	7.51600673235513	1.76842805706534	8.97029083453846	3.83287140006921	-14.0798668181103	2.63024916684142	-10.3693840928364	9.03890220398879	18.9191901346382	-6.00774404509316	-5.70220276112177	-10.0401128459473	-0.46851917444532	10.2213125503479	5.51483000187282	-0.0222838310704822	6.19657552549877	2.252541262719	-7.36184858899202	19.9634901907159	1.72007317979154	4.99791927060928	-14.2990841008838	9.12904820320027	-11.6497680867904	8.8156520959965	2.98427697058696	8.37878283729921	-9.70424663107125	3.41105703589741	-5.72031843298819	-11.724019179359	1.81214007773671	-13.0810975871144	12.2282236549372	-5.36191345928821	3.47100734877801	10.0653251874722	14.0655088654835	4.41235017956014	-1.99722525851125	-0.536697719487076	4.70592543325137	0.271878871721614	-13.165167377343	2.11806772756978	-8.95026739949173	5.65599129640884	-3.26715146020348	0.429791762817344	6.21211784977961	1.13963430685121	-0.00222430404342598	-1.99515183530342
"g194"	-24.7064240285315	6.7822052983696	-6.07903901323052	-0.0124819449616435	-10.5198090998183	4.59299443325117	0.369826221506925	1.30249108370536	5.22474150357248	0.559746815769528	-8.03311670499533	4.07281085876893	15.7744909003551	0.196130419986987	7.82612864476777	23.013738479324	10.9799777745962	-2.15867612498215	2.79909682569902	-0.597454638158357	5.71081802334918	22.8875856864012	-5.74030259222864	-2.6743738170972	19.871591378732	0.00340359590484154	-9.61839701980511	-5.66174698962377	3.09496914292302	-15.6102173314556	3.57902365848287	-12.704529572507	-3.16532921555144	-3.48355330789339	-9.15577788701246	-1.18783676028392	1.65891478842438	-3.47017786419537	7.49149223389562	1.34881418098923	8.56046932018421	-19.8162035965028	4.18561470541563	11.4769794256809	-8.44012991744289	-4.81573842348477	-5.66115177223579	11.4273016961307	-3.73259844993819	-7.05018807834116	-3.37137406892378	-4.3815757022743	-0.105407677153119	8.49573447130165	-9.94077673660976	11.8438754176772	-13.1664125681173	1.2504119009967	-6.27511573576478	-16.9206140848991	-0.0643762146677466	-10.6934105665049	3.39641654503501	12.2688373221868	-11.0001022184389	4.07940583413799	-18.3912788956039	-13.5373036889254	1.18169123060039	-18.2452332266941	-2.18336427686088	4.5953061575321	2.18651697315711	8.3507973579466	-3.5887350216284	-7.62189428868924	12.6175012946679	3.99097128462499	-18.1171910685019	-6.13526993367603	17.8379082313809	0.843115022185315	-2.46529734093259	-13.1802718771568	2.07557187536666	-6.64022781821124	1.22529125367106	-7.69038342013861	-2.35197236731044	-4.00910410746811	-5.09688521896181	-3.61189266321033	1.58652274132956	4.86387946650572	-11.6352935347208	-1.26585235953555	-10.574365621968	-7.85614413616183	-18.4148053324955	5.15329588505824	11.4700695346961	10.7256874963688	16.10554059812	-5.61495918947308	3.56502255558029	-3.63741885606264	4.78591449325563	3.48926736299035	-0.927407334290138	12.1046669357228	2.25107230951142	-11.8066987129162	-6.69899210662273	-8.03071772022856	-7.54969777413263	-1.44884220601315	6.55871792414094	-1.85795839806886	-22.5525683460839	18.9371977957631	-13.482920046456	10.2210089726418	15.092345449858	-9.06992796672716	12.5638753240624	2.08477516256383	-4.97305487354725	-5.35103793423382	1.9817496874906	-11.6500228590483	3.12838660779371	17.5987916699549	-2.66466873766075	-2.57058684102586	17.6591238013559	-7.27654973722207	23.5533800846609	-21.8762255862645	6.0416280459703	-3.55376432953242	-3.73232349285337	-7.6899399740402
"g195"	-5.41274081797781	8.50640114109672	-7.08625712193484	-10.6971754243903	6.7392501456768	-7.42426486355653	1.18534739518941	-3.74673852990965	-8.47923789171446	-3.33338581524288	15.2377617622792	-5.22691010542448	14.7353442493351	22.7922971076132	-10.4956311719142	9.05512029618835	-1.15549142275129	-4.18394858778228	8.27627682844724	4.83791547809042	-3.14181959568612	-2.31265923433573	3.77128773489038	-5.36773308301568	-3.67346553251158	-5.18706544882832	10.271118196251	-6.46748711650807	16.4133133910717	5.19884947993809	-9.38987796175915	1.54045324353451	-2.72270493787436	-5.85901207627736	14.1875577166386	-7.02088291322633	-0.787486563521214	10.0636612677787	1.97347677671868	2.21859880788707	-32.526165226895	-4.26982695839178	3.93374406769891	-1.75651222663272	14.5313065495134	13.0545159558693	-0.408809843075255	-21.6869619471922	-10.8671471477348	6.28136421980021	-7.4763977685156	-4.13400486832336	1.85829131706204	5.70511923564328	-10.1152023054089	-2.26639022823271	-5.61535568086741	11.0791891966158	-1.10088922118704	-4.59589781122713	-14.6514648994812	-1.16227637493482	8.23198462523468	-0.060124907943412	-4.41269983025006	-0.55897348939642	1.21088079320526	1.76870166634048	24.1332941663557	6.41364007859592	-0.526986041514757	-4.94738040883265	-0.216814586908132	2.96273825658841	-4.78315066954434	-8.1103032073173	-9.9081530557823	-2.32962056431671	-0.0553645498317617	14.2213668597676	17.5368405587509	18.7652890045676	-10.0416937296635	-4.88969261814312	-5.42475267639926	16.7269983536161	-2.57543776564065	-9.26536697618667	11.591865076735	1.74176515958767	-5.13746828229861	0.179302775602267	5.55770215259028	11.2523665615713	-7.5095984012783	-0.0143583918196849	5.14144066160939	-3.38643366633289	-1.55880935837842	-5.22911448066962	8.95701570066828	-1.06909742094693	-16.891113045408	7.11607649407527	-1.84113683658854	-5.59331774172207	-16.4885369945534	4.26537792199563	-5.30246928625554	-2.82073733099776	-2.04512290551646	6.7000298286168	-3.2747283969844	0.774275423749858	4.40500103575362	5.51122099880448	4.52986789350083	4.63254394031818	-14.0393837898012	-11.5162222531362	-8.76994789616438	-10.7348191253707	7.44659342823586	-8.66709147446648	7.97180515635037	-0.037730697650208	2.45955286728097	-17.7768252009308	-8.33057692405047	3.80699760150057	-5.93306843495453	-17.7363186710766	-8.53018897948673	12.0791226538516	1.89467201026457	-2.04608988065194	-5.85000378875909	3.01132507219437	11.3151140212155	4.63840761933993	6.7092033257416	7.74220061753241
