"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"
"g11"	7.88022455226751	8.80625109812478	-11.4500588351727	-3.52268726682922	5.66247478316403	-11.6776101572203	5.54230576407748	13.6803577626381	-2.90633554164012	0.47436827066322	17.8464457516951	1.57452016940887	22.150068803558	20.6059366726649	3.24333487266872	5.98293606562085	-8.40348735001494	2.89496002877563	8.9587585988221	-12.3163691601976	1.29204488313127	2.09152426569129	-1.19207710869083	7.93172530763035	-12.916576346791	1.55852073070291	13.8454169295066	-0.952310172457497	7.04785186870239	9.27271969056062	-9.21577541934921	2.26259149685983	-15.9449353951689	-0.246031605702953	6.92461086612004	-20.0174598356802	6.89027345828599	-7.43178221857842	8.401915064309	0.975896311672998	-16.4485074327367	-4.12018900129806	-7.05001004595624	0.473658889006384	8.05760407859907	-9.64666244590363	5.11258227960276	-2.74974847981904	-6.96387880782924	1.16704738835184	7.57260122078765	0.900998930888308	6.45511675706247	5.59689309063231	-7.41933805205747	6.32823920305534
"g12"	9.0815092626786	7.42374703747518	-6.88823270920335	4.79834041634044	15.7658887230367	-0.637887051042409	2.69952621058203	18.1639461528723	12.0245553510937	0.324680392052725	-0.406062914207788	-6.70704431277657	-10.5757460083234	-13.7972708532783	-2.91566559205679	6.11713861507465	7.18707096944853	-17.681382534082	9.39873109479994	8.81522557706619	5.26927421977044	9.71125078909361	8.3923584923501	5.8579506541507	2.80731313668634	10.5504195874454	-12.3559456522367	-0.237606985635382	1.72926512492592	-23.3410511870005	10.2297302004452	-8.61645152411243	8.27729403145377	14.8803295821335	5.29370928343862	-8.8470557044867	0.037481092797574	10.7547446641778	-9.43974674438117	10.5298626828795	-7.83312836261639	4.20799984975944	-18.8453170024932	-0.793683751599269	4.98853610202258	2.12243460732369	4.84453131049918	10.8011894039935	10.1809202865543	10.9616872270981	-4.34288280578825	16.6858070428161	3.20672956513495	-2.53671263737058	-4.13841218687915	-28.6118570981708
"g13"	-5.79358362199701	-15.8159690298217	-2.83607310862898	23.4717693253361	8.09580029591562	-12.7295563838429	0.312479493227855	-4.43264182523802	-5.06691191390365	17.4804876713086	-3.94904905380115	8.14200357638901	14.5583151927423	1.80197045685064	-8.55104118552081	1.54226875418819	-6.77401175962021	-3.96913263472554	5.20263828410328	-4.64255851295984	0.962444924385988	25.62888495477	-0.651924229111206	11.222928699234	11.2989820826879	19.7524430442961	-7.65273458155605	-10.4090911815358	2.33695554787665	12.0765182364267	-11.6378193564418	5.45645206053307	-3.06978833818948	8.41134532283287	-1.05458036081124	-3.30142348031293	-0.513986025569816	-14.3499681434811	-2.47554297758558	-6.66588735777041	-30.6317680449134	1.80654755317041	-0.362519367035907	3.0854304346918	14.725985355873	-11.9995706731005	14.4482414044303	-6.0854836024327	2.82505031190472	-1.12682413550963	1.40848326667205	-14.083160072844	-13.9193027095025	-7.45606308832662	5.34182966780324	0.299367442732552
"g14"	-0.866084012038966	1.7182679199996	12.4537699761442	5.61438772332081	9.7477783952316	3.79736149983154	3.12205738217249	-17.9147333840176	2.66060635831681	12.8918146492988	-0.680722846103345	21.1935695035487	13.1375002881636	-1.54479347289266	3.03398786940528	18.8526992505448	-4.94108176409552	-8.54764462151293	-5.47975536616224	5.34158967251092	3.94603811765373	-3.49569092990705	-0.0251819856412194	7.26744890202262	5.84840995532241	7.20776442008961	1.41920678789304	-2.9742106089552	-8.6101804958957	-1.88429326081778	11.1457613216407	-7.94865073735529	-0.514209878771163	8.55408855764719	-13.5542398902562	-3.64602016131475	18.8992812627178	0.858169288262281	-8.62392249513829	-8.7076654211207	-7.34091948801859	15.0030188198067	-13.3758100025725	-4.11348817043923	5.60904430830182	10.4719681895125	-16.0955889674803	20.7265772497047	4.63780278796318	4.60415606119452	-3.15154559250003	-13.4940855753663	3.88156558784804	11.6058667766239	5.6002707363472	-1.89549235537791
"g15"	16.605500332946	14.6682519799196	-0.695783418085131	1.94195315433036	1.08760378280245	-19.2660959907564	-4.95986697546395	6.37730901854339	-1.30810722598221	2.3274983935724	-14.7039279084083	1.07492134065928	21.5006035636778	-7.80851866955875	-12.3229411659699	-12.5313145421779	-13.7453874066673	-7.67005030605239	16.7475155556931	0.17042507196046	-9.7848792513778	-10.1298509351037	-9.35882144690089	9.03907369537067	10.2308994551985	14.4613145088629	-6.15994270923192	4.09906457056558	2.81659384339378	20.162926077039	0.116220265312392	8.50164163679496	3.04888532009686	9.31550402661255	-4.47641786461888	20.8434246612185	-8.87410606877718	12.8275631454363	-0.127453105312608	9.03345940210014	-9.16463079803683	-4.50315794833257	8.49812851601713	12.495498628762	0.346057070841456	17.6379658818767	10.2173610317199	11.875430819267	9.20544216511421	-8.43258203737476	12.7647387010992	9.83001404715958	-4.51337005813495	1.85180061905293	9.95572485271769	10.1189000024443
"g16"	-8.98572578940467	16.6453638824421	-2.26603593559731	-8.16089413751149	-4.71406849193078	-6.56899697623382	2.52722378867751	-9.42125146848828	-15.3908603297208	3.63783336423071	20.3945967588326	-9.19893447512323	-1.33055130677622	-17.1148885765953	1.78883485999315	6.22351065217626	6.69419564207712	7.94191689342184	3.77957432707887	-0.0664352808088944	19.784530937013	-4.88605395512618	14.456473735061	14.0460610658611	3.7300877231913	-33.903741489711	20.9534684847467	-3.54091366795139	25.2881808822046	2.21529019621735	-7.39378129099515	-3.81522773210024	0.120832915192816	9.55567613124922	-2.72863609437986	-0.950497534457586	2.08858889284911	8.52905796470804	-5.19244352186364	3.68761004300266	-2.31989330212974	6.74199506432817	1.49617711266921	1.98012850955838	18.5907957083507	15.9964955224335	-3.56182221722928	0.861338433012428	15.3578983520435	8.35828480561759	-1.44038520166654	-12.7261441143491	0.54129341162156	1.13291399140907	9.84044583661556	-7.29362921266204
"g17"	5.75424792655783	-22.3081185132795	10.2142546997283	4.76731766976811	2.30157015087086	3.36625467424425	17.8146504148608	3.2812715302595	2.07004225855552	6.47294767890155	17.6195788856014	-14.0976309799337	22.4732995142102	3.326848286144	-19.5671093785017	10.8819206336388	-4.68855056433888	-10.3423516228128	-14.9475166615876	12.6972104919332	-4.97573285145929	-0.251569562381296	-13.2397068756285	-1.27052790195858	6.99966690019184	-3.7564207837325	-15.3858345694652	-7.4291492613961	18.7175611282134	7.50918616338382	20.0153759035643	0.391195600274914	-4.90778568065985	-9.10735740727317	5.25886784417062	7.81353566219812	1.48540235238413	-3.30976533931593	-7.97324424822261	8.18422047177101	11.0912762339995	-5.25614429165765	-2.98374761994704	-10.6942141374506	-4.36839163530948	-6.47432701418296	-22.6163247250945	8.59948146670704	0.714925885457794	5.47372817635602	5.45718113351899	-1.50974582034028	-2.01455154210847	1.02183610429725	-11.0247933324544	9.51119931826993
"g18"	4.97365986783852	4.26329478621345	9.85538459852657	-5.80904610270584	-5.15412757170823	5.78125326788107	-7.14359141761395	-3.40556002926713	-0.493659272136722	-9.87247616784356	-24.6059075499329	-26.7546117341757	4.15497015172691	-12.5835509421059	-6.4089922668385	-5.47922668361266	5.90170607562318	-8.77987540558769	2.2028327627156	-16.7422010930728	1.88119141794842	-9.06185336934059	8.88500064134973	5.38997480711299	11.893309773926	1.08028434310761	-11.3398459050113	11.5853250288965	-12.5028333495568	1.10046918867969	-14.6745016926302	0.480425449602838	-6.30708171675217	3.78002747772297	-5.49627052431163	5.08762411318488	-4.36205480894355	6.0451425631176	-11.1077404673109	-5.76189615083721	-0.764269163641917	11.8595879606187	10.884385933366	5.10679100394917	-16.5893340268562	9.39520342260627	-2.64179831924177	-5.14602136735881	-19.7895067383802	3.47151828139566	15.7123300373921	-11.3059435571385	-14.0853802328562	6.17410124542424	-7.66756024295882	27.0982338880779
"g19"	-7.36125385656715	-7.37232729612233	6.88283564739998	-2.30520742703188	-10.1971673240447	1.72061381120525	7.34078549256269	-8.65756489076928	-10.409743967234	-19.4126804647229	-11.1974562007933	4.42191765103697	-2.35924884847123	-5.01245923002927	-14.0060918371352	-12.4635296577809	2.30762156783959	-0.828828311907508	-3.52225338613081	-14.1749076170877	-21.0862882676034	-12.5927084800689	7.2159667676934	6.19670796370514	-9.53627314688337	7.86927209608894	-1.40850697294423	11.6012168566674	11.2167641992938	5.82971918117245	-7.2106053429976	-2.7927915842402	3.56319422051967	23.3611256539683	8.91153326509624	-3.98958456964069	4.78599308076422	1.26858747370654	3.89845192773567	16.409461436456	-17.7703427546039	5.30659090028906	2.79569555229452	-15.5030713464177	-6.80149566973687	3.73260895189291	9.55166903182555	8.72048307719427	3.22851125076158	-23.2379105783135	0.283179250005124	7.96453750231952	-2.86956589338284	-7.69783167260885	11.1326891461897	8.14993444196261
"g20"	3.73014225805663	1.1723717670444	1.62090415303703	7.13968276092377	8.59609677449915	7.2311956748729	-22.4621116226498	14.7892009404086	-2.09456586082475	-8.15457335462417	-18.078896794319	12.1687108776155	7.55903038867486	-4.601767838102	-8.16937465523935	2.01571207296938	11.4925683440477	2.3625123060085	12.3020608366582	10.3595142786128	-11.0999716350691	-3.2248347908768	-7.01145200641763	-12.5719460876026	15.7438201258705	-14.4383577194745	6.3067236209419	12.0885007195391	-15.7935695173153	1.3822551631257	14.8294066099821	-14.043595731175	30.2954250784148	-12.9014993830863	2.1487139814494	-2.10329060745355	-6.26010289706598	-6.25033176304069	-4.9449835041982	-4.7874419028315	-2.61085373051581	2.02080420596157	-19.4372112930398	15.0987048466478	-3.46849450283245	4.10583843377177	-14.9504370458478	0.643253141390536	-0.897359470118111	-7.34954151736146	2.10669664949559	0.716042906546637	5.46666300862096	-13.7649256259002	-12.4323676172311	23.0723000009892
"g21"	-3.57924101308002	13.9046090727255	-0.218727347620973	11.1607344577343	3.17236745972432	2.76942975672751	-7.76489286529088	24.1877483970308	30.4378944901822	1.14823322483718	3.8503224233939	17.0507281759969	-0.928508942926044	-18.7562747519163	-13.4139031973814	-0.954629347392149	13.3747876230596	7.73427777031279	6.71650209911465	11.7898146332848	-4.31640067460844	-0.869772330327102	-3.46987622115931	-14.1785222864181	-19.5277467214275	0.617465068317932	1.73308183637681	-3.58713672279829	-7.65879951336539	-8.76705906308136	6.221729662878	6.62225917867102	-6.36983310298477	4.70455245611709	6.99530300310687	-9.01618835864273	-4.91651337201976	6.894319334507	-13.0559680180422	7.26635184986592	-18.9127825723885	9.87132851686628	-11.6244848465057	18.9808654612575	-1.01730185679716	12.6352038061087	3.55384907854472	14.5748573043987	-1.21281491725093	-2.67783196048198	-0.269880572983088	-15.2088184736383	12.8060397755585	-5.07971164929615	13.3709877532534	-1.35833658419367
"g22"	16.6871172337776	8.03376150350869	0.816250004766375	13.0158213151887	3.99700952121604	-7.5594518150964	1.06953414160039	21.1246929811051	6.5248321811442	-2.32495967428409	-8.82226923101617	-21.0712780816152	-9.25814808205383	-1.47675741242088	6.22406041820174	19.9067632047584	20.3710900892268	-14.6270604094755	-2.72344170755759	-3.61244591388839	7.25668526136732	9.14744543027304	-4.97608995082439	-6.19977076697321	1.18536013646018	10.5643341063393	4.11592538061485	11.942850628291	3.12342309616124	12.8445877747536	-2.56811312803416	-11.1820505140571	-8.72719230358755	-3.76027522998837	-13.1819212695071	-5.30122875984979	11.7813479779742	-7.39997049513912	14.6133544274435	-7.2414026279655	-9.66412518159215	5.90479868072118	-6.73555277247676	-5.72481556527434	12.7375769032976	-1.22187238259639	-8.11816886857752	-2.09327137342021	-11.6104575055204	-7.40632136070014	-1.32909283305758	13.8323540278651	9.42161183419529	-3.48171348051411	-14.5337959611124	2.02507821665926
"g23"	-4.39845383179284	0.807897350930365	7.49602006432268	0.682558691616857	3.36972749843699	25.1694019209495	17.0397188185679	5.33791721131111	10.1262881665103	5.55245573880463	1.94830728447128	-17.147461933646	-3.1935241398	-12.7955002718137	18.3466157278521	17.998472269987	2.15110311704294	-7.1321760380285	7.41217707127031	18.3754839644219	-1.1008736847316	0.087482748853248	14.7831169482729	-9.65300101759662	25.1233394086627	18.1683833771308	9.24604868935124	5.5373945017597	17.7721079614112	3.88211484757406	3.76835499889207	-7.98039100622231	-17.5024638952752	7.58149482894348	-3.72249314613262	-8.56337635261054	-13.0041520792995	-16.4782864247072	-6.8563077239726	1.82188522413484	1.14981491963151	5.83362351834276	-7.91032511041307	3.47084860224343	-0.649737752030058	10.2385451820623	-2.32220907240993	4.69094389807036	-6.01113027730251	-3.70760339747783	7.55962012039755	9.29032267411022	-8.25383006746008	6.81453308137942	2.6054636176995	-8.83662277826954
"g24"	-1.27686525825495	6.53530694708225	-6.11325192002154	15.9864188861027	-5.40277887681774	-3.70144971086993	-6.22544819923477	4.2442269185804	1.50739212809776	-16.7480299208356	0.432807747362532	-8.51875676146646	-6.92809592346054	6.90951564966205	10.8639677502678	5.60524132159811	0.492377298001722	-1.71790956270601	6.29706188997621	2.57971261507492	-1.1399326476456	-5.88002478333744	-2.97727637818095	5.95787296434457	7.55981298273645	-4.10422483629152	-0.0668821790137609	0.424230544806365	7.93436498363813	1.07418834263186	5.28526328347066	-16.7242978015477	-8.42908012757115	-1.1221513093294	1.68239929262146	-11.1637053803512	-12.80020653172	9.53082083196034	-15.1266671089509	-15.2354769365371	-2.16969718082566	-0.596023532496601	0.66487970812517	1.05472821327776	8.69608752753905	14.5986677290598	7.67253666092864	5.47218140202928	16.3077586798939	8.69702115689645	-7.80422424241207	-3.41014813858443	6.731835053781	2.38440415370233	-1.87700804712071	-3.85236543825321
"g25"	-14.7933694919662	2.19930629501599	8.31289796218076	8.06473107913031	13.9637062875432	-4.09921397255713	-1.67206325423719	-0.351171050021497	12.0355309605817	-0.0759056802041652	10.0410297121834	0.0256177677893999	-1.58484218511107	17.0639084267908	-7.3503096364433	-11.3275040527202	-3.82212352126033	3.44456454834325	1.06827956642281	-18.8561631654358	8.88301252526742	14.4880750251568	-6.39198081364899	2.68053392112158	12.0650063953319	-5.4029151219591	-1.79829371055805	2.56664122297099	0.630490684156562	-1.47202258352773	13.9552339049505	-5.23779018248464	-12.8518709309647	14.3961520723233	20.0919736578368	-4.47146133760505	-10.9803000011244	-13.3535123864634	3.34223475653988	10.1419764374446	-4.09446331146946	-19.3250408536062	-3.76449993839895	2.1507659238517	-1.4266545588485	1.19186645709635	5.88452646167919	-1.07164771046741	-4.66444356506493	-1.07578170602296	8.1781621110889	-3.08568193789733	-1.16611898394094	2.70911362017633	6.19259212221975	1.17252031883184
"g26"	3.25312741240912	1.0748028799077	-9.35854539545919	-3.65420332635632	4.01007291431121	-10.3097528918947	16.1680175431632	4.71039956425007	-4.79929521402833	-15.2953891300335	-3.7116557259208	3.02831274774921	-1.32037018141457	-16.3993297323703	-9.8194614535617	-6.8108166408574	-14.8890068674725	8.53175656846688	-14.6043256071149	5.4515609361653	12.2995625881419	-8.68585041567087	2.15483191682868	0.157507569819579	5.89369628448887	-19.3919302788852	-6.39104626226606	-0.798960382920727	12.7045474894519	-2.52036158903963	4.64858375342245	-15.3627352176447	1.76922698206055	4.42162053575002	-2.73827260974676	-2.89918671231352	13.2725476685865	-10.3726494871426	-9.32823540423697	-20.3409564149981	-9.87426367322968	-3.21833966853009	7.69960514185906	-21.3398937032425	-12.4554049026866	-3.00440812518502	5.21326188823428	-0.74507012892556	14.8801605354681	-5.64056648367526	-6.13737320300327	-10.6228120787697	-2.29577987318018	12.2970832873312	-15.2528711683759	-5.78679248340891
"g27"	-0.308266237665963	4.16819545007398	-1.1396262765564	14.0201338359326	1.08739773590565	11.9649745214838	7.11712440588694	3.48338557468919	-8.41429944488407	9.56099471117122	22.7290776030182	6.08788593461923	-21.1643736094307	-0.818935013048499	-3.12142528886135	-10.1707851743363	0.263786275502604	7.41314432109372	9.81346707767474	18.3950152160162	-4.76713949377693	13.162836949568	-2.06999523932199	-5.97022395889552	-0.804912293496054	-6.03837884988191	6.00629830701303	5.52875834869939	-13.712687901149	-2.62554330665354	-5.25911987402207	-12.7319864741205	-6.21122536961072	-4.63731533060856	-0.147209288210775	6.83251387388613	11.8859285610195	-8.12219603067358	12.7390396839279	-20.6474298388025	8.19698398422472	7.63078657454889	7.33627828225344	1.88491100194019	-7.02649199517706	1.04209266071576	1.1357708740585	-4.85123195522827	2.62637428683531	0.334583181480577	-7.27970373711858	16.6280633941445	10.8853221931003	-4.93894342506792	-4.74241539913553	4.75001345246162
