"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"
"g11"	-1.31761857367272	7.36889539567619	-1.03960229205086	-10.3780939519551	-0.606861244602597	2.92747495874982	-2.94775979048916	-15.1095931355666	9.24177963977612	-1.52244092277479	5.0320449165048	-5.19667611185633	15.6847271507142	11.4103500472505	5.41857088109827	-13.0025121509471	-13.1008542635498	2.13970628472562	0.832827957290835	3.64882991723084	3.52831333815459	-14.3665625033553	-14.7714168494803	5.0857687656965	-5.02197208282936	-2.19987820139623
"g12"	-2.23371090026217	-9.92432491545104	-6.55815476605264	17.4483087134652	4.61190059055825	1.35243796784681	-13.2659287981875	0.317077378530181	6.49559489237037	-2.1580342976165	5.91194693811599	21.6241848114872	-3.03212637121889	4.473442224062	1.57112606946527	-1.17343167727615	17.8581421156334	-6.01482499898251	-2.94497255104807	-22.1008410582661	1.15651452612855	13.2320500740131	-7.65880609786519	3.39113394078291	17.9745170810543	4.80645986380839
"g13"	-0.37468451038108	-9.84245191489365	2.85028869387314	-0.145520575480972	-5.26836772987013	-17.9611880053955	4.63924330198339	21.649254570592	-6.14938664966605	-2.75605566526398	-4.76631075063695	-4.07420846610498	-1.32870802774832	12.4957357365823	14.306097368025	-5.73334334090671	-11.2631692017177	4.77971577432957	-8.62980643037314	-1.74151108573976	-2.01273868086318	2.16977512656582	20.4127195416185	3.05304058894238	-0.0946869255121652	9.58468809583091
"g14"	0.966202412585548	-31.2326858756244	-14.7528947570919	14.0077248315616	9.76861789084511	3.19870009493678	-11.5751177811453	-11.4604885928478	-4.94603612691133	-3.64601738003182	4.29609039621313	4.38391901507267	4.09478478849883	4.49675156218556	7.65892593251436	6.37185595344142	-30.4435120394999	3.24976337937419	-4.61716877761345	5.58141907776958	22.315783756073	13.1471888159084	7.1969190800341	15.0261691777498	-6.18212240002963	14.7509337763597
"g15"	3.43465601257953	-4.87315119345834	-22.5563316424004	-10.1586930539534	12.3265166037138	-1.43685733045832	14.7886750133406	22.2517060388703	-9.40902314673915	8.43905179413434	1.37919883670386	27.4933929778324	0.424957130585075	-6.69796863603463	-1.33835587394657	-7.94504693700785	-0.957208960161492	-11.0849615958898	5.77578238049487	6.53269689930559	4.8364284584123	18.9480056282183	-16.744435363463	-16.1294403161542	4.48600413702949	11.9702622377962
"g16"	-0.148703366349678	6.30665692650719	5.58141884905506	-0.431061663265926	5.3074995803755	-13.9384677001519	-14.3254726678309	-15.6173990247309	1.86924467141831	4.16416666636575	14.2022167842949	-9.27573929705418	11.2924918706906	22.642461502067	0.429537157050489	10.0490211726534	-20.2616806759507	-2.83181873204929	-15.2894505186	-2.49671022871304	28.215451432916	0.489081923991866	-20.331876256356	-3.47866791915546	-8.97247174336526	-0.0351340153208289
"g17"	11.3352029656809	3.63777329959179	16.3182369158967	3.83165865410762	-6.13997256594688	-9.14492964168551	-12.5205024255682	-7.86382657409062	-15.1582555680243	-12.2755943587699	10.9851277146854	5.17251751935714	-6.1979758580616	4.43792970266367	4.40258153898927	5.4479914108122	17.3624500936325	5.44018699079758	5.60284270311851	-2.65734882449091	-5.74836065218705	5.36152134065664	16.9492398634973	-9.66516842657841	-1.67186598898172	-2.67527963241171
"g18"	-0.0912489696895253	0.136909888759445	-5.29742319722948	-5.94317534246087	-14.7567474740887	6.32649588184758	4.58947687728949	3.33116054293682	5.34920341257176	-8.71310004819905	3.22223876617953	0.756462785470559	-10.5248051360228	13.3719201660294	-13.5373291545097	13.8136825235893	-7.24850259262413	-1.36641633399382	-9.57239779727761	-12.0184616356774	0.292931038626958	13.7903718551229	-6.82267546185145	-5.20870718255239	-8.71866842040676	4.12015154070421
"g19"	-12.4384686511557	-3.614387005565	-6.23910269205298	4.52224611480982	-9.02946261163168	-12.5027885603352	16.8372723260143	0.448675370417643	-35.0063772776214	-1.39948493906356	6.31500384125898	12.5254913592333	-0.187887306520701	-3.31579503848947	3.25342513823548	13.5219712536732	12.5095837425924	9.70634124279388	-0.0680327991563097	-1.72788331169193	-18.8628787492584	5.78719344032097	2.63885124640666	23.2385467096503	14.0397325251513	-0.877067844118347
"g20"	6.92680488295021	4.08809102929103	0.120323464591755	-3.21206347004781	-14.6183785103075	-3.72500117905236	1.02421592373669	12.39950354669	0.596081349943415	-13.9212813633775	18.8599387437023	8.42064014366525	-14.5401562853371	1.82001703707859	-17.2177479950777	-17.9979743739763	-6.2947528992556	-0.280396603339498	4.71356865113241	13.5204803425389	-9.76524957371088	-3.13013624852164	1.7437245252445	1.31763026610896	9.26933250382436	-21.1455091585351
"g21"	-12.8844246896137	5.07415943978161	-9.61762918386878	17.8257370290184	6.08043725382817	2.15376038178883	-1.65692973093461	-9.07338025900097	-5.69165218155464	-4.08369019291109	-13.8565565168943	13.6534429975879	0.758837414678398	-11.0594517182214	6.51722130653109	-18.2647621672012	-3.07636972861331	6.70779860265637	-5.93257069398741	0.865826266521598	-4.74123318479745	6.717057472399	16.9810575785137	-4.33132166082273	4.91274969058373	-6.49698446612661
"g22"	6.37654273851418	1.17589606900722	-7.21858356123025	-6.86275597749247	-3.74456792742755	-0.671326643403747	-14.165240888666	5.38647948323991	-13.6204290132505	7.57796232256721	-14.033189685791	-6.99201291346747	3.89787246605111	1.29369212079675	-5.50677204711479	12.0292576810739	25.1495630311805	3.61193193869018	12.6076420022063	3.27795636017014	8.34654681775267	18.4992793677811	-2.26108626283044	0.530526939697257	9.84453578074018	-10.2385790425915
"g23"	5.20889459076374	-0.948317522486744	-2.64467342550402	-3.12330282907436	-7.37363587208913	12.993813219294	-5.83279588235354	-6.66746180001088	3.05175643598478	-3.70584987557826	-13.9034916634835	11.3466484215739	-12.17564773805	20.6844617307063	8.51846074658207	9.89208949434338	-10.0924404364622	4.59204760317478	2.39507867578676	5.13252695561397	-5.68252955539681	4.62456345359657	15.0221681029901	-15.6201494184736	7.12397134890157	-4.86866616245683
"g24"	-5.72233188819138	-2.12854806169283	-12.7618418713294	3.52018266755146	-1.48257055498203	-23.4275550631396	-7.9972310490312	12.0214154991223	2.66168978276807	-14.5638478934258	-11.2882175709728	1.95244468557605	13.6518069227431	6.126127667455	-19.2679744060648	0.388081470868729	-4.49299164323404	-6.57802181732498	0.44616438190502	-28.3222266532145	7.02442842459904	7.74237728827195	10.6888032327055	4.60848657832842	-12.258898625683	-7.41021128161962
"g25"	7.736227662505	-7.92146031369187	8.18903041420404	-13.66993467587	3.97604282002909	-0.17796482354096	2.92917844516146	-10.1290636657922	0.18191977405164	18.6173038303171	7.12192116273734	8.82126953966796	25.1805164295989	-8.38029486836764	-2.83518864685759	5.27847712863423	-16.8479371071306	26.4237752931502	-12.1266532775142	6.7264159091252	-11.4441592428412	-10.7029113969748	0.680299769496185	-1.73885379158523	-8.48821384813363	-6.39061223200609
"g26"	-10.1414705000962	-1.70425693344587	-3.40346264300154	-0.19970805577689	-9.76253001990135	12.5922923587878	-3.38073476364661	12.9783261316457	16.0619533130774	-1.09370467790244	-8.57279753803446	10.1909094321705	-4.2452782979516	-5.566688893412	-3.70340349714545	-0.896910328692794	4.74706381378412	-5.74944439342745	-6.91796527354408	-4.41603070789949	-3.75730432676936	4.34289483380784	11.1679659962578	4.6060812162728	9.1591680054385	-18.9864496415214
"g27"	1.37611576722396	-10.4655649112096	-2.99861998653534	3.25462655432826	-2.6076707302337	10.6343708581315	0.507122515618546	-3.20991821739145	-0.978634115469731	13.4492600136109	-7.24454806264002	-0.382471148324935	-7.11191505858698	-7.1621910259068	-4.01049290771863	7.83400717340727	-10.8112097836353	9.55609624108767	-9.61544175561075	19.3170492695175	4.70587908994609	-18.6862621345832	-1.71001341176814	14.9048331758124	-1.08815437433616	5.57992839594064
"g28"	14.9784074805202	9.66945842508245	-19.20583956766	-6.15782069863042	-11.7405830623193	-3.1835889129026	-8.26922149576918	19.905587564401	-9.90642659569236	-3.20819932439575	-10.860152659609	-9.84189338130883	9.81455969552466	11.4749915378493	0.343123619276259	8.40555146522174	-6.07475191173543	-3.3842848706972	3.32573204872788	-7.59884800192241	9.41522974404357	-3.93456490420679	-6.87286223268371	13.1318236205545	-0.488620513534009	-1.92194637556901
"g29"	-24.0055764557414	-9.13340655587227	-5.79440712958737	-17.4520155981067	2.15250860514616	7.89716170364703	-6.27245869227618	-5.93011253804262	5.11769699970971	12.6613277727188	-12.722813690533	-30.1642174375856	-10.2977137132675	-2.85461841466302	-11.8930574107112	-21.4055222184936	-2.19877025441173	-3.04222980321093	-8.37054811239401	3.09974590056808	18.2053782132594	-4.66594654503601	-7.56547013700367	14.0055109039265	16.7283350026789	11.6853127357533
"g30"	4.57878079007602	12.1845474777934	4.53677816868897	-9.72040881020983	-3.1075012043558	-10.9862150295706	5.88894929467936	-1.59117274291924	-3.6979350589449	11.9412489467647	10.3701858591557	-0.677796227430844	3.9951778177423	-16.646046412662	-5.59756205817161	-15.27086542061	-5.42113969025444	-10.8443028530563	8.10438296460622	6.84058029014698	-4.1247508163194	-16.0363864527508	-8.4476219588253	0.453807942901314	9.54945067283968	4.05064145690765
"g31"	-8.89927464468035	9.34770890585723	0.273691225354232	6.81409817480384	7.36544212749866	-6.87876222054837	1.88112313162414	1.70742113654903	12.1536434352211	7.72486023866832	-9.85500221801677	-11.1787829540763	3.26985463149024	-4.29677348381989	-9.07976284370127	0.038496634317592	1.34285947988863	-1.52498903598715	-10.2077641120656	13.8596375840195	-6.6374764324012	-2.0160473400063	3.63848494051747	-0.332918328690101	-2.74574744319694	6.83055971293892
"g32"	3.87518140487593	12.7699121582141	4.5311647736991	-4.15235096127629	10.1833416938214	-9.50207903349575	3.88979632849338	-12.6106069640321	12.4776734020413	-3.12315900920521	11.6791634892078	6.03597493934835	-10.0832970817971	-2.32721107933013	-7.67573031328188	-7.83772032993572	2.50811559324759	2.22889069598652	10.9371063363839	15.7974200131815	-22.0058295597867	7.36903196564674	11.6316138373869	-2.57813271988019	-12.501737725021	-12.0437811383031
"g33"	-19.9465754721619	2.91045226407697	-1.28549447797158	4.21007092111711	-2.33609721947302	-4.88161806420994	4.46579086015255	0.583751121023018	-2.80656454003801	14.2668962219864	-11.5912469853003	-6.88233063810428	1.7124367238993	0.0283948619402265	0.455471216271765	-0.345880026671671	10.6919145855986	9.59147529459539	-12.9651737680689	6.62322347236886	6.08466589558403	14.9031373837729	6.42153137315614	-4.53135015188307	11.5269058345047	10.4001707655132
"g34"	-3.85219819748826	-7.18189742089864	-5.80520059198705	-0.125068036795812	-20.2177114343723	4.30144124288353	-8.62530936574813	-16.0453343585096	10.8827954418417	-17.9846681675195	8.3527112546206	10.5656648624872	-11.8588308049015	-5.46759879040072	10.450007355244	-11.1791198545908	7.66499569280971	-10.2261714389825	-2.54696442896671	-19.0845791823392	-6.97585243409913	7.51244322902965	-9.52442907661351	-9.68829053759093	-4.64048184080352	-4.30737537151352
"g35"	-5.40392129363722	17.5892641557248	-9.92347906196235	-4.74618310492043	-6.98869545571541	6.04557540659159	-21.5094013949146	-15.0076098202149	-1.88769319458019	-7.08350247478123	4.12437618354961	10.3512881886257	-14.4996400171801	3.63291800604768	4.40928052279264	4.90469471099955	-3.99367855765042	2.15360073237051	4.69158616989867	12.9789286551182	-7.81215469826271	4.2270018905874	0.668656158864388	2.77666323621527	-2.64097663215897	1.48974950754463
"g36"	-11.5034934216494	-4.81756995981701	-6.33387318232736	-7.79535103736476	-5.55252591678049	3.3012157077762	-16.8469309436519	-1.04774785766252	16.2026633878786	11.2049539825399	27.4738954910311	-10.4092176565964	13.5570676238477	5.14436452585138	5.05310819989645	-0.935222530178835	5.54989547251127	5.72889789245807	0.286582922253307	-10.3802842217197	6.86335184547227	-5.17870818825372	9.60647387232635	7.7186016099964	-2.66662098846467	-6.14393509028468
"g37"	-9.2842970468854	6.80879323427534	-0.639281586012833	-9.17404682057057	-17.5861028764441	-3.08093030248683	1.16671283934215	-9.22222357501037	-7.5299099108136	3.50608076507592	7.06096276922616	9.28392488084642	-4.69355760413618	-12.2142970453483	-1.47127961557333	6.20323055441757	19.7201812275842	4.12757563541282	-7.20815725815456	8.52593497438087	-4.04418286091173	-10.532460374681	3.34434351678657	9.59237007256866	-23.336387606405	-3.6859000454008
"g38"	10.6997096888597	-13.8529975175929	3.78969966690075	7.66285401014563	6.49727406924021	9.07602103026407	10.8986937952986	11.6506954898675	13.2305386552092	4.5524191555631	-7.60823668195727	8.2407658185849	-0.0302887876454616	22.0809415211363	4.30808477494787	-11.9655881055318	-0.887273476465227	7.71647466129745	3.10477977984885	10.686026487391	-4.28894689305245	13.2448026924033	11.0900776153929	-8.01460691866736	-13.4273368622964	3.67431124512496
"g39"	-11.060121015347	-14.3470607545199	-5.07197124975387	-0.901604503513261	16.7463900853479	14.0665253830438	8.17712671497042	4.36777675713244	11.9624633654324	-10.0654232704931	2.13430496563757	-3.24665136496896	-7.1059239688597	6.70619460052915	9.15605877074775	2.33733823920981	6.50553625008316	-3.37566721855682	2.91556193523083	-4.7608447547212	-5.42171620320252	3.97365468861139	3.05442760555021	0.751008228247207	-4.26963345193777	-10.6184598028076
"g40"	-13.5303946160824	-10.9776759708574	-6.69480679035779	19.7684697347686	-14.7712100948266	6.18609442496697	-9.8434603732569	-13.2668731398392	-1.46170511751699	-1.47323197253187	5.47897467182682	-7.93363167364622	1.92144102735634	3.20250061744153	-7.64625633937425	-0.722419461236286	-2.17876795426531	-12.4409157773465	11.7216235988567	2.32403923613658	6.14893581073358	-11.214485223067	-0.175413794374122	-11.4555062843618	-2.94233737436221	5.77428586159984
"g41"	0.123485558823077	-13.9690335578774	15.2126740366074	4.37796718848688	17.0952196413869	0.369268831065738	18.7976715132457	15.0114769730907	-0.206290594257016	-12.7403841511435	20.4069222979425	-11.2707491280342	-9.33144837017726	-3.99571499048399	-1.34500543354318	-2.36887132296375	9.62693315799392	7.945009435938	4.15578289437251	16.6712995718477	-0.531552042651111	-0.633055010572042	1.09014877981855	-5.64344473507195	-33.387634566551	6.55907285871267
"g42"	4.32050907341136	-0.98411146066501	-10.2571652341732	-12.2700418901783	-5.47840265553935	-14.0586520952766	11.2266757115819	9.71285387566823	-0.768355640790258	5.7108488753254	10.9733917401727	-4.48600207604963	9.80336065685589	3.77053225937986	7.78708662454138	4.3894279441172	-8.79976959731722	-6.54541669477231	-5.86156302812899	-1.89901571729049	22.4085596806175	-6.18817446775998	10.7231706532356	-9.87580571102669	10.1091908621083	16.6899404615751
"g43"	2.61434767701706	-13.0126481593587	-12.7488942651323	-16.5049537790859	5.71466354617015	7.58438009956751	12.8658261895711	3.4482618841134	-8.47671090086761	-5.71927128504858	12.4565853685814	8.13626427763313	-7.9882746107303	1.06116058024542	-2.90402824382503	-17.394538766524	-7.21953507708249	5.58297465967593	0.915037547490221	3.8637145777244	6.54323323097497	9.37987691420769	-1.14540261102699	1.27349361816709	-0.975169025499143	-1.00053084742725
"g44"	-13.5943551748419	-0.150623417724474	10.0702321084689	1.36097490414321	-9.10306364414342	-6.4121579988189	0.461236371988453	3.93041790864943	-4.74970000059833	2.33980432856412	6.41346147430525	-4.65214633209499	1.55460422287907	-6.14033521372312	-16.6474258954663	-7.38372383728406	-1.75811865045617	-1.05376205311802	3.26487164784572	4.95000470663615	-8.03721261220257	22.8035393392886	-2.56907450972573	11.3320420650271	4.74131500328671	14.3177758122927
"g45"	7.11941539061201	-12.1384178882049	-6.2011543729817	2.97353491119294	-8.86677727327886	-16.8519918575356	-7.33549037084107	12.3500694740723	8.60722522569203	18.060527527587	8.36733897460137	8.24780691926478	-7.57591080512983	-5.77967393573828	-9.40207147327061	-10.0539250818961	18.1426947778198	2.47796753213034	-13.6096280760666	0.991417697144234	-2.05451252832171	9.20266982212033	-10.1128485755958	11.2981605648306	4.62599978252079	-13.9721360009007
"g46"	-6.68203607145504	5.63349172241211	4.89249088632039	-20.4123456939954	20.6866908705941	0.710620540770268	12.3847475801985	6.53068582372169	-1.77052784731087	8.60325217865171	4.52274639370277	-10.1124893579961	-0.161618039159556	-5.26806980214439	9.65643729873611	2.56134381484022	-6.27822242857103	-9.19376343433973	-0.474331065037639	-8.11510574560337	-8.23417885270629	6.40084911583342	14.7162756586083	8.84484063642412	-3.0596718376214	-2.07848888993689
"g47"	-0.789580935344081	3.62129526713797	3.48951129169455	-8.75670716242541	-8.26325021007469	-2.07265156275955	-13.7378718517182	-12.6329210125723	15.8781331901659	-5.90812416870991	-1.07729273094544	-7.28211218249013	-8.95921239078457	8.69069481497448	6.610097079138	-12.7079603226916	-0.532990550634761	-1.61857608581182	1.27403276144724	12.5735562863118	0.982724756221918	10.2455922941042	6.33228621468581	1.63052853004027	0.843748174699683	-14.2112501229283
"g48"	-3.29820416620613	-0.921666206821158	-4.58669997034355	6.46292966580025	10.4140158436647	-10.9566268437468	-5.52473451085566	12.0258078186822	3.70708668633537	-2.9514752312344	19.7388659908327	-9.95266690443429	-1.75515418726964	-24.11292880963	-6.70787482859338	6.46986802855129	5.08689197053208	3.15981274562739	6.75178897151104	-9.39161045552766	13.2778236444208	4.17601348879499	3.60101200600486	4.71537026036585	-15.5776494704815	-7.84089806590747
"g49"	1.6217527874267	-12.9721868988266	-5.95097925171625	9.8887484981888	12.9064953301433	-16.6313423852101	12.8302024212881	-0.0712023174070163	7.62062956268263	4.07614611206406	-0.529097494833219	7.63088482437366	9.81089179074546	-0.187142410203501	-3.83440168657628	28.8483097050026	-0.0485967623203713	7.24857559541497	4.48902963455133	6.44189553024035	-5.57164990113703	-11.0632486896134	10.9109250064958	2.272511243185	11.818343641553	1.41865074141881
"g50"	-6.52790053149575	-5.69751952216442	-9.25816277137333	-19.8906400286912	-5.72467808984402	12.6161323432	-6.90195599478215	-5.54047185288469	5.15674184885471	-4.40119596363909	1.76430159056457	14.5650623378959	3.71209144702305	3.92296707065406	5.67945108326008	0.437245666341819	7.35315676552303	-5.73512117252472	-9.57053736774112	14.2267769028333	8.79271608831004	8.79158730319682	12.7886399080248	1.56998643942127	-1.03213651809754	-10.8021510973323
"g51"	0.831453647180809	-2.84962278142209	7.46873148572608	8.0004872673887	-5.37698812036714	-17.5101516296613	-11.6908760242541	2.34053398808822	1.01420742143378	-3.84372329438829	0.364021011273889	4.14782060336776	9.51936009332348	-5.92920703511051	8.90175490641021	-3.88384557289836	-11.5895451254412	18.6966595891605	-17.9217314093242	-4.70535472330484	-5.19873824193575	-12.6504934390324	30.4692952286906	-8.09238017109445	-11.5434723774949	18.6594129900073
"g52"	-18.175826273761	-0.51653103465999	11.4508273897839	11.4704294422123	-3.55157866275585	6.65236114343371	-17.2060543851297	-12.6162521251962	-9.22175855143209	-14.9360336361032	4.50481378025727	5.90293957637824	1.94474433258011	1.84811625451403	16.1039173200012	-2.84319814724156	11.3151998048561	10.0944918092023	8.30549237100393	4.30152066548426	15.3304249290125	4.6925621835448	-13.1373285181993	18.1291603610491	-18.1691685646215	-2.08114454807697
"g53"	0.745597534695947	-11.2126974235779	3.48593072783741	33.1194278379211	30.827023708013	8.72484524320457	-21.7412396139429	-2.64583670926832	21.2387279943106	6.44664734995352	-2.04632793943175	17.3348618795026	0.56546189405772	14.7134549370753	-2.31475372596887	10.2684773843591	19.5575965720271	-1.18916273811481	-3.08682648977361	-15.1494337781338	8.5924480648515	11.2537625377143	16.6252259239143	21.975956691457	3.58900003044563	0.221730497042545
"g54"	1.77380281673772	-8.02492456061568	5.7281963029494	-3.20889932792248	-17.1495122820495	5.28244944976953	7.2229041099625	2.39018680227887	-3.77273852321894	-20.0574884384772	-0.83262891849488	9.02440548954055	1.5990771568846	7.51396517813217	-22.2393021093281	-3.67990496500811	10.2777665134203	-4.00996421889839	-19.4318092640959	10.686713394526	-2.06334378858486	2.91890552788888	-7.15631901858459	-4.04234923255452	-0.521816343427582	14.4516873741103
"g55"	-4.12368021239324	-1.96494573697181	-13.8944074747564	-2.66847103980254	6.15902920143819	-16.3777424316965	-1.49475623149881	0.342777855882507	2.98676098048799	14.4820489287818	-9.28018243153058	11.6258976623356	-11.3063932476402	-1.29077017194427	-3.80999074006208	10.8936059090592	6.1584413066692	10.0409048859907	9.72120177970549	3.76568863346106	7.80737097348452	-18.7160898084541	-7.17989483033382	-1.20787826374165	7.37707429708145	36.5896408234571
"g56"	-1.39513434102909	-12.2024148061363	-8.99269280629571	-4.81234254355497	-3.80657658192103	-6.27210427329083	2.63539416749621	8.72232085168421	6.16427412249833	-17.5092776434806	5.93631401105691	-9.61402458200336	-4.98330239164589	22.1644410983793	-6.8434226711911	-8.31895488864936	-6.81713049307552	-7.10521118598046	-3.54353435311779	-5.2617976563784	-4.91289358634114	-15.0293745881707	5.50741328924452	8.91945023342565	4.23702413795394	-3.47503487614764
"g57"	4.83236902033939	-5.27652623112651	6.0283845717001	3.49992753626051	14.6081319097574	-4.25614483588048	-11.1313177114899	-17.0936132807982	-1.10881624163663	-6.46561046402053	4.49805390487635	-11.8472239370137	15.2132554773091	-13.9183593195009	2.69290241220191	-10.4975180198169	-12.8298342810979	13.9223936662363	10.6117964448239	12.6499594018101	7.61661317277592	2.7946120456286	-24.5303013692631	-6.51926995653777	-6.22775022164451	5.58687134015189
"g58"	-0.990223680781297	-4.4322347910898	2.83873191443562	1.78863335004045	8.92615253229389	2.08785826408573	0.808054495782483	4.64695897239609	8.96788729076143	2.10608138907788	3.50135591615267	7.9400518226578	7.74553696537463	3.32501226610423	8.20192856503125	5.69801585235693	5.00710030458912	-4.26791666071176	-12.9248596924373	-2.35500246002214	-21.4475773796528	0.111335772182276	-9.20934285341943	-6.49673553966521	-7.22339174583712	1.49289565974156
"g59"	-0.73972903753274	0.972640694720327	9.42803660271092	-0.994838155948868	8.4547771800486	16.8841965671044	-1.41902429505399	-1.7909086013557	-3.13368285574972	-5.59221063065675	16.7112623854669	-10.1592807473651	4.81452821456392	3.951698018207	-0.155704503600541	9.35912517722646	-7.35881554318627	-1.63783173883517	1.63979653551445	-3.13978494439803	9.44040524498608	-5.10534703678541	9.08612541188387	2.4891275048883	-6.2584711664729	-0.892582373996364
"g60"	3.5814855681148	-22.1993441043537	-2.11953610256478	-27.6358125398668	-3.22547545146852	-5.55860675978051	-7.55390772269325	-3.90899261437363	12.1565772981883	2.67023972697746	12.6328975596617	4.06366368685512	-3.29746663189503	12.033187522199	-1.77929874668139	-18.467132194051	10.1280485311646	8.39893093053775	-12.416214023717	-5.07078836806135	0.772188967739568	-6.4514738780813	5.5080574440565	-6.81613122386582	18.3673621860947	17.986844056904
