"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"
"g13"	-0.845129945256256	23.1365072659839	25.6539567104285	-11.40314855908	-4.40606569306229	-10.7888195062027	7.18418018992912	9.32146351597236	4.40444153605274	28.5643188855166	-3.51778068076911	-2.63249810994019	6.19397949530774	-7.78011138682375	4.96738815633941	-7.07986442854173	-20.4238625115831	18.1849154911193	3.96014456955373	-16.421676767388	19.7744400207752	6.93050685131048	-2.9209348273021	-5.39552611395775	4.90907810913915	1.10601184925557	1.48816420165447	-0.959036243552749	-2.62161326945074	2.57739322565287	9.8730646740741	-10.6368832995193
"g14"	3.44977820911622	-0.674507867221765	15.2212006632278	7.19743634945734	4.83933504824748	5.05372201392366	-6.30054146017857	-1.55129545456665	2.81268430474516	-0.588118398681861	-4.27997811014135	3.62507810842657	2.97612011900535	-25.4263147900344	2.14277325723118	-17.9067793022137	2.08298041725274	13.6258119836059	5.75725453946959	9.0870337082007	-17.9920182695684	-1.7489220803237	-6.56740799771991	1.0022071575729	-16.2060541739671	-2.50613267966137	2.00004239295548	-14.1139968810775	-8.76106965235727	-26.5272303005788	9.65463913651049	-9.96832739345794
"g15"	-13.0251028690194	0.431369378289121	1.08314382901582	-1.14123922828241	2.80238661652708	0.459547690392481	6.32290188937268	-10.5721149829554	20.4230705347135	-16.8059701295952	4.91495616942363	-5.3175607909092	0.42224078935015	-11.2340046442807	10.9750615145542	-2.46093797269127	16.8428200236131	21.0881582895836	-10.54780665256	-2.21186679114362	25.9167242449318	-2.6083359642846	3.40393746537404	6.60108869241291	31.8353748365916	-11.0981690664367	-17.1849365100777	13.4054249573498	-7.4685092855387	-1.10557283821977	0.18667912827217	5.43692879601436
"g16"	0.731016372667848	-9.02455491835956	5.93927034129148	-11.3622744131569	-18.4975075181153	-6.15871600108215	1.11835151559184	2.31388868512243	-16.8092971767557	12.4136426409357	4.55041344420619	-8.17111089389176	8.14420015482513	-6.3165552547847	-9.7049812562485	15.8628709001943	-5.60551556825336	8.24765980931606	24.5154616131008	-6.01454695734927	-4.09083261870626	-9.45480735118425	7.14679432199901	10.5938522720788	-0.969997851388469	-20.413891003512	8.10177232417729	8.01764248813894	-6.04763927666823	26.6888947863599	-18.0665410291402	22.5764354838167
"g17"	-12.0103406423499	10.689087310943	1.69818347598096	9.05997841087629	-7.60215893745811	9.84283632421563	-4.98335627490497	5.6454941565815	-7.94061024334649	2.69719115284916	-7.14571690333878	25.6568200537349	-16.8543004764421	3.70530816247383	-7.37841406061604	10.2770721163108	-8.73184799171474	-1.1170457316744	0.829472205348334	-15.7318639347628	23.8609965603617	3.37259316299161	-6.81678672272901	-5.51114629923918	11.3557680298584	-6.75432709441178	20.1895219240447	-20.0301909176349	-1.82805368988931	-2.03006817690799	8.98376277192954	-2.58030521760699
"g18"	6.81998263887511	-7.17597574229164	-5.66831466323629	-10.9027717850028	-3.65107404384454	-10.0154881032787	9.5993027011047	6.3265421079642	5.87477984074718	-2.9858804487562	-26.5162186877812	-9.68004216656206	-2.51474297172253	-18.3979474369234	8.68024640244521	4.8864352473108	-6.45196648695801	-4.34493619692889	1.10322044457886	6.43060457125299	-9.12255259215247	-17.5730155914234	3.5465776479474	3.20280866773869	8.25661562914517	6.48780731450728	-9.1067996496255	16.0100377748809	-14.9003416178649	1.39071146668885	-8.27519769052466	7.16758893128576
"g19"	5.93808597728932	6.23538867151784	-4.20554121903131	6.67923657149176	4.0221213346632	-2.37387637095357	10.4365142432686	3.02527348800406	-6.84766170655909	-4.58124138925549	16.3246623265502	-12.412115688057	4.29997365908843	7.42279280179773	3.12448642065035	-15.6118679503094	-1.57694647325094	0.275884788906786	-2.28969629825859	-2.58617378446251	0.177907230137598	-7.61761428003767	-0.831950378106479	-10.7121878673383	0.625453519683978	13.5677650202623	0.109714785389628	-20.5214760005885	-1.98114266710259	12.2640623959657	4.07092450282692	-4.22975602568349
"g20"	-18.3576197527968	-16.4981915272203	-0.0659694422423109	-4.32631346792931	6.21330602605705	3.09897163907854	-8.92501871897942	7.49401131861226	-2.17207718982252	8.15718824946518	-4.12897079647087	-15.479681468176	-9.94360222109876	10.2143511881561	-9.7874452960571	-2.65155300633575	7.10851336542144	4.44979491620456	-2.82023802756888	8.26605526338704	-5.04405310648202	-15.5489617266416	19.7008331338582	-2.46304147499934	-8.71841943456442	1.64698569764787	-5.11288401225033	-9.36503851758328	4.69905194712693	12.7809863465397	3.46830593436505	-3.09251801662304
"g21"	14.6386567750878	-13.153345393472	4.31146141918293	22.1907709855225	11.8266314032174	10.2865845167069	2.55590730644197	-12.9252069697523	15.296962158409	-1.63056438331027	0.998479400194805	-7.73477723145595	5.22825798743635	5.60018701309131	-0.0955835831343292	-16.1856795392519	-13.3223896002513	-8.60532032837444	5.92848449717926	-14.0777061531041	-4.7774436911583	2.70839379441215	-6.33642420627092	-15.4625111749631	22.2905381301522	10.5422531925903	23.9605937062658	-7.01383662341686	-6.38397802177607	4.48089060131444	13.5169358875809	19.7034350907055
"g22"	-20.9763784338412	6.54235102800075	3.11802253484066	7.9352821252921	-16.8522362310045	-12.7149165813707	8.8300747575191	10.2693225958284	-9.74693775803405	-0.944412072251905	-8.89477618296166	-2.15197442625148	-9.4578748630301	-3.28106247073124	-18.4735642536493	0.566325198585044	-1.37949390022811	-4.25847593688138	0.324206777240144	-7.89770026928182	16.8049608081044	-5.87440198433129	-4.47735341505153	-3.67329820269166	-4.25678165298634	4.66285941904256	-2.42994513921092	-0.603200182880256	2.14760449651391	-6.42111426472891	3.97285143742446	7.3367309236818
"g23"	-12.331233832749	-3.99810573342857	-4.15227144113916	-11.7811606653911	13.3985874492842	0.916388687669129	-17.4409442606171	15.1998760706319	27.0615491393987	-5.7595988586088	0.216239896341576	10.0175311558852	-4.92920791334009	6.72683414804385	3.20205495058061	-11.5638176118502	-2.8211083618355	-17.0604175552367	3.84819352541554	3.52803621984805	11.6963190214033	-2.0704467860749	-2.75670925407087	6.79362319606638	-12.8292774051107	26.5854739874518	8.06255837964832	-5.24363588986634	-4.63504080558167	-10.8796348235616	-18.603309200236	9.64146832026659
"g24"	0.737206727130846	2.56824934748541	-11.2488608602561	-4.59104680253217	11.8647548191461	5.55292487088384	-12.036237842834	10.6711822445584	-4.58507691260516	17.9600899188043	-3.17649410331887	-13.9444753367572	-1.17373042081064	8.72643839004811	-15.2144808626607	0.664461975080823	0.139820216176997	16.5873177520874	2.80902098600976	3.5545825232407	3.02060207772406	1.38389602700798	-2.30079555370391	-2.81720222278007	-12.5369598015719	1.30909873175401	0.0681258768926619	3.59486755503714	8.2516547422946	15.5231810956041	0.761353925442349	8.02668346319824
"g25"	-9.46806222440748	10.3719428159735	2.24009540516898	7.21708895931957	0.910180040139481	-10.0293728726343	20.2096803490091	-0.104732361921867	2.98126499087174	15.8987552347682	15.9033944349006	-3.67133514216962	-4.17649375985332	-6.80177924458892	-0.34962176917242	8.67727938841134	9.70476162149462	12.4898324575278	-13.8528324466457	8.0474663432492	-5.59180415002935	-3.28662767949905	5.55498601370929	-1.5096782049653	2.32422656033384	4.77553991391104	-2.8989583764108	9.56751841600656	-4.71658228359752	-0.868831840832301	4.57406581011351	8.18471087501722
"g26"	19.8522869313681	23.3199091689386	10.2359387460744	13.6561910129352	-7.26336162517722	9.9832692634773	8.81953744640628	-15.9614168137813	8.37685524487055	3.3156088419855	-2.50937256114355	2.43698459620553	5.87779013641452	-28.5183959335161	-1.69861872336602	0.00660860085600562	-8.98242081323577	7.5635107405674	9.64585981235633	-20.2228492054661	10.6374653921652	-1.65498070314868	5.53815367999029	-5.31540754506005	-5.55177476040195	-6.80375236700644	2.82477532646546	-9.12323409065544	8.98426213347888	3.90477746766625	-0.424228400336878	6.09927997351257
"g27"	13.5757052947093	-5.43490368838844	12.2103712937537	6.7185832976584	0.90060334645141	-2.94163701333234	-12.2806802041145	-5.93973061839757	2.6486981428447	-2.12518921709115	-13.4085701671428	4.53515456895376	-5.26717840155094	-18.9472038071362	-12.5566127031257	5.38251139698499	-8.52750779416613	8.86876392172889	-3.97452410434922	9.72294978656587	-5.09957969161709	5.24707944936035	1.59775806639271	-3.35144089627886	5.95856208689859	9.69886124011943	-2.65389932517992	-9.70761596914921	-1.41845967558752	16.6164030070491	-3.07883800660222	-15.6337315353802
"g28"	0.954716933437316	-4.54034011301349	9.99837886668846	-13.3149122753447	6.97787902219699	0.456137798396087	14.0779709180307	16.8513218026909	-4.12602751561106	-3.59914733380192	6.88982456587887	4.96446160839757	2.48368958432977	-1.82310534284038	-6.78525851843924	-5.35212453803535	3.32472801298917	0.243340049588166	2.82831385090038	-3.82361898257529	7.55322832635551	5.73351212217619	-9.87610377200406	3.25489472427663	-11.4290074154482	2.04745767225943	0.855337007620751	-2.3535736476503	8.1703590079751	5.15426607219451	22.7649108820344	-0.316756147252116
"g29"	-4.13860018239901	4.74796547792532	-2.42725964302306	5.82625207998163	10.1469821967386	-0.549688557465988	11.0935698729268	2.50372727258558	7.27868968803953	-8.92978830129383	11.5687806965878	10.5537538330835	-13.8096084651849	16.0427067135096	-9.65047635668364	0.174442176036192	-0.785204914412563	0.586261975680327	-7.18746198834188	-8.51512425407276	-0.990115642216957	8.83613283500383	10.0277109434873	8.96258127227432	9.88869967766782	-24.1003041341605	-20.4930398686273	-0.400569031176377	-8.2603577128696	4.6424361223001	-4.60001859041668	-0.556966845200697
"g30"	3.16783928390953	-6.13274256371378	-4.90309569877564	-1.80982192898494	6.42751711984305	20.5251474406307	1.62011065494004	6.99882889715051	20.076685119795	20.2352334228678	7.47466114159314	1.83674638350326	-1.47301783223401	-8.05167911582252	0.929423496816125	-7.39556782857751	7.66153904907233	-3.6202848468613	8.33692876395863	-3.97876656565172	-10.5642965516473	5.41424241329919	14.1096802970987	-8.99143779429639	14.072828425111	-8.43260279356978	8.16541356840512	-13.8244744668826	4.72498470581032	-7.24313197367564	6.11378357251778	1.07781204787011
"g31"	-1.44869679286262	1.72026352809714	4.86782422742628	7.60749715347664	-5.8078108084396	2.00063920509719	0.793544562161092	4.44143494759422	-7.6239543983638	3.55115824365599	-2.71789394367945	-2.90852173634717	10.1620005353689	6.24262032599871	-4.65035173026098	-3.25998477646077	11.3584415900422	8.84889403248775	-14.3236849394157	20.5973970584605	1.48936159717623	2.16615921484018	-3.62592010206149	-16.114894515642	-2.82903852488024	3.03625950628252	-1.12072405255731	1.20347146006681	-5.30141884987985	-3.1896415028334	-1.26064357855223	10.8233094730927
"g32"	18.3319265386361	-4.0599239082071	2.33768482548072	-13.6445462623712	2.3479307195871	11.250020977989	-10.5903115548434	12.7481203369854	-0.41264093602653	22.0241375334852	8.22947256267189	-5.33608530925036	6.58579786365931	-11.4051664910534	-4.61082747907639	6.35098633574233	7.74413293400845	3.98301582634124	-2.93316397267664	-16.9094275225611	-15.5897541109275	-11.4499377719404	0.504746238527666	-15.4997531716371	-9.60157813512367	7.08245930877222	-11.5155852917401	-6.174502625684	5.48066202516663	2.12613223785876	2.32620881257057	-0.669012047999505
"g33"	7.56284481504882	-5.0219599217632	0.66012077523039	2.20175617135803	16.2783473704208	-16.0449183340205	-1.87537320750227	-2.8979668790303	-12.3593524213127	6.2889180507505	-18.9824455194015	1.47667058001409	2.34169332929127	-13.8357630469653	4.90178458645725	1.98177519516737	7.43171026005628	6.06314722441747	-6.10544241742677	-12.8799305815111	-5.17236545615683	16.9765184143667	-9.73617384006889	3.0924535189421	2.45287629325642	-5.45808933227986	-10.3597875665842	-18.5434015988832	-3.76832039497116	-14.5094317958214	-7.81484478296722	-0.736410936363328
"g34"	0.0554353713022556	7.68393740925638	1.53827133610963	-7.43927476705838	6.8054140306984	-15.6846205061735	2.45140040646801	5.61782644601381	10.8572370233811	-2.7611970744293	7.32400594707921	0.30410796303596	1.91327406474321	-0.193377449649453	-3.33758021295515	-19.059478620555	7.71959362988293	4.79123919194776	7.07798759967951	-4.13550556849995	-0.218870897440371	-24.0982104049225	-24.2124808696552	6.80923251345887	2.36012953047799	-7.07975304407802	-2.78416183656023	3.38214344304652	5.42984693992337	11.0120040733579	-4.78092940733808	4.80017134063623
"g35"	10.7908206837799	11.4782222099327	-16.1153405422693	-10.0970539487634	-10.5087515659734	-17.1325324713489	-24.2182537030154	-9.65000478675904	-3.01700458920262	-8.19538840189316	15.3238103687207	-2.09357955321274	21.0778960657084	0.126980475438298	-9.70331843775736	-5.36128580857027	-8.8309627920093	-2.09076819968667	-13.653646212766	-0.86635277779736	13.0478495599458	-10.0289728844725	5.12706056378843	9.45548841838058	-7.88788037870738	8.01525244361092	16.9807072149452	15.050997918908	9.75203929317111	1.75769420696492	4.58069623503556	-12.2575398944402
"g36"	10.2797231328071	1.67134643285844	12.5826760731673	-0.0793108302213123	2.13152959475921	5.87249168659749	-4.38142308888725	-6.15907091813057	14.2965550963996	-0.612848174093051	4.90099414914051	4.47647897576277	-6.79076449671552	-2.50872552953068	-2.53643929643016	0.122983283479032	-10.7311880906288	-9.67560640104173	-6.17280208885811	6.97759093629917	-12.0692170221767	-12.146214482016	-8.59517855884502	4.79746951996406	1.65525811935271	-13.5422369097565	-6.07045533356409	7.7185456818219	0.659595566664875	-10.727070910598	-2.06411311521317	7.43123775539066
"g37"	6.25148448998737	2.30787376080062	-1.32940947265254	0.194207777246473	-1.84756678732233	-4.00908925851808	12.1230196010822	16.4654062662431	-0.835119460317384	4.18280429280528	-2.22684021311637	-1.00550029970585	-8.49847414610158	-13.5288912050595	11.9295745991534	4.60095184924324	3.73040413645608	1.52128399830233	2.49954288569653	5.3978626170218	-3.2951577540735	-3.97780296037826	5.9086103458912	18.4597690319389	-15.1887170368672	10.7649249949863	16.5402372606821	-1.64480873951354	-12.5680239920754	-5.39144612769125	-12.8490350460918	1.66216255594715
"g38"	1.710801955114	-7.64678577224768	19.6015506499094	7.43454525183857	1.90780088201738	-5.96213773081848	13.0686614305716	-8.95969121644907	5.847253235014	6.37310498660344	0.952421686779721	-13.1727621188057	-5.81870466609956	-8.50092955543652	-17.9997599031997	-5.43636485398855	3.53851376544276	-12.0785670003999	1.99937686818987	-4.12539855837169	-7.30967066441306	-7.79957412992657	1.69567049599797	-10.8070909790465	-15.9803815096973	6.69332395289326	-4.69271759295525	11.1242553716372	0.852453515222749	14.504670572736	-5.49281322554958	13.6002074581374
"g39"	-6.20316375742306	-4.56360164844708	18.1814495966986	5.69938959293292	9.12955385678026	6.99620761466134	-2.35167372350585	-17.6342784642927	-25.2249850075274	16.2030357842323	-16.5902926564806	-17.0752037281372	-1.31940423813088	7.30184379951749	1.40409813759524	14.6205023111187	2.37900021277232	-7.21063552926253	3.38335920366301	7.09799466763674	2.64124955686562	-11.6658910268537	23.3406237229464	-9.3557247451779	-9.17153945038634	-14.0756070994152	-13.2709549775464	-2.28861182618385	-13.2647557756138	7.63442567771766	-1.91623842544787	6.5715441341119
"g40"	19.582356336385	1.42880232183966	4.9722268389383	17.2281499968077	10.8192150426006	-9.3898884252594	-17.0736207683259	6.67752232144568	-4.69459729888326	-4.50883793451706	2.05725685316003	4.76785844183215	4.08298094706061	-14.4466676856933	-10.8781579988173	-3.62256372543285	2.17683802894721	2.23316945888198	0.436528328595299	1.86652240054123	-0.83669701848549	-2.71026860487215	-20.881920116197	9.60522655196448	6.12774423435118	11.1992130786728	13.6813711740691	22.7124316101034	-11.1859008814409	8.55021114748484	-9.08655039045212	5.97550797125756
"g41"	0.292059394863665	1.18803513085762	-2.48832732948465	5.01222238914253	-12.2624192792156	-15.2757053226855	-6.39241941572884	-8.5646104569138	8.57273901635685	-24.9868061507299	4.43755159160682	9.35367615485303	2.04540700437336	-12.3045108955142	11.1262314397104	-6.1375453081074	-7.72271279905053	12.877492801485	-10.5612404972098	-14.1904916949272	-3.95060267236582	16.156625001168	-14.0883014573087	0.00305257674500496	0.372269540839951	-11.833505392926	-16.1670270823228	-3.29752006538616	8.74071621730105	-0.136437911891984	-4.29999694191555	-1.51583302306891
"g42"	1.1810179652126	-5.63991729736994	9.64055108621713	2.07770137025651	18.7264706900494	-7.50831189187167	1.62857865560502	21.7099106832933	0.242799508960569	9.01377892958401	3.37925724325266	7.20676355557272	-16.9055069704436	-5.34923889265209	1.92204376759074	-2.1171008652556	8.6871406163701	-0.923070068343981	-6.02743507307135	-6.34011688587384	-2.20734603769137	14.4570350849584	-1.21808046652866	1.73520598875456	2.51173276397368	-5.99395072371542	7.08869901674392	6.21237089214032	-3.15248883301749	-22.3775661292911	1.78248109651638	-3.40459528202647
"g43"	-5.54728519558003	3.04958603876303	-16.7629597326606	0.897100701170098	11.9968633922695	-5.9078229659849	7.94058758617883	7.27997098223815	4.42008428275722	-9.70035081400048	-11.9829064789457	6.2756140842435	-4.008563169829	3.98804143985339	-1.23149865863301	11.1502393728223	4.21026843919183	13.6391639530813	-6.18533208550155	-2.24810236387886	14.330532211367	12.3319981634724	10.4822176447103	1.5739325076732	-5.60937653023055	-17.0515573035004	9.2800982688828	-16.0528760898199	-6.33867369045207	0.615046560673249	2.70236030290011	-8.94450718970359
"g44"	7.62416147540204	5.69175268204187	6.66056428085615	-2.26332732123173	3.60070914348977	10.4935969992653	-11.0958892216908	-7.02075923817327	-3.79465591382572	11.2089871752682	-1.91061102461462	0.607395508566066	1.42485758214776	7.3357324318917	-2.65274258006515	-2.7706411542255	-8.14016191906564	15.7223202197752	-9.34937309124436	13.7641712679451	-4.87644626602117	-7.94802596068256	-1.00658408982467	10.2040322133176	9.32778696581693	-1.25819249050042	-5.4431817029987	5.58675512671315	-11.0186897864334	-2.16324839826244	4.84146649292063	1.55988475139911
"g45"	14.6603994700639	3.1577058581283	-1.55949609166614	5.14688138030629	4.39660998961842	-5.13497473205697	5.16295140252739	-17.8365076054241	-15.3127370401215	17.5381894236899	2.5621622789825	-23.2861121108494	-3.16734841058948	-1.0892723947181	3.02814361129235	1.94745180354278	-0.00503766370533662	-3.19914915940034	3.04054513719904	-4.08008814539135	-4.76824943324526	17.5123367663562	11.6517433923295	-13.0588523302497	6.9641345509017	-7.19982496381486	-3.72355780159474	4.31096772081532	9.56170969421452	-5.64785388776207	-3.67895699538138	-10.4196715925872
"g46"	-3.25693114320763	-6.86753370465526	-12.1281356718818	20.0537338600277	-4.15568057637814	-10.015993351334	-1.21666149732701	8.66271068372458	-8.46989512960945	-5.74082133495415	11.906966091091	-6.61230716396209	-1.79077665848026	-3.32329710459317	5.33850648260065	3.60128621746334	-5.84804076887458	10.8988564214753	-6.09590483305781	7.95986780646438	-3.87951059837318	-0.261284037271627	9.71266154862715	-11.6106002007782	-22.2438331986126	0.0970005062140967	-9.93591104266249	12.7382901500389	16.2515186024383	-24.461985911409	-10.8389463349207	-1.05284564174432
"g47"	-5.71361306258274	-4.86504272334175	-6.38481150680667	0.366562419721159	2.45492937170064	7.83670902184937	13.7353834476514	-9.11248643387605	-1.86382588985393	0.0713882950673635	-2.06901024185541	5.49743381118307	-8.82409588737982	-1.577499235086	7.26503568804831	9.36677913196595	3.39419906158748	-7.8455855583041	-10.7880022357115	1.40053246593122	17.6878026041709	-5.22065476420232	-16.0739179224286	13.2579689803516	7.00189029626927	-1.89928743492336	18.4433883943144	-5.76129663396016	-9.73753159883738	11.0465847481206	-0.806872822789363	5.46193015835635
"g48"	-11.5506044396662	8.35165635380617	2.6460469343002	-8.31782330009992	9.85192299882532	13.8760007741256	3.86502699714153	1.75251420644259	15.5726756229767	-4.91091042972042	0.181222275654386	-9.02165899175034	-0.945867722106449	0.114787658656319	-2.69708134967436	-0.902752301379093	-3.8195439903069	13.4387139863017	-7.18295763004904	3.66584307680308	-13.2722629234316	-2.40396984412392	6.51279205786882	19.7414789734597	-3.5232340815618	21.2220156070956	13.8973239553977	-15.645381624767	-8.99742932104976	-0.708458862996874	1.50844589064736	5.15028221169679
