"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"ctrl 55"	"ctrl 56"	"ctrl 57"	"ctrl 58"	"ctrl 59"	"ctrl 60"	"ctrl 61"	"ctrl 62"	"ctrl 63"	"ctrl 64"	"ctrl 65"	"ctrl 66"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"	"case 55"	"case 56"	"case 57"	"case 58"	"case 59"	"case 60"	"case 61"	"case 62"	"case 63"	"case 64"	"case 65"	"case 66"
"g191"	-7.79054081841117	-4.9935815110836	7.25314205755624	-3.30675387100967	-0.866882282287884	2.42695645624941	-13.2786621116206	13.5971732965403	-26.0153358293888	-0.513007075309661	28.689616278946	12.5986144101135	-5.27006074754372	11.9063698106211	-8.18983549421309	-28.1910948676339	-11.0497643214313	-14.3811663374499	12.2680653392254	-6.56128375507263	14.9126782402183	-12.5250028252366	8.89320825339704	-10.3478682285395	18.0662030742827	1.81270710470891	-8.610594665077	1.61651233073256	21.8516925451494	15.9433378802479	-0.592553393517087	1.7505853603126	0.63818765562173	13.4946207051586	-4.08324105385542	8.76695229686117	6.71871837623475	7.7133503678062	-5.63647267727457	-6.4501105085426	-2.78991274680272	6.00478712952188	-5.11545541423592	-10.5725140500319	0.999997812418368	8.6866362054437	-14.2355919539966	-15.0192021704981	-1.87838617274459	-17.0236194189211	3.81805965092269	-11.20734496356	1.68035417483067	18.089940956777	6.83778729217018	-16.4211181856681	14.6154317741118	-0.840943315212455	-9.30802327748514	4.90198626546768	-6.94086073149179	-7.2399966521855	-8.88991605182746	8.31811414814162	11.7916517206588	-5.78709310773176	2.07590978664151	9.85431895348736	-3.52758466431513	-14.8633554154275	-12.495166973362	2.88093351278295	0.400728946847506	-5.8877047728959	-9.14246180105597	-9.77170836442661	1.91608464990217	-7.28074537411129	-3.22170941821655	4.48848108317031	-14.214731109537	7.68915067030835	-9.56288734528616	-1.66554512407245	15.2366382144588	-13.9868603629678	1.52010706162333	-2.76961166450219	2.46144132637318	-0.682765928990735	-5.70388437029376	16.5893524992237	-10.8423308767016	12.2538762764219	-4.89014492689749	10.6768826539757	-4.86517185615099	16.2824782575277	-13.1925494359885	-3.35835055384862	4.06867222049908	-6.00759483197427	-9.33086802419181	-16.1929515563192	3.05196967914819	10.8850710316367	11.0280712559968	-2.9981321279651	-9.5065157953644	-8.92048967009007	-2.72765405822848	17.2210685912903	-6.71212044564351	1.27736647005135	20.0910602026173	-2.76289993920768	-1.20751227966608	14.0579441182606	13.0613132445002	6.02076655562858	7.40159590187261	-5.80049256106788	-9.27270639772938	-12.1793992795941	16.801053137988	-9.73149373589279	-19.8291216117236	5.91573235200823	-20.0482423734694	-1.03216088632529	-1.42864057077472	-19.9431974905781
"g192"	12.9503915017816	-0.561369347523468	2.01582333117413	0.075833625104205	7.80288700913268	1.72763477644436	-2.11376239041168	11.6134894459552	-4.26150157427896	-3.5034903324629	1.79218399288568	-1.50053425614565	-3.81520289734384	1.90801227434064	11.8415539968696	-6.42909764937684	-12.4527819394549	11.5828338812234	11.8511121287509	3.88835369852448	-12.0878651650419	13.9617610893036	-2.00859605696846	-3.43505019406074	14.0429918896895	-23.9264123337983	8.95036806961946	12.1502993629566	3.92938840164357	-11.4941335256853	-6.53697093686853	8.3315095602789	-13.1834593560956	14.0810825334682	-14.9655509274749	-4.9862560284596	0.588676111880983	4.99125988414272	-14.8307470346974	-2.45459839633345	5.28849616318992	8.98287367355472	-8.28156158204522	6.58906332438395	16.222095263658	10.1754514757938	15.3925295881222	-0.998273633282418	1.64163038550139	3.80436731489395	-11.8159838596924	-2.4151597274523	13.9245342647415	-10.478312159627	5.89471401569653	-5.1126635684497	-11.3643323776425	-10.7044112229459	6.08286017304495	2.68105440786772	-5.72243321947785	15.1477354760068	16.4033288370803	-12.7608024936923	2.78586567802497	3.82070193814082	-20.8873353072452	-11.9823528412068	-9.19538241442235	14.7835394645597	-4.05610241993014	-6.89676501558359	-4.63345613687382	-8.91927671364005	-3.82423223104118	16.9617011012224	4.71977160722646	16.2696305515352	-1.76909661067489	13.4756935984979	-5.7848161930426	0.0792153717728661	23.1093947731933	-15.5674403478422	-10.0127071478897	-8.22580115525037	20.3365429568539	17.2420949299368	-8.18308397449311	-15.7751023256927	0.613445173469198	-27.5847548466832	6.75156138511916	-8.44340022218429	6.15468900748532	-2.5402172220659	-2.79687767962044	3.32088621268737	-12.0891505266201	20.7645724679648	3.24803299024476	-10.0791652554212	2.12677999260263	20.8490794380401	7.42642642122161	-5.51661824817889	-16.274265403621	24.779613272637	-0.591993413281535	23.1935366346513	9.45697986746388	-2.04014743236625	19.4298384464172	0.928301859124357	6.07108188456103	11.0907600443937	-4.35016833242949	-6.07515362452226	12.5744862433225	7.73034391456823	-13.3783986146602	21.3620116788474	-4.85577052798704	-1.92054421138034	10.4286583723472	-22.4299633986108	0.00375588733235318	-4.16172403388759	6.54814577084566	-4.4709858771263	3.6742252340539	13.0108846590283
"g193"	3.90860282350633	-1.24321855347304	0.0654479315967352	-12.4733461416627	8.39481523592529	1.86506993918359	-3.97250775884123	-9.14957904436057	21.4857444642032	4.32763886748652	1.74706652628969	-19.5904208176701	6.29817603780741	0.499889033292621	3.4055610039734	8.30719726805637	5.2556838738028	1.34551474085039	16.593046508915	-1.99121616319758	-0.00765856860052487	-6.15020951218641	-10.6302488289916	-0.825504484378288	13.5836635049613	-14.1505144421419	-10.7375840928528	-13.2742449767623	12.6215828949598	-6.41378695133874	5.72762226984443	5.4270260352162	4.25998323069918	-0.810951135109603	2.59683943934184	1.51307343044443	-12.083696230584	-1.35783302651155	1.07374977608756	-7.92994448354356	-17.1195726242113	0.86551973294311	16.1364230473793	-1.91461755533354	-2.48803361440786	-4.8377934863293	-3.7076263369628	-4.13821504830921	10.8032386845827	-3.90245151765174	-8.87064179859303	-5.05631829671151	-1.63153331790597	3.76259721485795	-14.0113536538699	-0.00912277621720167	8.27689172939783	-2.33408890786782	4.40989957300304	-16.6619034771157	-5.15681903251183	5.83909492490772	-3.46435617565656	1.87727094288722	4.70895650159028	8.40328764732083	-8.49239172931541	8.45204958436173	-8.05328265786336	19.909243878191	-8.59214409725634	-2.33750432000185	10.893739782638	-4.22589531985488	10.876532811423	6.9451323900636	3.05919691890854	-6.76953019161124	-6.82788480417471	-7.2191526768424	-19.8547152034361	-8.96660204413888	8.19220834598191	-2.36413486786693	-8.42886173927851	15.0536863023469	4.02399212857206	-2.90982947406154	9.93841955055423	0.18960774560023	10.7505676663252	5.04515386638151	-10.8933039449448	10.2129007319566	7.5542364158303	16.5840976163125	0.554455453540685	-8.18793016996675	-4.88825372524834	9.34598717063495	-28.5604966173288	15.0580039974002	15.4987621788061	-4.9746815828558	0.873327609748406	8.10940125197252	-4.54695740119336	4.26008536945718	19.7477204761016	-0.117210063700474	-1.12471755789031	-20.5993041184967	-9.28824028257372	4.68976547567367	11.2889960384461	-1.28207575708096	19.4786302304905	7.25858085410674	0.35548376595733	16.1067848835752	10.9212561697223	-1.78472760427533	4.77947544977373	-4.10977499045273	-10.9015442234719	-2.42798006722914	-0.408281839689745	-7.55885726955944	15.0999650868887	15.1355542254093	-16.1498108142871	0.722530026095362
"g194"	4.09732046210846	4.22629532944325	19.146647164295	-1.63363236171842	-0.406183209241839	-6.90743834534338	0.859512645710514	-1.77153796853554	-11.2960404746156	6.31315105907221	20.1329991931956	-6.03432679093245	14.9131390232045	-17.1278116803762	-6.92252981515542	0.682867513707555	-1.60712175630922	-8.25540926520455	10.4706565787086	-9.99283970350231	-10.9818286256039	-11.5056272936319	4.20989028280947	-18.4747955410604	-11.3530635924961	2.85318492197073	-20.06324192754	-15.9051051472278	11.4053847175723	16.946866480607	-6.49651613419493	7.79909301062404	8.36092479732257	-1.12911922459775	-3.1383722211739	16.9041231664229	4.48046055643778	17.4733626296371	-9.3125589068048	-6.40594102880865	7.4775176864097	-18.9002108121195	-1.49241639376125	19.724239802507	9.74278397767936	3.46623024167539	0.754251483379339	4.18710568360841	7.68217567399009	-5.41245480210902	-15.378643746957	-0.65825457041514	16.4259696104656	-6.48392653712354	2.51249264397246	-10.5336471114408	-2.93554030366712	6.02895808726944	4.05840690273327	-4.80125192365771	-2.56949495208023	5.80691453521739	5.63666507891479	4.02801320574924	6.9844204215446	2.12314994807473	-2.06947267980681	2.97987569725679	6.95283550342429	-7.45632802839864	-5.64574693891351	-0.596729779498832	-8.63912821119218	-6.95293244124727	11.7101307846705	-10.7994966374433	1.2760816499634	-2.71249962748003	4.00538680217772	-0.788493436014076	-1.95654615328074	-0.580058877866818	0.539267885051891	10.5939282333254	-1.77966286970013	1.86673422774343	9.43677791926798	5.49894461227675	-14.3587302785243	-13.5710122305758	9.30870473860606	-3.32752858044742	17.6353109681281	-3.77479848004609	-9.66319373521433	5.80273877849948	8.69449349688395	-11.3417014911183	-5.94350793315179	-6.98980802671543	-4.42092064282811	-3.22620374571101	-29.4003858010939	12.5110786859662	9.15588542711593	-11.0523623861697	-5.13577454835322	-9.80248334104074	13.7140629572095	2.01054869051149	13.5947247164192	-15.2128091346973	-3.15877174127935	0.536703573010602	-8.95868741664644	8.06202213397129	-5.67046891805625	-5.58160141984271	-6.48336792392592	-0.141717795078984	-0.98714072235807	-14.3422247179569	7.66295131943149	-7.58853669867076	1.22191688263366	6.61920852670865	12.7406258249409	2.88296670211913	19.192575254771	1.8610659120976	11.3772563604987	-8.34034734901121
"g195"	0.269228565637167	15.3995701348083	-0.22712600643352	-0.615841277049514	4.19622746865102	-13.5667714913456	-6.26838718836995	-2.2501604694108	-13.7341447255573	-18.677122819107	0.862929649679851	-7.21233416825074	-3.52494444367299	-8.40618132668594	16.2970096106495	-1.47237996415759	0.346836334156509	-4.47765949733608	-7.46719381292026	-0.246787128426909	4.31156813510593	3.42057369145518	0.30717187042524	-11.9215715787831	1.98817858385309	-12.1995486914686	6.37867096889824	2.09402300224541	3.47366570073656	0.366767213460516	13.9450590334411	-4.2236611954196	-4.82606634923448	-20.015957448486	-9.51622798212349	1.02579258670175	-3.04343406962203	5.42587877881367	13.5511608267292	-12.2998499604765	2.67204804345287	-3.97628131853204	-13.7471614428764	-2.35729402554873	14.2429638492536	-13.037902292921	-1.96413682718813	-9.2272963934848	-5.46799917156428	-11.740284545401	-20.2776253355337	16.3166633437584	15.4884017581713	17.2810941111221	11.1319630520389	4.47599861218183	7.0940161124613	0.912324886913955	-8.64937820552322	-0.746336696655357	-5.6922396155505	-7.5689110709921	2.86845640804948	2.95633078419379	3.09675244865571	3.77062892828532	1.46465936411434	6.14451166164419	15.9255770135202	8.78303618557769	-13.6110595363742	-11.6170057133115	13.3636746022994	-11.7686376307061	12.4241125785927	-2.68561803512102	8.55002016315138	6.90627579407311	-5.03524839938455	-25.5748041802805	-11.2449033852014	-9.69344764137614	8.20826091386959	-3.43542712574697	3.81691268461159	-13.1498341688154	9.05519988031584	18.4685041433718	11.1322384550055	22.9097883521111	-3.7187046998336	14.0717738719267	3.67469234367501	-9.84899792330009	0.599790706875985	-2.45200552537712	2.82923936747169	-4.63223141306822	-17.3870372321249	-6.65558579545863	-12.3135845109572	-2.87940002318408	1.32301216475915	-19.9046437054711	19.5549113101033	-2.78891196385398	-5.92758795052946	1.34240328218846	13.5602001937839	-1.54346631234681	12.6685098593802	-13.6633808529344	-8.05618485567053	3.65258422690227	-0.342033313269924	1.66797557480253	-9.34420441852667	2.41769600068669	-10.2510037422445	6.78738965412415	-0.300069542651445	-1.87677620198595	-0.209233301358423	10.9805272458997	8.49368394079361	5.99736135638289	4.1059258734011	6.27313576141316	-6.2372913505531	-7.47201920643852	34.1994580545672	-10.3648244377524
"g196"	-12.6767724657765	7.74211120853021	-2.44217644077328	-20.8556531592071	15.7779634963773	-5.3632928055413	6.34839446255002	-2.28298191872211	-2.54302330398031	0.734104757274964	-7.2058694366469	-1.09109144562213	-7.6463373000008	21.8680449225464	3.58670081386536	-4.74432299189936	-20.2704415383726	-12.3372711929873	15.1438724065203	18.4629783316636	-2.29578721003395	-7.70376469365005	2.49511748301377	11.8978674179723	8.35384364579175	-17.6854093632008	1.01236287354373	-11.6184752050773	-4.42419558282194	-12.2337631003545	9.7529170086857	11.4422652786518	7.10005993126524	10.7052746778747	-0.155265034349595	-5.96098421438999	11.8340772132499	6.17959575942859	2.35282585045047	0.926399512432371	-2.71846924582634	2.80150073285236	-4.64963716136522	1.90395281096679	-8.94707238371107	-20.8504086740826	7.73001489340263	-1.37668015810004	22.1610560617247	3.55754122101117	-14.2155075789951	4.97701269709193	0.923170192662295	5.27142174061201	0.309685420699962	-0.183629640321952	-1.58711269539892	3.99034812074435	-13.1630531988261	15.1086542398936	-16.4044978352469	-8.3077309047909	4.55720164873853	2.30642484111797	1.07543667424838	-10.5600778371972	11.9401980898767	-3.38826503149068	5.83734365037698	-10.40437966374	13.7170295625962	-3.05466765340013	-7.16277092523692	1.98846655327482	11.5920570436161	7.70212376916598	2.51094036034987	-9.30972700388856	16.0263993383245	8.13783479241283	5.19450446538856	-11.9253758074178	13.0533769072828	-9.19572274781836	11.7477908972346	-7.80991729660182	0.456758194658108	-7.35065503759806	4.87810338026685	-10.5077824035966	-8.49473719856011	5.24554523638197	-1.5832607792207	-21.4430412080166	7.60719251455559	11.3937712573601	-21.9593307247161	-1.98339706172029	-6.80298219690546	4.74565011856881	7.23836491026292	-4.523362405246	-3.63567455471363	-3.63358187897115	7.07858436365063	9.9523099470109	1.1797352591741	-9.30204421895013	-5.11690440609486	-17.596504719834	-4.20311028199417	17.2330412382974	15.4541113762405	-9.91936186690412	19.9870026062464	7.47697207055344	-5.00799089205653	3.09327419915834	-0.553946423536393	6.52540685672076	6.36085700023446	-4.10649011369319	13.7626347920882	1.50627240800014	-11.1057904605859	3.25957537716203	-11.3092016858051	11.3648746702305	-4.03929044204276	-11.1497975559083	20.0888379682864	8.7938066582979
"g197"	-14.6421414633702	-13.4896958228539	-11.6103274823045	5.55280070034404	-8.86911537902985	-5.41338324272278	-8.77519170913155	18.539732307018	-0.310533953909119	-6.26506856730246	3.16899764296902	15.3407187837782	-5.0016393925041	-2.69196869533813	7.22751178296099	-7.81129228609388	-20.4614842954104	-9.45441497625383	2.04011350089482	0.0479111456363393	0.738408942501408	23.0884147470773	-12.0781392269233	14.4772504110614	-2.78084844905325	10.2054776600064	2.27134258477495	-1.01689742334913	16.5097261937568	-1.14397855715776	9.93216806593409	-13.3293115891228	2.87548692970306	-12.320003185725	-4.2425763269043	-7.42205000621691	11.3122633406065	-21.0043429473019	-2.50695821384225	-9.20066048365792	-17.0292303888979	-6.31540679730795	-11.5995146463361	1.22837050617593	-8.39619548299568	4.44962196387697	-4.58484114671232	4.12235561375583	3.71219586578444	5.21551010207547	17.0613809150342	-2.26475871949825	-1.66267854753749	-4.36247582883399	-19.6041574131743	18.4756203187748	11.1619061817674	4.91238415401038	7.27711946272421	5.01752362216111	-1.76016377204258	2.22166084475239	-4.94011894122821	15.0157389534846	-4.82171030082198	-7.03209375455722	24.4255888436297	-8.14405938501572	-15.9067012720104	-0.996215956244322	-5.7047335814294	2.62458394518797	-5.82447669053237	16.9343129190213	17.0750505615958	22.3680597266014	8.03267800828323	-1.85947628087203	5.99647745526519	-0.480502373911586	5.96344649939219	-10.9719005028156	-8.87878815528294	12.0751217063921	9.77859300078143	11.7018599854441	5.96109887061025	-5.54652664464951	-2.4339437411814	1.35895449878974	13.2182996020348	-19.0692648751091	-6.6143550830007	-7.42298879547325	-7.76923672564811	-4.26111696336676	10.3617277401692	-10.1888210628896	2.85562437741884	5.68697979069886	2.28094001909831	0.92912305035778	17.2393687646814	-11.3313816792481	-2.75402556518169	-8.97405075090308	2.80498794389138	-10.5121838802193	-8.25348649654665	-4.12255608533969	-1.61733942604863	-0.396774715686792	1.46870655892309	8.83959911530156	4.07744740486528	4.62439868973979	16.6388583182776	-4.24151224191991	2.81899879724872	-23.124784480701	-6.65989781329196	-9.89568650412728	-1.14961846350522	5.29873747469857	-5.92160914110676	21.0887214050995	-4.58215565490767	-36.2673541094086	4.01953123853301	12.3146832878465	24.1476760900652	-9.07532026205318
"g198"	0.611634717137443	-4.24382178804311	-11.7603945967692	1.3702557565113	-13.858532332792	6.85361768742081	15.4075645354459	-7.32331581657061	3.44685074073958	-6.71309061018693	12.8403363685527	-2.34893954486042	-15.8449494766077	15.4768115874827	17.4966897629929	-11.1593659506696	19.006629597265	0.507733360182701	1.42983779636749	-1.40091810116367	2.80603411043121	-5.21983243059508	-2.90226014959802	1.98899748351929	1.57690121207806	0.781921037430271	-5.48431386139836	-17.4982757174879	11.6576566865778	24.9861298041901	6.59876596571984	3.60510265452352	1.15127494973015	-17.6034512666971	-8.47167753546142	15.4177301643959	4.18787153325249	11.1241146907303	-0.720447349574037	23.2142578262451	-6.52240359492309	-5.44965793760181	-3.02766513846783	-2.07116899627141	15.8700325058757	12.4389984557645	-4.19345640551579	-1.35453650899016	0.280206260904753	2.89296033367373	1.63389414680577	-14.9336317488012	-1.55133636695756	16.0253498682121	3.68678594435898	-4.17276575080497	5.24709485139143	-20.4514592570308	-13.3668306349496	2.82193120754383	4.68660735624543	-9.18865916794763	-5.46248311364039	10.9233089896386	-0.269588135394563	-14.642550613406	14.3566199398366	-16.4879285149195	3.45532869999917	4.63823465463954	-7.43325368229627	-5.49032589834545	15.9879891091297	12.3673353884838	-8.74328330119919	-4.66240566340388	7.8029377524807	-10.5114280615646	4.85451637437736	17.4663195090071	-13.4263150032953	11.5576445056514	-5.84405844797053	14.7053122387323	-4.36090514471171	-0.847222632189639	5.0548030998759	12.9480325089524	6.9424671266619	-21.39860754934	-6.35401085820503	12.2808998353342	13.2608000298591	6.04131929605037	0.887367480922654	-0.432778664571471	9.06844617053017	-9.49234786207417	-10.9366898822702	23.2487256390368	1.57897868765503	-0.695169631998603	1.92076578678788	4.61547570667945	-11.9971780675082	3.62187768739504	19.6660850237157	4.3735487593852	11.6794837198874	-2.98543138970566	-8.87321582493424	0.103934026767779	4.96493795528754	-8.82717941679274	4.6672548239695	2.27114658485306	-8.62394025661757	1.42253466074166	0.61474000947096	5.62940162886267	2.70377125888957	6.63148305645911	7.64873429902355	3.27326637084164	-2.80301003764718	17.9632766182599	-23.1232585994967	4.02728695851869	-9.02733553826496	4.19817338290627	-24.2506395068883	-16.5219386402942
"g199"	-10.7712378060302	-8.2085513469068	-3.29140398286389	-19.2999064990891	17.050887858938	-10.3416916066676	-14.5085278976798	15.9418541178867	-8.68529493622297	-3.23198815211344	0.222946533724168	5.03490506974171	3.97387956319161	-8.88399378971638	-2.86512809277623	-10.7564676289224	8.04782298524489	-0.908706685754526	6.25776547429803	-6.11503601856239	0.4398959881249	-16.3722741008876	-3.69385902568474	-0.264669758879542	-7.41978269971025	4.61360049553934	1.96534762086948	-19.1281832093478	-6.80767887084044	-13.5993820836924	-4.71110881744536	-0.344832971622159	-8.04944663230488	4.68457278261501	-0.480771204484955	23.0086148557949	6.05867383853976	6.90647974927105	-4.88069142169618	-1.55442732722119	-9.69406829237483	4.1924569723609	4.55822441505663	0.999884926051096	-13.9129021789732	-7.5012774054961	19.7548890095083	14.2543359052973	-3.7325908594163	-8.89444383987879	10.4849324151026	-9.16220385228116	-6.74947529514738	3.55929527629351	3.75461486003472	12.1186883298641	8.70357775420083	9.48911484741462	-13.4066524230066	-10.4295211922177	-13.0881873269236	3.29779834874016	-1.37068685602602	5.02959875001824	9.06935121168022	1.80894454580304	-11.0282882696342	-2.83736006174399	-0.121980394903288	-5.49483711692037	3.00429671954509	-9.47287328017454	2.04859546425367	15.2892706947934	1.51501942071008	-10.4964111355101	-6.16299675085318	19.5086631558473	-9.82516884875135	4.66401056919176	-14.6812256588095	-7.02796678322051	-2.41100194388493	-4.21788102176014	4.731117228348	-13.1422352003696	-2.82944209780551	12.8180639119112	-5.10333247148963	10.4631652040102	-21.6050872637711	-7.15571592489785	-14.0465718432071	4.25253909433443	-0.820348515316294	-2.44397658961325	0.0470638262541437	13.1296639709061	7.84801908800683	4.39448294186844	-14.284022984218	3.59008253404243	5.62688507846726	16.3601017766995	5.87060043121438	10.5105860715219	21.5338586389294	12.2703067328057	11.9536636511477	-11.1641515434444	-5.77943855032053	4.86365059131184	-5.21127085327113	-1.50883034958753	4.88383474731317	21.2457938711737	-8.40451370716923	-4.49766665168854	6.76746459711381	8.21546777730959	7.04677238049077	-8.25925219409851	0.808820639216282	6.7108697406488	5.02575538734334	2.65172378491298	-5.77424799402634	-20.2811506650428	-5.02361293934109	-13.6086713142608	2.19308542267876	1.46151587530423
"g200"	-15.3736037454357	5.08532793183655	-6.81778339411082	5.10040139017649	14.91920334125	4.4059932414644	-1.00371435180636	-25.6817472479435	-11.79210563146	17.9994776339037	1.7150673033054	3.31891048978314	5.47110325100164	6.6331994734649	1.44351186706378	0.33008414592879	-1.90205525464776	-1.31236236089689	-4.6713543745413	8.77492737594247	-9.5147402185535	-0.895538711734629	15.2183279163879	-10.1438182111691	-3.81143013928422	6.79576320399215	8.54942483558351	-3.18748281302464	-3.3479344161891	-17.0472223319797	4.27050502956545	16.3838432599595	-3.45842041580213	-24.536424175272	-8.5406770353378	8.58321489756496	0.571779116712182	12.0312111664094	6.52776418085437	-7.824536876561	16.5173430615077	-6.59147183723236	-2.48176656676502	-8.21247624932763	3.82185660424781	-0.405919610398094	8.2209106868406	9.94381262085565	7.26498907681438	9.73330702122764	-2.03046461800848	13.5117862876812	5.38895405745893	2.89927306219062	2.42790758996202	-3.60189070357998	-2.28656706205382	-0.00963128759841174	1.47152972478548	6.85035055675464	-16.2709724087944	5.61627836853125	11.8729022921058	1.04792612775	2.68887721487702	-8.98514662898824	13.531521395759	-10.1815202674074	-9.33574778535392	-8.36123578800342	16.9505593214407	-13.3374777770035	-9.02885269133243	-10.7162385171284	-1.45732301545275	-2.78452025804691	-1.5291488770575	-14.6108516322607	5.61769503328845	7.18064475720181	-5.11281298096667	-18.4181615802649	-0.135721674436098	-1.1903087719702	-9.76898827830767	-7.50609181470306	-8.70885131777111	11.9424238252657	8.64266080429393	-11.8429259466435	-0.705559178782709	-11.5333768208989	6.36016891498292	-11.2499520231085	8.42967275929555	5.18001965217577	5.82484438151017	7.22468098338584	-4.44285606305816	5.68994494864315	1.92482423798321	9.94097542206674	-4.3014685316678	17.6678205635891	-15.0122145339052	-7.78034255431546	19.993053310241	9.81338338509894	11.5216900741103	14.3387612239772	1.45763977946945	-2.3467156552493	-6.31297576930421	2.78095518822615	10.2543311906057	13.2425683974791	-18.0045828673156	-25.5159325849189	0.0710472167713515	0.714581683334777	-1.4129873380258	15.6947591226742	-3.1471597097278	7.89653458017994	6.30156914513028	9.22840442576513	9.75100448933437	0.351316739123339	-11.222999491685	-12.9658640576588	9.81747493631819	-10.8860411254791
"g201"	-1.22022188101921	4.30791710602737	-19.8218535725271	-1.34450653579474	-6.82621153901813	-1.7035392388869	13.5013116253696	-3.50701448800045	7.93802287545532	5.09140293177317	-3.03071149516715	9.23612126025105	1.37552759962373	-2.65177313149826	-2.19968949011328	2.76040761657092	11.4993332976798	5.54045659121598	0.385432361037406	-18.704412157988	-11.4383225350873	-19.4079601452733	13.2114482769658	-1.80586730070732	21.41752883487	12.1450814311509	-3.91515172522603	-7.19642934738216	1.3886967497064	8.65460310108018	5.40244976486858	4.61336252864525	9.44010449690186	13.9337409867077	0.216073958976764	-6.24002221444419	-6.01168349205178	11.221981990597	11.9692445599722	1.73080362296247	14.6719065451243	8.22910408973784	-2.31765565725986	3.39925133705034	5.74095996206473	-4.37248602907334	5.59047740586796	10.0817865633563	-2.46145242875654	5.80855051864557	-10.6988082667604	-11.308171667968	-11.7014495758186	-4.71261373689437	-10.3695337766703	-4.51261264651476	-7.82951357889736	3.27721130269124	6.44369279970858	-2.77659092957276	4.56897011201418	-20.177200789828	-5.92312554988938	-12.1607079927639	2.05176517064785	-4.17035084535257	-4.62068914010851	0.626036741698149	-8.62558716931781	11.0238035931882	-0.535868685243092	0.58633998047004	-14.609042551147	0.653643314547395	-0.937814619891202	10.9316825920977	-7.43900539911709	4.09417727163264	4.83200041030313	2.21982042407647	-28.059098950466	5.91783371917887	-8.10955167856743	-5.19612489937179	-8.04670528239571	-11.3222354243806	-4.96029863679664	9.89393462951945	3.66572422489614	8.45286056882639	3.80591212644954	-2.85250947144229	-18.3398580152955	17.1243282598491	14.6988225664858	16.6023358192311	6.48509836209987	6.76497113329508	4.18544647588445	-1.22418356970318	-7.79428644526354	-16.9767616779531	3.0524007163788	4.07757819755388	-19.1131996440242	1.49648120615928	-12.4640774531028	9.71246826596513	2.44806873940448	0.8770097007634	7.01024941313183	7.23140909329129	-14.440102878679	10.0490038900683	-23.3172624010976	4.4857879804082	-5.98631139289367	-12.5270784100979	5.94993898340648	-6.48871509561607	5.11109132704769	18.2024720467571	3.55723259992338	9.997912276745	-6.08037649841505	-9.42896249698158	4.95884517689488	-4.04310025288423	13.0333213942716	4.10799228273441	1.10539670448257	-4.36841325881993
