"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"ctrl 55"	"ctrl 56"	"ctrl 57"	"ctrl 58"	"ctrl 59"	"ctrl 60"	"ctrl 61"	"ctrl 62"	"ctrl 63"	"ctrl 64"	"ctrl 65"	"ctrl 66"	"ctrl 67"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"	"case 55"	"case 56"	"case 57"	"case 58"	"case 59"	"case 60"	"case 61"	"case 62"	"case 63"	"case 64"	"case 65"	"case 66"	"case 67"
"g163"	-4.96508418083817	-3.93191823819827	2.20035372097347	8.46815606484515	5.84450804885009	10.27234379416	19.0608855628228	-23.3988869284045	-4.66144841213615	0.64134060353819	-20.54103629026	-4.51895716304017	6.33185609680118	11.0328802043139	-5.11452664870206	-12.4116243840075	-1.36923442373391	2.73926332802329	-8.58619433183011	16.9150362894792	-7.85900853799592	-2.69033764938155	-13.3957641098641	18.9085084616825	-2.54025479861328	2.50622466907252	4.40762776024361	-1.03886243365723	-12.6574826420588	-15.0714017821846	14.5528092706698	-12.722000483919	9.82386536149555	-18.9118705221505	-13.47433938902	-1.88080560312719	5.50222307547356	-3.75917839207537	9.48007666757659	7.75945082037738	-14.9353174184414	13.2167134320039	16.0716914858109	-5.49926102433632	1.85953691627537	5.80777093307031	2.55708735386083	11.8519801059116	7.12347755848333	-4.43720586481623	-2.77377661535625	-1.25569275509628	-8.49141950524098	0.662583757834492	17.9689965700959	-10.2646474075296	-15.6154448307674	3.15369060317124	4.91853167260128	-2.67573012201007	3.14991935221199	-0.303055583566772	-0.0452058952973729	-4.12946730617314	14.96837650802	10.8586009013215	-22.8015958587327	-4.68948801108744	14.451232880965	4.22020130018726	-1.6650327275116	-7.81222340003983	-28.4469901769988	-8.09881787105572	-22.0990822386145	7.79170646142927	13.7570489579858	-7.6265908430147	-15.0013144912676	-10.5117082248216	-8.02904917933355	1.49610510204471	-1.13734864828594	4.93779098387516	-5.28410554901631	16.0429785886551	1.70474972327764	5.06651691114972	-8.42884479878166	-4.21468083242	5.40823711332933	-8.74096279566373	4.54123774825797	-26.5045647776113	9.19960630701036	5.27005262471338	-4.33586473065103	-2.16689331737327	-16.3488880814462	-16.1131674572456	-3.94596661959445	-3.43041756094755	-8.32706559905716	-0.828402731058534	17.6420015695741	-15.579960881049	1.27429455083256	-4.40895769478341	-14.2484710101868	-11.9604868444098	-0.173779538229837	-4.48318433180424	2.74958197296602	23.6857533504923	10.9678323308752	-4.79659179298258	11.4097628839106	-3.34781874349224	22.9293583301071	0.816407358933495	-0.230453111588465	3.75085219443375	2.75683094888746	3.21416775689267	12.2136817146065	-18.4968157986613	-11.6085606079863	1.46160069590663	-4.7021306248248	-7.41850062746296	3.95726201782433	7.5516914200214	-12.3334119962169	-6.14187498467357
"g164"	-0.786462790954123	6.04931932351039	3.84997856929582	-1.67404233613947	13.7387911160125	23.0080256918438	-3.10012243607611	5.85414954499655	-13.2628893970776	3.43827472643564	-8.50535998870168	-6.47460732687911	-1.84107926922767	-5.54375046986128	-14.095158468399	4.51315065358755	2.43803913092322	4.56413482671584	18.1225195746212	-5.17506492109436	9.1254621287956	17.4250172576027	5.85757454741172	0.443228734711386	16.0232113041481	-7.35563971946283	3.84820640307538	19.3841445048172	2.25444831303965	15.2463114493994	8.25068719884071	-1.1736210880141	-1.51682741904978	-13.6199778436703	8.43664607172235	6.29097809551041	2.86049918285967	-6.11771288605995	-12.7865767487527	26.4822420034508	-17.9422748243596	-13.4231587001837	1.87928295829264	-22.0087169277457	10.4426272614875	18.77559535703	-5.98199325357404	7.65954797889005	-2.08065632549605	12.7646006750646	15.516853914924	-8.21820161527186	-12.8157564476175	1.3427887884031	1.09770453440149	2.36573916554844	-6.28250404990973	2.21062721781517	7.93603017000339	-4.12005466424685	-2.67993823125954	-20.3518057591111	3.89784790589972	-7.78838981428178	2.28855339989717	7.00190115923377	2.32050755517072	-5.4394473332986	13.3357443509993	11.1343498800654	-12.9391097969594	-0.449311750647323	-17.1149682897299	2.41926567198382	3.30376748192402	-4.35811463851137	-24.1982578142057	-4.61437290857956	4.473761958014	-5.54755304698056	-9.56207675361112	16.1774476000879	2.06296948317479	-2.6547339029102	8.030284556253	-7.62385909010736	12.3763665498547	-6.67237826715331	8.12712828937036	-7.40780779557305	-19.1262979487423	-14.2759694165706	-5.10955855312536	-3.88873606930281	11.9903885163021	7.27452273824504	-9.34681005408173	3.43511778785933	-27.2051202484487	-6.12845092193014	3.60012757904556	-3.3036875162771	-0.927724139557414	-6.61568807875345	-2.97253172714398	18.9273293953222	-7.58903976780247	-4.31356269470438	6.81904645778892	-0.626043475477982	5.06683524472143	-0.89526257126929	3.43475326370974	13.4508275947424	-0.100253873350326	-2.61696766169411	20.5016042350236	11.7859470599241	-0.196482254604603	-9.53557556206746	2.0276781472468	19.4623909308443	-9.86917893218666	-7.78259534101816	3.58147412834131	-12.3599547848044	9.68715985893344	-6.36199606517588	6.18870330455354	21.9096351413854	9.98103419562475	-2.28802561711718	-4.71214785868156	0.627609656254258
"g165"	5.40541934605019	10.1219816736221	18.0509364883716	-7.44820413302707	5.29104444429694	-4.56606104671591	-15.8648667005999	-0.611989494616674	14.5456616716316	-8.54023567128405	-7.63955555944727	-5.49708441301198	9.94660661118233	-0.520970111432429	-13.1959964702324	8.3639966162636	-30.7991171580901	15.8675904630368	4.53580434411385	-0.22284614668965	-7.05734752750433	-2.96049053106795	-22.6274697780581	20.2433122835495	11.5478524124265	10.2935940983056	-2.28598387528175	3.89281667890751	-14.1925020916257	-5.13653733912631	16.6288181954065	15.5183741475997	-15.496713407282	18.8553432360207	-1.30480095759025	-11.6046925522611	-1.60724167560992	7.01745659435881	-20.479836199799	-13.2721228628931	4.88748094747548	10.4379285593993	3.06008580422921	-2.93796283921441	-7.36198810953926	15.6787508200125	5.8059470716526	4.40319308435766	-7.57277138018514	2.65380194382702	0.859158740466486	-2.92055811918727	-18.7211521954999	-5.63387023705817	-10.7219383524826	7.44194551119487	-13.6855467698523	12.2541586065133	2.14880920196001	9.40070314918327	0.952077625163087	8.9370515988225	-1.96959715736985	0.0942933964619913	2.66624706345407	-11.0479169642514	7.06393968223495	13.9976581324679	-1.12084887667362	-2.70463705393849	3.00970966363225	-11.1059791607071	-9.62082403107321	2.72529936787002	-5.54540182053338	-11.5964635614223	3.47400814700562	5.91945688635154	16.9268171001627	-13.6168843997411	-0.132763229920498	-9.38394687486853	9.27664637217191	11.3824022279522	-7.42750057206976	-18.9469340254288	1.07416561916142	1.43114860316181	-0.114694036671272	6.64649910882621	-7.30749852809736	-2.49252911192173	-2.48088834148266	-4.90391569258533	-5.80995439165696	6.24893274924491	13.3572308066218	-10.9068050714708	10.7123480335811	4.4261699353703	-4.96201181309929	3.01960818689977	-5.26643547725067	-22.1478935529066	8.51257665114302	-1.75598884408194	8.74154535957459	-2.65201837172235	7.07635279755999	3.54415538377801	-4.76817624479437	-2.60927288929392	-11.5186894785852	13.5373942434551	-0.017343929700053	-11.4892167917575	9.9455254292566	-5.4654325958931	17.4142005709098	7.61784258154312	2.72118234412793	-11.094539495691	-11.7092892721563	9.66655392580937	-1.35541705207257	-9.05556825174713	-7.62714505705634	-14.6368894339157	-1.38280451242298	1.71771660278698	-11.8180231497566	-11.5880254627676	16.6818263025668	3.78940733464623
"g166"	-8.86058421502194	-11.2813633781065	-0.104377416401241	5.74835410983559	2.62301071304631	3.75313742557869	-12.5087245634576	-0.694515786291893	4.50612343381168	15.6440526144836	6.38526127063125	-16.7383395517941	6.15898413939911	-3.827256643267	-8.1744962553058	7.10518763646766	1.27884879802947	-18.5048882201833	-14.3459634465018	-2.62027543484246	-6.30111985138894	5.44689526442522	-7.16099757447254	-14.6207056744181	-17.1304855808395	-12.0199985039907	-15.5873022791697	-7.80427934591358	-10.5902093170762	-0.570959710751908	9.92348721219832	3.90196292940827	-0.609895705744224	11.981699831567	10.582817192301	-8.63666531479705	-0.63345645304449	10.3527298849433	-3.75860432533191	-10.2331286313793	9.95406753279119	17.2601648817223	2.32297491300976	-9.07612977080682	-5.81006350988843	0.916071527701158	18.9745814953235	14.1272580406786	-0.550232415626192	-19.3521163997276	-14.9829388644257	22.9450383306153	-10.0380084267766	0.143268924943564	15.2885961119446	5.85466668831007	4.92776808569781	2.84327658625003	-0.817687581103284	-3.87623732316594	9.7767509066158	-0.556349887377272	-4.28816703427343	-0.765788974291263	-10.011325795637	-15.6362043375731	-0.064638779578732	-1.41236440844148	-7.05674367208615	-11.8301049748608	14.6907403289398	-7.17733715150569	0.563895489872215	-1.60562284386103	-0.790456792497527	-10.1314655860191	20.5280421312222	3.3035740471668	-6.5394283604156	4.17993409945197	1.62002401744943	3.60722337840234	-11.7558477195495	-7.62612687980114	5.7344002219162	-6.75603333105805	-8.85803285233065	18.5853012030421	-3.21724562512407	-23.0592226567813	19.5751691974336	-15.4062344415575	-4.54934893276522	12.1205666917648	4.08566567612831	10.0153382775524	10.3629737603019	-5.00672181486644	19.0211469823129	9.45759514450779	4.8461013197281	10.2932150260757	4.6447688984473	-5.92140965727197	5.2481386050736	21.3782877513221	-4.75733820021404	0.0606557505779366	-11.6581426788557	-20.4499919088686	9.68568118680467	0.174803821429767	-9.94912348996394	8.96231298473246	13.1922240735406	-4.33441006488776	5.82589599791763	16.8714261254276	-14.0711031336935	-9.32967139434021	12.765475689056	-1.30844093089921	-10.4848293094531	-3.39303362891469	-0.88888588482154	-9.44935285910379	2.81670295094743	0.614889655360251	-3.34097170790313	5.00191711054176	-9.73536283700126	12.5167089317013	4.71481620371618	12.6546450117627
"g167"	-5.74685889442623	-0.60273773736945	-16.1753891580694	9.83716765006256	3.14032026674286	6.94062121362639	-4.06522887819899	-3.80754357518487	8.3639795389702	9.2038827592479	11.4147817181777	-11.7210808022686	-9.27894971071172	-13.7970436263003	3.39547578597844	-6.09057557055341	7.29805651965814	14.1902308562366	-14.0631139409973	9.13499451817663	-9.68964280029967	6.23795253636258	4.86317888677037	-3.90999554799981	-15.436433272133	-2.78561463054982	-13.3915091370898	-19.1303816198038	-8.50325682292761	3.08419754405489	2.49605596861154	2.29882854015632	2.5440113250607	-17.654508964583	12.8549519504123	-2.83590529664615	-0.698772747822298	2.48844407879957	-2.23069919335701	22.8409801126858	0.250233279245634	-14.5760369354541	-11.2734120416732	-0.581665996030912	3.71392502600174	6.11419919068559	4.21018901612074	-3.50889350615935	-7.25028710898357	-7.19670518773517	3.21077993404633	-0.5935138734117	-16.6940856066627	7.98886807033659	7.34154818485152	1.81931309109373	19.0790627038896	-4.46045470630609	5.23276272082656	-11.4574138148683	6.28769862016193	-5.97308852790628	-2.96720337347816	11.8640441637192	5.52523253795852	5.9087608865191	-1.07235418575739	6.63607469584614	-7.93898592955528	18.1181356145137	-3.77828605937698	6.16129335965291	-19.1371226015435	3.39204089988053	5.80779561034158	-13.9002548560595	-9.24083278479057	8.91041826648144	5.93784745375067	0.352695599282812	16.6683583595005	3.4379289660301	13.9701426407944	-2.43909147931601	-1.04842151718393	1.94878054776817	9.22629469082127	-5.48835701755191	-6.48137887129201	4.09873899734837	-1.12377701483612	-4.46492921990334	-0.77590985998359	9.81219482267252	22.6975121226683	14.6163740528776	3.03370146499451	-7.32096702031212	-15.5943845838149	-20.3699801276769	11.0479990061729	-1.77664849205578	5.40738149397144	-7.13681829322027	3.56356248762561	-0.406930011947465	1.16600345432287	-3.73031078296126	24.4336019394421	-9.44609262701524	4.04348139897115	3.00570096210562	14.1967273419282	-18.0299813481426	-4.04333236988969	1.9221076065792	19.511700004916	4.29384900219227	-4.69461326273904	25.5971680138374	-7.08039587436626	2.72431881474912	-9.3851837756245	-0.212539740937351	3.82898182305008	17.0029079540001	1.74825521872112	4.37752574667053	0.875539829545904	-7.66248403356733	6.44258448250959	4.06613313125924	8.40164931950851	-10.8703612568113
"g168"	16.9607315485982	-5.83615742707172	-5.5293383488035	-2.01857019216924	-25.6423143904028	-0.0969433275401916	5.00748684851903	6.91273570657657	-16.6762432603685	5.59575372877763	5.25552825473209	2.76251321423149	-3.95901709501417	9.83037545675453	-15.1147687159881	-2.26075839185242	4.20230659541567	-2.26365886324955	16.2175711171381	4.46669216980926	-3.2308318416133	1.42985551401132	-0.43878533218366	13.7511192863968	6.92976116652544	4.25098078415779	-9.74304610280684	-5.12965940798015	-0.0572404901950634	-9.84123371505219	-24.8289457266394	3.67745794773497	1.4451595240175	7.24109723569606	8.99556238817644	10.8621358530035	6.82335094078885	12.2376117390537	11.3164951750547	1.38187198095534	-10.2730003904429	-14.0494215725517	4.68031645567248	-5.34575539441828	11.3811901614692	3.63079328977126	-9.22108818222628	1.64175587969547	2.14729452067872	0.0206207866899301	5.30484907244745	-11.4862803867894	4.22830330088057	-9.20930124708901	9.62816558085975	3.15876979606798	0.332168633758773	4.60576188315017	-0.144101517126343	9.84187929064709	3.08558693417962	12.3881529586862	-4.53867220524168	6.42214371799294	-3.72764815989931	-6.55778327202569	13.6195048793846	15.5093467532179	7.7842040193157	18.4226973474183	-1.51897995933065	8.36816572454433	-8.43456381270195	18.5812247458263	-5.29082572514228	-3.30346723123946	-5.61379757288392	6.3088657136259	-4.45852754235963	1.5394445700442	-0.767052831282457	20.2655104822011	-3.10371069088865	3.02054843963956	-12.7436883908858	10.2616438077893	-5.49906023229053	6.47145577597217	2.88508316079444	20.3682040506716	-5.58955464682476	0.907184188521142	1.89798439950341	-10.3476245904165	-3.53737898368924	5.29139656496718	-24.518519131741	-23.4898550988107	-5.32919894694415	-3.69395035117243	-11.2054355334836	-8.10430862600294	2.96998077220365	17.4252010290769	9.09709041734578	3.46211685769065	-10.9051237913317	16.3278177903616	-0.940844020024597	23.1915832167986	-9.64812770873373	0.465326290295052	-5.20047171299782	8.35040347081313	8.63433010377394	11.9762763517114	3.62085763303598	1.4740101752349	-2.19811771239776	-5.98074301031343	20.53834536001	-3.4368004599426	-11.9659398044478	12.3338252134372	13.9194418874495	9.29129601961637	9.18904096109175	-15.6463467190118	-5.41700299015846	8.05819671750975	-11.4705950261776	-5.27562421835299	1.75940234756608	-3.16608483758999
"g169"	-19.1974995940284	-10.523724044328	-14.4209367658137	-5.64408230881899	7.4526029274829	8.01086009700632	-7.56192545405617	-10.5832583258056	-12.6059296889646	-3.93811174895259	-2.64409159772827	22.525535778246	-7.37284433858452	-3.84734006159178	-7.41101966434726	8.20420890893994	-3.94299515371057	-1.08063311933556	-0.696255650132215	7.20166194510022	-13.7220590502002	-3.0575301841228	18.8596663281813	26.0892494903444	-8.06864898991952	-6.80884827368804	-6.25011885673379	15.9530078635693	-2.27413795977896	-1.53158258810991	-9.04067827992662	-0.633082824327957	0.0370111948636606	8.00703317074477	-1.02171915852014	-12.6126929966147	3.63964715328461	2.80246433886511	-7.94797705056995	-22.9391522406045	9.07555770187189	16.2685376919788	-1.49066572776739	-0.88418562729742	0.212278454682596	-9.1489262012449	-10.8475936913878	-4.60879481216229	22.9862855907135	-4.95966928484536	12.8761676165751	1.90004401780855	-22.4205145715026	7.85490851078554	4.45851476184048	6.3316949652325	15.2531404839943	-3.41867011517343	-1.55998569411799	5.79217633072859	1.55193630804281	22.7064843999393	7.22578174323177	0.316467446967719	-16.4868827431289	4.43475820238454	-0.943624098685601	4.56400372937913	-12.9238460722525	13.2207334695372	-7.95552193285359	-12.1088346065405	-3.71655963918897	16.9224574924922	-15.7819147950824	0.516909944310889	-20.6865070019043	8.09661908802315	7.31674338076928	-0.793469386175625	-5.5384152137776	-1.53274458399199	11.6997539020647	-1.85108931335687	18.010667528261	7.20237103086235	2.8241354954001	-6.47658113092258	14.0262572637475	-11.3234376990774	-13.7405232920632	-4.3898555747691	12.9345454199424	-0.253968324449221	-16.4970512427035	5.80556812067874	6.20972531167589	-3.29758237132109	-0.561992459124197	3.39208660050026	9.53631767029957	17.2676744598812	-0.918893693732381	16.9395688296913	4.96608672234526	9.21247087547323	4.38676903892839	12.5818918487163	-8.70828241615698	-10.1547518879256	0.342919910356011	10.3869975324319	-17.5112098866369	6.25510070825413	-2.27384967676931	18.3019219535661	8.40342238194839	-5.30674001409677	4.68329435604398	8.92064394546603	8.72531963201566	-6.79674635715948	9.59372235940491	11.3533218767009	-9.13650060082537	-8.7792064058254	17.1470475542607	5.6578940313787	7.98113410629565	-0.36736086152146	-10.2479010570992	3.63594639253228	-10.6699129555248	21.1085466617565
"g170"	-6.97366117311971	13.9476359106364	5.12205447874004	4.25104316460086	1.57949820251487	-15.5756319723489	18.1600079228093	7.02274635454881	5.14652296127993	-11.5887082381197	6.76882478572048	-8.02405109095851	-11.8041537629959	6.62790618704227	-4.72465516744433	22.7004325495727	13.3079259793218	10.9932240256069	-6.15994882465895	4.56347831964337	-9.33286430814862	-5.03143676477195	11.8267116655589	0.502060235209082	1.37167292658974	-12.5509969328136	13.9349395186134	-8.87807526863795	-1.92506821631143	-10.9987759107048	1.86974988144522	1.15294362384158	-6.72282075433639	0.845604597631231	4.42482153198479	-10.9981752311061	-9.09839358257353	-3.38094636615947	14.9124580627634	0.432235922852468	6.8500493694403	16.7011957543436	-8.78480137027142	27.9059857540549	-6.62117015900755	0.387750401899873	-10.8819262908216	27.1254365137525	5.05194190101752	1.70129407169184	9.56223451751732	9.40981325083822	10.2587818445798	13.0797850554568	-10.4080892426314	12.5166179099028	-11.1467382387782	-0.31976914011942	-4.64965004263669	14.8993096079281	4.92844092218654	-4.038517976319	4.65698303790247	2.74482373477402	12.2897462407477	3.44233355528421	1.57814831613618	-8.11754607311107	11.687711159536	9.02235887540523	-6.93873724546783	-10.6400162005217	-4.59500573670194	6.56527573814062	3.00728040253955	-10.927304259918	7.00687804747222	-9.05612402358272	-1.80654621591935	4.95701392894954	15.7295772603729	4.65820138415233	3.94003562138025	15.9471012969444	7.86960706476247	-8.63486802280985	-9.50940946116473	-2.76968387433056	4.61561652000048	3.4808809205274	6.76640945805371	14.1496748794695	8.35303160728889	-17.5527708850081	-20.9297548887669	-18.6312244560024	-1.7201116510887	8.44911345184783	-5.70359749982281	30.0336966855364	8.56817989227077	7.996175064613	2.11586338979206	24.5953614157029	-4.76653389337117	2.6948475334817	-9.56700410906987	0.578795872347938	-1.12525509711775	-2.4373226266342	-5.58869825332513	2.93238425094605	-1.33884959277287	-3.27310062311029	8.5323524857504	-10.9917811401732	-8.2326930257083	11.4694557536279	1.59946586063798	-2.87825551731702	26.8279551751417	3.36086848387889	-6.88443254942689	17.8385109335727	-0.859258302685479	-11.6995869924767	13.0468990033442	-4.04468179508171	-3.31955211669716	0.827489855658191	-17.9062124636123	4.885628420661	-9.73895367585963	-3.71091299672443
"g171"	-18.68012549224	1.6391178622136	5.91422215154681	0.790833931271055	2.06869930328689	-17.7492615087436	-6.86284821161028	11.4793081095457	-3.34429640990669	-13.7210558212815	-5.82172152279557	-9.8363482839261	-9.27643678311428	-1.35995632874805	6.0203964443112	-4.06252400583109	-2.33835548188767	-2.05857615836741	-3.17358618550182	-5.90368089867817	-12.3608380089316	5.4114350636314	20.4498679608825	-0.53715329639567	-17.5470829490335	9.06166131349884	-6.67354642530784	-6.39975803493431	3.52099125286328	-2.65061576073588	-11.0983817996849	3.00318681073349	-13.8786769481876	1.1555673082158	0.596542801702502	-16.9617600163472	-3.95014378764073	-3.84202133860509	-11.1456411957135	1.76807129828711	-7.92333835604503	-5.50828380531534	5.81782721239965	1.60959270258142	-1.12490521635816	-2.95673222620905	6.01333842255848	3.33188538895861	0.222712846809641	12.8013958306462	-9.56712587025356	-0.147858479776815	11.2072262451393	12.8578067336293	-23.3372383530778	3.91466362054601	-1.52906682246857	17.2195667169877	6.95568354183787	0.683396434631729	17.007437842855	-17.6928820847093	-4.90082313983891	-8.36513712640527	-7.20683142025375	2.42217327370147	4.6889238164574	9.05931873803994	-8.08682768923383	-4.0057459606403	5.7316966989695	15.6034645194551	-0.872808213037858	-13.4543889218502	-1.55718055212722	-4.48081568109244	-4.18617277005215	-13.5203251693661	3.63869091452696	8.84069381467059	-15.3675290860924	-3.44968822775939	0.188752731771086	3.37001909808273	-19.3788905095944	0.397259851201853	0.259907092527832	-18.5968435383222	4.47837993669866	2.59034894988607	-14.0876080045299	-3.33543888715846	17.5172028487721	13.9506552538076	-11.5328307640357	5.45938224837194	7.84387720112287	9.01257466610276	5.27213933371431	3.26501991964267	4.75653588979542	-2.69395284152109	8.93591734906038	-10.3776957913314	-13.5987498596995	-18.8582734873105	10.4614406666046	4.24717869310069	-5.33550792314251	9.57376518426256	-0.175891992981726	-6.78998186299454	1.85912291380373	-1.66264525002343	13.0991889366947	-0.554073088629413	13.6795959718403	9.53589435467438	-2.42411312296915	-10.3829584292619	-6.2270549648622	6.43750961314174	18.8075912836579	7.18324064605858	-15.2201354902077	12.436608167554	6.28322944465348	5.92592662758823	8.13409079116181	-1.32172241062674	-3.19446416335895	6.34899597647845	0.881356904333095	-4.19563795420424
"g172"	-19.0343782084801	-2.95071581092997	6.00158682638785	-22.6193652718653	-6.94725383140416	2.19531551795425	-5.70216061495693	-8.36867893784226	-15.4706434171864	5.00151266362305	-6.00414199091928	3.09750304415685	-7.48118670630398	-9.67564883764764	10.0949810625775	-9.85553526127309	-7.44208218601245	5.70568398698093	-3.86444045275949	1.90631718760358	-2.3641662340275	-14.1806038143911	-26.5200042771181	12.2418673828753	-10.614211516888	11.2344980646831	-16.8993809137746	-5.20117855763187	22.17251849781	6.21822713630182	1.52190905133174	-0.311378008082744	-5.45395376818751	-6.03036525193559	-1.81372112393789	-7.66214986755121	20.3391993343296	19.5964410141077	15.5898221354121	-13.7995845254696	20.951448561888	-19.9364217327701	6.18139044527529	-4.02678361747764	16.7188565667262	1.12119248379698	-9.33675966175771	-12.33672556933	-1.12059659588744	-12.292489095763	15.1988569059807	-9.95835663373504	-1.63427771559139	0.00344589705846919	-1.10322597570872	-2.30864530531837	-15.3793147247619	-3.44534551325416	-18.3843051709421	13.5358001702167	8.15291203892993	-7.95504232856889	-19.68911260799	-1.95181407364275	-9.73444956825287	-1.18902979424918	-9.31781979265006	-8.74120458706814	9.59211797679324	-11.7220593358709	9.57892236370374	0.752227015764393	0.813351690495308	-23.0310454848442	-1.99922539475612	-29.1473675640463	14.8032346009458	-0.837844069207918	6.0839456437593	-13.0480081412665	7.93959190753248	-0.757495910418778	-15.2633831760147	-14.0892912689059	5.09362958932211	-12.5554396562503	-5.31994079208089	17.5267848524772	1.74378654959825	-2.3667297962591	-6.74553789988658	1.27920461108805	-1.01861186205096	23.1743994511649	-0.93803532328351	9.71093336860653	8.91202489216095	7.53845641040024	-12.7212946945982	-1.65347094776144	12.7691400946707	-0.687836622585599	15.8674132490044	2.91103511164667	-2.75249317523456	-19.6209868165043	15.0408939444948	-13.5128380889846	1.6593712517396	2.2410838043418	-16.4516664814254	3.11295398617224	-2.77478358680839	-10.0281038397348	21.6976911365608	-2.93032211533333	4.39292705746628	5.80993812112384	-2.02712121319221	7.01687126161547	6.24880736734515	-1.54684963743227	9.93211486413343	-1.6739659695438	-7.55650904263193	9.87371107254319	-8.74692847498032	15.3964979198169	5.98158744801853	-5.03091748640389	6.92596151236381	4.00270794392257	-10.6727037423475	-20.0979974406728
"g173"	-19.0289427869484	23.7899610110053	-11.9045155108569	4.28954297944533	-11.7745167147733	-15.2396341188802	-13.9334754320169	-3.70605477762256	6.60075605600614	-8.18443929374443	7.00726225479392	-8.80004112743409	-13.6057708073661	-9.10312377036525	13.5596009895048	17.897067998025	2.43356159476242	2.34408949583203	-11.2556468356528	4.96057237935269	-0.0551268269403201	10.6198533010555	1.67933828385809	11.5077082929456	11.6812222650697	18.8269181525338	2.62254852635575	-13.9904428466466	-18.6447524305625	9.36376683835224	-7.56854942239681	3.54207563672464	-1.66596086932084	20.8757436492294	-6.35734097320628	1.69096947514191	7.15695632048395	-5.98082520157614	-12.2045324453278	8.33653816731874	9.24189231639606	4.05977125808604	4.95967241431203	5.6517579193406	-16.4494530688728	-2.46264492947369	13.5098682903705	-0.202434995399021	15.4189755502258	0.677358345029054	3.44021349404826	-3.66526103792244	-16.1752725666416	6.86288430862053	6.5959649426042	-13.3820688604552	-8.40082551506458	14.3230938654573	2.01233218922629	-2.79629258833209	-9.6142910806368	-1.71741371660168	-11.8479751981359	-16.6107470383448	-10.2547298992582	16.7949937295486	-0.542547058009085	-13.0389892114374	-5.15750284609418	0.537668379890607	17.2508179380794	2.95454042578461	-19.709827039967	1.83433712907387	14.4921277295903	2.38365452998377	-6.16636897110571	11.6812805304338	-0.487341112697504	-7.32997678388531	-16.780894428836	3.2435813168858	-1.88536225020057	3.95370466945945	3.4424257064729	-5.9979030674146	-1.64165481090752	16.7429390881204	1.10742903147754	-12.4266163834971	14.5377757331805	1.48482818347244	3.24713030747423	11.8706987618763	-7.17948915786807	1.78696408055811	5.45142991516993	-4.78472858415538	1.70942409968922	6.44015162525535	-6.04457899922783	9.19031251322144	-3.07230606837123	-1.16435398158871	16.5673081727655	5.98799341178847	8.13051675721609	-8.20963405482151	-10.7082731720675	-13.4244200358079	1.84779085647691	0.10516137097865	-9.49063196205952	22.5168474036184	-3.15422940578566	-1.47367540301617	1.36996791014481	-5.27561768322318	-3.86747063100496	5.0580617811855	-13.8415216747974	-1.88778383715519	2.66924142625635	20.3749830511964	-0.818662663048838	-1.26554237394837	6.68943430528915	-15.4312527344116	-13.3608017501306	14.5452763237381	-2.18720470656605	-16.4431946767101	-2.14722811147401	-16.7214913126381
