"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"
"g11"	10.0119302628158	4.2890103727429	-8.39043516332446	13.9891266901447	-0.542754503495518	23.0911115467891	-5.13901002628542	-10.973371661068	2.55827626623505	8.40295803500141	-3.77664923909492	11.7599616986465	2.89220657397769	-11.8117989501847	-0.731745235671447	-2.9068728026382	-4.75264605338447	0.415319957113818	-5.9112859485249	-1.91998252192798	-0.308317372636988	6.62544804093005	-18.4069921687883	0.704265525908764	-1.33107156777499	-14.9505530552679	-7.16470531319794	-14.9771279342209	-3.16410491291029	-16.7356945717914	17.7979288919291	-5.25519513186883	14.2923581880884	2.1563876241075	0.112012180177488	5.97051680386826	5.19090820498155	17.5860496795336	-3.814070151523	-18.7541599230631	0.0558841608091889	3.66304114400096	-11.3978534255773	1.85699295086542
"g12"	8.53523960222619	-6.57182815932499	-6.66426000289695	3.85496600762543	5.57915748922027	4.75605089858336	-1.75040510550077	-10.8800514135144	1.413847548115	12.0014250902546	9.32574893619788	1.23760704399926	-3.81119049649381	5.38600315672396	-5.546840818407	-8.21406424315512	-15.3039194861291	0.135515870590702	16.019318938761	-9.53076791240211	8.46531899013876	0.232546035658655	23.3742874646294	-7.08558192875142	-7.16985060807383	8.69708449856616	17.1680690392282	-8.64665628395642	-6.32701254562857	-2.89399419701194	1.22858332620874	-8.85464053836002	1.9129738283549	15.7234237167126	-0.57812617416779	11.3733804655107	-12.2291554390739	6.54048209961883	-18.5396276146808	-2.44197380483454	-10.7094240263922	-8.96450997004221	8.41818675192673	14.5029712869743
"g13"	-3.78122317158007	3.18641010291902	4.52741891273687	-4.77523789214955	-4.56194434685806	2.36716862948836	-13.7957107447992	1.50234068849209	-3.87763627507593	0.189294391663144	15.1898090687201	-16.6770917313156	-6.44656677721193	-5.89121522803519	3.86441006139031	-4.21171903066741	-0.765664062274435	-26.1951384345958	-3.90515457424082	-10.0429721961213	-4.1929295017772	3.12486600526731	-6.42393052582135	14.8759614368896	7.25650293111182	4.53236340037022	-9.38623243249023	-6.18529413088908	0.23262527171602	-7.69034683576661	-0.537344857105491	-7.89192203340748	-1.30632591447791	0.927154403082826	1.93900160972081	-16.77580233767	-0.331826301504068	-9.79092552796488	1.62162303072923	2.32176062972563	-0.181916516941132	-3.02393800050357	8.51771232257719	-3.3650221036527
"g14"	7.80462886860247	1.69901028480228	4.07575276935534	2.83181144148147	-4.1440016500513	8.10995644772353	-0.687824315846743	-16.1723838908977	-15.5289605636233	-13.7546953823075	9.30233945932869	6.36601200867786	-4.8314323107722	-8.7056954744361	-7.83912133281696	4.89255533366264	5.65670043600971	5.61856382327668	24.2185556131057	-1.58232747232133	18.9852219851664	-5.78615757035246	-6.87109726200881	8.80742799374971	3.49010025578697	1.62885446154598	14.4322911367819	-1.00069530941674	9.45508515854743	-10.553141963851	13.5382970658506	9.32348201342398	-2.96284449846897	-8.14247692718444	12.5983050288387	-2.06360796386926	2.40665149521158	-0.0357340184989425	-15.8848561639336	4.3068035918187	2.92713438002847	11.3954909327912	3.19736850936456	9.60350740330995
"g15"	1.20210958403498	-3.03284762151021	3.11102420443195	-3.51477503158887	-1.97492204945368	26.638577211196	6.29602516074807	9.78078014552025	2.30235843271556	12.1018017356824	-6.53061478703146	-11.8944884366246	-2.03766596140893	14.6005824024473	5.20823637624573	8.60471581666096	-4.25788721065234	-6.68589243503598	0.576111874374281	11.1006283929311	4.29605511346283	-2.94550370382227	-4.23572386290504	-14.7708626639577	-5.47466260426129	8.98900727076644	-13.1605174294308	-1.54515390523779	7.99070763309068	10.6552389104789	-12.9043989243281	-14.305305646067	5.66562924558287	17.3401467734053	1.50287342020186	-1.25589442099049	-1.17764251963104	-17.5366111807411	1.36379380257616	2.02123516651056	1.30467700336578	1.77975775845595	3.77911403792303	-4.54070071147614
"g16"	6.7791746951667	-16.0346417360044	1.43509254055542	-20.4958405917143	-9.72435152419144	8.02287984968312	13.8128321538125	-4.69328047134122	-10.706774776826	10.6982312775784	3.52277623808301	-3.50158723970659	3.30425878738226	-6.6350071483835	2.3954428166884	-4.14006868995685	-11.906212040108	0.950237639267013	-9.42975572351649	-22.7368942158185	8.13490792043295	-17.4453025091993	-5.76671381374966	-5.38297456272499	-12.5297188473178	1.58677735337686	3.0010512444368	-5.60672349538953	-8.93526908702538	-1.59587221627771	8.04556725259739	-3.86305150352564	-12.4245977919579	-9.54683166178384	-0.341922072120102	-9.2630340008125	6.02122246335959	-5.18202185715992	-0.659713722977917	-16.6402596587179	-1.81707657472545	6.39910619402817	7.10387239369146	-12.9675815664076
"g17"	10.7280196634558	-9.06911784342868	-9.66884623171277	13.3675807291287	-3.57114098338965	-11.6388461658185	-16.4917004319371	11.6841915902754	-9.85173453661614	-1.98384127632969	-0.71629252438455	8.81555315384014	4.89988160236195	-1.99362782383595	-2.61125418555827	-0.62531022539437	0.162603589816225	-1.73851517796669	-13.2518341889836	-8.95711040815279	-1.94468542108915	-6.97075630228415	20.656355656303	-0.511598094471384	-9.70552821475733	6.2826963316726	3.02285551622955	-3.73406643671269	1.31031541587875	16.1038655467192	20.4306787530019	-8.32347534496709	4.25150572360637	2.54543314033776	6.50571930179238	-14.992921678991	12.7396037511161	2.23568911695928	6.9203594838375	-3.69793778730517	11.2600879459812	1.97402815762137	5.48217319864782	19.2728835912429
"g18"	-0.367666887828687	-10.8794607681477	4.05311974506163	10.6861890248305	-1.83681849993193	-15.6707312417699	7.4959156331858	-6.9085387373245	8.40182989487841	3.72691529676599	13.7831349491015	-0.550966174406579	16.1816376071858	-4.12408036942804	-8.75175289828088	0.582898790770572	9.48453910601225	16.1395287584216	-1.89983028135192	-6.1483271315151	3.4122707277248	2.1807438799239	-19.5749185848348	-5.79533021553368	5.73916554849128	19.0132882970269	-6.61221116823086	6.03177060097536	3.27981774905437	-17.5471041312237	-17.6350598323284	-2.54713739880677	10.2331397265587	-1.58338391508007	13.0231920070924	-1.78196439296519	-0.217660175584501	11.1472871510339	-5.76352659279932	14.8431265393927	-2.100100153796	-11.1474419706553	-14.3435672529798	8.66121218081131
"g19"	-5.76611286634412	15.2496673163968	1.38472434723536	9.3867404064092	-1.38360003256504	0.87981291509809	-10.0436144103114	-0.496442867297941	3.71697636649056	2.91896562609741	4.51997542867833	-11.8851816601336	-2.38292204080288	-1.74795377283731	-0.665468684016735	2.68802384830599	-8.34787040024575	-13.9787807349144	0.505732794958825	1.09225764977834	-14.3100287557301	6.93714327401763	-0.918283524311757	4.09068790627288	4.82731380566146	13.3047987296295	6.91257646913156	-15.8462143455963	-11.3983671580873	3.00218466411222	2.41622429080002	27.1090636699816	-9.48716546026783	7.50834459622901	-5.1157426777639	-2.71876438816097	-9.13412742372409	3.48990769615244	-15.2206129457286	-0.551059409361355	-10.472709595753	-1.30080111754715	-1.51888393044309	-0.70577678901243
"g20"	-11.3207080192349	7.66000595493425	6.76451717999044	-19.9832975262065	-4.83031879496168	9.79223544426727	-5.46149902410737	-17.163798690466	-15.4529445577656	-16.4872583198494	-1.92942298307612	8.99407821711448	11.835918887598	-10.8612182815358	16.8854930879445	-9.19063628489198	19.0942208764418	-14.3335028112427	5.18491230167377	12.7652568263392	4.71265493905766	20.7365117048759	-7.92115120519852	8.33499009982649	-13.418283970861	0.939541970749837	2.09003178328759	-5.29361701954014	-1.86507162553545	0.0957080083960504	8.3821070066325	-2.5724953528415	-8.83452011685452	-10.3720020141741	9.56059170212718	3.31225782581791	6.41077834441006	16.4365597683218	-5.86838537058556	5.37390046988631	-0.439544445326587	12.8838201001618	0.212659468321634	7.79600067592554
"g21"	-9.2067636545917	-6.35743522041842	-2.01100024538492	-14.6114514686876	1.4513818012555	-3.48311505698899	-1.26718707139172	10.7447089399162	-10.5955069932311	10.8094827267255	4.1556006959681	-0.666063496753077	-21.5040478435773	11.6833003615772	-28.4136642173646	3.70309238599285	3.12933277949326	16.0397136998083	15.814969021371	14.3409300447642	3.16518342729245	-13.6875353752618	-7.75072487179575	1.53769931665812	15.9890477226728	6.02576019995484	11.6433040723833	-3.71465731102499	6.49317445114768	0.957538311625634	3.99109842381706	28.5057515168451	-6.8812799897781	-0.259139754480637	-10.5097792387016	7.10388560373028	3.06352119280269	6.44555423994789	-9.70313795279041	-11.3351137115861	-7.96117472978966	3.96644141882173	17.1334042241614	13.5216581617568
"g22"	-3.34298580053638	-2.56659090868207	2.49840456776814	12.7209204100638	10.2797144513058	-13.5404961240472	-3.17591156577673	0.254684160952312	-0.884608695143336	0.643346096864597	-0.825782849073183	-13.3286000969458	-0.186735207954731	-2.80944884149509	0.0918188647770888	-0.150550061291035	6.66248078390208	-4.4561043948153	6.57194174931359	14.4880968129763	-4.05263255283302	-0.554009493406075	-13.7122480670232	16.6905197355195	-3.29206282752129	-11.0435259947607	-12.878774391936	4.0580127514199	9.8366926345934	14.5093952198691	2.20003369098268	-6.70449898895915	-2.6901711733324	-8.22377837218531	-1.95366576752891	-4.79908466308336	7.05501999543456	-21.5068950044438	-5.66323366861234	-6.25433092219855	10.6057076284967	-15.0428349980803	12.7220374159529	2.40269382711825
"g23"	-3.38033197827991	-2.49854929492965	-0.257783488896294	-12.1739080818957	6.8400280435416	-6.7145833380995	-22.5498099761658	8.95348135206791	5.64863535874143	-18.698242695789	-4.21338446722076	-21.8494132885717	19.5009190938017	-11.2488026257846	7.84269523229357	-5.41644362388783	-7.81484574416028	-26.9200272023717	-5.76081529901135	-3.87183719846742	1.7234287369897	-21.2230998342955	8.97752429879307	11.5530978438009	-10.9756851205305	-4.36555911413071	4.46921474600913	-1.30904306945352	-2.44198703975276	-11.7891308539066	-0.91246617452515	0.566858042953081	-3.44653832768806	-2.8640233235494	-11.9664366935229	-10.7479018164997	9.21852832637877	-22.8202924085259	0.107251213661405	4.99583985349085	8.73903130992643	-11.4574445411963	6.6205937702325	15.8358159180822
"g24"	-14.6743430221529	9.41909294714292	-15.0119813318611	10.2664373942909	15.7660541536398	-4.17347195585681	-5.65013660111132	-1.85752177513735	-17.4150442852635	-13.9561691407236	0.907410368149499	4.09180447730961	-5.0699538560415	16.426193819653	2.76416304355568	0.856647873044602	-17.9707479822585	3.90323285428211	4.14057992790802	1.72171697712013	-14.3215326253394	-17.4087661014746	-2.3704106815514	3.02578444683036	12.9622091734038	9.21168773209808	3.36698836081405	-6.96771535541549	-4.07268727485	21.3994662533963	15.0162764165014	0.153078399465159	9.62892018765625	-2.87092312621172	-1.30651193784528	-0.491038787747477	5.79927375195284	-15.778432522123	21.0890911066748	0.592775743258887	13.3269908912562	12.1599288717642	-1.07002123648546	1.01960133030457
"g25"	-14.9354755986688	13.6059312018022	18.5343606117019	-4.92585791335484	10.7614933163329	3.43015310327676	-17.2378603583368	-12.8780752957094	-7.43747608007093	-22.375523863911	1.64474123893682	4.54352992445038	5.52009610917982	22.6143009030736	-12.3297543588331	9.44857879381642	6.18922473911578	-7.11894877697165	14.9097644739603	14.6858849317681	7.63170213030516	4.33985997612662	25.1461363583918	5.44632521789146	2.72727635342609	-4.1468176118563	9.73395833786013	-2.08563845006224	0.674813083267908	-9.4284116309172	-17.4842516493161	4.49750772965204	2.66632061957623	26.0410430273998	11.0726585654962	8.87261945460197	0.158076140378641	-6.4422092544345	-8.75222198587789	15.5847491229226	12.1989178855013	-0.650026070722789	17.5763345892767	0.955485972452296
"g26"	-12.2358089399872	-9.35880114419937	11.573912744615	-8.32683254880707	-2.09813321936177	-2.72519384492071	-0.13995042361901	-5.68347145356275	-23.6844472538882	-5.19458881574945	4.93106989535305	-5.81195069388653	-10.9956912891162	-1.1114959177166	8.42216560341813	-4.03403288077982	-11.3291254720287	-4.95725918346994	-7.2588902526534	-1.1711408263274	4.59705021983092	-9.12148270885834	-2.25287435574067	5.97092327711957	-10.4748448707488	-28.1032586809897	12.585743717142	6.96256497424614	-9.97192210278918	7.22617722718455	-12.5629329990442	-9.39560296841522	-6.11757189653445	-6.17199710609473	-0.912364751075544	-16.3351450117366	3.26440099744779	13.5431388546835	16.3881873796516	-3.19069167882531	-1.08908270489953	-2.77517919632389	-3.69703331738224	-0.412616760063702
"g27"	-12.7930106842512	14.7389380783568	-4.69389129626852	3.51363381051155	24.2007548450983	-3.54878579334215	1.37147102788305	2.50741011818914	-5.00554325137951	7.85935176384491	2.80559701845227	5.09462780164703	-6.66311798622269	-4.26257419256443	1.99668140707002	-0.363710236464364	-6.05397469668252	-6.03002155552155	7.06317262742669	-12.457984029169	-1.3266412002536	10.9984517473086	-1.58427889799366	2.92299082079132	-7.766131063531	12.6755918178274	-10.5116870656043	-7.93624959355224	20.3201279250047	-3.94175583476142	9.78836337768005	-0.0857811303145917	8.32127682479217	1.78965017962643	-3.18506967308383	11.7633025546548	13.3341341690164	-13.3651971901369	21.0200195446945	-8.6270126023674	12.2074088403328	-15.5806338667968	2.55463910086156	-8.26528140368841
"g28"	2.13209601619174	8.33583443566799	1.27026906741569	-4.07849938286136	0.635072873667188	8.58193001008769	-8.55077897446339	17.7624239809247	7.26325395228401	-10.8346171232945	6.56780308253963	-15.5131141025763	-11.3061191107003	8.44402667821722	6.57302321898388	-10.6326272306678	-2.25372295815408	-2.04029666651837	3.29085627174188	-5.76827490116639	-1.9227298303599	6.82232263784409	-3.04121673359554	-8.91431867809762	-6.19920114727053	12.4755722206241	-0.610757569420924	-5.42704501533378	-8.8902656279426	-11.0584501392183	3.71970426302546	8.46643127825483	-1.8046653236603	5.94902322606657	2.11209237915235	21.1144299998474	1.73953117096223	0.153044068541656	-15.1304616227865	-9.07031005420247	-14.4977912972458	-4.94554371207142	12.3993115903441	11.5164378487378
"g29"	-9.4900405310473	4.2788676288973	0.0496739086358082	7.13516500928224	-4.61561874408696	5.15438478236931	-12.6314713174305	1.22287514172899	2.65812128935341	0.862576159235518	1.41881231857824	1.48777216668921	8.54029810364698	0.794598065136318	-4.26892228261021	-15.5371788008014	11.1262854971486	8.64700352315846	7.9329088492141	6.08907520757372	-10.2778989867637	-16.9866334427105	-0.34506252956234	-0.271123226172427	0.771653298518722	-13.0237311053294	-3.08452020031559	-6.57774495822764	-9.65790297150531	-9.6539331834031	1.50846714788482	12.9930495813748	-7.2830130546537	-5.76964079882213	-14.768689668422	-1.74888031788024	1.20273629449342	-5.2716018001727	-3.38278827898113	9.77208325827527	12.3922360814507	12.2326406616632	12.8589744064539	-15.714593382031
"g30"	-3.04747910174156	5.66392612975042	5.09183953574808	-1.38151244010947	-8.88862500019021	11.1683127688681	-16.5407255487597	23.7499701875878	-7.87418190327257	-7.9128596745387	-6.28926670417946	8.94538747724432	-4.65477407396849	2.55704972829584	11.3300439261509	-11.1613938738919	9.39208966316616	-5.08929159447974	9.6409851748498	-5.88890854223101	-4.21923621829405	16.5786765233597	7.69286801192756	3.34638639674442	4.20416315933299	-0.330753408224858	-1.10091255319677	-27.3981068071204	-9.76082832589513	-7.81529472027494	9.27826746251023	6.40870972098124	9.17705284797293	17.6767410445552	-14.1750991731337	2.30887880443746	10.8206064309729	-9.82352517096704	8.43956538571263	-4.48849527292322	-4.79013005527297	-4.1232293772562	13.7085035609373	-5.06106632850949
"g31"	0.755683535305853	7.7278745234411	-5.70917951502287	10.9548097511357	1.62047436558595	5.1979688805206	4.1044109984806	7.64802057553314	5.09036499060062	22.2089510203616	4.89862421219885	15.3870945903917	10.7424056306611	-7.48735125223718	-13.7639769822216	0.859228724150529	10.9805482067072	-13.1503637137159	1.45297629460572	21.7009418149053	3.06051330585876	-12.7195014497916	-14.4101337378165	-5.99588722967923	4.84412299966317	-19.4381172370175	4.09293989185993	-3.54669767091651	-11.203201093964	4.97394750621367	-3.6884435847075	-19.48601092435	-2.55802655193241	-9.30279521928158	-8.80504059253151	10.9455540077604	10.3527729201915	-2.38759715895748	1.05071541034734	-5.08908254726872	-9.22563162214796	0.697338615957365	0.877166032019618	8.1244878978015
"g32"	21.330482715601	0.573316452317815	10.7545943435229	9.80406480827355	-10.7130367477467	-5.05295582204166	3.56914166039726	-13.4032720435349	6.59039253363543	-1.84643172338347	14.7670762016553	16.5888412335979	-0.267897480318032	3.29437559672664	16.3314633371481	-4.5771371587359	-4.56970995731169	18.7782230725593	-29.4624196603363	0.703374487057846	-4.54161589297919	16.507673204806	-5.51268445967165	20.9760734525239	-3.761245551771	13.086085894043	10.6200129158771	11.8405781869059	-16.7557195999457	-0.365842389818919	22.154962909971	-1.70410489401374	-4.11526316855182	5.23649960743074	0.282650950223879	12.8684113205803	9.26861654331741	-12.3656746831545	1.9991298920301	-21.2299030408461	-7.52097990476899	25.6877566699168	-0.391552630430651	3.75226177235062
"g33"	-6.40602124348424	-8.34133827270091	11.6424917468004	1.74180273435226	-12.9787832648466	3.23819869583336	12.2268894180281	-18.7114350079718	-5.27711246033574	13.4005585328024	-1.21089745862471	-6.16962778659624	14.9937648527219	-3.9304163894337	4.70262082369538	-5.01261371543181	-0.575212872055172	-13.2962410466365	8.2845359144996	9.8400997144293	3.33183731239162	-8.59730819202359	8.61348381015895	0.380224034114045	9.75736319655262	-0.101658642696312	-9.99105064893216	-2.97201037464637	18.2200918863323	15.5468577487069	8.35753393242523	-3.05186669978144	18.3004564148343	13.0436495893733	4.46447670679252	-8.90095137037719	-23.7855751968297	-28.5622620914529	1.38331274543941	-15.7580582679729	3.21280540041374	-5.28207727516687	-2.88415583820357	-1.87189485169569
"g34"	23.4025340234873	22.6444840631726	11.9773628137351	6.2297581609133	11.585866384028	11.345413038043	1.30972490547623	10.6096071179547	-4.71813862534074	16.2601334125146	1.12230244589274	-14.333701788519	18.8031420197764	9.08074616067199	6.90377910020839	-14.4518747616814	10.2186345857621	3.60105639039395	-7.55230811821768	3.48437998410228	-8.75407595235223	-0.695701715018037	-0.567740357912183	10.2128688414872	-15.6223520451055	-6.78240034184498	11.9791104409472	-6.79746570935525	-0.88017896198126	2.98909269388523	6.4247758883163	12.825466560987	-3.38905099777355	-7.93663459728465	0.266572661586156	9.18569659291305	7.1366622048178	-3.19584197086988	-2.36473802689645	-11.2120723957784	2.85093858422328	5.30106216701958	-6.63671452232445	11.392109308238
"g35"	-16.0902222649416	-9.51801634318596	12.9184725988861	-1.0083285396855	-11.1733997004897	5.73508865064323	1.54715346232553	13.5558674441968	7.73486339409562	-2.12934852026956	1.69676396073351	6.91382323070512	11.5986486088456	-5.52221380658715	-8.68229774656566	-2.19984282255279	-5.19138650406855	-2.23163001315192	-0.89496456935355	-0.629271263034633	-5.36600502808637	-1.46142832676147	-3.90967503605764	-12.1152486446783	3.09101244512857	-4.60111624439674	-8.15179056993843	-0.505353614024579	-8.63803376629619	0.95407095911115	-0.338138743537267	-6.96771826493213	-6.50834245187351	-2.60538131031932	0.666404593179349	-3.24911278603787	19.6183473192924	-15.7668932774002	2.32273585000541	-7.94513008560229	-3.58325702329536	-19.7557813494542	-1.57626716563197	-4.26611215108108
