"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"
"g15"	-8.30708109729188	-12.7492808623325	8.83814376811718	4.02717049729349	-7.00497790761458	4.6137759214565	6.87066168661821	-5.91415809858891	6.82511362768049	-20.9183999870606	-4.52841286726268	-3.7475012197775	4.98855341502574	-23.0518930603062	6.29261986998293	2.17260888960034	9.93653287323795	4.42483907401406	6.7933753349602	-3.46002208154992	-0.0579776720705471	-4.68860351501223
"g16"	4.15040985060837	-1.88186716728872	10.8995587007161	-5.94647385855694	10.0700385113466	-9.76543463171847	7.93923058579002	-12.3785870865342	6.00805550681271	-15.5777663874582	-14.6571842519151	13.6222970445064	-11.5360543462754	-17.8343670661182	-2.76942982365247	7.83731668612653	1.34387884761664	14.5253792210511	-9.12200586323026	-8.82210944045644	-6.53749085644525	-15.5145291908035
"g17"	3.28805221628944	-5.5421758411904	-13.7605620067006	-4.57888579092335	6.9190997886901	8.18878543037951	4.34949572913138	-4.14944298802678	-8.9051605486709	3.33152997253958	-1.3051058738379	-1.07419218219592	12.8437807566714	-5.20282004842665	7.76112148767973	3.92580474824296	-1.17091425324585	-21.1758991280384	-18.465164121304	20.3151619270166	6.57636457065055	-19.3645996852753
"g18"	4.04853990785883	2.98229519566385	-0.101732922995486	-11.3256060469979	-0.421694628564357	-17.4848577728156	-4.93350779281743	-0.280973966799944	-5.44402501386215	10.5306501893331	-20.1374403802677	-21.9427994574366	-1.00274103020027	-1.85109326830658	-0.000111499637917086	4.34848819188135	-8.74694278055289	-2.53268305920563	-4.40926077385583	2.08886104414736	-14.7962573268907	3.28666712321444
"g19"	11.4949936354086	-16.7770207045484	8.61984226860099	5.83440379592397	10.4778572364111	-5.04159224278964	-5.96407894157433	-3.70859841994666	8.37451743939515	-4.56550684977517	-2.43768790869266	-3.38075978189993	13.96759960931	2.22389643671845	22.7023052741765	-10.4882632622637	17.2497289717738	-12.1764009004118	5.25769888543877	8.07298923924965	7.68541154244417	-3.51420861341177
"g20"	-5.27624248306685	9.73461674947007	-1.80696147481874	-2.83889236826255	15.0459018277837	25.3028698489438	-19.3749611384496	-10.7108773766712	0.386409886525863	15.6576493729008	-2.40796245922335	1.25541074382158	-0.418881152078766	-13.8584892275515	-0.51122599370988	0.49147441882053	9.46832108163559	4.99003988265249	2.32319846503994	-8.35980529559398	-1.13925817524073	-16.7442871289244
"g21"	-8.10269038163443	4.70112052821237	-18.5625613316829	1.20039056367579	1.96258738648843	-4.17986932145461	-2.15602240597747	6.83817392371183	-1.7199643484369	6.92229980127975	-1.99604598498001	0.433256147272753	-4.78359440953298	5.67743380927132	12.0370441255904	11.0271574524312	-0.487883551964055	-19.8449534649132	6.21918311057257	0.0889791247389125	-10.4154127350708	2.17411377330139
"g22"	-2.14353537935319	-9.08551264403721	8.93050524603552	-11.2126759216652	-7.00437712110706	-1.19039516462674	-12.0731618026456	-6.4947822488657	10.1200908681918	-21.152786818374	-2.20017171013273	18.7435258996175	-10.8456749183793	-17.174194061269	-18.1519818526032	10.7261118531579	11.5275591167117	8.50200277297997	-6.7711670232646	-22.6021075318565	19.8269143877615	9.26996348515248
"g23"	2.68975898650498	-18.189702099625	-3.21717776244517	24.0422108003664	1.79339340206591	-20.303074626344	-3.70236478335644	-2.66697074347654	21.1305589609047	14.4949789245852	1.46143069269496	-13.9348845085818	15.0671626179755	11.5692216220567	-2.34594395970016	-6.67588666280937	0.478644714180792	-8.45820656674946	-13.6974232820641	-4.95857282514686	-2.46291917012364	-12.8183914359854
"g24"	-1.10149803449504	-9.75743648275845	-3.82453681420554	13.5464019535771	-1.61880176169209	-6.72754803028003	-1.87238702986687	13.4943315954298	-14.5857181419995	14.9269978516537	3.71604601897374	-7.44695918644632	-3.61864920730463	-12.629666036388	3.74096908877308	-22.2817146405873	-3.34531215242441	-9.34550921602703	-4.18012770031966	3.93315893763555	-0.781736032296754	2.73170483684718
"g25"	-0.347425731514392	1.73449273049449	-3.26363953910538	3.28998989580528	3.13036699005932	13.0582008073469	7.78219547654834	9.18378290877677	-0.254231450785701	-11.2533704334396	3.49183365072837	-6.91426646123705	1.63479810774764	8.39594268873723	3.88332434482071	-8.00219092057927	-0.965429973377633	9.74389425580923	10.1020085305758	-11.0274515820967	2.89022530382428	-9.57135985845146
"g26"	-5.85437838769249	-12.6596817933765	-3.18344583680176	-12.0483860961266	3.97298360036456	10.3383550750428	3.96852254942175	-16.8622351231291	6.40498966282068	6.17688192577194	12.6322191983413	3.48741574511505	-10.308999755818	11.638436265815	-8.93996015753757	2.97433339018277	-10.0648656461613	-5.18620035499737	3.52262568415188	-5.80369154253981	10.1538915202743	2.36143045997731
"g27"	18.8143052333064	5.41358952379145	-0.0101694561373342	12.1439632396086	4.06812182348918	2.06809563422002	-5.58627048132232	-0.392996459126532	9.66735764627879	2.9371099067428	5.62121019462281	11.0272194384657	-18.2827766018634	19.3279338269582	21.4767784101163	4.82341522089791	-15.8114014338681	7.26947023125435	-6.77210603827223	-3.46266310217656	13.1275226548002	3.86505301758224
"g28"	12.2598461462854	-4.44451304302597	-8.66678589482761	-5.69850773121193	1.27162006812985	-13.9503881107995	-8.58046643373279	10.3136888704031	-11.5108168763341	-6.51774972268227	-0.375313923896734	-6.67521005254706	-0.0442082998353303	0.603337281334156	3.39869851731453	3.45389295047028	16.5268279078487	0.0729307172301258	-7.75532990137252	8.444393075957	-4.36022243611353	-5.81591282186187
"g29"	-2.93035630191073	-4.56496248502337	-8.15635152897006	3.58523571009744	-0.921803076072351	-11.7909307430644	-14.9833350182442	-8.16013759346811	2.93511233096438	3.00978310168144	-21.352727907493	4.99994113969446	-2.97119758343511	-3.8776475492151	-3.48811274448988	1.67891867934814	2.94950721100524	-0.294986051874975	12.3170053785028	-1.80781561765157	-18.0668560180285	7.69684158133984
"g30"	8.26761858190068	-14.1980989624187	-8.54992096128479	10.1289165287056	-9.82937126167031	9.20097007316943	6.68391204345756	-8.60553462129426	14.8090719228861	1.47433130760598	-10.0684176525086	-8.57591157742867	11.2385691759898	0.225012850916335	7.37095500950384	-16.9582599867274	13.2475001860687	-10.8063540220773	6.112469242929	3.12414991122318	-9.6755544838951	16.563699347621
"g31"	-6.1186424231364	22.9492251194184	7.52256661093667	-7.53844409177948	9.7522308895671	5.90708453324351	14.7133545965485	-4.61347171879657	5.26213732634036	13.863738341161	-12.4424779369596	6.92534475718568	3.89707042460449	-28.65308494622	0.0333156263445695	-2.55890958687702	-15.3734864744666	2.38085207323746	1.2960524150248	8.56309488628107	-0.939992992058896	2.32227600624983
"g32"	14.9237944594505	-12.1705236038117	17.2567514369675	-5.18108727911249	4.40339112372721	13.1330588175819	9.07706931401404	-0.286146631152993	1.47759366698325	-24.6113414770575	13.6196121238394	-1.24197630673407	11.9794373075265	-1.81469006550946	10.200497958334	-5.1724940034571	3.15958109039313	-2.04133565260756	2.78614670721268	-0.320433029642511	0.512956697692445	-2.40113234800592
"g33"	10.5554880377814	8.10560468972415	-9.63273117381615	8.60588503198141	15.3884622555622	15.1171865828343	-1.0358236803413	8.488078932336	18.3863973703134	-11.8170524732516	-0.0149255661015266	6.73262988343245	1.9916068692651	-17.48957235699	1.01891181528333	-3.59967316636842	-9.37193556138004	0.0176303429004176	4.33747651520405	7.94426069391936	-7.55686539055191	1.91258924000061
"g34"	-4.34049133558389	-11.4244876472385	14.8304331004939	0.531929744404707	10.9956780153853	1.62640648010379	-13.7025232402276	4.81053402278685	8.0340025911968	-8.92105819389109	-12.0641077945515	-9.31309306347811	-22.9281461379366	15.4802595397729	-23.7373837570586	7.33906911735464	5.22726712281367	4.44591853451911	5.13238373904539	4.62369846981853	3.67534431185323	6.63367284318354
"g35"	15.299956354448	0.286760810069147	-1.61741957008161	9.34194875983254	-19.1979936463521	-11.5316270250806	-2.60507048844575	-0.842284851555466	-10.3537501391834	-8.92638151070807	-19.7105052100586	6.61846956639044	-2.21864990537914	14.8618474566942	-4.79049315796112	-3.92082501312974	13.8376709855316	-13.6484251245517	-4.94417438011745	5.67106405601873	5.89560412770935	2.83071947247948
"g36"	-0.346640921518108	-17.0574520528347	15.4766258338827	1.68221212624868	-15.316012786234	-5.51700314998817	13.9099202655585	3.4431377173959	-14.3922678656947	19.717503567862	-10.1145730499069	6.77265225650095	0.977114791707685	-3.22681758658073	6.87048478299266	-8.00447899971011	-5.46347120442776	-18.077447212305	-16.9581228345128	19.4219501167485	-4.37370375291683	-0.574992614411665
"g37"	1.68249004383852	-10.7356626057208	0.479331967925161	8.48344781534398	-27.8586769047133	5.05170866823042	-17.6905301343525	6.73369404786271	7.94749716502116	8.5892591090633	3.72931703336828	-4.98799101343386	-0.250222170841864	1.49209611855936	21.1567781725913	-6.58735538090802	15.6992253307167	-13.2287050615078	6.92327690688724	-3.07418100045036	18.4194589568153	-11.370215264842
"g38"	4.01987469025379	1.71481401933114	12.1791126889687	-0.71215983046379	1.59756773238839	13.2625242898578	5.99332097000665	-1.95563717340333	2.02548400876294	10.6794647185745	2.76676026701831	9.98595769770831	-12.2846453940248	-1.44612439044605	2.91923573691168	11.8765524387344	-15.0443451520575	1.95039720428808	12.3359261667248	20.5849420400195	13.1238739226421	-5.01695032045432
"g39"	8.25501624930183	4.48476915471136	-11.6800651082068	3.24403437202731	14.7338617161614	-9.88084133640052	-1.91575470564452	-16.1098272453132	15.3160555455766	1.05732827777289	1.37919362469143	2.26270495051265	-0.328926512606387	1.85775752948148	-1.38056122765375	-9.67750232997091	-11.2710634093326	-9.75802131294267	2.64130514712311	1.93100566359995	-5.58245469190932	11.8544146367981
"g40"	-7.4604769442498	4.35777911600253	1.93788749868615	-13.9834890889339	-2.31549174332715	-3.82453011687475	3.19341667889934	-1.13078962965007	-0.914614709119534	3.40207146188886	-8.60012307083126	-3.05685342133535	-0.218767461969849	13.334736347539	4.43797275618372	3.2946373189324	-12.1632916516653	1.57955630243606	14.4702810984378	-4.12639137213135	-9.04367296316824	-9.19228024033633
"g41"	6.02764086992021	-2.73475682965317	-8.70379060508361	7.74561512586245	2.64602642920981	1.09573765061866	6.8062879245414	10.8896936322405	-10.8020283876611	6.2620837904789	5.09458465521465	-31.6268153665092	16.3386314146879	-2.42987477767208	-1.91006781508187	-1.45454674903221	9.11738918545748	3.00101851316962	11.2115443446955	-2.88256502662578	3.28653754880312	-13.8469067691504
"g42"	5.14298525057806	0.762651188287117	4.34895717285211	1.40811006680683	14.812716781504	8.24600846775312	-11.4570581047359	-12.2814203680949	-2.2783334944093	-0.631479636642964	10.2254361308911	-6.73948137469598	12.6283162212091	-8.51013330758288	0.152215336850387	-34.4361851453066	0.189488991018596	-1.99381686176582	-4.51554378234273	-8.65162246413369	13.6543066356518	9.35393630340969
"g43"	4.70737249135855	-3.12056471014659	-4.19177943370285	-4.06682052785082	0.587727324742958	32.1544040216398	-16.7642536089105	-4.69632511365803	-4.29519543290481	-15.2651424288829	6.50947257480785	-0.659459639208136	-0.36089764097741	-3.95308564436778	3.50180797458112	-1.5554796061455	-4.07902447643957	17.4498487692291	-10.0792725155045	0.024904184664841	24.1900831252982	-10.643259790846
"g44"	8.85383521332355	-12.9157223064632	-14.0599460466949	-8.51095649874192	-0.50290237419582	-30.1264431696952	-12.7626493134835	-6.36682073881763	4.90847682994481	-0.469407865778936	-1.71107236224287	-8.33660709885583	11.6114102590385	11.0898197944998	-0.195450429146555	-4.55299900852089	-7.56700534996713	-7.83796455790936	-0.428790647986107	-11.3838083014631	10.9867399721983	-6.48809456334104
"g45"	2.39082926391598	-10.9468153221742	8.64324417200293	-2.49326177581184	11.0470037440749	-5.08171129225384	23.1338788900675	11.8363418751417	-7.32720661059218	0.180497427743147	3.47140663278319	-9.5316165124622	-6.93606935469753	-0.477959209308215	-3.17028735792894	4.82817021078774	4.92770214381455	-12.0739751717784	-7.58054544511821	-4.44774356675411	-5.18874379951608	2.04641835294651
"g46"	-3.55971616692641	-4.1710191419525	14.2323445546503	-2.80169514480873	13.4028407938435	-12.6217950036405	9.19703671401737	7.57986313641744	9.8968961031299	1.01899619019734	12.3875214295209	-4.85712460804451	11.6183736742616	1.64023122065358	-3.21752172772727	-13.2097558708546	-10.8443258585501	9.94372885630794	2.69353638778619	9.24016562276003	15.1487693557898	-3.49543975895352
"g47"	-3.192701439432	4.68526296062416	1.7135640020611	1.85540396565348	-17.337522326441	-4.50594239043508	3.07976944580815	-22.6837706717042	6.51894635016298	1.50785687863116	2.49218141053704	5.01314857407506	7.11515677842389	17.4591537466101	3.67628902461797	20.2302086398384	-15.5753915576517	3.38306667366406	-7.59055081412893	9.56273806345504	4.6287429790999	2.51304087898548
"g48"	-15.0008128845922	0.840311318430458	-17.4589283672744	4.40885148977849	-11.3706859867269	3.01075349528917	9.14223654667413	8.55280055796164	-1.82202716034179	13.8291055137264	-6.22300359819837	2.26212505942878	-1.91567638094162	-17.0867190162066	13.9129492326302	-7.80962745808956	3.22068655915436	1.38568379395652	-10.0483995991925	5.37350242564517	-12.5218059955514	0.214075283576642
"g49"	-1.40692628164556	1.07157605361552	-5.2569077104471	1.12776913914455	0.377295991440999	-3.37830203454776	-4.57992247413084	-0.237983073707674	-5.36540469560732	7.97579350685083	-1.79730169239621	-4.593882437008	-5.98861404981726	-10.4940866833376	5.88606657288776	-0.686508635658462	17.0136905052556	-4.47261684635654	-18.0602481611183	-29.2696451064621	0.270744891084048	-14.6192480416636
"g50"	-4.2760908655511	7.06253362543961	11.6381012079246	-17.6343899013881	-0.51363974003132	17.2612272598136	14.2304461696496	-9.73110125455619	7.69881011140722	2.35065598252253	13.9381991453404	-5.27861772673332	-3.4312502133358	-11.0059717701863	15.960194246106	-8.69081150702362	21.0693613977152	12.9362585789635	7.59669651920278	-2.58498345740111	-12.6432762305979	3.63977034303748
"g51"	5.51001060877469	-12.0463558277618	12.2184153825153	9.31029990970725	-4.32961321816656	-6.17853136610114	-10.0442075210782	5.52878641992693	-14.7286922653607	2.25190290873049	-3.29336253800125	3.03198787714769	-0.228985291850361	-3.4826573624445	11.3602761189951	20.9339674022561	-5.05914123946768	3.75821655680038	11.3264353662326	-1.63401721659675	-8.17552017424662	4.09257220632653
"g52"	-4.71139479682463	-22.9329846273581	-9.19774341846058	0.524041530194579	-8.78875378898119	-8.16574021828598	17.4095677600742	15.5659259827294	0.291861438914123	-11.959749006203	8.11689545381805	17.0150282943846	-4.34030423305815	-10.5282395588027	10.8479239097583	-0.970625820087598	-2.58489103731777	-6.34444597723964	10.845267063441	2.78659411774881	22.1943202705877	-11.8346037208082
"g53"	-5.27588723762022	-25.0807024261872	2.60818303557331	-12.5986157981851	-8.67374751276558	-7.06494341389437	-0.383376857682202	0.376262718410892	13.4664112380126	5.46254906304732	-6.24267695352618	9.5030893136776	6.90944244992637	0.225091304122651	8.41362358914509	-5.52445042439912	12.0001827593395	-22.2213565088177	13.4420801245009	-0.0764377624803396	3.06350890032275	-15.5666921508431
"g54"	-0.779832866914195	9.72519218787502	41.5688918558057	-5.21903751709325	-8.90549717324858	-11.7639600489044	-3.99321905146032	8.58596402907657	-1.37737538784065	4.00180615500056	-6.80774140441983	-13.25281369186	15.4602872850627	-18.6457942731019	-4.17155524797719	-8.28736101180559	-1.4917075073181	6.65762382716906	24.9285886094648	6.04740425940784	-9.45593752212395	8.04287956956488
"g55"	10.4944740451067	-4.2729091726275	-6.17831283860245	-5.51236570136738	4.88878133619081	-5.69085783094227	4.02884048000127	-18.9495706169607	6.23746749905555	-0.0379019661122431	14.3514458623761	5.23683573134757	-3.17975023983231	4.04799174885842	-2.63717177206088	-4.93560421223132	-5.63147599429159	-8.39683114900884	-22.9713915456024	-13.1631331199934	-0.365741491937274	7.76492395787982
"g56"	10.0122854241808	-7.16268001489027	-8.66845540513148	22.1600514359272	-6.99636565203345	5.40546351353547	1.30335393682659	24.1091053196841	4.26591317062789	8.92476869822051	-5.77761062286245	-7.732993102166	4.15081123676938	-10.4947863430499	-4.69927424063515	1.74494063614632	4.06741989327484	-6.91242094967322	-4.15494455554695	20.5269333574603	-24.115551834189	6.81866050102957
"g57"	-0.16059790514297	19.9343058722245	-12.4679966857805	-9.16780570212539	-0.945557327295579	-4.7966449420455	3.75668520937102	6.83199699280277	12.7806477605326	5.72702532549957	8.08053315798348	8.62399338486984	-15.0469268954142	8.42058288559312	9.11856068702516	11.0431601694928	-5.29217855106629	-7.42176270560817	2.29201432700438	3.74795792613565	-6.38831499711621	-5.68372854156176
"g58"	9.58789276693112	-18.9343745791547	12.6419438342694	10.4155404485951	-9.49137274106237	17.7207734289554	3.33911761462123	8.25870363623832	-10.0080222849083	-16.2234042203176	-2.96669390137366	12.2032812165991	-4.53555096720542	-1.89840991947549	-7.63471860643517	-23.7807700299274	-9.61826285683659	-12.5157559010049	2.31572775661911	0.759285986313387	-5.31016779182283	1.29686066379545
"g59"	1.70112432283957	2.92902796945173	1.06747130360755	-10.3284386091659	7.64589937337495	-10.2119649622695	0.328597614943503	-3.10593701134683	-9.2993775983849	-0.279954391671237	12.1616755862973	-18.3315438912149	-7.1245520522798	2.13102613392873	-14.9131590787799	15.0026662608794	13.7365191359919	9.41600733231557	-4.32568248482693	4.30547070463908	-8.66761710071791	-6.93650485064304
"g60"	-17.8431845946157	-4.39804562705787	10.0883947073615	-28.8030602312654	1.2203352315233	-0.947769443103624	-23.6928907921723	11.0862137195257	-0.943187554394041	-9.71004397370698	-4.94466255805919	-1.30753717782401	0.189548756830401	20.7272825523772	5.29654585491223	-17.6874941586307	1.12268662174536	-8.22034230424615	-17.1072733123594	8.87285031350832	-7.53910457380786	7.69261743291985
"g61"	-18.2401157965744	-23.989903835196	-4.01486174514355	3.8180457284023	0.350486330040148	-4.96741499371302	32.26148707325	4.2205673293913	-2.43000425856522	22.7552902083453	-0.802420038319345	-8.45227419103952	14.1317389831558	27.1673568506426	23.0380945414605	-8.2775505776586	-3.46026255256007	-9.8576113681639	2.47288554209602	-2.71496390791381	-7.72547990364053	-0.101620243812071
"g62"	17.4475897650235	-5.28636798922638	0.0440368390939461	-5.92973375632121	4.21257060733297	4.70420981970533	10.3953367036889	-5.45956722249932	7.1450251952522	-5.39099282851376	-7.06684788407901	-13.764263162187	7.00910429026546	-17.6791851932406	-7.60010486876179	3.05998067615482	-11.0613775672058	7.04962814749461	-5.60161949865233	22.9112906383076	-2.35827285313522	14.2550382663222
"g63"	-9.92918890379658	-1.15872558967546	12.5349994317854	-8.16548511342525	-6.39886689103141	17.05606593292	-1.84748089126064	12.9307196860878	-0.868378096818146	-6.77191511635019	-5.97837809778866	-4.60123738320997	14.5954361334564	2.71516950862996	21.6411998109562	8.76400401601252	-5.69861938503901	-5.05754852890746	16.7717960931909	7.12218270178298	19.5479405426331	15.0103540927855
"g64"	1.00459114625545	-11.1359045650722	1.94022271765397	-7.00940850268176	3.44465622029948	-13.8133628855997	-11.1877663245137	0.0274135139388217	-2.93629700702733	18.7145583633704	-6.86575208568918	-13.2493830233159	3.0770225191478	-14.6468198263859	-3.23989556471812	-1.33974921770804	7.1599251061594	11.6705605215606	11.8357836292091	-0.549001602088592	16.5401142701786	7.97144923330016
"g65"	-23.6284841326279	-15.6999411822348	-17.5552777649162	1.36566381654637	1.77069068374792	6.50005052198147	-10.2745033570922	3.29013404349105	-5.8557224207986	14.0262451963187	16.5057321303547	-4.31254602479313	25.0459556310656	15.5823837920601	-1.11844494785675	-21.8093818172452	-0.751784488575225	-7.94110626078893	-11.8481931324457	1.49522786129449	-7.25152972116635	-7.09572072273259
"g66"	-10.8100319463118	-5.83291616426986	-0.947593158837694	0.765436387015713	-7.22531076464082	5.38304048786695	10.1793743781518	10.5762629206743	-14.5567803152442	-6.67004179403026	-6.17445638198638	-10.970283874425	14.6661496757846	5.37724178749717	8.4670320381539	-11.4818058297701	2.78108429227087	11.4712922271775	-11.1451191550212	-0.69076715498088	-8.3449135553155	29.0238046944257
"g67"	-16.3892662257852	-15.533601741659	-7.11641124432229	-15.8217074067842	-1.17123891273553	-12.6132124696597	-6.88176665354002	-13.0762758129838	-3.45216885223283	13.7155721430378	-1.51208614630985	6.13686504450642	4.25815142811326	-3.89604741689686	3.14962825774627	10.7038693296981	-2.74129356713241	3.87942228464651	6.01441958707164	0.334728404469265	18.736466287772	-12.3997504849606
"g68"	21.3817816326477	-2.7145993693174	-22.1221535703001	-13.6098513700404	7.65530509616772	-8.8335416594869	-3.34377667716908	-3.62299308734591	-10.3425926206515	-8.60368716739677	9.50356171704318	-22.7072717016939	-13.6059144829079	-11.3578539755787	-7.12413182040554	-6.97648507118439	4.47204506346353	-3.27541422022798	7.81428887703851	-22.9409959749732	-1.00820261849334	11.8906912083204
"g69"	16.1077009235685	4.14668340824942	-0.381525050307202	-2.48270818167761	3.23334741182967	4.76829454344041	6.11780301994377	-10.9535771227039	-4.68449337034281	-0.867588640475774	-5.70135490122423	-5.9824798462137	-1.07068096106754	1.58360082725817	2.73359252774004	-5.78920455623035	0.420197492484428	-13.6881224599524	-29.2605952586105	-12.5347990314626	2.74666165460094	-5.6584000022732
"g70"	6.66140953004639	-10.4157461620616	8.61261477681439	-9.82812666815498	-16.6317790278384	-14.4999734231416	-8.7764436745167	3.88299253952255	-0.670527496695528	0.680044759996952	6.31869634820817	20.3249913528064	-2.35587569680127	18.7077375707516	-10.1735404476267	-8.55573362803588	7.78503131234475	2.95289755207627	-3.94766765609418	-10.7541096148765	-13.9263557842696	1.98920472164546
"g71"	0.878773183967157	13.4068397699666	-1.40995017276494	-5.53258865794592	-0.438771360813539	7.46862740629931	-12.9434621705635	5.91304380591506	13.2937396500033	8.04273062449039	-12.7256513168129	3.22475528628186	-5.21087708091675	-0.0523120450310659	-2.8405312268968	-20.9099532111493	9.48970123198012	0.285397558311788	0.0770889448923966	5.78890229564819	10.1898806407521	17.339840409345
