"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"
"g11"	-12.6869149208896	3.4357362474961	6.8117045551011	-0.375188786371238	-15.4870570140871	-6.89274982554654	-1.83498349138138	-3.60864350014822	-1.45484980665675	5.67696631392763	-6.33483750233333	13.1549793386994	-12.0792038086457	16.5464334273239	2.22819519085397	7.55530566081729	15.482889454118	0.0220296926629765	8.58652247559949	4.20794628196972	10.9561261693043	-12.9201473391696	-14.6695835528122	1.80034920643064	5.26286761102376	-12.551749393892	-0.665131394991989	-8.93289476455631	-20.3582821699784	15.2383542114152	6.57869316465805	-6.05305692862602	12.5304795142952	-0.242307585898998	13.1666229046174	-8.85210415142481	15.4139193391634	-3.93245996243144	2.10730201612873	7.46019443226237	13.9672827135349	2.4418399021943	-1.59639498074792	-6.83927307437103	10.3179205421423	-11.779623214493
"g12"	-5.57274773707705	-3.56176780696856	-8.18232733288593	1.55655577644164	-3.54819166301549	-15.80871821126	-6.49863248786927	15.1700352761463	7.37114738187434	-14.282982862842	16.9842655984984	-6.41427793223265	-7.91694697613279	2.95634789604574	-20.1605566899513	-8.96247547384193	-2.75640505397568	-8.86614619391675	0.235968864922896	-12.3214621723613	-8.12317954755632	7.17967036545316	6.49613816340098	-13.6160892691295	-9.87645271338069	-1.90940711979802	2.72307308851635	11.4829028622695	8.62457480091087	-4.039456117933	12.0787745882525	-3.09160285049301	-2.46085138336198	-6.35302000068692	1.56916253909084	-5.90623906408405	-8.41289661310997	2.44887048956516	2.84731131401422	-12.9185543972321	1.57958525794707	-3.92084744905	-10.5750790415392	-6.53185266490046	-3.55798665679015	-0.0429598465607307
"g13"	-17.8593834850615	-0.868602266563111	-7.7253726532616	1.2368007599442	18.082025816141	0.390778197855433	-3.43606176317675	4.92052493579553	-4.36901137497057	-9.22362787692072	-7.13101484715858	1.84866241821296	13.3250479843339	-0.497896308128516	-7.35631190002927	10.5585954338076	-5.74951606656391	6.73516813419618	6.52312653869927	7.87365129688287	-17.4338277348599	3.25709198163307	3.83731650550167	2.55065998818304	6.6227968690734	4.43757593765252	-5.04550445899896	9.47238197394084	9.38466961220145	-3.62648140520643	11.4225049506331	10.9265775799573	1.54562023487336	-1.83930895698061	17.5650215284498	4.95918054421455	-8.29422082109952	-14.2124963101259	8.27285760139726	-1.99510478426231	-3.98454938560608	11.5006275339312	-21.9377910597572	20.5082990551886	6.48252210914914	-5.86651306876028
"g14"	3.11048256545193	7.2938774743488	-8.96127131800877	-1.15464179450081	-4.82591314096949	0.785449616408196	-9.25449950402684	-1.13884993929592	-6.69071701236197	0.69263061460801	16.642374214502	-2.91329429527644	-8.92865245882295	-14.0823093728887	-23.2087152881213	12.5165975408512	-1.76430875872297	-7.59970179193751	10.4997619298193	-0.752305597524576	-5.47125734688567	9.86715187598874	3.4215088099453	3.88026268051937	-8.50160051266306	-4.6011461092228	1.39524942354364	-7.13488878256958	10.0033069372287	7.99127683437956	-19.4897597456992	-10.2249099538947	-2.13251458167855	7.90151183042239	5.56696213944701	0.0572694033172805	-0.809998978255868	3.96918711069974	14.5539100080658	6.65035052945419	4.96458119915864	-2.57921673996467	-15.4749882622917	6.50613299437239	2.92973443891521	-13.5442969799261
"g15"	-12.0784202165073	-9.17743875436716	16.6826572337034	-1.32622657633991	3.92360934502401	-7.97656594702858	-6.84492032067404	-2.58581383697354	9.34711227298047	-12.1893842877448	17.430878165231	-9.11420565451444	-7.71830295774382	-2.49262877124263	-8.14026969647459	1.47864777240921	-10.275535145659	2.69285366080053	4.92983935232889	-10.2241880075637	8.75413371193581	6.95754571594613	2.53068401619445	11.8253170502001	-2.04222472023872	5.08342877946468	-3.35518571882075	20.2763388047072	28.2733699816182	-17.9756422765802	-5.76044623318499	-3.4387979326045	4.42605776842279	6.64935684642066	2.82282015418876	-4.48862560252792	-4.82880979990421	-5.38853995410656	-12.549014481622	2.16324527952168	0.600293660605623	9.43684469462678	-4.44504312043557	1.38304292287634	10.5673694569128	-21.4749162021015
"g16"	14.1776266982644	-16.4329222384899	16.1841289920072	-7.41318520443887	1.13140058407811	-0.656993936225798	-8.39309276241803	5.36603677308453	-6.68315278323639	-7.78751395588294	-19.9062901542186	1.21808698985416	-0.382996483597674	-9.88204286871447	7.24707266057696	0.853493785330692	11.3408941458204	-4.92143441974311	6.5754522225851	-19.280981635137	20.6913098277957	21.8190084547128	-2.08610557732095	-19.8431938963858	13.3810694649437	2.78077010358842	3.92245514562578	-12.0539720384698	16.859775579502	-1.04781076969719	-2.39509674750667	5.37202320209894	-2.77283095428057	-6.52704366300451	-1.7582904201883	2.16479772755125	-14.8661357855609	-23.88393712365	7.80334031803708	11.266225018031	-3.60743784970199	-0.600954183377354	12.7373828473718	7.80587308796794	12.1496741429151	-5.4837003892069
"g17"	9.08199247989421	7.78528456068385	-12.1490985436696	-5.00061749037981	-0.39673381872295	8.98877427677179	3.2867184975734	7.01464161043603	14.5497387875729	-2.73784365905812	0.00504008439053898	-5.97536635180075	-9.66066526250447	-1.07218227227392	9.13715633113677	3.78746120561928	-15.209241642355	-4.77219302514133	2.38086236879525	-8.71282979163373	-3.48504508624722	-5.29532119140347	-0.318019847048387	13.9874483094876	17.6432389339896	1.60442714861129	6.94813344441012	0.895921186184672	-9.3160079567163	-7.77648578639425	-0.499429424372972	-2.27738825934003	-1.8226332772887	4.7122413739653	-11.8466223686272	4.93951754607485	4.22442060762577	2.11822539243259	-7.62262334328616	-0.158061666062471	-2.53941690920074	-8.21799830179037	-1.718045225371	6.19676757741308	-4.75912296631907	-12.0060148522678
"g18"	-12.966048641099	15.4446578407046	8.84549614570342	-9.70594975172569	16.1977525488691	-4.09307560932719	22.7625064835292	4.84883653752701	4.77997172254158	-2.57246464308597	5.68379916061656	6.28692097141673	-12.7604011379917	3.71042970200674	-2.64302081793992	-3.83263869555709	8.08044562657087	8.35487188052571	-7.26818312407988	11.0596884842977	-8.0052264471476	-13.7032280997177	8.57922027512064	4.55884762752955	-0.136096651647107	5.07357768799943	4.65435127350235	-1.79437792918927	2.33238541010756	-1.70151725127828	-3.16856110992019	-4.2883508623916	13.4388963317726	11.1492841970899	-10.8937714053118	-3.29234339565004	-9.97051958619236	3.32360444205583	-13.4436942174052	-3.00904625496123	6.38118470975185	8.16090007456376	-13.9225422098535	-5.31918662154285	-7.27618467583118	10.2676501390931
"g19"	-16.5233772123952	-5.00245077844202	-1.31565265293787	2.29886350867135	-1.76614952994326	-3.393603533922	10.0051928558628	-2.1158020316808	7.9024536118175	5.27832453962524	-1.63772573236381	-4.71911095354872	-16.0169767890895	3.01767570671482	-12.0043680876103	10.3959294176356	-2.72604291924511	-6.54061207235894	-5.53728953424697	-15.5258423810125	-5.77137596680382	-5.95141221804086	2.76057654965073	-14.5925762166169	7.17778527194901	6.21076085370316	-8.2863596227834	-10.9180563391288	9.73387796252117	-9.53005294508085	-0.431352446992024	12.731709921481	-5.93792209990822	14.5179518317371	1.70987575091417	-2.52466000865208	-0.644026007808942	-4.91226284720281	15.413095783554	7.0785499666549	14.3317998729429	6.26806819869403	-22.7828258438091	15.3573686813539	7.51435768061072	7.93397395423044
"g20"	-4.32562396251773	-12.7388631912484	15.634048766079	-2.72716246873337	-18.6306381937016	7.99315592769746	2.71272517034384	15.2019560083659	-19.983641413752	23.5024364643051	-0.988654079982492	0.281115837546599	2.9886549925375	-2.15568885487651	-1.93744397521031	1.59624948949371	9.77472496071082	-1.77236612010093	1.32266680687149	15.0177676769157	-4.40239266820144	-13.8807384906228	2.45887881783244	-1.39597092987884	-0.173942920490054	-7.04189843862383	7.60734721206478	-5.00644809328996	-6.12443414655481	-12.1676092310331	-1.26149060189668	5.73651522901436	8.2674219099926	-7.58151194198817	-0.413011103959456	10.1857285014821	-1.29595262704955	3.181333443836	-10.7911662203231	-13.8530217182622	3.23113993227555	1.2117201172491	10.3533232069928	-14.2802453508299	2.33775202452815	3.27537117997039
"g21"	-0.472593676091636	-12.2212381479431	2.49406394074744	-13.6872264031357	1.2885660315433	2.85464888320421	-3.04619555611028	-4.88661091584618	-1.26289636035075	3.94930698618413	0.912767858320346	-10.5059807708381	18.5287383505065	-7.06688872424772	5.13537202412351	-13.9702644424719	-10.5689951649356	-1.11493094129186	25.1501112731628	6.71666317432614	-10.5533228821594	-9.28565567367612	-3.05521726206589	8.92195614987062	16.7107694590568	-9.9541670972004	0.798520779637425	3.1005334152957	-0.98070876006331	-18.0620988669461	-0.681791844421582	-3.02007130139429	6.02307444702724	-3.62527493300211	-13.2376455038276	7.17691937070383	18.0301186510656	2.61520064446193	16.1971013560683	6.78274200766804	-6.78812310285528	-11.3893830693931	7.77936776608051	-4.14812450509485	-18.2158536821541	7.19748479845281
"g22"	-3.22537413582283	18.5295267889964	10.3736575738342	5.05755904768737	-2.21197847560018	8.459029565914	-3.8054556380561	-8.78391334447505	-8.05484625468394	-3.58037011421641	-4.45568207462062	4.70656770624668	3.8084115635367	-1.45598949038549	-5.12332440323998	-24.101633685081	-8.57158146371712	6.11940193191139	19.43518794723	16.4264241738926	-3.57896141924623	-13.46982325863	0.181074384130553	10.0060049999848	0.880655098598086	-1.64768033073957	4.36182654233933	7.31429034286642	-0.176548117260608	5.81386192662178	-6.49373102590363	-23.9897420947213	1.76195525899641	0.740104986932817	-8.12438778531868	-6.17450430185646	3.55959414579274	-7.41526380994389	-0.720265487353791	-7.48128523403986	-7.57498590383755	5.50005099462883	-8.02680431032905	2.70115847641935	7.7561343230377	-5.91422651308332
"g23"	-1.67541615006251	9.75462752260515	10.8581808581221	4.73440053126754	-12.0266820778293	-4.09196225387789	6.49735393932302	-9.25026426020216	12.4475825924945	-12.9844451014458	-13.5378688229251	3.79431124138303	1.15493006575448	1.6754373180389	-5.20564765241823	-19.5384024069734	-3.37527229334046	-1.48961677527011	6.08701622991058	0.269874900580027	17.3856112238801	-5.29345826138202	-6.18440046259407	-6.70187957566414	-0.994472111033765	-5.56977726870073	-6.3268670699992	11.2270655394445	-1.15981016785045	-6.35882037040905	12.0623592218599	-19.2493397588934	2.90084197423586	-6.15688562392486	12.5563003755645	4.53825213193349	11.6324276062684	-0.156591996948231	-10.1734534585496	-22.00362055616	-8.02909367831809	-8.69789333717633	8.37456174584839	7.663226171971	9.83998055327699	-4.6104303005241
"g24"	8.44216366169134	-10.6645369057915	2.11430527726457	-20.4707066562257	-9.12606367454114	13.0503483019376	3.60915650102918	8.09516769871552	-0.223987570930565	13.2690934490681	-2.43378438943618	-10.7940646518456	3.4027843764632	-6.21786013246036	-5.70115204702908	-17.0600142873303	-7.25764807127723	-9.71046447433439	12.0281026103489	1.73967510641413	-1.75363253017014	9.56356096584375	-11.5044177049658	0.32005637498778	5.68995418613407	10.4752214097917	-0.98175220497999	3.35923058880694	-4.4005464640499	-8.46347871167096	3.16523200095016	1.96769754110772	1.1690798047972	-30.5704602762218	21.6523341244952	1.76963733864328	12.0574427590984	0.642888779106793	0.0638946453429789	16.6184598836726	7.18596481154015	10.381727112885	-2.3161440676176	-4.04727451415871	-1.34340476987368	-11.3154770754108
"g25"	2.400848359147	-28.2525861080841	-9.32255252886774	2.83386103802433	5.34406777470089	5.97583014463408	-15.697354615511	-6.77987815559851	14.1404496769988	6.36730157381571	4.1998479863317	-0.619381215324262	10.8976032651902	-16.0610957390081	5.31424644795741	1.08293052967943	1.72699325728657	7.40307977923457	-4.81349244692143	2.76716664698903	29.4487365049427	-25.3159488771649	3.8706601930137	-5.50802378397714	5.57367126933109	4.73418077414203	-13.2412377681585	4.30556812791867	11.5374575772672	-17.7622427052302	33.0072554177276	-13.7945853559705	13.3825820836958	-6.24193306289319	8.68688481646969	-5.64026544189455	-2.70584296765041	-7.50066844992832	3.10844451537735	22.2517713262881	10.0804675064525	18.7251775009156	-10.7721247173619	3.42838515945467	-8.2139174820751	12.579069364465
"g26"	0.579497220160156	8.46181143064616	9.79271325020424	8.3518482281613	4.10437275941129	-12.4127123039272	1.151120241252	11.7349358474707	13.0727912603216	-15.0259889836059	11.625395154621	-1.23623989819818	-4.15428628681215	-1.7311623684017	2.65846688242938	9.04800529723222	-9.71143377614174	7.28119306920909	8.87465388434143	3.09044206276128	9.12793001661407	10.3952760666977	6.80226648706638	0.364429106217769	-0.381612449109435	-1.434418278965	-0.36472188612125	4.17849916214714	-8.00115490798053	7.57912135108901	-0.439791082792934	20.912397346005	-21.0160082527578	-9.65881961773239	-14.2652071959651	10.212636689938	-11.7761783987037	-21.4824848129046	5.20029607158251	-3.46574081694652	-13.9203539039256	-6.30616904923147	9.90315071365507	6.19291180244772	-8.88497040623743	-10.6330460799212
"g27"	-0.825572040605344	4.29225031296219	-21.5266481995354	-13.072451877523	0.531880955210412	-4.77053592103797	-2.95414714187779	-12.9944035021148	9.43299724635615	4.75527733795407	16.7234836181885	-4.9659799530898	8.62323963223561	-17.9970325622289	6.60157768852509	-10.822147713423	0.868649085513319	-7.02532043835475	0.203822329775532	-0.337423383418221	-3.18262352570943	-8.47697269791933	-10.2514406410531	20.048672962633	-7.13750042002634	20.5287442545225	-0.152397332971511	-3.16320727732094	-6.6030259300604	-3.54955170700785	3.36961912084199	21.1477141146486	-1.5990959958498	8.72791137185452	-15.9469166343007	11.6312304608493	-4.11221348428969	-4.60463466574477	-10.1878130492414	8.28035687456424	20.5073630464431	16.2467852362505	1.77433793144899	-11.9519420576476	-7.89611686821112	6.3313957895477
"g28"	0.655104542326273	-16.1764682249769	7.81045831689993	-3.55813531004407	-5.60125744454947	-5.38891776547163	4.65906767053976	-14.1111536324465	-15.908617149254	6.10170836714199	14.8831456479223	3.32967283357103	-7.73056216213617	-12.0252206131096	-6.32599438005303	5.49192979309993	-8.27453968744627	11.8022251286651	15.9014514394709	-16.358601547649	-0.367898204809521	11.9863040939366	-10.2845429703714	-1.48687052932225	-15.2297836081216	1.02940379887846	2.16918294126388	14.9528411149355	-0.702731358755191	-5.44394646647816	1.37528371571379	-5.43605006198251	15.7600752374562	1.30854684510566	3.62184792725762	-8.11826009159029	-8.82037346963739	-8.27097097261524	-9.74172522525911	11.5555088931282	2.78098205998446	-9.75107945570473	14.7674269090458	13.5807862194105	17.9674800891645	-19.5281481125169
"g29"	-8.63849468270852	-20.956665259214	1.92351343785381	4.47222217600872	2.56510902681985	6.10811978014635	11.1897692062054	-14.6022599802823	-22.0222611810114	-5.839726713722	13.1404703834862	-5.43715109350256	-7.10703326612038	-4.73730501026605	-4.93681607241427	-9.35600225933748	5.86099571141464	5.03612881353711	-9.48304355269783	13.6796176879392	11.9281773517661	16.3701994534933	2.26998065521512	8.95969886266687	-1.94697707612647	16.7805195618331	-10.4774104966099	-8.79313448030382	12.4943010524791	-0.216078890658328	1.52786485246692	-8.58630577856726	-1.00357268132789	-6.40260641958522	3.07161980316782	-1.66041064550553	-1.84890472380657	-23.5838195546508	15.6540117650055	1.52857792991424	12.5166733912685	-1.5633862780408	-8.7976698935441	-3.80235137070714	2.01917417911556	1.86585780825606
"g30"	5.4380541194506	6.90278930285558	0.00138677543637965	-8.91503824101489	13.2588592720532	-9.42741943263935	-11.0656211396889	2.66051175651228	-8.48827463937092	-21.5737267724086	-8.58992223221517	4.81461073881292	-8.08520804266939	-9.19895744534828	-6.75914143533382	19.2653451301247	-11.5702022594312	-7.96134014024301	-25.2105363569935	-14.0576688780039	-1.35503569019469	16.7718749637532	13.9662411411212	1.28838038456383	1.73152354082578	0.591126576306696	-3.86817103433128	-0.206230625221842	-4.30299605864991	-0.0323063563575153	3.68610059978792	-5.20371454867825	-0.680256003430755	-9.49509994640026	-13.562103158538	-13.9104643337728	-3.66557374173563	-6.47688471739724	9.70930884996042	-5.72408398271169	14.7337655637292	1.33264257310515	-0.908195448745656	-1.37469287659648	-3.8112395986043	-15.8298463492637
"g31"	4.16564008434264	-12.2804745720785	-3.03657742377915	-6.97249471423272	-6.90804379792933	-8.79219706762274	-12.102279789006	-1.59238733361911	-0.0473209256143939	4.91526722388894	25.0882537839455	-0.716894631463742	-4.93014975140916	-7.86802703658623	7.80245482782156	-2.82947288039369	6.40521427115415	0.977452331557249	-3.134724330681	-3.82647286757125	-4.1765945558061	8.26143927292466	3.00894839769441	8.99420290574029	-6.61666079123696	-13.9944039816508	-7.89366327264193	11.3449470054145	5.50127942857722	-4.06453851635495	7.90393906773179	1.856098805251	-22.7543477899136	6.13324378419119	16.9890537110727	5.71689281366255	-3.33297007945689	-3.02543107371682	-6.40677078545259	7.61515222483801	-2.20654449226952	4.11830009044765	15.9573015228751	1.74893706551272	11.7810239950745	7.85330136511214
"g32"	-12.2731354749289	-23.0833101939261	8.98142819343978	-0.694038717375737	13.3255829134343	-8.39701806385309	8.68892362608751	5.66316992142438	4.76141078442471	8.24618552479975	13.7227946264118	4.81151869851497	1.97948576317686	5.38979530189128	-22.172373126085	-12.2588540265236	-7.26869162206755	1.14950195663514	12.8291852769812	-4.47498947587305	-16.5747590923649	-4.62301153385248	1.00377731555165	17.6662223179057	-4.98230818170852	15.3521155377303	-5.3221898492512	13.8959304308115	3.31809564817857	-16.0426368639306	-11.7408144482115	3.20585755975647	-16.0982480329386	-1.27042209265433	-5.04180135602006	-4.05587477819893	1.54616447622099	12.3894397825901	-16.5236862282582	-3.45089142491237	17.4733923651335	-5.2315286356923	4.15107228077184	-2.27151208961915	-12.9205525505421	-5.0284817476349
"g33"	-6.68775935387381	-4.48254356176842	-14.6699362363556	1.95602796634092	11.4382597885567	-7.35855449787269	-9.70876441606244	-8.5756379006001	8.91859826502861	-13.0932889642502	0.363558903741399	17.6722611851913	-9.04776406319584	1.40494299424337	-12.5031585255324	-0.346398731908446	10.369331199025	5.06429898406031	5.23162784847317	-13.2698154388857	6.13613863171336	-14.956580570516	6.23571558271861	-2.85416653039016	11.2133643510854	-0.604859118176204	1.4152931654189	2.42096182577162	1.40336704619866	2.26288639474387	-15.2851099987586	-3.06281349033928	1.82560897009531	-8.88508956704023	-1.88824238195429	27.0585025119992	12.149712632657	-13.2491294168066	3.39712571247376	0.721745483333412	-28.9894969662392	5.10943918682513	16.8354681857755	-7.73999161104871	-21.1340641350686	-7.20252757196069
