"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"ctrl 55"	"ctrl 56"	"ctrl 57"	"ctrl 58"	"ctrl 59"	"ctrl 60"	"ctrl 61"	"ctrl 62"	"ctrl 63"	"ctrl 64"	"ctrl 65"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"	"case 55"	"case 56"	"case 57"	"case 58"	"case 59"	"case 60"	"case 61"	"case 62"	"case 63"	"case 64"	"case 65"
"g153"	0.999701377418506	9.87281955951319	-8.25471217952628	-8.16172240929234	4.22259456075733	13.2979736926664	11.3306607478991	8.52586072761429	-7.14797196526466	23.4812799632842	-12.3597740746144	-4.39400506065967	12.4096866486493	-2.39301689867077	3.42896926285042	-15.7117722664423	-2.24027238052135	3.54432852904275	-0.0231258898963328	7.29676323619021	20.3196597733336	6.17763171442575	-3.38901064241458	-7.0583198962739	-8.94062395358122	2.4908804221315	6.20477092918834	2.72196129592495	6.34257983329447	-9.55810841380754	2.96875405871532	-8.79109312412134	-4.75146097645294	-0.575978083697873	4.5657072488918	17.1633668767531	28.820379600727	-24.3780109258216	-7.70858974832976	-6.45123366007921	-9.29013803088609	1.32954982944837	11.806689937068	-7.2899957396395	-1.57574982440179	1.44074844325144	-5.4888406269033	0.77634837278212	0.865961851352302	3.82108455419017	5.34099760270811	1.42444803144234	-1.14429194372963	-7.0520919145971	-2.13911244292617	5.44350956204231	-8.89040060902533	-3.25226942801584	-2.53045725661146	-4.11271928397524	9.70486222354187	8.88868934317727	21.9826670924344	-3.90094082225006	7.42691795242842	-14.4865576711169	-4.85572762326815	-1.10771043666577	-19.4485801524819	5.55174658168492	-17.6424574612738	-4.55016470097582	-0.943385771376108	-5.38611095084959	-5.36305029631305	13.5542740616526	18.9228058238204	4.68849395927868	3.31787559326641	11.1249012116103	-7.35261816231611	-12.298444510422	-18.2747145280063	-21.9334078777691	-1.43909087588296	-6.21802761861034	-11.1540724797051	24.9902601510049	-11.8182440812948	7.07294914019903	28.0311916942062	-6.59039519087004	-4.52061494654841	1.51087580741786	-6.16504062679179	-12.0669946629136	8.92642823490365	6.61771832336157	9.15828758659373	9.82405447225866	-6.26722781653642	3.14390054704428	11.5294963444425	14.3954290371666	17.459319769225	-3.33889562129167	-16.0234140001698	-6.5702061778061	-3.56272815416704	-8.60270733938998	-1.54471070284494	2.26913866480082	-4.89108715210533	-10.0000230686479	3.13134169197246	0.0719011769988607	22.9129442961747	10.9794383440102	-14.7203073754302	-5.62497263485224	12.9882363785467	1.6158926715994	27.3108512339264	-1.14745653534187	1.08535846756363	11.2059303637146	-7.61299492740476	-7.44514811941645	-3.51512157465369	-0.171376383204732
"g154"	13.5154595552579	-4.30503294465262	-2.84107554793061	1.65205966771873	-7.27677412143758	-7.10709810805299	-6.23305211734337	-12.9555280203662	-2.19015908351493	-27.4602412549318	4.83411315349866	-0.575254506170617	0.48762907510455	-12.5261365673289	0.786314723917742	17.4875478359725	18.1363859725481	-4.93072194844603	16.4577133604218	1.63617119873985	-5.58889689387786	-12.1641696569662	-0.764464444231525	-3.38050795523945	12.6361304801984	-6.32280888862863	19.3076302493885	-2.55360798949129	9.071342861551	35.1216308010976	20.6272572531983	7.1791473502087	1.54829728831856	-4.3384241073567	3.45743301606869	-19.1534342518998	4.20019302739403	3.14398385515329	4.89430841827775	2.30735621854365	2.49815519924335	5.69448495653972	-8.38996299677917	-5.38209257652558	-13.1053124751356	1.71073083152898	-6.94665201881043	7.16377145057304	8.43514721534646	3.67838249837504	13.4598947519691	-15.5495450805747	-20.6969487993983	15.8028266895892	-8.80027678568878	-6.48052669440741	-7.39127277099137	1.59593524857734	5.94342755828656	-4.15293801045321	6.23161577986359	-8.3341943450667	-3.23468454954282	2.60208917343363	18.0076941722939	10.4390541340437	-7.6095415913138	-2.6269298205166	-1.52932195978914	6.4213546056693	-6.73353456996529	1.15930962148407	-0.676559871144698	5.83019980705887	8.26696060779192	-13.9995244334842	-13.8823342635743	1.89668066311564	-20.6751038774162	-2.6661794984566	-3.42496980838611	-17.4041480190483	4.18924812346817	-9.4548094375222	-15.987815893217	-9.02103757901447	1.57897892899281	-1.19279555287846	2.77218428135424	3.998226632048	-4.36655697570124	-1.34616309450176	-8.6168280759757	10.1888813596337	-4.70631949769353	11.7493749647039	17.0914538822332	6.43576385959299	-19.2379623508801	7.46339388348113	4.43823385335231	9.72132997384339	-7.91506187584786	21.9696108747733	-16.479200415134	11.5845639853705	3.92041777722729	10.6785320204855	-2.04122811401704	15.1654730207294	2.74368957123696	15.135878448091	-3.24499620092682	1.49290549116011	8.75593826289595	5.51933086671984	-8.95383368611195	-21.984395179074	-4.75427767782125	6.96892922590936	20.3254449667851	3.11838219533357	15.1614707153601	-16.0730817107885	3.82879988838845	6.37845777318294	-6.03742943453298	10.8027212622656	6.27005034090459	1.8705626174108
"g155"	0.260801181161976	-4.5470746274029	-4.07443645387828	6.73093911801054	17.3499625235771	9.22425748298092	8.08540115276002	-0.143237713630053	2.16640313749129	-1.03371625410509	-5.45349380830839	5.35457648429073	-1.85064789644234	-3.02736481237323	2.46149861350923	-2.98909565483394	1.90527885852822	-11.0653354995657	3.85231836866823	-1.84473989012442	11.2877331575863	-4.88950752601742	-4.50355369762479	8.22033304097514	-4.14056400351652	-8.94098081751511	6.61608300437434	9.04034173606571	-5.19822770216965	10.3430089636624	11.9933286283325	-3.73400106459856	19.8118695284277	1.71609684750629	-1.10665918298293	22.703843121076	-1.47094560272942	1.12749651999226	-0.486392564091739	21.1027175347358	-9.25227036044032	-11.0997776004912	7.89183748470187	8.30436435760345	17.7091060379013	-7.49605249432817	5.01855045009147	-11.5066528508466	-12.1687281386955	14.885725339239	-5.31722841410256	5.17750951603971	11.9844431445385	-1.46124297863896	0.354394397342824	-0.250244843059654	12.2234767507363	-5.02607617631414	5.08917160017271	11.5270046771927	-4.77344840995816	-4.1475889132489	17.3195644587484	13.4616669862287	1.46148792544149	-1.53206163515341	-13.1386872507485	-5.48803460921814	-3.15201051795866	-8.22811595368677	14.3298944592223	0.982610826771446	-4.16792351096754	-5.0012910374697	-20.7862422033423	-22.7516524858091	-14.0908408200809	12.566827877388	2.61289307083987	0.565333165241036	5.9194479760833	-2.58550053169393	-2.98348333976635	-15.5145232121975	-8.85255051189331	-1.41090725891993	14.0747664111255	-10.9814192639463	13.9649854400786	18.5236058110774	-11.8049821006068	-5.47211811807896	-20.6949969933358	2.61635494857141	-2.77112697256893	22.3643172342338	5.51434096467028	19.312296073718	-7.50841973942453	-0.81578490126003	-2.45139073688749	6.72510841380645	-5.7693673829804	0.0475904650939457	2.21165456808323	10.5968172221002	4.98591517628456	-4.08039444823205	10.3667890487832	-2.02652075021931	7.45821330851622	21.5726278207463	-5.15981620441111	11.7890032491369	25.7984365820486	-7.4904782588675	0.432378980906355	2.17176203916165	-13.9732342800975	4.26352822578958	7.94002935657668	4.27393850930867	4.82129030018925	-4.90527066755129	-9.62810864971249	10.8792869720085	-3.50745878891816	1.73363855508226	-3.5063044187191	6.310221964921
"g156"	-5.68764226666634	18.9972524787199	4.81592930263893	-5.84902761128365	-6.13063723333305	0.291001901003166	-2.61885563829731	-8.41613673583868	2.20179092554967	-16.1835648755597	-10.8367534214409	22.0007919804582	-11.274556004954	0.751721437558026	6.89935605654886	-18.3042946960592	-10.8392437864893	-18.0453224614219	4.10613849897033	3.19510909850898	-7.39571904439839	1.81357284205906	-6.65191158524021	-10.2279195676522	14.031782116364	-3.44220555069753	26.9971941312171	6.52938854557471	-5.04491672652536	-5.05073479832853	-2.10755469931588	-18.7774623295217	4.65140868683522	6.0003194601096	10.2785442042901	-2.77622539542058	-7.75990323179048	-4.73472052207708	-3.10536065551913	-7.27064481348845	-9.25363989196922	-20.4539447070971	-6.91254752943073	-8.84688782758746	-6.05810152003554	0.711256423439596	-15.9939185201878	2.98592773277078	-5.80995745883002	0.430408058350707	-4.21148046178882	-4.67951089346177	11.1209658082065	10.1674356937704	-1.21531635019266	1.21979442775629	9.49691755822615	-5.81671450968627	-8.37441064814784	17.9948502411917	-1.65661134483739	-3.1697448325326	9.30525453713386	6.8401037803406	0.334138736609341	2.88692375061958	-22.8665131583644	14.6409665034326	-9.60425933857244	-18.143161706833	-2.41809738638877	4.12819842754062	-2.0813668707331	2.02152498334736	-10.2838394448286	1.41527687646227	6.4179138054396	-25.4433592611192	6.01965939286947	7.68759056126	3.144607204715	1.94107638332553	9.16877635988397	-6.51589987917172	5.66790227545067	12.27999222883	7.2120773655107	7.00666369983949	0.0871899841077032	-7.85399056943895	-11.5780361848002	2.36877559782431	-2.36386860941372	-25.7076423065518	-9.79740359685686	0.156686613475791	-24.5804235630388	2.22948106609191	-3.559896936839	-4.5414112627245	13.9686917186475	-10.4384043204332	-1.41000557726784	8.74117592021562	0.355143202750055	-16.3485038527333	2.23585163961985	0.75924366385376	-17.9236627764437	3.37704234364826	-5.85645520615794	19.9438669400259	8.37839769821106	-4.82739502783447	-2.00456067296536	9.98533348387704	-3.93684942722538	-16.725202593916	-5.45857431232634	-15.779227259572	-0.315916744172844	5.9373885491574	-4.88974614750249	13.4799862256596	-14.2058767191789	10.5422767383368	12.4833018697746	-4.98464375849872	-0.517041222454304	23.1474379455532
"g157"	-3.78546217109124	-0.0267550536586686	12.8675381345375	-0.509186023415093	2.78778407735527	-15.3595557825145	-4.46082937111499	14.1287886912016	-6.49144983637096	-1.86885553445577	7.91937543619707	12.809427538239	2.73408645239254	-14.5410624610551	9.1937897020996	3.49044750898329	-2.57152446196877	2.82774763317614	-6.09875895795246	-3.29300445079973	-7.22661031782112	8.57173380033587	-11.3017693642877	3.63309576064575	12.3865426333018	9.77453585829205	0.735689427264375	1.20565316876186	-17.6812421083384	8.73794293783455	-1.3683492378629	9.399891000663	-11.5841077609795	2.9381968776708	12.4285562965236	20.3447026159717	-17.0072190715069	23.1247904729378	8.35017357990578	15.516177862233	-4.830961323927	-1.74363236822135	-7.09666334798021	-1.35625411248375	10.6497903238171	-17.8544799569981	3.04330348621955	11.9992271089288	7.10653813185249	3.55221601579516	-16.4185783916538	-12.5358956392162	-9.41171519973411	-9.03344464718467	12.5737575765824	-3.85910716386987	-2.1859566359156	19.675202980519	-7.45558113734355	9.52270728155171	-0.513983411638585	2.48118947180761	7.82964092866058	9.33108137378884	-17.3603223767292	-8.31228944876928	-4.92993003542295	5.27955768581033	-7.82770655111873	4.43311014063933	22.8070811577037	0.00154463478497161	-7.17849372534963	4.21856376102366	3.68701876477291	-18.3239375846588	9.78185435224503	1.01365524325959	-10.032662457301	-3.98506101497121	-8.83908690757925	-9.36463124120835	0.814052250321452	-13.4681985143	2.61917614703664	7.12977977784978	-1.75465623682259	-11.7258482632806	1.6185568303671	0.643572031280597	6.58274637791778	3.37742482295527	-17.9579768342353	4.35927398527615	10.3903450521162	-3.43044343970976	-10.5176617005527	-0.393083134385265	-4.84348355751321	3.80372543905747	0.0717854108775424	3.72258823189083	3.98634586591559	-7.1871162235746	-5.12109199062219	-4.9521033563938	-10.2599279108154	-8.05122282774011	0.214783631530071	-13.2741301163025	-3.17313800866185	-17.3559086571995	1.69301006363574	7.3612131754488	0.603033049507813	25.1649023177485	-4.58475930421002	-7.11395881810929	-1.94965156760965	2.69209699342357	20.0514780492412	7.53113092329786	-6.54989850228045	3.56893454532528	-15.4464643852786	6.16562528771986	-13.4034146851305	9.76117640484077	-10.2503821560628	2.47306212021516
"g158"	9.75111011145182	-10.9170508904074	-12.9687587521834	2.6006091333322	-3.5751218144292	-13.8067758653376	-5.70968356077924	-12.6780602466843	-4.58449031832505	12.6208981278252	-1.1650942513937	-3.79831803462281	23.4496507813722	9.74495866378069	-5.10963011335581	4.90576683153004	5.64487933118824	-3.82636324188844	0.503855329499833	-6.98096727426467	-10.1496191308353	7.14662061548741	7.1047676966089	5.14134470547202	-8.16575316145945	16.8941079774434	-12.6064319850964	-11.0807412332672	-18.647534332288	-11.9404614162839	-1.67779925342559	-8.44887684898404	7.55585404026395	-0.120700674944645	6.35372075565564	4.55143438020437	-8.0665386087683	-1.73753076889599	11.941453315739	7.51470035677023	-5.45615496149267	-20.7353690921369	-6.00942309501106	1.44163299604358	9.92068047764827	1.2273804641735	-0.112673035890537	-14.1434098594764	-0.83959548649888	9.52269301791725	13.3939033780046	5.910564811937	-4.65406775656542	-10.4675823381898	-6.2959503866235	1.86343926884417	-20.4620017407617	6.78382331547953	-1.3153797800203	-2.63740203356719	-25.9415242029808	2.85465164904386	12.0342988118703	-4.09242989208147	-2.48619628718349	-3.91232533274179	3.55344182531811	0.55339140873571	9.21883695762133	-8.55927605184564	-7.30459206976093	9.70617117244375	-13.4466110970159	9.88156256549344	9.09071677826359	3.45408423878667	6.58662196017362	0.0530950065685388	1.91067198410939	3.22142560001748	-14.2367518689358	-17.5457694924424	-8.56730288908427	-0.89296959430805	10.9703784248476	0.130740344850265	-3.39897081746987	-13.4585321712732	26.2246791340074	-2.23127952000646	0.705898769342768	10.7041954087943	11.3435719909487	13.1792748040906	1.86001864496508	0.59671469545306	-11.1167689515477	9.68234464299595	-4.08791902975664	-12.3386395229915	3.29577679479924	-8.91255372341864	-1.23034020532127	-4.5786205730962	13.2246345554576	21.1377209113695	13.7249811556877	-0.689902249448144	-3.76382825155787	-3.98372512894337	-18.3805686980852	-0.0294144386133648	-13.8508332737583	28.8608906351415	0.0964577144466919	-1.3639642304675	-8.47397509864541	-1.20254602347378	-10.1740041185746	1.08948372390388	10.6777898225947	-2.12079916131701	9.19566937552057	-4.20887284759236	-1.88199005729382	-6.15968153625471	3.94611482225292	-3.09601045824642	-0.0616604033368316	14.3228414802707
"g159"	-17.1477906340425	-3.82265369642964	1.90889374722655	-20.1112021554853	-5.10126595312569	-9.31570751633875	-3.62015571903549	9.71754026035685	7.06358821124945	-13.4423259529213	6.67479159300979	4.11204013377823	-6.37808595067663	-10.4021526824528	10.419759465275	5.03638089503018	7.91026473585831	-1.07277226660772	-0.524417113914056	10.5031640336482	-15.0690529950292	-6.76310057512074	-7.60505447660956	15.6532560020113	8.50945357482922	1.82709476106416	8.76197443825435	-8.35286153337505	6.88695455438125	13.8569662115659	18.2119192746555	18.2739192210781	-4.31678181464494	3.53386782482977	-8.45161459628025	-1.08653839225669	10.3264950102179	6.87670802471719	9.54870042753601	-4.67648849484885	7.38881484779945	-10.4078507338845	-2.62051404221501	-2.00877742947519	-3.91952098392879	-2.02641587088649	22.8538425346481	-10.9776428916964	7.85408318749406	-5.41191729129681	-0.567255875165269	-10.5515516966486	9.8271366442367	14.0590329088048	8.06520635739939	7.25122288474476	-0.737646317963108	16.3204337401321	2.64446171060345	-2.04113670546284	4.40542906344975	-16.4055036896242	-15.7577218552253	9.23682644617109	6.75771612524339	2.54962235273071	-8.71995521997401	-0.413893892087704	10.3737632518177	-4.55143278889585	4.38769241627637	-7.14397969868771	-3.93715241067375	-9.29592177481163	3.42683245133935	-12.706099331914	-3.04259869477437	21.0603852978886	-4.82142629982934	0.0156047280883176	1.25132222586215	-0.042930709888903	-5.95824804787769	4.88993708365373	-4.85740946573486	5.29585742511544	-5.82725215670866	-15.5516983212415	-15.6772064422914	7.79003821005068	3.92640921226621	16.7895459427861	6.84073797082619	-6.97045270850146	-14.5503280854454	-3.32033951304077	1.91891372926118	2.51855724434084	4.15076946805831	2.05706490440134	-14.1878894385551	1.41910522648934	-8.91110020835123	-2.75867947298303	-3.56688539493036	6.28349560675925	13.391102335897	2.72842435907879	-11.1486411208282	11.56183279769	1.30700822427832	1.07183980364501	-10.3278896470141	22.4221168459234	-8.81900539204311	-20.4697363906435	-8.46322725919661	-4.72388261307425	-0.323836117180706	-2.71091533126596	-1.50178038701263	5.40341826510918	-19.1087842574556	6.73139928966954	5.08447799106818	7.88836898260999	-9.56301376934646	15.5630705543561	-6.27105105154658	-2.72638183209386
"g160"	-2.69113672281463	-5.94030469351622	4.60423434133018	10.9881637536466	1.35978143929845	13.7393220998939	5.0947874104404	9.82772967013437	-1.69493424832211	6.92817170324842	4.38518406715521	0.244483714734944	4.26131397350161	-14.4569181673668	23.8462669415627	-13.589446960714	9.04534382141886	-11.0302211093264	0.817382503552144	17.1003168447946	-6.53919758968818	4.94091461379285	-5.50342963504196	3.6733033523032	0.0865278791779026	-0.306749943105061	1.01529024594724	-13.0598765202933	7.57224934499011	2.91545755050418	-9.42074360497889	12.9038367200433	-12.5126669912601	5.33842775537414	-13.1036985806704	9.16719082424257	7.02223733070298	3.13923450651608	8.3447629459265	-13.9080803896382	0.47059562652891	-10.6848178812097	-6.68082026653213	12.0645365333335	-20.7014628700807	-2.00853210514936	4.74057249131409	0.687848795895155	-5.82627776733462	14.5963228891518	0.496654368223999	-8.54934201708643	-1.69095153718716	8.83786393082484	3.77487948480429	-14.9898665276526	-2.600407197423	0.641601836644678	-1.56267125932877	6.72770423028058	-0.115948976636062	-5.3900214033779	7.11884331080004	-28.9290326605811	-12.0252949187584	2.56116370557693	7.39784303015076	-1.43749029632267	-1.81718996024617	2.50584206991631	-1.60134232303585	15.9615158517376	-0.646096585344493	15.4626089407513	-16.1286066551483	5.97487286358876	-7.49235183889138	17.2804785712099	-4.28824916127204	-14.3270659573587	-1.18348510696714	-23.2440993051074	3.37023380430141	-9.41976488557667	-6.45009135970498	-0.282376623264217	1.87786483548777	-12.2381093987765	-5.10121452769543	6.7876460232169	-16.5178640928678	4.76700376154993	-15.0269332563076	-3.64097674926693	-6.45661278995257	4.61992131556447	-11.9156540140016	-24.8005852310057	-11.0240873807612	4.95962251364364	9.37388813499554	5.42589257221673	-3.50832062201731	7.18701073202536	-16.2001603005277	4.17741408981548	21.0297161289105	33.5175795601285	-5.01758431581956	-13.4901438924647	2.17844684953476	-6.78761723131979	-33.246998132248	1.01928154519531	1.32550311798323	2.62224606322077	2.48646553233496	12.2638103500262	-7.90920836023031	-5.92512450674925	4.17112014005202	-12.5092658746526	-15.1085985966699	-5.48379094466538	-4.42286047066604	4.4372155277035	-11.3321206043815	-7.26314024714654	16.7358998310322	17.9806110417135
"g161"	-7.79444365318139	10.1051911904811	9.77989745740293	2.8562848476605	-5.00832070671129	-3.91102374722087	-8.12401507796653	2.80366356777328	-2.09488394169842	-2.37730931643655	-18.0412591898658	-1.09388845721984	-3.15008604275085	-5.1845521344952	-3.80973395860859	1.77609279350288	4.36340110031463	-23.1327207688043	5.97740560216613	-0.0264127473746755	6.06971452118001	-9.3977800419206	10.4070948070092	-17.8771793940064	-16.2619327126829	17.0890892556313	-3.50995381472848	-5.09170268002068	6.27659659721645	0.222230569568457	0.0232919291342814	-16.7126510872419	-22.1583992166386	-1.30455280011341	16.9152855647677	-15.0025081397555	-4.01697657137836	-1.37606124972122	7.48371183749601	14.2458324267299	11.1739136886535	-1.34815184316738	5.8730493132473	-0.0330648692293909	-11.6935009590998	-9.07600442674768	-0.963791300960975	-6.8193550476527	-2.98333827311321	-14.3758149101836	-7.58437267177131	6.971136445126	-5.57918581300997	-3.45213365696855	-0.532049186363801	-1.24958235933836	3.96009917667545	-10.2221687288654	-5.05833905451696	-12.7357048700178	10.7988641165051	-4.63447007753935	-10.5659929487888	-2.31791332270565	-18.1077548420546	-7.64447645341793	7.42040363484319	0.0250237106534138	-13.260501093837	-11.0409933489445	-10.3625587992283	-0.332778805709805	8.05766434946183	-5.22726622673998	0.725185484986348	4.6581611637956	-8.05939967885224	1.5121244005774	0.745583462204545	-18.2158135055753	11.8843286292558	-3.36566518554181	0.176984548064817	3.11212209732705	13.6298682094965	-3.63174634902696	4.73213180886968	1.16319232020193	15.6083652318051	14.1066256044758	-20.2420630426964	-9.01846033738078	-11.164573054117	-10.658720392071	-4.57554242294445	-11.801417219871	13.901809545674	-7.31777091533733	-1.50298756677924	-4.67781544419052	18.0046084835348	-4.49189308740027	10.3605115809108	-3.53396608018274	-2.47427200206068	-17.994306643969	5.31999446658691	8.88810833119643	-4.60180796034305	-12.9807839072072	2.9911353889396	-13.1116423723709	2.72634868740627	-1.73075471822528	-5.83732515929259	0.750460981068086	2.84391472543785	-15.8997084948324	-9.53076097414392	-25.367381937041	-4.81015318714134	2.18639610678858	23.7096951148728	-14.5714712135196	7.51687324108941	-8.39613495844423	11.9326190151679	-12.330391805508	-3.91790740114459	-4.62170496847914
"g162"	-10.1164730214527	-0.250309131581086	11.1051872311324	2.19771840974642	-13.1192678106162	-16.0365386636437	5.49092453208593	-2.66755197427161	-18.5424133867308	7.60777783075354	4.22971243825117	-5.76375005475278	14.8938211855265	18.5475647697353	10.5171133765586	-8.14471315412271	3.08042233895049	-3.37809652279954	10.2335336760639	-8.99437920259556	-4.68907202262131	1.78452988039245	1.92956474946167	-6.11380042942377	6.75121010427007	2.29762638824235	-3.8736040066214	5.74558474765132	-14.3249307699056	2.46304789789851	-1.89761313036372	-22.0674686094817	-6.12494445508416	4.74791945194402	4.19761038508841	-27.6298455900408	4.58439464737846	15.8029059700716	-2.21089540037023	-4.25074943539459	-1.869075978364	-0.0634028348348055	5.41545826230131	4.83892872689182	1.27604197053381	-5.65595381183213	-9.1130337995314	13.0984393044502	9.53767620815994	-7.13893326457359	3.19270458756693	11.838726563761	-1.26312420188661	-2.40425030076375	-0.851970584996067	20.6047047025073	0.109122043560245	-11.7450493737563	2.06903284280218	2.11946925339416	-2.95285749629176	7.03870194886302	1.47821752556404	19.6596839031739	-6.62453468905216	3.9959335931517	10.7163122593453	-4.7219361447901	-6.66719994269287	14.4108189266044	7.6246783602543	15.3445280733046	4.02014617743475	-9.51130746778396	15.0156747676014	0.606522250562524	-8.75433929053943	3.34784914986339	-1.67976035910895	11.2888043985894	7.07208720186888	-6.677153543078	-15.0635274789444	-3.84118553567847	12.8629567950653	-11.6756880359579	14.9961038036633	-0.573253807202439	0.56820470971639	2.06474325776358	-11.1491047490874	0.0597872721808419	-0.0132470829691518	-7.5020490051409	8.45520194520439	24.0089705223749	-4.68791955122206	-8.47060781780338	-20.6234288187077	10.7047159305693	-11.8359211183825	-2.6576633331989	-9.76983556520167	-6.14298177514721	-7.18347254577889	0.192221516309393	11.9853803035602	-3.98918576820204	-1.80716114743377	4.9422746493857	13.4097323361181	19.1371350963743	-1.33188439939426	6.14609431625061	8.02844853954658	20.4615051190624	-8.68310285233494	4.33500170941679	5.37560383298567	26.7400038334367	-13.8753815348919	0.0554158778721226	-3.54732318011984	14.4096623529585	-3.56075186725122	1.64693439194025	0.682054130474075	2.15130000467935	-3.63999766138942	-0.979320858949779
"g163"	2.00005725680189	13.4645028321994	9.1018907101244	0.91572790930763	-18.120387363039	-16.7561022729534	-7.1052384848597	-0.945019513307945	-0.252185820027025	6.17841562835572	13.1958796139926	-23.9380691253688	3.48733319807677	15.7694071986511	23.2482448256016	-4.03596711694674	4.23418804209927	0.878346534646225	-0.606461585048377	14.1899315876599	-5.06135517487724	18.3900897028361	-15.249420396759	-13.9626430481479	1.84426658742894	4.26088597424204	23.9770367991386	21.5729358037594	10.3607434950224	3.8618794968711	-11.6947303312659	3.17907438760032	-3.82766769013879	-2.5915804286769	3.82780954728139	-2.83060827510777	-13.3177363422636	-13.7394125532371	8.30212232544682	9.1613343466511	1.65140136954336	6.35866099538629	17.0832759491761	1.98988409677616	5.16228016577275	2.80543175946797	7.2593684414763	-7.96481555694343	4.09701952802517	-15.4021138694914	-4.8613984973246	-11.9031103975908	2.95777196020898	17.9210704755394	-0.345722373263209	2.85084203648437	-2.35371710756757	-27.5813792808902	-1.96198862464363	19.9039015103531	1.90924511943293	16.4242690053996	-7.59717804969887	7.87396526581331	-12.6046714444104	-0.597932211636838	5.23294359235677	14.6097563006	-3.36224128530609	0.545419490230799	-12.8276852542469	-5.4687601399233	3.71987814414778	13.923764021895	13.0472607315668	0.503513215410302	16.1543838467811	-0.0215836237135251	-2.71318566027728	5.11367241063697	-5.61087859585431	17.9523020495078	-7.11977828235628	-2.65137548150437	4.49818063277285	-12.7924713880688	-11.9631882479463	-2.25653969274168	4.67246298455785	11.3392996457435	-7.71543881616338	-5.66359603624951	-3.50994311356126	-10.5426658485151	-9.59656638344556	9.66757020867438	-9.00042764640243	4.79751816710506	-17.1385789988171	-3.79509234341141	2.93435760819693	3.72045987889227	-19.2631920308661	8.91368014302814	-11.0221045051833	7.16575949971837	6.43999010407673	-4.60822903655514	11.273151884753	5.02250942302394	2.71519378655607	-13.0569767240196	12.3110091987064	3.30896848754593	20.4040120762407	2.17329053880466	-17.8039814585177	6.24034286732809	8.55790786363821	-20.7443715393599	-4.37719348994422	3.50973193419828	7.53990673670068	-5.5285210343579	-4.96338680184763	11.3314397041772	-0.00595629628065561	-7.37816958994044	9.5405415377895	-1.03890445434625
