"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"
"g11"	-19.6380787323532	-12.7335656498045	-22.2525186657158	-4.16289420974293	4.06307668911574	-12.5640063748079	-3.87224232565366	-24.9051411866459	-1.37421403759471	16.5600006536826	-14.8012561019616	-2.05535154066463	13.4880386591776	-7.10999499540829	-14.6036556147807	-5.55814097225627	11.1099569183931	6.91486379071888	21.6036333073174	-9.66536898379196	-1.74206194300995	9.42744291666163	-11.584193274003	3.23028940289185	18.8612000270228	1.86491739594128	-8.81364083802636	-16.3763179435642	21.7706651880105	10.4597615142091	-11.3167987434547	11.9893138203331	8.51098241226503	4.15473957085866	-23.2210566404412	0.113254934743971	11.9006164631985	-6.99223122423573
"g12"	-21.847233143131	-2.97826486293768	23.3316021746069	-1.99850978516266	7.603335158519	6.68714905871449	1.77549652544961	9.26406864379885	-9.58392577425482	16.4969994481277	-5.46103221677018	1.95417982591567	12.315335769843	4.26535683378609	-17.6213111596862	-8.78967498203105	-9.77224012520472	-14.3774967858556	-1.57915822272077	5.91571994083485	11.091649865976	1.40116912209251	-5.53591324726215	7.73669033116001	18.4726520846456	-12.512074746922	-13.6300162671588	-11.8574798613856	15.3164289040967	10.6877005126357	7.16272087168376	6.32116572373433	-0.567166756241986	6.59107683620404	3.19349347236901	8.54085379178186	-14.2492210361178	4.75904192999867
"g13"	15.9720574850541	6.36334115197609	-5.0060622251703	-15.0198851429933	-9.72782490895776	19.2029220553212	-1.4121595750425	1.0783358732702	-4.15893743421195	-5.44533620599485	19.3854014853431	-6.39356472256638	-3.97089617489626	-9.77808786072306	-8.45715350000383	13.2304678402196	-3.53548363834561	-18.3100666808703	-21.0227323097386	5.79528355081967	3.13021059152914	6.14091822575317	-7.91728214906851	12.2756584414362	4.12791691263519	-10.0710846907515	11.0570431408402	10.0311171174662	-16.1645851608265	-8.43373090125655	8.61784670551743	-3.24219761057898	-6.59737556125816	-2.70363308489262	-0.0024046565804353	1.80532279899295	-10.3718068854249	2.48958635983715
"g14"	-5.86987273970982	16.6212388329293	3.5443570009623	-13.8854726892989	9.10071242345793	12.5168056593156	-2.93640614432808	-6.79953545766643	-0.727188304200804	-10.570297104515	11.4809197349033	3.34884732289957	-10.2416175871964	12.4414328713998	16.5363240800851	6.67517531915704	-2.12195828938906	-7.21344222310035	-5.58153975391408	-0.622620122130285	-4.06320350466362	15.4893291140123	1.73583790094459	7.33111229691602	11.5990527348608	-10.8721216647291	-8.62167375406484	-6.04816504998508	-15.414635070519	3.38647818594038	-14.256206785978	1.66256755100503	1.1129731700799	-17.5433014247903	7.48374837539083	1.00542153608597	-10.3970835746186	-8.8908557070351
"g15"	6.27801330266867	25.0238005604716	5.46152666582856	-11.5266410363739	8.38569283416752	-1.68470632457688	-2.48954441141977	-8.84917985748149	-1.18985106353226	-5.33049943926849	-9.28057424322941	2.54029824090091	9.19303940352667	-10.6470102217969	-27.1137288956731	2.65457829526115	-11.7284883129893	-9.86958397987725	-7.24498225822573	9.66875136787661	-15.3484253466001	7.37455982949929	9.97087975227894	0.595452822349125	1.14988801900438	3.57209421050183	16.9092162371975	4.87569985445721	-11.68793601509	-8.14548978096427	5.16922223733931	-2.50105747467868	3.26815898214308	15.7514393206787	-9.7721646532963	6.62767078249844	-12.5726458227227	1.38779924367045
"g16"	-5.19803875330205	4.54227642081042	-0.563157175230285	-0.704228951010421	-7.64775226058121	-9.68264876984206	-4.48624114647088	-12.0927188556784	3.03936267401904	9.09714855322805	3.33942322362422	-11.6262602416754	3.36567415520496	-8.48535183868183	-1.82898750118759	6.25529905855774	-4.8424799294879	8.44357942884724	1.15940235441504	-14.0564922314946	9.09360347666566	10.64650293086	15.6040646591242	23.5277120818499	0.720332256313357	-23.4584130459074	-6.24364591008503	-5.91785339862029	21.4990670663181	6.51404109909988	-9.96873902836617	4.33580353744613	-0.536241335361401	-0.266550749959851	-11.3524929160447	8.17491143928804	-11.4707461484438	19.826563605441
"g17"	0.790711808933475	-11.1579160435182	6.59604155305629	22.6455860698635	-2.22622471486705	-6.47936656490421	10.8504469167173	-1.33685694848373	-22.0799445481424	4.272344228732	-1.41078623557632	-9.63026087617697	-3.33040447551579	-2.20057556319126	13.0817652776497	8.46454343595215	-0.904786288164087	-19.3970602546312	-3.86106810400824	-2.91586778791422	-11.4124973075567	-8.88922388916336	-2.62815591692478	2.05880423894513	9.60344261464951	3.4479218296679	-7.68016888438702	3.47789199462873	-19.9268698637208	-5.69968286016436	-1.64297206749878	-0.575225497353298	17.127759134976	5.60171382545877	-11.2915482805597	5.22796195318408	7.06342082843599	-4.32881768252275
"g18"	-1.93108516188144	-5.09723226811355	11.4237680897529	1.04344886062462	-0.86045807063402	-10.6977907709264	-16.0053047758157	-11.2433975906167	-0.493178600174492	15.1739219839741	5.50374903091424	-0.911336299078717	-7.22108421946407	-10.8394104472755	5.37681913687154	-2.89799700246331	-1.45664543737882	-18.9546352300522	2.56858355792988	-5.48319241123735	-5.61765099175251	-2.66571832812889	5.33535073679106	-9.60391162047718	-10.9226014659465	1.27329777697769	11.8924085923487	-10.8852600380697	3.30708429487281	3.19657234123317	4.41624808965398	-24.8406216321728	17.9371641692746	6.86069682449469	1.70699818020722	6.74447658240623	-3.74731614685515	1.73517716884608
"g19"	2.31514629658236	-3.54305614267325	-3.5574677326677	-13.8481288606661	16.2480908085218	-10.1630807595323	-6.05613066653997	7.86331132775565	13.300464186418	-8.9074540512258	10.5175309504307	3.1401365602626	7.89090531509448	-4.40781982357795	6.24781079180855	14.5530017143991	-6.73411302430206	7.46830467316551	4.84140951994642	-20.0060295597257	0.335128502050458	-3.33763350019353	19.0130535526091	-6.47777752949643	-21.5808090149732	6.61801106668862	28.4280564474279	22.7286581362893	4.59863200768152	-6.7937557553866	-11.0358307523853	-7.85691422147155	7.85530675538325	19.1690399907993	3.86647551908962	5.55432002275601	-11.6583274579301	-0.576725904919561
"g20"	16.2479735785122	-8.96051828684772	-11.27321517125	-8.09624883048888	3.29486146277027	0.590085212823561	2.11521806853224	4.79946581371849	7.37424209947208	-6.27387949766424	-9.87807525550169	-11.2285210414564	-13.1905645375686	-3.60827539412317	3.25482793126543	-2.79655741352885	-10.4319528979086	0.635720672347531	13.0276530553865	7.15882664055626	-7.63769667696173	2.23730442844936	-9.40902861052251	7.75817835884523	6.27220182453803	12.793817557583	1.80844695854018	-13.1588298335104	10.2606137605025	1.6700474610175	-0.227668491926483	3.04927482799251	14.6391092113949	10.7054562520581	-7.13408962319342	0.694196142279033	-16.0384367796406	-1.0455199546219
"g21"	14.777976210602	4.73014928307811	0.799891994323226	13.507277914392	-2.93233632428853	1.18044231450831	-4.87136389973512	-16.4625146467735	20.6438588486853	3.8183915844328	-1.45050918872462	-8.56316775631708	-0.759169839935247	15.1264674175147	-19.8667780572474	9.07282271129567	-17.0021271131979	1.6108223680976	-1.21521777429328	-1.50682866583388	-14.7812250710846	7.65780658760908	-6.74442141487278	-2.67908226625744	5.26105123694341	1.52216260909217	2.92567806196782	31.8114526049294	3.50363104076248	5.09487699766252	-12.8528634110671	16.5163889932263	-8.35977975286555	-13.2657603560349	22.6794392218394	16.4712104767156	6.97444187715414	-14.1092809700496
"g22"	-2.37603090968111	-4.10732855877464	0.848772953368893	9.5976370185732	14.0135428287828	0.626646261838297	-4.27573330958648	-8.29402709873694	5.19031020873138	14.4033606853527	5.00561497848662	-2.50716837166954	-7.20726498775734	-13.0149777731558	-11.580949838531	-7.95673067189247	9.62874832518797	-2.77822241980051	11.2815698866671	17.0728440878164	-13.2442451918622	-10.5391784585468	7.50418613558765	-15.5130902056305	-6.67867078935972	-12.2385193117027	-6.16631959803402	-8.83677084733099	-16.1180425630146	-4.5056307734497	17.5195016525505	-0.0876912584229047	-6.06706096652526	5.28899844676091	-11.7359817520939	-2.3421521731055	7.425018052213	-9.25952718045177
"g23"	-0.790121371454367	8.97819874731106	-3.5559684817097	-10.7504673036563	-6.57101175198963	-10.0573415869868	6.12117796390369	4.72187033505412	14.905016265398	-5.29415742353884	-4.90457864430059	16.1767743171669	-3.38761027860102	9.05381690957002	-10.736473566847	-19.7578539165696	-4.81056699638179	-8.07760311146994	2.86689149224549	-0.475692322136068	-8.89748933055542	14.537167461726	-12.4993449132393	15.6571271916027	-30.4227689509584	11.3220673380529	-22.6170831733681	-10.1580475128099	-5.27100758040812	4.17270840412312	-7.34926704426478	1.4321915025904	-2.94572059620692	-2.52645080962765	-11.1385726555509	-11.9503636495557	13.1206498062314	-3.32503290146438
"g24"	2.60340441433548	8.21443174693086	-2.30324144333302	-0.804107804597298	4.39618756876588	-11.5127394862205	-2.91078175382991	3.96954038737956	-0.490883842015874	-8.37237742817639	-12.9055433449408	8.67022805642514	6.78980546212716	9.90964302223127	-3.34137514063211	-2.45522332108235	-9.28805727942341	8.54317923052532	1.19168273328586	-3.8600530902429	17.1521844647993	-8.89512899411584	6.71459173731391	-4.8798757557782	8.82874648445514	-4.14820913780999	1.44086333817953	13.6681921054002	7.7124085191711	0.390017924030595	-13.0388059450514	-1.23968369926806	6.37776791117865	6.64867730477984	23.1440659962674	-4.79978092362838	-1.93889481093128	-11.6030730926489
"g25"	-0.904243417738241	-19.8491500413631	-3.41700791519263	-3.08624144817769	10.1872771464599	1.86714347239592	0.836729349845944	-0.212198959495414	17.0667696425514	5.27545347933023	-4.65801254026512	8.36162012122301	2.28318415371257	-7.54926936975135	-3.31656530122044	8.26162373109733	-15.4863001794733	-9.99573472658548	5.9793245076089	-7.17700186440522	6.84414909998262	23.5700305527231	16.4288931641023	-3.06652164036933	-5.59057519960079	5.3010390903353	-0.935132675267729	8.52209511445179	-1.60453959592988	-8.96939162301809	-10.6668071309288	-4.40927258446199	2.37327938743476	-4.65239759217213	-1.19538137250131	11.8883560049332	-4.15345230535279	-0.0304226979555152
"g26"	0.775547277717859	-2.04898249037868	-12.2794156236741	8.93625387242125	-5.3321449903159	-1.87729069209031	-7.57052428034449	-6.65445529248949	1.18190350499577	4.43705270559626	9.41810563750121	-1.4458691711484	-16.1567208112187	0.185553507016778	12.3147412608748	1.01081169835581	-6.19508659823307	0.153070035376042	-5.87045281317241	-0.555160344157884	3.18591544759381	23.5502633508096	4.10144210240651	-13.0575298229105	8.38731325336357	16.4205098703877	8.01086609216795	5.91239879136644	-11.2949383483958	-0.725059652787144	-6.77861987631104	-7.34090416143458	9.84717688014626	-6.97210584594385	-9.38883543541979	4.10350222706427	-1.06886303714677	-11.0366642706824
"g27"	7.57029670129027	20.9010707112973	3.65226691175926	-9.47898618928116	-13.2361475338865	-6.70120938015815	8.19766171807621	6.84569274328737	-5.78721479828132	-6.69649788788964	5.07038828895964	9.15552370396757	-3.15330550086099	30.2339338713548	12.1158498544456	0.20351382493401	-17.4523352961617	-3.61425826524922	-0.515443935119752	-4.43683881113988	9.42682656331403	-8.79580536795983	-3.85825154128988	6.80795389933888	-10.5681928891584	1.0901496287987	1.82274612964614	-17.1780418051942	11.01742167322	-17.599891712589	11.0342124235569	-12.0568298405277	10.3460005397161	0.76505377673896	-2.16888725405818	-4.97419313919451	-9.76043938224035	0.834791419404366
"g28"	-14.472164393292	-4.62663159292535	-4.50861393306373	7.47128334962852	15.1317623443654	-5.50359056927891	-3.9270291378177	0.113032269185162	-5.56050457475235	-9.46693901234514	-13.5423817237053	-9.92985982492042	0.530150810003881	0.670778360371461	-1.68192400227802	-3.25464852779433	9.02612778364671	7.08435759972994	-5.06329475376912	-12.3499897759309	4.22054991858421	5.22570935047432	-4.87395020735042	23.1707630578631	1.98626867174637	-10.6797679738651	-3.22153079254237	6.97592040029932	-2.13690045399933	2.71172407950571	-4.29513884066048	-1.41262637127384	-18.9225396169993	-20.9156503285645	-0.299339630720915	-20.9375696227083	16.7162540066202	11.7143395157741
"g29"	-4.21101256889481	-11.8976364702338	14.5530830048554	-0.318446555221468	4.22531788917139	5.06584801258781	4.13932666389322	-13.7130015500267	-1.26809633204422	-2.49053190322072	9.43852965269125	10.601637104608	13.9156597996158	-1.0058018978828	-4.2932887985432	3.85668914749161	10.8519854950322	5.97058720775637	-6.192955911038	-4.0666044346537	-3.88343243434173	-9.00066483477813	-6.80088464823444	6.69809497489796	-3.97709543862134	5.58811297828569	3.72046170023962	-0.423647644972674	14.8046995391868	7.7023683131248	-18.0337850546964	-5.76046812728846	-20.7431349539846	-0.278794547946249	6.34089250784843	7.06938066210879	-3.2925810753367	-1.72504623973349
"g30"	4.30293181968209	14.3103275826783	15.1592446815813	-18.1676953148367	11.8715532186624	-11.9172710099356	1.85672545604049	16.873614487705	2.28641742276425	-7.07607597335224	6.8492154420963	6.06552390689802	2.75257054286819	5.08137327920879	16.7319346032418	1.71736313711651	2.66588009729355	2.03821558286854	7.85235522567319	0.364850921322302	-13.5232939153559	-1.22148753754036	8.47053399513284	1.30518506987017	4.88701178048724	8.13544013598467	-13.4769145081356	-2.80942644595185	-8.10856873255942	-11.4420265112931	12.7347008269872	6.57877170927275	3.06001638966118	-15.3605583726768	-0.946396525519164	13.9098964568855	13.0913285768051	-14.1981802120962
"g31"	2.97754113375804	-12.3355059255767	-10.02157545542	-13.9403938571475	7.85018284533287	-8.78267766974227	7.9854706876961	22.6396476000977	-2.35528971584021	-0.181733723394984	-0.561623684802593	-2.45353727503133	-0.800762554333684	23.0565999508392	-6.9953677216988	13.2359780874128	3.18114915512873	-0.342641048367852	-15.2280885297194	-17.0843571137216	3.1714438530215	7.72925566364312	8.8231673512383	-1.10418253104354	2.79158253540864	-16.2830755700218	8.7327760004785	14.287445901357	7.70650109815814	-1.04825892873777	14.5901951695103	7.11568624275824	-6.81478546187036	0.739309286435632	-5.27389897421473	6.40998606766675	0.989856201436945	-4.75807168260668
"g32"	7.19785890309035	-8.33960871231894	-15.599656642544	-2.69814401918112	12.7965516353252	6.13538118082833	6.13510773000799	14.768917793474	0.0822912601840834	-2.16489884237329	-10.3919598173363	2.55090457443963	14.4283778286611	1.43039748182328	14.4536583421002	-18.6815330530289	0.491720385690484	24.0780452298707	17.7688496313509	10.5240319115223	4.13980327447791	12.1730301609086	12.111758141572	-3.67250425866558	-7.28269294041738	-8.16871639040499	-11.299720723132	-2.70059994577565	-9.08406546245775	-8.90300175043684	16.2942375566509	-17.4510986808973	-1.25347786191081	14.6341785838096	12.2906592355955	-6.28033975320752	12.2493960058592	4.01905279038927
"g33"	-7.41472950137487	11.1848479382745	-2.86971451657889	-8.18472656698357	6.16229163347946	1.41813543033373	-14.4350147887854	-10.4084713433867	-8.6758339201032	22.2131927312443	2.66869706564605	-4.50419361908325	2.85347541480422	-6.10954652222147	3.38590983858415	-9.3007422096138	5.83049127113355	1.62909121324232	-1.40203403798837	1.90100244857502	3.10458825779922	-7.02010658098688	4.26310249073839	-24.9275405600719	8.35750906346372	14.3962604674112	1.47718767972211	5.63535336414713	-19.2881682866959	10.1425095695156	-3.46868254172845	12.4444676446152	3.85590680821918	-20.0782967500279	11.6663164510157	-4.23961025901703	-6.28785930699638	0.545716388090169
"g34"	1.19652784055148	-3.61032035595732	4.12060758898791	-6.64058326877914	-0.306167864288204	3.92649354930189	-12.9584341783598	3.05693473355111	-1.87668110876182	-8.26384505104894	-8.57969129935225	-12.6102704949432	6.55524320253718	11.8373338383739	-0.856936852416413	-4.71176072613514	-4.82320379413586	0.96865010412747	-7.2417613462756	-0.168567680255649	-4.29274373243035	5.81609680120406	-0.853885678689621	-5.95284501748302	-28.2986238569992	10.7527186666817	-1.2729615870538	-2.99837255929249	-1.10826603927986	15.174128360888	0.774910599296764	5.81824162179589	13.8737216528342	1.2957562582303	5.17067000936695	-13.5566447723014	18.6801937189022	7.23220112119123
"g35"	9.50109989310946	2.46147134848483	-2.39414229684249	1.95022186023581	-0.775651283367297	0.169397486024062	6.17869114567733	15.2603071586707	-2.8033993163206	10.1470700935132	-6.23941306831417	-3.89894212362819	-3.01364455495929	9.05091588910655	-9.02080933200894	13.6407971499332	13.9226744763165	-5.5165460453067	-20.6692144196058	6.05978715954146	7.1422646921235	-9.35005945739735	-5.07310850236769	13.4043691125987	-12.381820537663	4.63829193705475	-7.46212462832728	7.35931741565676	-3.69853736356151	24.6143290594956	0.183878947846497	1.48880993681337	4.60597541049107	-12.8402163753419	-2.79329771958707	2.60565497087763	2.4853297994693	2.60891015640558
"g36"	-8.4556233880943	-16.0091318519524	3.61134973611946	5.18872769826298	-6.58240328149354	-8.30336951479543	10.8719005475617	11.4181862451035	13.1128500212545	16.278646515089	16.6546586093035	0.161029949746716	-5.58139535056341	-9.57038988903912	-11.8496617927623	5.66439277586967	17.0555883481972	15.6448264270647	-12.5136654626872	17.0706211995096	15.2829634173096	11.2871384629183	-5.12838452363272	20.2888607145794	-12.6351634642216	-5.21956899079738	4.60613340941512	-3.62086265681102	-9.32795876102093	-3.33928607867916	-1.98462163452443	4.00055228993355	-0.880816716457873	-0.0989496717817234	-0.147424319812675	-12.822255675529	-2.86589755869664	7.6264404930715
"g37"	0.70018111306106	-17.27400935904	-4.3218045455552	-2.82107149696569	-1.87761860560851	-5.28660277834447	2.68279159429529	1.34764649933478	14.9231765769401	-5.83358939401831	-12.0377067987128	-12.1448842959928	-14.6275910325377	-6.93140579916906	-4.56183067572573	7.54948908994904	17.6908259452487	11.2485770868139	19.5680017917006	-14.2601825223129	-7.81463570797909	-0.944441148392913	-5.33300733561201	10.7030030767938	-8.24045336178595	8.19421218311374	4.62667554668332	6.99849106721246	18.668966043137	-1.12735515276268	31.6208195669021	2.09004782147361	0.963960061366008	4.36971080655017	4.10869244116087	9.13334669341338	-4.55324914185528	11.2635685187481
"g38"	11.5630746461707	-3.76954265571999	9.49608962658434	-9.95704476688236	8.16925823309139	-4.66065331259909	18.7078866515218	5.38899404366802	-15.0159962928373	3.01451677756757	5.8802296944774	-6.2126304863032	-3.40822302527283	-5.83520941528204	10.1404274499582	-21.8411746955528	3.22804763222909	0.562882300899323	6.08853140034267	1.5797058896885	-30.4854570140269	7.02212131115213	5.41248442889049	18.0706159058022	-2.31047465194967	-8.19502596747667	-0.263465390929409	-18.5720578971276	8.55108333385322	1.65010993567641	-5.22963731977204	-0.206657263999058	-10.9438938253348	-1.61813015657367	5.3409056798999	-21.5262571310634	-16.620483087024	-26.6654402375247
"g39"	-7.85421340570188	8.99386712473395	-3.7070290318898	23.6050888126116	8.87191193540556	0.380676356701866	-2.29007915401594	0.748273160476101	15.3533746600129	-1.07161566929729	8.67552807819932	1.65714337424194	-6.23752533700151	-6.214722194936	1.67882020718025	10.8434330586485	-1.6791398446911	26.3550116091871	0.587317730473871	-8.60157310284935	13.3452364371243	-9.31746454250049	6.12063631499933	8.40610359036138	-8.55407340045686	-15.2654138565397	-2.72751446897101	1.28672868348408	-17.0460490527245	-6.25698211575414	-0.217267983151029	12.7363692293584	13.4762382961613	-9.12088840373845	0.914927900984427	1.88260308106905	8.87947428124092	4.86945478024941
"g40"	1.31260888326317	-5.05077322506796	-8.43465721881269	-3.32062134745403	5.08787218217065	-12.1756702637967	10.6939658470576	-2.70631439547152	-12.5647245812041	13.6125658494508	-0.48363282413329	4.71592145356536	1.32851515799054	-5.28921862801569	-6.04556288273649	-13.1107653613287	-3.49307361415165	-2.79908402251577	3.02695590542506	-20.6887004438619	-11.6090353043981	-6.80382925351914	10.0667946364426	16.2347820583561	-0.0931438806518029	2.16130703789351	-3.65322155373723	18.1945433328581	-6.07943573801422	9.3393338138363	8.37540464846181	0.922872309104485	-8.92937624021016	-7.24916163009112	-10.7669103635729	7.11577972036172	-11.1336686868524	-8.60217603312546
"g41"	5.07576453649073	3.54180173655638	-15.0953325704988	8.96634519489578	13.0180799923408	9.82956584340719	-3.90478371645214	-17.0507397501185	15.5953864947734	10.9755708036778	13.5983254406661	-3.40185069558509	-8.25686177577328	4.60305388748122	7.29179725903366	6.96525044769952	5.03555632732217	5.91245759443754	-6.04717709867649	8.36516415791256	3.97824093047792	-0.175225890775133	-1.63336005956798	6.78455684660393	-10.5181540755007	-7.83637859668052	4.37882889555853	10.5505499041195	3.87644027139007	-9.14837123069593	-16.8571639810983	-3.07373938627185	-7.85386671984432	0.454231916237961	-4.72619427968032	-3.08081262858534	23.4123200213833	3.15030782614231
