"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"
"g11"	0.0319521222765937	-15.5389903325811	4.70649694028407	16.2052037772664	4.05411336839711	6.6799070018739	3.5024768317564	-1.4446308821849	1.36239063544832	-9.47221085327143	-15.9711497350878	-18.2487155615229	1.83953704191859	2.18637515453047	17.3077470284682	-6.28711385304187	4.93057612812203	1.00574476225462	-5.65515775308828	14.0556358526208	-17.7962186028184	-8.85499612436902	2.01255399804562	-6.12470070161857	-15.872347176833	5.67565167136741	2.7693815022408	2.55332200484229
"g12"	16.0225944703185	8.78915622445807	-7.35281524186621	14.0163607420067	6.08712226303798	-1.97098419768513	7.20252125238519	8.55513243567265	-12.896036040094	8.51244562731552	0.435750193371736	13.0478565055108	-6.44023763220366	-4.53129405830621	1.64028504304261	-13.9845437874249	15.3052679732546	1.24346892355966	2.85581024628558	-9.63476930214459	4.71333611643883	-5.99794517416703	21.14659103653	-0.319151003007745	11.9138911923888	5.91125718965986	-1.75318516648271	1.80919932239765
"g13"	27.8686861003379	-13.7316758031128	-13.0681533360048	-5.7969603313341	7.58593841523115	-1.08204976545136	10.082715982716	6.89177208354693	-0.966147510187633	9.43390384543799	-4.38212503291047	10.2159227241156	-8.95128590978383	-8.13528536044518	-5.58475195472424	15.9869672494517	8.63313745988402	13.3214005764453	11.1070662078899	-4.91434752649904	2.38375875797928	1.61601969020542	-1.81450004775265	9.14639709711167	8.92661958450911	-1.72939024066315	16.5499059523711	0.0897477714724544
"g14"	-24.1078756754682	6.04179094625116	19.4673725886159	8.17023100981255	0.903151942082519	12.6382285864019	-8.53383846662988	-5.51650167052533	-11.4062137201488	3.4370593033253	-4.2451194262532	15.4551293651106	23.0063258729729	-0.418565718434237	-6.30956521319742	-4.18072404411946	4.91022352618518	-3.74245377840725	-6.46279582167195	12.649522132068	-7.796455743947	-11.3584504335415	2.03424073852677	-1.07695342180654	1.77630017295853	13.0931372283885	7.2126767226438	20.4060792284795
"g15"	-18.6135320466445	-12.1319511906185	7.67314516087268	5.64169260161584	-0.0572308623347453	-2.70997033078972	-0.150540758076523	-8.30205697738	8.50432414942625	-0.795275895882396	6.71413913508959	4.01803509371664	12.8166571402377	-31.0582989647214	-4.8284969988713	-10.4580315633838	1.68629504458688	13.0387954804698	-6.26491370969717	-0.914902012812463	-4.7130234608761	-4.46580116876918	11.6604597703054	-17.0849996308038	-1.08584476409059	11.1719248258774	0.721516392750603	14.6314293604368
"g16"	11.3127098548516	-1.26779225855006	-19.2168520940408	6.88881145554037	-7.69227907297546	-5.24613948621006	-22.6199287258602	0.47178312704572	-7.12838391371236	9.31122665758505	9.70320497391003	-5.02884088388141	10.3549231977054	8.90485966091163	7.36073791114918	19.851657589511	-6.66416912581166	-6.59192478548391	-22.0524641842961	-7.71768289893573	-1.67919768365671	13.1532870940475	6.85913215046697	9.38483436944943	-5.11638377794308	-1.47849920387487	15.2774934513246	16.9639257383871
"g17"	12.0113079392865	22.2050108631427	-15.7839652260432	-0.586535087171597	-1.3202163478361	-12.2571493815866	-2.40034020185057	-1.74253623342838	-5.34263348232334	4.96260969383592	11.7695112406545	10.1711240228177	-6.34801291948136	1.69695225275926	-1.25915356373375	-3.87707672984345	9.48696987079343	-7.21446128521693	-2.37351118326008	3.30576295000759	12.9614664393544	12.8062668267219	-0.506707415867024	-1.58057244719061	0.208072501996994	0.795161980013632	-1.09781481316004	-7.73154120831392
"g18"	6.33334665421484	8.74626634588926	8.94167874779287	12.9108039170368	2.36954487614624	3.94934924394636	-3.47965379883439	-1.03183249031446	-5.40789166045775	-0.608283510676088	-5.87279415582231	1.78530645379604	-16.3388448924177	-6.53733765771688	3.52829909583682	-5.85396417983021	-3.55534521050656	3.32946538827941	7.43707503729755	-5.21202829850707	11.4549826961373	4.45815632239193	7.17311810742601	-7.34304224983274	9.1480094977297	-7.311047043224	-4.85005028646837	-3.94988186052978
"g19"	12.7717230698205	7.89310503682971	9.02956760998206	-14.3111632391651	-7.11554812365405	5.2935534721591	12.9733770295988	-15.3675400604379	6.13660659737477	0.449921548619483	-8.77642905127658	19.5693919690928	-0.899607517019927	-8.11684609256145	5.62406635770074	-7.05706726022384	-5.33217322640167	-8.09137679290183	-9.28771044439908	-1.82951966796502	-0.368580127803506	4.69330042501797	-13.6585695155112	16.0511940705004	-11.4514451505881	12.5804890931847	-8.47665548387128	-17.059525248129
"g20"	-19.7238268898453	-7.22949188998341	28.1369179586738	-2.57277460762235	-8.21732787266265	11.6063074143925	10.8910363399951	0.205390207457633	-7.77288966434663	-1.24905687837425	-6.83281423429251	-15.1150776628556	7.11521848323791	2.09757912600456	6.88778101897575	-2.43652855514479	-6.16765992224641	13.6044414148082	-9.17852553247886	-8.31406724895538	12.69300876638	7.98319751413969	9.38033088433173	-9.65343198650247	-16.1499783464601	11.551456856851	6.53140450796921	-7.56419101867049
"g21"	-1.98227555686358	-0.817338400001581	6.69915505057658	-4.27079979286823	0.115170802758378	8.59746400832579	4.40975337693715	14.4149662257724	-2.50239276004605	-6.24089928197902	-2.68758191758334	3.34571802211587	5.99517109182085	17.8771045863578	0.804264948164236	3.74812850478865	7.7500060384103	-1.86513927921407	10.3644223624173	17.2212343411176	8.50425624121163	1.14549576920181	-5.99136526644183	-1.15767786785283	5.6118890067982	-13.6995742621695	-4.40760447235383	8.44876341027213
"g22"	7.11423168682273	-0.52364891815077	11.2293850860278	2.27861369796472	-6.73111858870932	-0.869148293800114	-6.53850233216243	20.8156920503917	13.0364952427823	-12.1394829497533	-10.6044004366513	5.35716834895399	3.30899876316031	13.0263168753776	12.487646993883	-20.5702859434256	0.416613814846145	-4.65596955754951	2.46986764495998	-4.75681935746768	-0.1056212348775	8.49030436348799	8.99279613552217	-3.51957233030357	4.81241319192835	-8.87881816587232	8.59985003278668	-10.2436990315858
"g23"	-17.3052120447437	-1.878522751039	-0.121853476235369	-2.2597744419895	-2.01902609946558	4.64936246465411	10.1312797414396	-15.0156549080598	-6.25441018112724	-2.26091187701282	-0.709408612471033	5.76049572389092	-8.61456347182543	5.79584076416302	-1.28731772568544	-5.40070316136816	-0.487271724717509	-9.94249923197397	13.0169440491003	12.0248959844595	-17.4510880612903	-3.41211268410714	3.84226063001053	-8.30436923822785	-1.63681054739088	-17.3318050437952	-2.46706354938624	-24.642520656704
"g24"	5.96938770949688	8.50039209097563	6.34285057733635	-6.20838113514971	-16.8684758530469	-15.4292875035	-12.8427916631928	-3.92902535223127	6.56579774733523	14.1360949193737	0.693963750343459	-9.89922552641299	6.97888112293592	15.8665518403013	5.14489446712937	-5.99301371060666	7.37902230008268	-7.03706416506632	-18.3457394511282	3.45575028248986	-0.829721838776666	16.1792366252558	-9.1386599844852	1.92250732212359	-6.84406866471942	5.8530452056167	-13.6850548517077	14.8790771087983
"g25"	-1.85201781789422	-8.24867488595211	-11.9333252732462	3.28467413733484	-1.79374112319893	-19.8968507095279	-2.21487509411103	9.12457180693634	0.79991230272743	-9.49089107222443	0.878999890406576	-11.0998732236273	1.4670711853156	-1.42189864926529	11.1176729318984	-15.9807180107732	5.2650318110913	-7.05099020953021	13.2801875867656	19.5057305009361	-2.21902040784823	1.0604237807423	-8.98703113676291	-7.56927678367749	-2.13537132517403	-5.35413016816083	0.138004442083269	2.66985400736561
"g26"	0.329840117284848	-4.07922602430421	3.41377897888767	1.73301806089222	5.60988484156986	-13.8655115133455	11.1348075299431	-2.2706757374299	-18.2341231013558	13.7562942966905	0.346468858803373	12.8297653675504	15.2951184305987	-16.1371822486094	4.36185341545038	13.6216759465852	3.70458487914227	18.8077752103111	24.4917574601155	4.00895783872613	8.60025219186155	-6.44449984354487	20.5831863815812	-9.48623697903768	-12.5198327597633	-2.52805683277443	5.96779862181428	9.74204677387723
"g27"	1.67932112128014	5.3813826466287	-0.31445372485	9.40628803601906	-0.600072818394465	-12.515570885586	-1.83557742987038	10.2235496002169	3.29350503233993	-6.95780012129577	7.4998983127413	4.25298316890657	8.77734758563293	1.3601871921155	-6.95912700977763	-3.32576809470762	-12.299435752375	-18.4959390806941	19.0136060341971	-23.884205096602	22.2581719959963	-5.21780508519875	6.12690500529942	-15.3699861805194	8.46974872794068	-17.8482424722988	9.79879208085672	10.7290629194234
"g28"	1.68269721990128	-11.8302781747718	-5.40771684825578	-11.9014689401612	-0.46263923392031	19.6165678382852	5.66926144401308	17.1348953084691	-11.2211871934247	3.70492889866124	-6.5594997111774	-16.5511729703409	-6.53224404832731	27.5121271152575	9.9137689810473	1.90364443542177	-2.80902423469216	3.54300035723073	4.23549078406999	-0.855798767726027	-3.62514164233209	-13.2461330638179	-7.04599660109752	-14.6278102428516	-0.6419159563913	-8.11600932372224	7.68734711431059	-0.295138385441694
"g29"	-0.135786012874853	-1.3671861907262	2.57153182840825	18.0961519333641	-2.32159171093638	-7.00420569251468	2.14662025303208	-4.87201024429797	-11.2675740782858	-3.20019408070238	-17.9892351204232	14.9662856234067	-2.50221749033875	-5.04681035552544	-2.74189179526027	-3.42320131076583	21.412564740816	-5.52262283719097	3.25548783737867	-7.28404995239368	-9.55632947193054	-8.36440018107352	-24.1231004318815	11.3812017107112	-10.0504095568801	-9.19072026640888	-17.094467357649	-1.81757921530147
"g30"	5.20939586812021	3.9793920019327	9.46659209781685	4.18889658275514	0.693259915046933	-3.4570676834866	-9.27218878429149	-8.93882746013361	-9.63959216389742	-0.289783776652001	-2.20476722216016	-11.1383491980995	13.3805108889829	-4.61083196812123	10.9234921673437	-12.5398588717319	-8.85055232708988	13.8677257847953	12.2971986781471	1.64186376360552	-3.55818280604347	-19.4987122920211	6.93141729357634	-3.64809436814846	3.64536688486681	-6.45958849318476	-9.52925830160683	4.1064367468241
"g31"	5.33376908822712	0.0599989342460929	-17.2578111815303	10.6805137504517	13.6019874075861	3.80405969461345	3.90303897099312	-6.04047539137628	7.04424734634541	2.00945677251178	-12.8911680658367	-0.891448727412877	3.56382317737967	10.8713065678898	-15.2449906423744	-8.1272546706118	-8.17989094636428	6.07802562340071	1.90688719437242	-8.80807656213037	-5.29388255626764	3.3479139841236	2.30915854207969	-7.11695548712363	9.95510137696581	-1.52390825472531	-4.47227183029188	-7.32437183431226
"g32"	-12.34678453879	5.49690378410078	4.40285210788235	-5.63396753651887	-5.6256283650981	2.31975645288285	-13.4017680384697	-4.45359193531987	18.3735250931428	19.430869082632	15.6041265998321	17.9344465157405	16.7826922984307	0.564429064412405	0.637016673538347	-2.64744316045804	7.85491489374538	-1.57616524294148	-9.85265607382901	-20.2740211947793	-13.6892674593394	-6.18780075976286	16.4694481628161	8.98609573372739	-13.8800818265003	2.19496609381327	-10.8088932290702	6.64122024295013
"g33"	-19.9680433696929	4.03638838744343	-9.25031902044289	-19.6130849164979	-1.21168379865035	3.7391269190409	11.3594423483834	-4.42852111809552	4.00560848727058	13.8514064058046	-13.0481024458108	-13.9666198833679	-10.1037112907572	0.526013848112968	20.0663343828124	-16.7528950141353	3.99178659270802	-16.4941042880863	-11.1216707197629	-28.4973925159006	0.508276317835253	6.49681873056901	-6.93283890333734	-8.77896661533776	-9.51634389396893	13.1590444878692	-8.42840780919239	-0.0536645176804038
"g34"	-13.389197155489	-7.87754983840945	4.16655818813857	-2.90632192919793	-4.84241119563511	-22.1171574238846	4.38943371939088	-3.62664299977474	-5.54022001857548	8.09345027704991	-1.36080900955507	-5.70243677458162	27.3128400168875	0.819994422782359	-4.61941089210819	-8.489287001392	8.1406906847045	-16.8947052350844	-16.1884385419815	-5.1341807904262	12.4643143052951	11.091188398344	4.00662119277778	-3.29674435670838	2.67751991758126	7.46494160609335	-21.1425394395115	14.1590681638701
"g35"	15.6176391039376	12.576585035713	-7.255669600171	6.04903934997059	20.4734911950966	-4.32679511415816	6.14877513767842	6.99996310626818	-3.66695943212889	12.7901575270163	9.04817186291288	4.63740126247874	-4.44630632403665	16.0508569777204	5.79130247145582	3.2730214260611	18.6710239521422	5.34697139912888	-0.560648117050348	-12.5549924439529	1.72115982126055	13.6935888977327	4.82079248853136	-10.7100454889047	-13.2889289397729	0.652826795630043	8.6402260713074	-0.925269460433161
"g36"	6.53512626899226	-9.10109313978288	7.02492847180119	-3.8347177854689	-1.82406805446645	-16.4175047560685	0.248267140278644	-13.9282888661294	2.16133264074573	-4.88503109721813	-8.21417335654934	10.8160752545123	21.9983342024396	-8.209880738164	16.0490360051091	3.95843208861632	4.36169002223525	-8.41244550177658	10.8356210385063	-11.0053467734418	8.66856348959326	10.9956276883445	15.1269303599994	2.80897929061243	8.73417687648334	-8.33234473213171	-1.43345479752191	12.7994155655236
"g37"	13.889512406692	6.12740111249412	-13.1916303873081	-10.9268752864527	-0.840306070993967	-22.0313673572174	1.97511775142646	-1.40038866364423	-3.90022379785322	-3.18169954068967	-0.62263137430247	-0.220107913547932	-5.85358592824601	-16.6382354208	-5.48037838866387	1.21575808246098	16.6416013830809	9.76818537189246	5.94327489731309	19.0858803737746	3.47724999540874	-10.1953563376098	9.89348799803057	0.683037044870813	0.152028642230123	4.18035085960787	15.2329557685977	-12.390366440086
"g38"	-2.97543314630802	-11.7766262238957	-12.3938279739948	16.4945350006759	7.2765832019544	15.8229264389522	-1.78830942744797	0.18225832638912	1.68783485533601	13.2409721220353	0.825739218037249	-4.62580649240562	-4.86673776216214	-16.2261945962667	9.46574686288514	2.75568407994601	-16.1119001154865	10.2956130738448	-1.6741835498606	6.72550363278081	-8.77548252927336	-5.26082239076965	-6.8556656065122	-4.48357375190462	13.5916717856616	-1.07528259579178	-14.5031140057214	1.35407784161947
"g39"	3.55188271636911	-15.2863917376986	-18.0076215994246	5.92877612655124	4.04667443264599	7.96196994663731	2.85454616315003	-12.9268810981324	-3.91146573262089	-16.0509682150775	11.4078960747542	9.75099242333627	-1.75000676667263	5.65063669014052	-11.8889885240438	-12.7054699224751	-16.8800881755025	5.37377324846753	-17.6815590755286	-2.7739843559119	-2.43318210126346	16.0290544870189	-3.28842503196422	4.81209096158245	-3.45808807311499	16.741233105569	-22.2021671468267	14.8399276556076
"g40"	13.3256217638288	-10.3103373756386	-4.01294635636174	3.43063459678065	-8.46105109456312	8.04167294673198	3.88769526654823	-8.91912189849849	-9.48562954838951	4.89816201828672	-4.96113079658034	5.22597607388937	-0.608413843478784	18.9675949436377	-7.91843145600312	-3.81119893381152	9.81581924173624	-8.4185024708725	-11.9675451140363	7.44863667990038	-6.08129129718296	4.93579653914254	8.57133653778649	9.64753618811903	8.50927892537581	10.4911359275594	11.0844650422181	7.58706269634818
"g41"	15.751114247812	-0.7137953096755	1.077794346819	5.47186392398712	8.02701098901425	13.82971962492	-14.2106977604756	21.0703375798406	10.843702644587	-16.2516382666463	-2.64306621972739	22.204111754638	3.44749159081228	6.26446331478151	-9.27930914796274	-10.2539768366758	19.7258545924513	9.74436172762621	12.5684216729338	1.29665506630314	-13.1033697307444	-6.84636834596891	-11.2015072522893	1.43978288993724	3.10963896169157	-7.52763639650332	14.8534203625933	-1.45945124003723
"g42"	5.93826545505284	-14.1246973578979	-10.1886505404622	-8.65411240657835	0.300506304602263	5.55774527239625	-17.4274546975745	10.8388542803997	-3.6978447458919	4.75842163947905	-0.84341304390705	-8.66571772008859	-4.57937142700962	4.66643640483604	-6.51858430861502	-13.9921737286068	-15.0489131122765	13.1560879933571	6.557314982584	-5.45638105569314	-8.25990575058096	1.40046239171168	5.9059759907764	-3.52846745554668	4.17933831049004	-2.87592418440448	-9.51100167630363	-5.12469130563177
"g43"	0.863787845247632	-6.37689236550091	-10.788038723872	-7.81522990573388	2.16526611565746	-1.48535354099826	-10.5441700827219	11.4964849731867	11.3655932578937	-6.31662604543657	14.307749098779	-2.57262644881715	3.55461266371715	4.52609593234622	-4.57307791289821	-3.54319779047062	3.19593591985947	-9.36191841047968	-0.440791300006864	2.01765054920603	5.53476430574592	-10.51864635033	3.22636431606706	-1.52967939914276	8.84976903770019	-2.75639591092065	-7.67080204301229	5.81699119247034
"g44"	-4.04813243344057	-17.4832363040211	-0.703983354457792	9.45211724256217	11.0640189384921	-10.7514544660986	5.46934219023394	-3.95981632551638	1.9002740495254	-0.384726215991693	13.1708202328196	8.70831192871594	13.7567001867583	-0.96700810237447	-13.6362490547359	-2.12745494516032	11.7125503056061	9.88563723327207	0.572894286190921	13.9060592609784	-3.21609338623517	3.79602237317951	3.76905781561511	-15.1802602234375	-8.07603115327158	-6.52999642903129	-3.21549269418908	21.9013929318787
"g45"	-4.26222185656852	-2.93901249784413	21.7232643164385	-8.24800076826769	-6.06025807065111	2.09212313063457	-9.85004253346675	3.91868008058597	14.7850704173428	2.18117005508678	32.0910904088286	7.74965516893525	-5.64144967043009	-0.412240392694744	-9.81418682358852	1.50340776204538	-5.87703319557022	13.9807384774778	-23.5005780291	-14.330297575991	-0.048947163106772	7.70490558389069	9.06583445092262	4.42836968803692	-1.98003296004179	-0.221574109093205	-0.753211205963642	-1.02875020313212
"g46"	-9.03687424041681	-7.21342947462227	15.6773653644929	3.8995087880159	-13.5033794296517	-14.5896957220571	2.10699115482365	8.66619693584904	-7.86840628590162	-4.31652167417944	-1.58151572840198	0.367374192975047	-3.76652774195062	-4.64714562253106	-16.8150705648632	17.3427499240115	-10.2206238351808	5.201253434754	5.39463955857592	7.218821763999	-3.96806455890592	-11.4164553697419	-5.0124507478134	0.126995446138098	3.06527531684274	-1.1362415184628	-8.52387175464053	2.91037252575278
"g47"	4.48275713916925	13.5405163035277	-12.6634910911146	-5.85628556130173	-16.7042978274007	8.80630371839794	2.10029566385163	-10.6292505558822	7.48075082331931	-14.9295078732615	6.28179393406184	0.201553067157434	7.83875038170837	6.07483298973852	-5.61559562818937	-18.0644923418959	7.6921807032507	5.84026297254321	3.92490124368668	-6.45379715899514	-8.31393050062747	26.4566478505513	4.66216978197545	-2.17900407182204	-6.64113615783606	2.18808726832707	-0.475526337620077	3.11335453388558
"g48"	4.50826799967692	12.8348444177338	9.81173680805655	-13.4320723498628	-8.64135694388172	-15.6376928126361	1.85316146798485	3.85144764498172	-1.52115935771808	5.56525653008219	5.6454942597575	-15.6447859085277	-0.572651070463276	-0.309445083837922	-10.1063813068114	3.81042321698603	-4.72699752808306	6.57866009320571	13.1700189771475	-4.81212214497016	-0.687152195306008	5.95681189463766	-6.83964901352021	-6.21805828420357	0.0826683287477012	2.23973735445202	2.90836068867289	21.0588819906936
"g49"	-1.7883003848803	-10.7841469520922	-10.5623359567102	-9.68977290524794	4.28221107501563	2.0953193450516	7.72916246198132	12.9330544953328	1.01210840103076	-14.1185275251717	4.05368002777961	-3.99965737163043	-2.84830692398013	-3.84142102499277	-7.70365231168103	4.74298202613467	11.5811877776707	-9.55147333610589	6.77254761224794	8.46617928350945	-17.6447882764251	-4.42783096447577	-4.24642350092937	7.24641941729387	2.71881584384727	-3.47448270587261	-16.4023092272616	6.82618993820435
"g50"	-0.758143705756928	7.21720884195915	-17.5073569225244	-0.98605381516596	19.7084500211966	-13.1709089359347	15.8020039672155	7.0706754924036	-1.48699190031804	-10.3554335302518	6.08267003972088	6.75983060523514	-9.89545743353325	-6.70003472759152	17.831411407159	-9.95916887155082	1.88146599358458	17.8387956845355	-11.5940326899166	0.425777550975975	-4.39794769285405	3.44741308383565	-4.10585137904571	2.16025989266363	-4.60804828618294	-3.35077814736398	1.7571575434878	6.53112999480964
"g51"	7.21564988024533	-5.40154530878119	8.59782870148033	-10.1553942723913	-15.6999514873546	5.81833933107735	-3.89538460330549	-3.10554924655458	2.09382740539872	-5.35966523950312	11.2748389737654	-4.36904704645421	8.45151062706945	-0.751708698672773	-8.98647959593121	-9.21352839305874	16.1443778640368	1.3920391411066	-1.57803658623565	5.97383358014083	15.6305502136665	-16.2235453075633	4.09390667278224	-13.241969548504	-7.99994494344172	8.13985854386033	-28.8495812687772	1.92854162695186
"g52"	-5.725477389917	8.26561254715257	-3.39891810799177	5.72808367639221	9.13156954847287	11.2657620014165	6.91266560623617	6.60202062641602	14.6387373700793	-12.1848617211104	9.44211345836368	7.53557651677637	0.519072244328264	-19.1214720939087	-2.46630781688881	-13.7744400757754	9.61465606690106	-2.86172050607731	3.44813843692604	13.9437427883888	8.13064288150395	-3.42810860975321	9.09285475561036	-8.03856633949979	23.277243968955	-8.47809420709721	-9.28448049314266	-2.74577910724425
"g53"	-12.2538222530094	3.54094741209277	25.5094658904163	-11.3216406264763	0.72696833068876	12.6487557473565	-0.170498107311336	18.6932661078275	-5.41777287865549	10.1061494297571	-13.8453347297516	-13.3462969003701	-0.540124960937781	19.7145599874926	7.85963219083454	20.7645936832885	-12.7213462227767	4.38977120621937	2.31144660631967	1.23136173337487	-2.82001197020496	2.7383441015639	27.7861583931519	-0.66732889063575	-0.92500523536646	-24.4100889897515	-3.89405981786121	10.7640160827722
"g54"	-7.06469394844972	1.86072718792463	7.08668601433719	-8.45543507044058	19.8239637053495	-3.18448088995539	0.816131254654571	10.4499450939776	-7.22361565286628	-2.42879059123808	2.2999098560488	-1.92107838459114	2.44840806960206	-3.67482425779938	-14.3685483203034	8.47078950501709	-6.7821803344088	-10.9178956754188	-0.907097609957538	9.25408660886856	1.26653340899444	7.21485189019504	-15.1982953828997	-11.6132789866631	2.81019785475369	1.89596513632506	-10.4492146589952	4.42158160158058
"g55"	17.4630047378785	-24.7684228162187	-10.2472533498079	-2.26540321866838	-2.10438223158493	-0.952082772377424	-11.9176972005477	12.6420884699662	25.7572063974776	-11.6148408369942	-9.32716755189991	3.26952252112284	2.63255213959329	-10.1253680008154	-21.1289310801478	15.1456008956235	18.0565307702224	3.19607281564252	-16.1200878621073	13.0998978464244	-2.19533424606521	16.0608014665207	2.65698906536959	16.5597036543726	3.0016328146629	-2.37082814603799	3.54717955050083	14.4650161503869
"g56"	5.28871518916749	2.36359711833765	2.88568659192805	-10.025410219494	2.95081349266243	13.0707589208711	1.19693062656586	3.41292240438511	9.62140335862035	-5.180838498806	-15.1630854503773	3.99763186056201	-9.84187880869003	8.49516690138301	4.55504739392171	-4.6724753349559	5.11009724556258	12.7075909574606	4.5346984443945	2.3262357730038	13.1428468294006	6.25041314373766	4.13412859179634	-5.33646744433764	0.0588467817433287	10.5284349562034	2.06475190648253	-11.3108199485366
