"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"
"g11"	11.2570624710529	3.95475588051295	-8.24458131257985	-1.46219550059687	3.00656498347598	19.3600858512583	4.54764146129311	11.5241899093338	7.24556771817873	1.85820861897361	-10.134993157318	1.35181723907447	13.1024512234607	-14.9808537664672	-15.4790126324644	-1.22717915998645	2.56751611556876	-6.26090531918104	-0.988180915333256	7.01795716397877	17.3154303941059	-1.67861518665624	-1.51379625958325	-21.1005953875546	12.6684473349386	-2.53485887432023	14.345132028203	10.9869803101471	19.3249010387733	2.33626442296646	8.76661812155405	12.5769651495161	16.6154264228319	2.26266900594086	10.4967831990915	19.4875076616324	19.8530494866287	-15.8488291270664	-4.09734798911961	-2.94257693675692
"g12"	3.09652673223634	2.6546578745885	-2.62860589573705	3.6879907145974	-14.5572045482747	8.98860250330319	-6.38441291176646	-3.7368030911311	12.6000306070204	2.49181787742641	-4.80185271345154	-0.85856633676819	16.3236226059017	-23.2358369865143	4.08048912237555	7.16599306990092	-3.68402516528767	-12.4903299336661	-4.26798943281848	7.99524379775551	-2.73993953048322	8.29425997570367	5.49642661626811	7.05275532915778	-9.24064299444142	-2.17950813084483	-6.23300896452995	-4.91364421058836	1.15462315566508	-14.7771410861965	-15.737971665422	6.71737346390896	1.05744140238811	-8.14033772341366	2.69122627338589	6.20579736923189	3.78946422601796	-18.4862994954975	-5.43767826594677	-4.27010550987241
"g13"	-19.5159867691724	-4.13772577678706	6.02650423797269	-11.6032384836054	-0.264275223620582	-16.061886072187	-6.34159319982937	3.02385918973046	1.83861474532672	2.53495140491421	6.30136718792001	-6.11460535406798	6.54234087687427	3.34752906528103	-15.4183632476114	-0.968269263700359	-7.03531748427251	-1.80060157272343	-17.8198278404137	-1.13862022923351	14.0601685892776	5.58489648245638	23.4291616886516	-5.60595719392695	12.0453265727196	-21.8448935162798	-19.7711761167322	-5.07597865377507	-1.24871026090785	-3.87698754176978	-3.83563522384755	6.05903637903206	-1.88219562354341	-18.7508672159494	4.18918174252968	-4.51087606920814	9.33928765477435	0.103756910571363	2.4241736809008	3.50519753560654
"g14"	-13.2483496409644	-25.8679914233706	-5.39801848440983	17.5565749244606	17.6476169716596	-20.1538312316749	-20.9796854128416	-0.209238716492788	-5.41832608135238	-7.12782195610287	-6.93432517480867	10.534933872323	-22.4704811453528	-7.23941145669254	-15.9579206826489	2.45903914343134	6.18978793259017	-16.0012769193836	-4.8345334751669	2.30767353720802	2.49355240643243	-6.54930535658764	3.83504008326228	-4.91142207734877	6.365271780711	9.44845691979964	-16.2648357755358	10.8783270178477	-4.63771561719718	3.72436296742974	-4.52294923667437	14.105392426335	18.4975551172348	-5.85064983327797	-13.1286019434046	10.2571486893819	6.64528591877213	16.1854974637639	5.98387514375276	-5.64459823790612
"g15"	5.95337095155709	-3.98033431592179	3.5872268535964	-2.17215396011167	7.95469444433833	-9.34736217661677	-12.1546687055808	-1.87432032433521	1.54620449822808	24.9076055211225	-3.35922107224347	12.9213257940959	-11.2693267229448	2.16363491433514	-0.29592081741455	11.8930685703622	-2.74849630715157	-8.16396973361146	1.60134372517245	8.77276711544725	-1.51476248823864	-2.58011410995978	12.2990908941892	-20.9892188388482	8.85830171440966	7.00794520166834	3.32064993506319	-20.6733580167664	6.42336006216923	8.14755048397803	3.50188087050775	3.24642089918126	12.3017705205507	-0.776509275771793	-15.0813551021022	9.92983817814499	8.27021782373233	-2.74580368381448	-9.19413010624352	17.2351169266619
"g16"	-2.94536925113047	1.02984053843441	-3.77036212233376	1.23366191483498	9.72609546184421	-7.97266024282342	15.840524452045	-4.57471022498583	2.55273666144831	12.1681409400328	-3.50481572388186	-10.0652842387543	0.583069505671867	9.76273200763977	3.01214807112801	7.17900782309426	5.13306083503914	-5.80467331139158	2.44956488169771	-4.20402818349756	1.47968871283866	-9.95104291823343	-3.04776134328973	-9.76115393112172	-18.6466301976195	10.2112380912334	-5.07341736947499	0.0934079619198003	9.69802695502083	2.28395081288904	-9.28108917711727	-5.84989722078997	15.754056749552	8.60967535411364	1.27027597318405	4.70929529917417	20.4809905387886	15.7056603516667	5.08899821980244	5.42703850766155
"g17"	-23.333442078406	-22.053250984762	6.26314636962454	-4.83662841808527	1.48989437117261	-1.92819861859312	-1.92035283081998	-17.9143510047261	-14.1542216178201	15.2719630015696	-5.09825110136405	0.483431579903185	-3.91235520353206	-8.95036327209984	1.43954809256897	-8.68466495704549	-8.47888417559069	14.3879229801749	-0.812974218099241	14.9102762711937	0.23639669820284	13.9693874189555	1.30045353550701	-1.14649491997173	-12.6164663260972	-1.25354881705573	-4.55033651552969	-3.55594217725221	-24.1492314010522	-0.144160077528886	2.27189430587294	3.33553967210145	-8.28202924400878	-7.94417191954618	-1.60068184886138	-1.40512736352332	-14.6554783893197	-15.4272546950187	4.64823609418493	-6.39606572047469
"g18"	-6.62864973338367	4.0839826842666	1.03564375556207	-1.68857508085125	-9.48408913797408	-4.18502655629	10.9040568860083	8.73818919802726	4.69865325180693	-0.228998090110738	-1.33537272004585	-25.4152666121656	-7.4535844692299	-0.0313067276616996	-2.1863624933762	5.71894979455114	-1.17120865207213	-6.02821551284268	4.08715650121047	0.592183160984555	6.21754468537585	12.219192510301	18.2967625785309	13.1256426516505	-15.3740902430337	-12.9063294634291	6.01918027719025	1.18046628470405	-19.7439238680337	-0.586630418135483	-10.0213070641236	-0.00152275088727943	2.3689871783793	8.14801986663831	0.474943358253291	0.46883394563558	1.24746879914744	-4.27075143439826	19.3962187182143	9.79506075491954
"g19"	3.9493763533023	-0.86275391865425	1.84599170045368	-7.4480108136115	16.7131806660301	-4.42232177827735	30.3485301656858	-1.30186181353043	0.36084803608428	4.22596750533368	9.51927963634174	10.5862856437539	-8.54496366277669	6.05445999124244	0.588985405042211	-1.53512542866755	10.7684610943321	-5.1851687561035	3.13619875233649	21.1809419144668	5.592232087117	0.525485838300995	17.0594668261463	4.40693586114433	2.31453623837615	5.87877864428927	-0.473735182508059	-14.825158713097	-9.23370019502969	-1.66718793939352	-1.20502709660244	8.45820848708521	-11.8167319872237	-14.298138302005	15.0718224432333	-9.43452597731084	7.31901525816778	9.08883634297035	8.24581090785838	-11.9053162180455
"g20"	-6.11374800606922	-2.56647882501071	-3.5576918400025	-2.41269604202628	1.90906381963972	9.69379474007432	-7.19628216171112	7.29334326275506	2.52305059162711	-4.98974200696991	-9.17475847029021	-5.37775244593481	3.12554036172963	-18.879924996663	6.3525996606464	-24.8720105129909	-6.50984450327796	13.240224210459	2.7537982439675	12.242478422563	-4.35595027509144	11.093768689703	10.6255219489271	-0.994801387661802	2.84848392340447	5.71723143140597	-1.61280284279076	6.3401041561096	-10.1583762213816	15.0353197948323	0.485398777243028	-9.63186659846826	-6.8673761890094	8.34706966997015	-0.195335354794209	19.0342196207888	-11.483230662623	-11.1873191115253	8.30707890665041	1.74667235064709
"g21"	8.66309881340774	21.9045128529853	12.7853697054862	11.1838755919472	-3.56860060138766	8.02586767452739	-0.0542850745417522	-11.1725362036889	7.23610076963515	3.56057454852238	-3.15155531078365	-5.37612048402671	8.48043340096396	4.02021356644316	-12.431222656185	-16.3835578401571	25.295163423759	-5.68521982360889	-9.58372337956413	-2.17656280776037	1.6088546133714	-14.7842019143913	-2.63800364251217	5.3145244746807	-15.0406776221761	-22.5826038443468	-7.60183864308524	-3.76043962325229	-1.24835785701972	-1.09084425659943	6.78233292244096	-6.54658460468738	12.1248903260439	14.5085462721582	13.3961329640225	-23.3371915656794	-2.23314039514005	-5.00988948519018	9.66051175750704	-12.8882875556606
"g22"	20.9269215646739	-8.69846159984846	13.5954953145373	-10.8232079388562	10.3517988406604	15.9318784650361	-4.07970480588114	-1.9141808048044	-2.36896541653727	-2.71842188335859	-1.89430933353996	9.17934543967141	-10.5890116324697	4.33327483274912	-11.2969739678972	2.67522119566576	2.89994726485154	20.5454007628599	-1.7260683432847	-9.1556915368	-13.7129831927094	-14.8904785562698	-3.70164567796641	5.0312784934352	-2.58478186804046	-2.88056582788155	-5.19392901251151	2.86304497044432	-2.23751616658596	-4.22342945273329	16.058086937461	5.01383455726386	16.3997734189408	5.03790557074941	-9.70307916742309	-12.6318877115733	28.730743388941	-8.75937113838818	2.18017084196484	5.23414393753277
"g23"	-8.56863353236419	3.41899830548519	10.4407502891032	-4.15195389029774	-0.958724391759478	-0.0191926700183212	4.66629253422841	11.9632245574786	-12.6577588271733	3.50077083901861	-9.76711014471551	-14.0028427855659	-10.4489465841798	-9.86212009649786	11.8431237512457	-4.57317711013834	-9.40149556389963	-0.8601121792639	8.36357578348379	-3.66619553193926	7.49738061473313	-1.85914530549174	9.42018722468035	3.81098280572884	-10.6087585971939	-0.487500611916699	6.05600121463654	3.81538234788087	1.98227066906761	8.1038707882612	3.64810066959712	7.85395274640782	5.7404442069004	9.75967381901593	-4.53862541210441	-1.41731004554794	20.8836963903405	5.98580265515319	7.19259558686064	-10.395159115308
"g24"	7.84269864762186	-1.14704751952473	10.4107725115774	-2.80184323260109	-20.1681798239256	6.19390740731556	2.62226659483592	-0.480580180502039	-2.22962697112939	1.4473065035693	13.9775241185906	-9.48995392703855	7.70729320587005	-5.55053494065263	-12.7783924621383	15.4776608979684	2.28767811164463	-12.8956683614499	-6.10844595800168	2.50255574476866	15.0148684467414	9.57906260471652	-31.8339311480057	-5.34909682101806	2.05618914493628	23.1721324817104	2.51769348797674	20.5065381701396	-5.70673412146254	-6.59540383887494	-5.19878672531261	17.0926484797162	16.2420019267712	-0.456462959558817	5.21862985743179	-15.0763943441902	4.4391107511649	4.88117800366774	-8.13539158324678	-0.920016997487156
"g25"	-3.72629161685763	10.9206688898477	13.3050872730344	4.86236701650669	-2.96158356894678	-13.4194392174363	-10.8230591680385	-4.49063317296041	-9.59178501854284	-20.808693544713	-4.12301585264449	-5.73751692846415	-7.54920005943982	3.31074872923523	-14.4704872214894	-1.99405233335101	13.4379426005972	-8.83023573622468	-17.1332101516219	5.68690857219882	13.0234167208539	2.20589336107731	-5.98583568628427	-8.64669021002927	-14.0784462403072	-1.80429821617889	4.83422418343606	-11.3592040237771	-12.8616313244447	-1.170847879734	-0.368980523409948	3.03673129342863	-0.13419889606652	-1.34395535458833	7.19139589686372	-12.5788272559377	12.128910582848	-10.4315452432876	8.03744291504225	-0.790768405756329
"g26"	-6.72439261997302	2.49407279768686	10.3648162892752	0.721130307277815	-15.170766236611	3.4464296603985	15.7426514912291	6.09087598988113	13.0963793085913	2.26506282623232	28.2415485421674	13.1166442432098	-6.48549169061516	-14.0588123417753	-13.188834288068	8.91500056974001	1.33387306689265	18.2851470264117	-3.17516902510335	-0.328233845408525	-8.0131833501271	11.4845224288645	-3.04618542829846	-14.9979792616212	0.831667313441114	4.929887933576	-3.34623410514861	-6.95876327331804	-5.42925972400067	10.9406363872919	2.65959981302352	17.8567846750108	7.77593541288717	-14.0491816856197	6.76207406500739	-0.3647248780321	5.9820502354497	0.607933116235866	18.3039976665955	4.02825554708554
"g27"	9.69946828933331	1.48750722348298	-3.15816586088384	8.87208891592084	1.77308525835692	8.80623175732526	-9.41452622607589	-0.866602901413358	3.18262780848997	12.6463648998535	2.87965991339029	3.05574576756645	-8.53498557719354	0.335936370860868	17.2660543660175	3.34826473872784	-16.4321688332177	-5.21383297784646	12.0009724324002	-7.62589955318739	12.9531626336362	15.2271059944481	-2.21637295277475	-0.584188173225638	-4.27923101498639	3.09167529393994	-1.54810591397095	-4.70844504989547	-6.81807337672986	-6.21543356122715	-15.9639320284076	-5.8874800839529	19.6874858682848	-9.55662825267992	-7.55050093717905	-14.575805421229	11.46762921314	-10.2609518008731	-3.11132800874928	-20.4615886661455
"g28"	-12.1077872668695	-11.9068552792347	-2.00849426202798	7.54348268390942	-14.4672321016525	7.04857448728482	2.66173125493519	-7.7855333445382	9.02093074587757	-2.4987860571691	-7.80729333796498	-8.59446048347673	-12.0299011159271	-11.5066777187863	7.05487673550456	-14.5095208442333	-4.55705313802184	7.73437175135404	-0.911858267086809	-8.84643797169366	16.3531717043304	0.4066614642352	-2.65402473929486	-0.222778099510301	5.7196470914931	-4.47333208593048	-16.7507410212222	-2.59842227861109	-2.54052429828185	14.8493914868834	16.5641610416437	8.69864813424764	20.9617895768205	0.0479456233986658	10.2040804340322	10.0997713342039	-9.97403411525351	-1.60014617954735	-12.9684547563613	-0.10463218570487
"g29"	8.35883663739784	4.08648119222312	-0.0879881697308366	-2.88607079615651	2.99031055604064	2.53514256918965	12.5608531627314	9.22643551152885	5.63399473363329	9.25862557193124	-12.913181066853	5.46327249579353	3.85001401802336	-3.20628079044725	1.87787278885103	-12.6001993180219	-10.5666542588381	11.576595119437	5.46016201649266	-5.74040349059278	-0.630127662416664	9.65182677133884	7.0129628504404	10.4598585476694	20.9916546912613	11.8633758394024	10.9865975110082	-4.49614193361061	-16.0231636003626	-4.02656425513626	-0.526358365517314	5.21897226484524	-1.26069797941417	-15.5770759245623	12.8774132282148	-6.2934239990625	-0.606585467643999	11.92739499828	0.515758181280951	4.77445037025104
"g30"	8.40782209177469	13.6763618896835	-0.306519871452581	-7.80843904613143	-3.74688491569054	10.6448522789126	17.317914528309	1.07978183859723	5.0768428568623	-4.3637056775786	11.3317985864251	-3.08833736316985	14.6809540291407	-12.5413729731498	3.92533157220138	7.37204052264607	-5.58617887633307	5.53905584031772	-18.5931142496278	6.55243353478821	-0.452488012996492	-11.9197082480635	-8.7718534553135	-7.92448249294266	4.28437699843799	2.22361145732461	-3.98471281599385	0.378827486183141	-5.38418154763081	-8.27770374470854	-7.55235230767421	-13.1102333159065	12.304237234989	-1.47824257811479	-13.2116287580988	22.8979758902036	2.57262796001942	-16.8960023776582	-5.1357777442068	-20.62481771206
"g31"	2.98993992713659	-2.83868296558577	10.625009127664	-1.04797196889778	-13.4481783939982	5.68374179103026	13.1720061381342	-6.20636290482997	9.15675054553756	27.4114886106215	-6.65493392817516	17.6443291030458	7.48085007148949	-15.0232540563376	19.7034391045333	-2.86145008556278	4.58559594817678	-1.80152710203348	-0.132729992378854	-27.7987173316501	7.50848276499716	8.3667149690883	2.44427324396921	-4.05553357402707	16.1589599060115	2.57673877469628	8.66808102705367	1.93806449778203	-23.6274915808639	-5.10345672375893	-21.7039888458744	-4.76166825421644	-8.55821329855539	-4.31701377221659	2.41589079821167	-0.124699133282203	4.15364192294897	17.84719536421	1.75622671800836	2.85698685125198
"g32"	10.7353305459576	1.02298923226652	-6.4086184598906	5.84690415553212	8.33693123197933	15.7562626556263	-2.81148883516612	13.253423171087	-3.01185030653047	-10.8895562188165	-14.8104892735575	-18.2357652364455	5.02681782431003	5.06704467863321	-15.9063807552251	-2.75903008914151	-1.10727889083935	3.33267691219648	15.8170003603584	-5.63078479562044	4.28501226132293	6.7217065306552	-11.1074902439981	-1.41242833281847	5.06323672225568	-12.832942523271	2.39791906992851	2.74347856077024	19.6681241687859	3.76963455106348	-14.6548504902366	-4.71798197000444	2.33581729712461	3.70752881440751	3.95828608184233	9.5291515246145	1.98081406990732	-0.336727656123781	0.0733279597093229	11.682952764867
"g33"	-2.57810367566321	14.7952600241878	2.75788214089986	10.5299747676053	-3.06224926576029	-7.29960886552736	-4.66540882851153	4.20695896981538	10.1336445668393	15.4433065688716	2.94622091413563	-9.23661676762297	-0.44825571485826	9.9434400463236	-3.08789868221506	-4.20667443789588	-3.86269619962076	6.31426933277383	-13.4260916722808	3.46212324796625	-12.1425666546917	1.4609853632757	-15.4407814468321	-7.22656941743734	-2.49880791104837	-4.63226976711005	-4.31520376987495	-0.517012129912022	-1.80541491427466	4.39156932336779	-20.181467910729	6.08291655206131	0.531953857079739	-12.3702413569639	-11.9306041703729	-15.2659435940856	-15.4672934477684	12.0364060650589	-2.15699301991765	11.9287354352331
"g34"	0.531584567183559	13.404372270219	-18.9643166287061	10.3961938729681	-15.834001158807	-1.08846736873119	-0.876182847058029	5.82611113139583	-0.840836925369955	-0.590251284563246	8.47270958549751	9.53305036414854	-17.3878222329449	1.99684935314658	15.160402911439	3.89754283698174	4.79218916585186	-5.04085207286269	-3.54395974396659	-7.57659211397084	5.71341110812152	-5.73484304214518	-10.037213774933	3.50168539730174	14.3574405632219	-4.89759789430636	6.96222609865779	5.83378107932942	7.53586181584894	19.1605465271751	0.277346727088023	-10.2164688567711	6.16227951631682	5.33102344937921	10.1525244307663	-14.9962504406714	5.40663253354065	27.6684238244769	6.53883292163737	-7.37165439502196
"g35"	-0.131275719832474	9.81798668007885	11.1353974530264	4.68011263396418	15.2429602399285	-9.07819282934654	1.10983351387862	-8.88995897457414	18.8049804558225	-4.45150105762828	-14.2455842442785	-9.9405300658578	0.793573546580177	3.30930888401921	-18.012527915244	12.7845800222605	1.40176930724408	-0.516877120841388	20.1438604092492	-0.760524646132376	16.7454381412837	-13.2572847664619	-5.89836768047321	-8.42710397427878	-2.48637333225932	7.08874440730356	17.4252780364491	5.67956471641409	13.3906122198108	3.58765050366885	-16.8746808685162	-7.94336704311167	-20.650228835323	8.41934199563043	13.188129053527	-0.401836468078793	12.0949567521614	14.5946709049795	-6.38187034307306	0.992210503059993
"g36"	6.26454546437186	0.838441228082816	3.78977013809698	1.0354353026789	13.0998237566951	-8.01834414137734	-2.22262517756401	-18.7792318266663	-12.3212070585434	-1.78720986912149	0.253857161284322	4.26446712626292	21.85444913621	9.67029710681453	-14.2975791986494	-16.4382742492806	13.887558450927	-19.4688287746752	-1.29999269743069	-16.946360335585	-3.11931180875703	-12.0338142363637	-0.993549290163472	-4.34191054769363	9.9262187193014	-20.9476970398289	0.828272162793286	-3.39383749988298	4.4349868904644	9.24095058964913	8.98592898808248	-18.0721092673425	-4.73220299306641	12.1224362202894	-11.7104369217408	-0.338512121008584	1.15831012711348	-8.39548019222694	1.44640328332884	-8.37214694188817
"g37"	4.81256048118079	7.87554967064591	2.88499734744331	-2.69950262590542	8.49594403553866	3.77253927411135	-3.18103220829861	12.6856163325168	1.51789998808822	-5.64360573591341	14.1455195852189	12.8612982415284	3.58931533536254	16.1896550219588	7.09141311790642	8.72316365720283	8.65093327696772	-1.79707195971095	-5.99379608730057	-1.7349518752209	-3.15336943079669	19.9860493706223	19.5243329775152	-10.2272571786654	26.4610517935336	-9.71006040120276	2.64639247753045	0.887312879136004	-0.529987230208601	14.4372313273727	-10.8036209753526	-15.691699205995	-10.6465645064859	3.0999288813672	0.81736534047482	4.09967971877056	3.49853774795525	-5.20048221000997	-28.1027571695163	1.07633425753572
"g38"	-13.4683232177	-4.08315756743009	-16.5623138573614	-6.11356290546793	-3.35815558462874	-0.0474453370577156	12.3837755942623	9.37089877738722	-4.91670945670013	-10.8975003982132	1.20614710162418	10.1574001790113	-12.1144068919266	-0.128227616354911	-3.11701566801702	13.6408193790809	16.3283939788977	5.23077673524934	-6.19687580002461	5.38679640203622	6.05463623936298	-9.88326649939498	-5.12211277032719	10.8810131675364	7.42274345961291	10.6278979136368	14.234836924427	-0.0144497908444118	-12.5014720327066	-3.10199953089274	4.06462301242039	14.2947878037992	5.16140593670883	-16.0340374524691	-6.12232000734449	19.5490033982732	-0.803701860031599	-17.4738779670649	-25.6379400700097	6.09542226647998
"g39"	3.87365533714724	-12.1948416884713	1.22437556561052	9.85732765907253	6.18722874660821	7.08368857759271	-3.61162327166655	0.926476771146435	9.92831548841498	-6.23486595457264	7.25182616883641	3.94037599271958	-7.43182758710329	-19.0161420350501	8.56675316571362	-5.18020939313011	3.0431629558835	6.68661791008177	-1.30224092333241	-16.5624095082062	-9.88419601268022	10.0138614219717	-2.66189521216577	5.06987741269696	3.90775532742058	-3.57042321508624	2.90930644950551	-0.502204308151344	0.500697077848779	5.14070829925754	11.2615034866044	-1.94634009745862	7.59002992484119	-4.6513531168919	-0.737947055622571	19.1120447694271	15.766565199711	16.3965078933629	4.21557862716965	-8.8356134106853
