"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"
"g11"	2.58537098497929	9.11164085886113	10.3344008465683	-14.6893560100387	12.0422391631137	-6.40128524761012	5.9821454452666	6.91902069822506	-4.54460565401095	6.1771686848112	18.7880800079419	-6.89658406694225	-30.4343661753778	-19.7086252044457	14.5194603524758	4.43436277704478	10.6906077481186	-6.93746998805102	6.08767524974285	3.97345861541244	1.1473949034396	5.44509735648736	3.48230089401135	4.11639046998301	-0.887972832107693	10.7801406569129	-14.0640863109268	-3.46453217918571	8.94528922683019	-3.16527896016379	7.76930423030957	6.27351114583633	-12.7551239576946	-5.66503772528725	-20.5258074476716	-1.00658511285858	-3.41775723326607	-2.8591542435865	-4.11024427317209	6.9882033144713	1.330663886097	8.05443140160756
"g12"	-14.348213234104	17.3267497960375	-15.5770101564268	-10.9522294401665	-15.0111586113207	14.2476063645133	-5.46970121883895	-9.54833145385569	-0.272300931371251	5.9821036417432	10.3110091971638	-0.151003836153036	-0.0260876813851324	5.80127922005403	20.8475948647742	8.2859019841418	-3.97663750716986	10.0038493518217	4.13968965649636	-6.89373944688178	-8.05794010938942	3.52975273891629	-12.0926907408796	-4.37326494563328	7.45182449654061	1.57320978965937	-1.72826565574959	11.7404230189117	9.83942451714278	6.6317696992234	-7.11804671871916	7.93662624561147	0.702386779736792	-9.34886779064224	-19.7604635406846	-4.03107593288061	10.6338519011102	1.38030124642501	2.04931458345362	-0.0186704526005426	-0.73584479109848	8.99181151418134
"g13"	-4.16030202210739	14.0649981378653	-1.7260166573332	2.86726146387117	-3.93498266407546	17.924088860647	5.79427220861643	5.90587599730468	-12.3945457955788	-8.26347172130234	5.42452229860348	13.7546675939787	8.17036106605336	11.4424426216866	-0.571866650092781	-14.1537094064769	7.07141099652402	8.79321865815844	3.26510794330372	-10.3964678382269	7.95243280310229	-5.05896563936787	-11.8247881196338	3.04779871688733	-2.32746219283527	9.49971782295254	0.490477151535736	-7.35084344016108	-10.908911663937	-26.8173537888136	-8.35985667910178	4.336476596882	2.75484231404866	-13.0146904004134	11.3490622474451	-6.97375226335681	5.44260340575994	-6.04072322050584	-2.47449580647872	-2.13293449491185	-14.1620186440501	-5.24596527898586
"g14"	-2.19923228156604	-8.24470765288696	0.776767697680112	2.26118611738996	-0.0887946536317413	12.2478698968624	-16.13430810445	-12.3041927846755	-9.06057722985666	-3.33665876730385	-0.571725788485907	-15.771962893752	-10.142882385444	-14.2448092480117	9.88164035106484	-2.43665150977771	-1.33219739763901	11.415014290412	-18.6378747636464	6.26675199484095	10.8042221096681	-2.56532545680938	6.34055800708876	1.99749586387896	-2.41445617604809	-4.00232149245993	-3.190823795649	-15.1238496498965	-0.963454899868769	1.32860967873568	-20.66541303254	0.302784341565757	4.69008122594223	0.287162800088959	2.60751400467177	-2.72631550246998	-2.49868448474694	7.5781610308704	1.81225463580955	-10.8253713542567	-8.89290591252668	-18.6923206942882
"g15"	5.6962994176995	-6.16767300332848	9.93851343189342	11.1183589017122	12.4866363702026	-13.6844015971312	28.0066056113381	14.3904975793919	-11.6911564221167	-16.6436337346433	11.1031251354809	-4.62322151622594	-17.8717261857879	9.57383533954895	-4.77358517078092	12.1716151174435	24.2238227523831	-4.29787819587514	-2.81213791906776	-2.11750674825555	0.276144345283914	-9.55310498174738	-8.72924557496218	6.50555318431046	7.51172341489291	18.2447997403667	12.5498840860175	-17.7450038208205	9.50869752715875	-1.43524754631205	-3.13414901843678	-8.79561715847013	-7.73524149444587	-8.03692316003188	5.46667027618256	-3.45864071815047	4.16475285133599	13.6850020600714	0.316433006877151	-8.28511970897168	3.18837870845453	20.5128328043266
"g16"	-10.1689453582921	-10.4511913387106	-13.6724464017413	4.39131158859151	-4.50659646634549	-13.4685495401316	9.79354259044702	10.4941613968292	-12.0367856747832	-1.03488173074302	7.5358864891635	11.7012713260472	2.82426948751281	-11.8702860771846	5.84772855241599	-1.92080475273199	-11.0913239710956	-11.3773012578082	3.66110272025858	-12.1468021693866	18.0680408129504	1.41376249697033	-1.30021182311218	12.0005082608757	-9.68099018246034	-1.59864196254906	-20.2216724045729	9.61099013022594	-1.04251772653805	-7.89097067844145	-17.1816117516273	-0.328710260591885	-6.91397900825993	4.6458191685899	5.55021624202038	12.2872890077127	5.96621592423865	12.7345402609853	9.96424718484033	5.58360159663122	-9.33712650897887	-0.634817875150295
"g17"	1.26870045411462	-11.1692241561597	-6.27119960403094	-17.3453246223446	-4.46070830134741	0.394973481894139	10.2214205422781	-13.1934817921801	-13.0587011100266	16.8466906718843	-8.09150211619868	-8.48496566062577	-4.48369357101226	-14.041052773	13.1373603818424	22.4376877326709	-5.83801754658607	14.2421518032444	9.05545549292235	-6.7582960825371	-4.57829911976128	4.1361587230346	-10.4902525271463	3.22150052126597	1.82606142820353	1.34543941349489	-11.3564959100368	3.29721146287297	7.82383126026857	-11.0635768972414	-6.80538531163109	-24.8756840201469	16.423028832518	4.88891278675717	5.54138453007506	-1.98545160740034	-11.1272137043688	-10.0830396945384	-18.9495038937362	-12.4723555706266	-6.84865157840398	-4.42960578760103
"g18"	7.94950196942099	6.98177123654295	-11.8133272202853	-5.20382247926282	7.72488421018626	-4.01385951950401	-0.568501099435952	-7.45937619466448	-7.29429250476703	-2.80324203882163	-6.06730740872715	-2.85951128113303	6.37318074934316	6.56019883066647	5.4268310416278	4.62291878331782	-6.31195903404938	-25.2152447975965	-19.5038436039073	-11.2606528383098	0.711194680806259	-6.85835615362238	-5.26059334901189	-1.41154501294152	1.41414060732909	-9.54156218612723	-17.2062688663395	13.0307244257965	4.5504634069666	-0.985691258680283	-1.91107707269725	-1.97860363809595	-11.5721927747016	-13.0533787143898	-6.26595300137435	-9.89966763733662	4.02160996829754	6.51154722009308	6.18367323178408	-7.14621101798665	14.8302698617422	2.11645598471678
"g19"	6.19786792709688	-10.5813767794366	18.3841406014048	4.76554690993154	3.86109872592692	-0.41805143835907	-1.97600444959528	9.45085139249175	-1.09543187364534	16.789010928345	11.8831637463184	-0.453527543385657	-0.398118056014245	0.253835329512061	3.73235204542153	1.99827104482487	-10.2756054705955	-3.41830562513359	-11.8621537393685	-3.7557705783734	-14.3393234711968	17.4586124864592	-2.35048252257997	-3.69490298887878	5.50862651056871	10.2359977774249	-21.9167775922985	-11.7581282829478	-7.89298537955097	16.9570863081018	1.30243766048852	3.42259345886086	1.06691856131839	-11.1794862762289	-7.88577973961557	11.9644758311121	-12.0731231646337	18.8477763659523	2.87494684091129	-10.8987491014245	-3.37989262968242	-2.67761136588801
"g20"	2.67256846443293	27.9915029736559	29.8752233874533	1.33383628128002	8.78832309309103	-0.468779282192531	-11.638358247404	-9.79857214942461	3.80959570525363	7.68250428711178	3.74550762559422	-2.21183601614165	0.112128695075006	-18.7199115882077	1.5665932418197	10.7003565177836	-3.20486390655911	-12.5361172284713	-3.82532556365373	0.633395354366933	-3.64494908714934	-1.43342520027275	-2.9829398729991	-12.8210951315867	-25.6494575014333	7.20832975132681	5.65433680204564	9.77374394003222	11.0071925287801	-4.98697722652801	1.27373495725405	10.5808688886723	-17.5517035044728	-3.16887551994621	-9.66739677716119	3.71275619597636	-5.77213718803432	0.612593020822499	-10.4505232216551	1.04680120378494	15.6333207129333	-3.74858884539552
"g21"	-15.2042708439684	1.22538629689884	14.0299748217248	-10.141742280072	19.1331880418698	7.02051974653217	20.2687918825771	0.950295824400237	-1.60124858985387	-20.081171808779	15.8218814619963	-10.2394443633528	-4.93103708511858	-25.8407870171224	0.549911376774936	-3.00879774554902	2.71346923678638	3.37164730701671	-5.65837802160973	12.371239519186	6.09453404099258	12.9409195164483	4.08478260145449	-0.635868910231223	10.6376103873322	3.6965672804315	3.86591941788991	-12.4606172234648	0.233718004824981	-5.31287278996679	1.91753307179704	1.36921755094996	9.96740144739839	-5.04780151635703	10.5210753003119	4.95155011050692	0.409914819661743	3.68029803479981	14.4259894845972	-15.7559616526476	-3.70283483865983	-3.03339788046881
"g22"	-1.77762804802143	-0.195942317437128	9.78611742978096	2.33420870408547	14.6307260577574	23.5574805251664	-20.6730676478713	10.023867845038	16.0343747237373	11.1878653961201	-3.1973754924792	-16.4037606023077	4.72268464890646	-22.1101641512929	-14.0490889722798	-11.6365627744493	4.29308921524192	1.62323656373024	-20.7021053348573	-11.4224963639711	8.05817216764057	-8.14356984657064	5.94985466545514	10.5821746357104	-6.93427316622594	8.62032085029646	6.39030207458163	-9.61256300807964	-3.39452209413877	-1.05987883088058	7.2458619642856	4.73532271984338	9.59742180226077	-14.6232113094296	4.11212489344775	15.2126410131521	-9.58978783910001	-11.0656940435377	-1.90477064149801	24.2830171554756	11.3390125834192	9.9718211419003
"g23"	5.31682283314639	-0.76341079780206	-15.2583985015819	0.800190720508504	5.25729373861185	9.91020308910787	-13.4999006541336	8.89255796444452	-28.778025911403	-0.222446007713067	9.18353314359088	-0.38791809106474	5.3590757422899	-14.2718289592532	-21.6346360427383	-6.74545100839166	-3.98818448628687	-8.25514215049704	8.71408160439072	4.37366835218762	-1.72303972335495	10.0695510262463	-0.324156427936192	3.22514895148902	-2.26290902842172	15.46056224458	23.3493622411236	-15.6297669372466	16.1590810699762	4.40646607067206	-1.77525457697821	4.24306173457441	-12.1762410977864	-2.63469663918278	-15.5160045473429	-9.40671717913556	-8.65248464864431	-9.87006985090718	-2.59777866092515	-8.98995621181068	7.50879629687404	-9.88879162907081
"g24"	-4.59106222785119	-5.958938630467	7.22739520446877	-4.52540923592344	-6.08135550142301	-26.8885154253107	17.1200905784373	-33.5119375357267	-6.65240273233906	14.393580360744	11.8648382063394	-6.03067207639592	-11.6647693943899	9.42798465853371	8.79597848879267	1.7482566864647	6.59396679031045	4.57081790410301	21.3378220547812	-10.3745619834037	13.0642185000862	-11.6352894260547	-14.9930699593416	-25.1070782515656	-0.906676318240873	-12.8369560070965	-12.305116682726	-1.53283112978957	3.87120121405579	27.2378336561772	-2.32712233324499	4.59475972468268	12.3367852718952	-2.44051266182184	-1.87801358940634	-3.83938337681508	-1.94360048282476	7.30892289215992	-0.988648544438677	-1.3607218514285	-5.45220130781803	5.19986376737876
"g25"	-6.31021550797586	-9.31511600706337	10.5530868709347	22.1866658989112	-10.5083878685278	-1.67114893772832	13.7406153068954	19.2108583633706	-9.94711685180136	5.47229402513544	-21.031423895692	4.87721951450489	-5.66547698884961	-4.93582217552798	-7.37094701157221	-2.7575986637013	15.3312970951112	31.9127560828371	11.4379798666793	-3.83056649848933	1.57739510777481	11.6841457650979	1.75275621366206	-5.8671880713471	18.3745082251391	-7.509966793594	-4.2448484659138	7.88588058719704	18.9565485612603	-14.299619156295	-0.856349481259228	3.64063211281547	-8.767899147987	2.01140603270508	1.09134510647747	3.87790456508737	-17.8388167759519	-1.60021050018295	-5.83149926747794	4.96066561369565	16.7624310761068	6.1115824017354
"g26"	0.0676205038971514	5.69052881603785	6.71316102834193	6.38857524193869	7.25823831823242	-17.0275511856751	8.99546222275563	-1.59042945645006	-1.05822029389919	8.09119925502995	0.989246852605277	-9.54549214300768	-3.79421193203804	-10.6397432615939	-10.7957397565428	-8.27156987283953	-6.65991087907574	-10.6545793924083	3.40815893141664	16.6193388995335	4.02536633761383	8.69020757872964	4.20857032266703	-0.241128342758881	6.77225249953989	17.7038634046348	9.10103823037313	-6.75681604647034	16.1362808734484	8.70338948472206	-16.7318647965734	2.41028232136054	15.8597632623912	-6.20593651038615	11.3817013948876	-10.4956453181674	-7.04303217482045	-8.08155649681019	-1.07613141856436	-11.2921042030123	2.15181602386442	8.3715248691727
"g27"	-14.6430940650973	-4.11736184188431	-6.26479598625454	6.13733145058135	-5.14787903253778	10.1363842531093	-33.2116832866338	-13.759610882913	11.3689491999623	20.6595331437787	12.8866347007055	-9.74987834610814	2.76473990372409	2.69813331761693	10.7618448608932	14.8123002681956	-9.79777930179255	2.57224586917635	-12.9628470898605	13.4854055630423	-7.82852256540275	3.99520893928007	10.5270924241549	7.50838705150613	-3.56446722059329	9.56147430613306	-1.30740243987701	15.5347880358409	4.19743990035759	8.61397131379592	-3.06217360427397	20.6461888800649	6.01734443408197	-3.55205737558229	-9.80671402393896	8.02634635854807	-10.9751246230809	-7.72998238749023	-3.13384951579506	2.77257930671662	-4.36730179733455	-18.7283328238823
"g28"	-17.1191413198894	-11.9187916294354	-4.68118621159444	-0.848816711587371	2.97573212715592	10.9667341035168	12.0694942453469	4.16886669772567	-6.27230075468818	-0.578703967644966	6.8114574288168	13.1699140484314	-6.08268580947737	-5.40391081117742	14.0862782955949	10.5372930873041	-4.67492720432188	10.6997847843073	6.78269567706645	9.98427881918461	-1.80992816689856	-3.62917579474195	-1.44291072842316	8.03213430885886	-14.2219548055597	14.1751632236658	3.94767883029083	8.37900566653316	-0.840223061221582	6.39323686347207	-9.92178232149303	-3.84665924280912	-20.1547353801349	-10.4941654059653	6.72166282775826	17.2529524672994	8.13293255478867	16.8615734063557	9.46328275555441	-3.99437906194453	-25.5144558053678	16.0587056618402
"g29"	-7.13375254968834	11.855598027724	-1.82218211963735	11.5222316599175	-6.77775019436077	-5.38411098832739	8.736770355579	-2.54767626325899	3.17427501046616	-15.5724088092875	-12.6333421534679	10.4885495673839	-8.77647902520502	-6.69880601287065	-10.5876418922491	3.17813077039778	-6.58318527087995	-1.1018433737606	-7.35946116885154	-2.63009847439663	3.01101200378446	1.72904212001146	3.07993720587372	-4.73530317946042	4.54652251366087	-1.47630145235366	-15.0735677241531	-12.1837484489031	3.09495093048867	22.4420009668412	1.04556773359485	-7.57300303020641	1.91497868378733	-2.8011792515433	0.136298337864541	-15.429879880283	8.17095921949528	10.0362520991888	-10.5011010635859	0.0237309378694648	-4.16231252712616	-4.64528709379837
"g30"	-1.57731079399093	13.6807188161591	5.85940133392079	-4.76735344483785	3.41773652765272	-11.0624909529165	-19.1346728274797	-14.1653878448873	-12.6028858330336	-9.11588029387348	-13.8101064517328	10.7233517950948	12.1197209350847	4.27233677182712	-5.54361441242486	6.66011596188247	-2.48654146142815	10.9363508359643	8.79192804716554	4.13019591987816	-3.76112214054915	9.80677997500672	7.86204227745639	-0.435112055565401	2.6906417741337	-8.03175969412775	2.63522780835883	-3.67840968906589	-9.23304646293142	-13.3579832703786	-0.438644502522918	-1.89490437910422	7.62276867860803	-2.57728773459886	-4.68258628886732	-13.8103772047116	-1.50041265561855	12.4366794551197	-1.39715792955734	-8.63205963684827	-5.58714903363438	-4.57991393994391
"g31"	-1.25111829892592	5.93651245236404	-26.5505479460317	-19.1252623770333	-6.01235213801929	3.87002095074648	-8.83238987419705	-2.17293976537877	3.70565751532175	-15.8686495593797	-5.52559886155129	6.09365535436206	10.2842011527253	-4.33207062728326	-19.1272180560419	11.1643268884482	18.1989758401955	-13.04297165182	4.87861702720956	13.5594260392892	4.29801728308067	-11.0344027478418	13.9576158044394	18.6535784017707	15.7374678346599	2.39518971919319	7.37031205936699	2.29299075864386	2.5042114946075	-16.2814791472738	-2.01587965356486	-28.7053015679757	4.16310637606056	-16.100245534159	-3.52402808100001	3.2945361924713	-0.721964607025822	-6.04524359312146	-7.81256496761794	10.0630788133676	3.63973690152948	-11.3481317709442
"g32"	-15.7214848848243	-6.08987898490382	11.1951634377003	-18.0472791242721	14.6750365498771	-6.78029531529348	-18.0060582842388	-11.1283675062988	2.94957249531412	-6.30274835376047	4.69415019041363	18.3211039364604	6.2818145853928	15.3330465737595	-12.1586448958216	-13.4285281927877	4.50760845225723	10.7102779266593	-5.27742799703451	-21.0203512482286	-9.4022276941874	5.95152712761704	-5.24261761878596	1.92341526909445	6.831531013848	3.10699735318095	-19.6813429512027	-4.39183574269178	-3.21477345215752	-2.33834153261355	20.3508137660625	-22.1179225972392	5.68894195251345	0.35992791490691	1.08891795993014	-5.07044964032163	3.84744496367259	-19.87095987048	9.12061983565508	11.1036172089102	-8.02902273002697	2.41537221175762
"g33"	-22.8055916166171	-1.08339379322851	-1.97539730702931	-13.1117689525187	-4.37585645415374	-19.4931775086612	4.01331631810464	2.24615821482794	-7.03638780880288	12.6826536477415	-12.7084408370387	4.23752380820448	-9.65078656542156	-10.796826534081	17.8314338318391	-4.70360950302044	-15.2439656492814	-12.3777605827985	0.546730008417694	1.54529898558952	3.87724474836909	-17.6617371695341	-5.76122234858718	-3.46488941805497	5.14859191874399	2.28810502200834	3.76296273908042	0.564268792070807	5.72288072479486	7.45006982361122	0.816104398173518	17.0797494981999	-2.96051609139998	-0.79141749064689	-4.48545145306556	10.6073431283462	3.14132440978133	21.8588875742198	13.8539100145363	-5.0687562512124	5.74031587420011	-2.06193613431314
"g34"	6.10931521524028	-5.83920006692708	4.05571402704686	-5.79095445595929	4.18476558951257	-0.620732139188654	10.7783385357754	-16.7784966552783	-21.2411728593931	-3.82778013407493	-0.176628567563231	-10.0032191849929	0.728311988401604	8.32818851882787	11.5805270200842	-8.93244942758809	3.81144985721592	-15.1437138998712	-0.986746150978755	2.79958873598208	-22.2768452332895	-3.66555417385902	6.64843644050066	3.57561484070505	-1.20358843735686	0.731264691416671	-15.2506688542474	-8.96373256546318	4.89752805940502	8.75644514908376	-11.9075030542127	-14.2134584911425	-14.7948720571911	-8.95927380766938	3.14041618080594	-4.60986972903622	-12.8114680555132	5.68134001118392	27.1711890913702	-3.26384746981409	-4.72687782619228	8.19308766925965
"g35"	4.84440326471714	15.4375137219848	10.2493369430387	-10.3788098852919	2.84407986900315	8.57126016561901	5.35321897375018	-5.14968964519692	23.2801886319432	3.43458543671951	4.45773371072967	3.28460144990691	10.5607280339212	-4.17104711644741	13.2931523591992	5.59933783712125	-1.8709397057669	12.0008279490578	2.83808877199336	-6.47604683488173	16.5409073710848	6.96074460105009	16.1532805945643	-6.60056884614041	-9.15427963186282	-12.2480899402557	-7.50156329214207	16.1249163752021	5.47044824926342	-17.1213306745395	-6.42303748910235	-1.85885128832286	-6.81738034454004	11.9431457459398	-3.93725051605651	-14.2993097925932	7.43688427227706	5.75903171815637	14.6021252114291	6.58091991890025	-13.3719999949803	5.25076996539558
"g36"	13.7665203027638	14.082908491011	1.08249911417259	0.950878445393898	12.7919850645389	2.50007231266516	3.92614055100043	12.7041952789056	10.8990926649169	13.3113948407081	9.18176835206388	-4.22477294453781	-5.78825238845929	2.46517979480731	-9.93119243253939	-10.5281274860938	-12.3190808801527	13.5909085636661	-4.59245862134318	7.12749511160767	11.3978058606494	1.00834744804801	-13.720524188341	3.68595102147159	-10.7647152928269	8.55037605787184	-8.32657741033651	-9.08906031431116	-2.9441952768101	-3.74809356414305	14.0968324319965	-4.08024579165908	-0.729450307300788	-4.1982705417024	11.7089326956671	0.15163823759441	-5.82265134745575	-9.91935983826264	-15.9325620374675	9.74181938630101	-4.74346700452315	8.03890136097669
"g37"	-11.8265157494129	-2.70061347096557	2.48809192017312	-10.0937424819884	9.20442810747887	5.26555841607355	-5.53405103361542	-0.617636725433554	18.23236991489	-3.5557524898989	19.2530230574261	-9.50434547155681	-4.83131412101613	-2.70959210974424	-0.0449680558756366	-0.906053052375935	1.94173717475375	14.2190527285632	-15.6881684630817	-14.4250324786272	5.48401355472207	-3.96935226140277	-4.30729502625781	-14.9561919154463	11.0959018151096	10.0015540512094	8.94591285565728	-9.65970190279275	6.26771553133781	6.88504015787918	-6.35143395531755	8.74429707742831	2.07571079246595	-13.48808382937	-14.7110223619729	9.01906042460238	1.96694978780337	5.77204494328268	4.53494641131722	19.0240663457819	1.83943858505723	-12.2389777103433
