"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"
"g11"	4.20886673180182	-0.54936742276112	7.20348391059811	-20.9154087484955	23.9748754084098	-0.327074714737484	-2.92768823157395	-17.504816322473	2.50184212654465	-2.83562964698132	-11.4490397259718	23.6662230407166	23.788366201232	-14.1293785841644	-3.38509501533966	7.77279659149429	1.01655567849138	23.8129235369761	-0.824255514256669	-11.4802058951465	13.5041223955294	-9.40667518725472	-3.56619756929008	-1.19323968436547	6.02895379128713	-1.08316881786966	-6.26148458156176	7.30896540527918	4.34938932077783	0.704047180757878	6.13362674324019	-12.146108824858	7.58628921905462	4.16656354399787	-22.8068420882443	5.29760656074832
"g12"	-6.10477211489921	19.7449203032876	12.0501480227342	-3.66979181185228	-4.08710745335712	-5.05925202732652	15.8415773929138	2.10559438039131	-3.04428689181082	10.732914224952	21.1993532944635	3.51008078720496	7.8935396954975	14.0119863608976	5.57154069285018	-20.3382722807941	0.325455447302614	-3.1677912733476	-20.514392590088	6.81243643948596	12.9968507862551	-14.6197844513469	12.2420485113156	-12.4571732805325	-7.46752670916404	-1.40501217126556	-10.9611672292952	-2.98702939826789	-0.411239532924934	-9.75130113860029	7.44785403180419	-6.09483033403619	-9.5640854427126	19.4452256838635	-2.87864415260595	-6.32806239808793
"g13"	-15.0947491743589	5.56867801617472	-7.37631664264603	-0.945597233169715	6.65183769963972	14.5296080413939	2.18909762798776	18.8487642783854	7.72244120298444	6.44996894949247	0.221802314121335	15.9489223720406	-0.46381587093038	15.2305947587086	3.9034251084269	-20.6050400362627	17.0976744229554	2.48690039317714	7.42473659657312	8.92972642961492	9.20324852781913	6.60550048601396	-10.1359372737204	0.393991216795571	21.8298037796103	-7.96964566813179	-11.2452112726984	-6.26302124355832	-7.07666695727266	-4.87866845086169	9.61854011596048	5.82512128473161	7.70381575580726	-10.8713654434591	5.61111805718106	-10.7583177562914
"g14"	5.3249459217066	-11.1581843312876	10.1979334282319	-9.30894266548121	-7.25573411651908	-1.45865884044854	-10.6203550709553	-6.73986268347836	15.3186775034703	-1.99057959403122	2.45396502822817	-4.97768971114831	-6.07842664946364	-15.0506806291566	17.2733993178176	-7.54109592853425	2.82786079243825	-4.87792613120895	-0.261202275687953	-4.29001023521526	2.78287672511596	-9.8038320071225	-2.93801351734804	-7.27525453983683	-15.5799052451449	8.69276851517188	8.34029277897298	-11.5934083373948	-5.22770284208802	-0.860882208701677	13.7955595997793	0.846254694060691	-9.34230111397274	12.4784788887987	-5.04319180492452	11.243163339301
"g15"	6.74570901611097	-7.24210257575053	6.07990322521632	15.6049093186364	9.47899929932714	16.5544728187683	3.01009274617464	0.151024805247439	11.5200904183969	5.25968642822075	23.4596439059066	-7.56890526381274	-2.54863656480335	1.35177476893881	-7.64918024542914	1.21198832362418	9.19308080479113	-7.28352098437608	13.0351283806403	-2.3448107842924	-7.60768878836882	3.42073515345423	-7.84494899873247	9.00851400268256	-24.5110364693596	-6.43301796018054	2.29420571065785	-22.1063553349762	-1.44398412923707	-9.32867416729642	17.1200244280933	-1.57216998948304	-19.4659792983523	-0.741427435821048	8.08000993427063	15.2521534117191
"g16"	2.80602634144766	0.50642206435628	-5.66284787914335	1.9696688715726	-3.55021002797946	8.29769208398726	-11.4082903560174	18.0509483485322	-14.6254282454874	5.53310340334793	3.83603133484315	6.2193320999675	14.5719871309515	-15.1783068557288	-7.96963564377662	0.0938825434836981	-17.6939713338128	-13.576548443458	-6.33963911196215	5.03292662834044	0.184833123185967	6.10114701997763	-16.5964005651724	-22.1596168522108	-1.08478506808893	-4.34466344324471	-0.751758110204161	-5.38780292792353	-8.81965687902715	-20.733334094267	2.93029524245833	3.60072431808493	6.46980928701942	-5.84626164721837	-4.70145132401119	2.78088620466285
"g17"	1.0661136895564	1.15394792118476	-6.62415963802841	0.61226876442158	7.23784909902836	5.82538403857989	6.4695592660076	8.60744764380384	7.85822445564904	-2.56245357345626	-7.20839527729642	-8.20503420911851	1.67664052545369	-7.77224129683797	1.59031652666398	2.61458862416255	-10.1308988519165	4.8698593556417	9.63947688850647	-8.43022109762618	-6.4142416021962	20.7515445717412	8.77779872062975	-21.403578132776	-4.20610816822254	8.30727560530504	22.2481736984728	-1.82390734681823	1.89447101279443	-23.1486123082557	1.79782622814343	4.66436936074147	2.46446245110136	0.0897881475614346	9.22777823569122	13.5397290886514
"g18"	-5.85369793850531	-0.165507399033261	11.20575163075	-6.22857378481999	8.77058000295672	5.11515027829957	-7.84795173446154	-11.0777154553762	-1.91630754577082	0.82032261627279	-1.71506402410801	-2.13217740886701	-2.96198809170066	-0.902695903867193	22.3204674721574	-0.576383058181667	12.4686534850823	10.5905241020404	-8.89634751149473	-2.60466838425933	0.618584590076365	-3.16053906331831	-10.0633122145105	-1.78147273066336	-3.02448984172471	9.97929987677045	2.56184594789162	-2.46777369921673	1.86900359347797	-7.80155611994684	-14.396857476083	-4.89095912324817	-23.5930070681216	2.08166409086339	-0.998186850243964	-3.12969256795293
"g19"	-10.9879994978978	0.931886617863872	5.75517858826885	12.7596415035589	-1.86037422552036	14.9129508273351	14.7597407458641	-18.2222466188263	-7.40542455923689	4.66399176080748	-7.02378234294434	-13.1776421883491	-2.9100252990132	-3.47522763590609	3.41660370115715	-2.50050356123957	-9.31164725556707	-5.72988380793751	-10.1791177712779	3.86910527699126	4.0435828180533	-9.35517343994102	5.13612196924202	-1.15608940280251	-16.079864754327	0.977511886215408	6.66133172069035	-1.02152837610915	15.9555720683649	1.79345129652366	-5.09378839866662	0.059800899365199	-11.8460826771439	-0.104121126091344	6.15842407916653	10.2152528196158
"g20"	-6.25689810876305	12.0401506223997	9.48139087793723	-18.4752982218536	-11.6376072930754	-1.64743692543806	11.3905424048874	5.39638170325473	-10.7567851498188	2.27212072210049	2.40922178547664	-9.45765907444805	6.77975034219878	7.66056983678273	4.63421618451484	-3.07945637925634	-10.5412947874273	-1.08058757515436	-4.37542797564674	4.72687204861634	27.1337633154369	-14.7807677910392	-8.29151752574623	-1.63967713393692	-3.49558253596166	-10.1365088270606	-8.40079422960356	-8.50309339584136	1.31684479629472	9.6832821366016	5.11488320106045	1.5097336351475	-0.99325997344882	6.26937962528477	-1.79199880592386	13.2258851882118
"g21"	16.4618344808372	10.8567788796405	6.69786853471324	20.6414223778978	-5.56656066565408	18.6197965298126	11.4204922217061	-9.58298991954584	17.1435363531422	-9.6217424604937	-0.400029791532395	0.817215141568313	-7.14821768847863	-2.05028745379984	12.4201911175083	-1.52471567259838	-15.1864577848453	3.55168088990398	-8.73136232512823	-0.806216197936102	2.24428550496014	1.1282203019602	-10.1270780282571	-4.62903316497239	0.172073304276586	6.83827737106945	18.1148061190975	15.9994762312082	0.529962581758152	-8.66794562706797	3.811531087353	-6.94809051034717	12.6960568724162	-9.81507902558551	-2.58064655641617	4.94426791466109
"g22"	6.10600352650401	-1.90486472344567	11.4298699617593	-13.749894188564	3.31538425758112	1.99794923496763	-32.4402457684863	6.55462215840038	1.39815510956614	-16.2150736119074	6.04152252119682	-1.40773371682198	-14.1589403981402	9.17582697261494	8.00846034355181	15.9770062001646	-2.09880936055689	11.4933369390866	-2.2826865018975	2.97115703498741	-2.61847629105592	-10.1267807043069	2.62225633891744	6.41143859177428	-3.73572944332514	-7.0345210459071	2.59934177498742	-7.87401907823525	-0.687849166371526	20.0678709553995	4.04050578422957	6.97983564910054	12.9952800398344	-7.59565953889439	8.7282848261843	-4.44973105122021
"g23"	-8.95230157681904	-20.0858741165376	-2.31071845696494	-1.30889035094989	-3.15470937565827	2.06592324011114	-9.28933391060644	-5.88578430135504	-3.16507198976917	12.0070900146578	15.536864419905	-12.8351310786274	-6.38225545365418	7.33775654545726	5.05787670205621	3.06831376921534	-12.5265818167696	-9.13232676694764	7.10428000220572	2.35126053175723	-5.92261896219763	2.37058767232469	-18.0835294248334	15.2542688034867	11.7207879783622	-0.446350493450224	12.0395162857465	-12.8057731689399	-20.9457727927747	-2.63221007569883	-4.52259491693048	1.71198331167508	11.0839483539843	-13.4184710104005	3.91366299226091	-9.09938494177263
"g24"	-7.81109892302062	-1.90624816318082	-6.89376478840539	-8.99102304478449	3.83240759502647	-0.280187498212535	9.26866669901666	12.6022296756913	11.0928166389637	4.98901591677611	-13.6361849138085	-6.71499687052187	2.95703125608301	-0.0375932252347885	0.316365034995514	8.91324252596836	-0.735296301886096	8.78117840696217	-8.79594117301176	3.08629853411922	12.8056934024799	-13.9501219349739	-12.6592371232914	7.90528852976064	18.3675434074288	10.2784561315159	-10.6567039619272	5.49192884412568	6.27914360281287	-11.0115927958376	17.9367613266607	3.48392104895596	3.5701076204933	7.91539475365975	3.54435104731368	13.6721102539654
"g25"	3.16706246938776	20.2703013695977	-1.60749058104234	2.87363005335366	-16.2053392187273	-14.2000629142814	-3.71526128777977	-0.182783078659011	-11.3981078290577	7.61579557730542	9.49878669139545	-4.35316620715896	-1.1161741918409	-3.290371693368	-0.257413905531993	-6.95461574278251	4.78654329825694	-22.1873957366191	2.68370723158281	6.94529847257823	-8.84257969354504	-10.3844516762845	7.75400819627739	6.61787685367067	-1.47762259471153	0.651883496584675	12.4435794520032	-8.19665063917778	12.2582662562464	-0.664300141748569	-19.8366891610172	13.9135150600929	-5.80715446980336	4.6648924985654	-11.0156736834891	2.89310265011929
"g26"	1.89172074537779	8.89987738076465	-1.116929603392	-3.61280381720265	17.1223443509044	8.2723318690261	10.6184807264381	3.05758155151673	9.83604928273705	0.367698746872865	-10.5848475625235	-22.3584003257915	-10.7561170366275	7.70763016440365	0.55269177489133	-9.81688014939205	9.68589732471919	6.53213608216493	-3.63039327916093	-16.3036968034067	3.5567743588196	-1.7738749615063	-3.93749480830395	-18.518234594099	4.97316143210236	-0.734347967128562	-4.55916102539225	3.46027337830458	-6.81672485454773	-21.5421952559423	10.554794761479	-3.44784808448483	5.48565683120623	2.49565395378405	-5.03763251427855	-13.7427658137625
"g27"	-7.14116604589532	-0.394150659871514	-13.4475627540007	-3.3138208257992	-0.943215317775109	7.57866870617687	-9.50632607369396	-16.6114221998303	0.823521548429336	17.6106931384707	0.236463561970963	-1.7826818684219	-8.02650750985068	-2.10412293133531	-7.5389107675216	2.76512687858283	-7.60040227237883	-2.99404834680312	-11.7949127056931	3.26971190817687	2.79233910236677	5.08906083346986	2.25994968067752	9.67790787459613	-4.07157258860741	-6.92680877822238	4.87305454319971	-12.0968303061852	-9.04622817580359	5.74499023051038	6.54022602267697	-1.52993314679677	-2.14091045263759	-4.27076754736961	-1.32985906002915	-9.57319591645292
"g28"	0.415452649198818	-5.96669858902874	11.9115094496407	-6.41356727051372	5.35646571044238	-1.20510735289657	9.43669572747437	-8.79869891842378	-11.1973558997106	11.540519872668	-13.1558515919774	-20.3414662541316	10.8674716903306	6.50566126138039	5.23618928049892	18.8847566501945	16.2184947616565	-7.24201155348662	-0.354769396191214	-3.47498234713271	10.8510374584737	12.5384128995641	-6.70555818635026	34.6218240555565	-6.9265000457942	6.86794550239111	2.70097306103908	3.04415988190546	-9.24273494212941	-8.48693118273373	27.2722464527416	-0.285627017658907	-7.53380323093225	8.3468411998199	20.268150392352	-8.17322833949159
"g29"	23.039105237394	-12.0062819559848	11.5992417291959	1.22970170115358	-1.44967351206244	-0.659494062837733	0.252128610053082	7.02049191011792	7.63178963969539	-3.9174599414596	9.440666289336	-9.11453212141531	-6.09385546723437	1.03002190258065	-23.6097205288168	7.15350617004141	1.89208274222643	2.04669197256903	-16.6476530333026	1.26795054158746	-11.6045309392991	-5.58526429862377	-10.7075188831458	11.2006357599323	-1.85226384690616	-12.1363815748013	-11.0131631330613	19.3472149925191	-0.537002720606916	20.2198029833564	7.11568366648763	-4.89092475824256	-13.974614108563	8.85341093124615	-9.40763980639054	-2.43353952347081
"g30"	3.57799410812775	15.0722276253579	-3.14931206365044	-21.2911297702444	-14.7554398260525	-4.91235983253857	-13.9764374725613	3.50328462232988	13.0381366518439	-29.0070013407393	0.841863650021854	0.783323283571914	-5.72366072342934	-0.291165082945387	3.44626503210723	-15.8786118650074	6.3786542476575	2.49361415388698	1.16359359946689	7.53125372842072	7.48480116718818	3.47852527793031	-20.6782274936494	13.0767574042681	13.9569293595645	-18.5707903653551	-0.822610574749503	-4.12807936260639	3.33015398350346	11.140010352713	10.3708861397683	15.2720383481274	17.5808096988183	-0.320427216726571	-8.37440687079217	6.91385418616228
"g31"	-17.1690543655568	3.28363822469766	11.8255292278983	26.8661991780024	-0.83664117844155	-11.3161587539801	-12.686148217672	9.89628953648562	-10.2744490545508	-0.0918376538074352	2.46016161296872	-8.73496207206082	8.42238300085159	12.0096444915452	-3.71681065499725	1.98330567182159	-34.3710253859475	1.92165488287129	9.82043550437334	-1.67363346054086	7.15509189919854	7.75177225994065	6.23660977694156	4.49517291453199	0.00368874873117454	0.524171464833925	1.92919699287783	11.4391065673178	-3.7104499502596	0.202868763556674	-15.768178007209	-21.651751103424	-7.75930509649675	-1.90948865601775	13.7837507738271	15.3990863903712
"g32"	-8.38400239156219	-17.7212342142391	4.22676146026464	16.8435743104854	6.28929741434515	7.82819373770251	-2.53435705298074	10.8241436824389	-20.0472535304855	-6.28366415223602	9.25304693768469	4.53399624841947	-6.78455889416245	-14.7905058112285	0.471874397392175	9.7009168776086	13.2829609849128	-5.09851005093893	-2.21198879696395	-3.37983068789475	-13.8362440942945	-4.48108011629462	4.77965504030119	-7.78360766828765	17.767054467399	22.9201234384324	-0.881711697023996	7.29145572154251	7.07259996803668	-6.33944684541036	9.08309106518553	-1.98440786633567	-20.5845937132925	6.01638055601066	19.386150752589	-17.6940669056003
"g33"	6.21982367620312	9.56726278197349	1.7885696980357	6.72379232160484	6.51854929372945	-0.218075691837252	-1.37574923269654	-10.93982229465	-3.27968547026321	4.44894370681308	5.11806357472053	-7.68402893048546	8.29199581382792	-2.5406534501349	-14.1076083510893	3.4363683303696	-2.51066552671895	18.2498801354819	-11.4345673803611	0.0721799424285362	9.46160215147272	-17.2564430059774	7.55681871775519	4.40935664574377	9.87811746027999	9.76881936531331	-5.73345095727343	1.20902225185179	17.8433073069013	-9.01945679000553	-2.61420820679728	-1.67149539717198	-15.2457213201995	-11.6665015620267	-18.4817672162441	-6.92699116922048
"g34"	-9.28307748251196	-6.9238671893285	-4.98743472807431	-13.2052927670401	1.37533124395715	-5.08197331925856	-4.09356770544335	-2.22477066198565	1.83149072424319	-8.52297366267676	2.47213647261767	14.3976786997507	-6.20767183552219	-1.84811775493193	12.8739719933409	-7.83029571870184	-11.4554105422908	10.5390969360607	-14.6925428385968	0.0185076460256779	0.455462491561254	-9.09708062352352	7.18676686979756	-7.85435105265075	-7.4514567202231	-7.43292060762234	-26.023518715926	-17.8884029351174	17.719972709102	-14.9587975664935	-12.9051551008986	7.23691241354426	-15.583357170587	-7.43107917726359	-6.16236103553876	-9.24787729260791
"g35"	6.74121792235933	11.9936030639269	-3.51797080052973	2.2204657294292	-2.03461008052308	-9.43134661417531	4.89368991179619	-6.40163531774561	0.543975068654244	8.04271014085258	-7.70149811240293	-1.64471903826329	-2.68563907942367	7.10317676998293	17.4243622782683	3.90287448691825	3.95006770344341	-6.2476435827162	-1.846610618043	2.77465428556867	6.23577564485894	-2.8172594484758	2.75566053911436	4.53460117379514	10.4355584861914	-1.52663482443322	14.4707016616926	12.2054089113231	-8.52641286341439	2.62855783810152	-22.8112589220542	-1.72012718083245	-0.128524497962545	-8.09009674015921	-1.61508998530278	-0.947321798499939
"g36"	-2.98689907113306	1.57357428358012	-3.65498216346291	4.0131608921025	0.887386347751126	7.13994932387383	-5.59301779971902	2.86753457949001	-23.0754054720479	4.70950600094331	1.18963522293524	9.45559496793698	-11.0736632277007	2.93108218348063	-13.709431103409	-16.840384538531	-4.16749360237287	-9.6999050926154	-12.1480027539326	0.835393567656179	-17.5484772924861	6.05347892684323	7.95283715551188	-13.9075560217745	-3.74125999876842	2.40126841185355	2.60368768630992	2.82608677356966	8.25271171863375	-10.0180971133677	-20.4151807997098	-6.90428643140824	17.5841244258393	-6.42522458983372	-11.1656434157726	-3.03070399875729
"g37"	-5.43121184493952	-6.805646877424	-9.08875707413529	3.19553365263315	-2.98308578122204	14.4473625507049	-12.3159392213899	-0.688245385831718	19.6569641030482	19.2781020333352	5.26404262204206	6.88990738955987	-27.8782479697223	2.78147418196073	5.87390471346318	19.8980475182155	-11.5177315435204	6.64376289466727	4.1726444129174	9.30377470736963	-18.5653583740127	7.5830465672798	3.83203715506215	7.71977823140461	15.899387339888	-10.3807895426888	-8.29424597472273	17.8369016966352	-4.02988788467955	-21.8337428745621	-8.26969113800562	8.4860318280168	25.3545145071786	15.7804530821311	2.77844310391362	-5.10761521297338
"g38"	14.57733785278	-2.28618470448226	19.105766605766	2.40107802882671	5.93035809550686	1.97502638111903	1.58692721577044	1.73716732291079	-11.9174016441637	-7.00474126625762	19.5247980231431	10.374930446241	21.6014696710874	-1.63378279925505	-17.670715679454	-4.46542469895328	1.08025782245041	-3.41929169798762	6.75958286397023	-0.865955647697795	1.23135849388584	-10.782358853345	-15.4850814223576	-3.76560682698768	2.28442066363142	-3.05924143359644	1.55982134713467	-5.28094798126257	5.05962751798752	4.93006194532991	0.680611848833076	3.32712032443314	-5.75897776733227	16.7739033685976	-14.6510207933522	8.9906971465749
"g39"	10.680836632009	-15.5381704204843	2.80454241975195	2.3774591119225	-11.9822583095286	14.130352052851	14.9420762002695	-2.60943650607124	-8.09273477135565	1.23747229339111	12.5393790709067	-2.63896297382737	-8.82505443927648	27.5708306439466	-7.89163082482176	14.3044453248083	1.75323907989779	-6.5061827024631	-4.81284383672366	2.45339120832262	14.5840150629753	12.9662476798326	0.76213865949584	-3.45896177678599	-16.1527195038032	-20.4567995031884	-6.88884299856394	1.89558705246645	0.140206757875979	13.6425106276836	3.28650725241997	-5.99074663816275	0.0314869089043236	3.93283436229666	-19.9032569894931	-9.719111066411
"g40"	-3.55163484839781	6.18045736720912	-15.9834605539338	-6.8728295022865	17.0743070140946	-4.42069904396059	11.6191083164578	-3.44638205369212	-0.522273840214671	-17.9093855530665	2.17201904300048	3.80293671880351	8.7474809746453	-21.5450040867664	2.8664713181063	-6.09318408397468	5.62968768680783	8.45042298180657	5.44212454804272	2.80888706569805	2.20792130568905	8.24228985919847	0.885126664948395	13.727239915457	-11.9017961709516	-11.8029110941799	30.5614414513302	14.7309779488918	-7.5199184023187	1.02903460877853	-2.54196712418015	-6.13307132561397	-10.5573770471258	-6.46629426806793	-0.589252180500524	-14.4303565360874
"g41"	-8.49037549121662	2.50884840541398	17.3676983206908	6.70804827002144	-18.5809009940873	-7.60249940130922	3.27010998762961	-0.232847028524795	-7.12795447166849	11.9489946257214	15.9468667653751	-13.710795978004	-6.22936424664999	0.634034021777244	-0.321288162795263	1.03076579152186	14.6067665974233	-0.34413050320094	11.9188982530177	4.85056918239824	-19.2114064941956	11.8953799734935	-14.6444418143654	-1.61045961687114	8.00295614968484	-0.702611880755243	-6.85977011804644	7.6256950273033	-7.32384838261359	-6.33594762891235	-10.927708846087	1.28639884591947	-14.1966421088034	-11.110250169317	13.7228466037932	-23.0890201930894
"g42"	6.83836122868023	2.63469231142686	12.8011943006334	12.0299687785078	9.6481711475336	-4.18777709200422	-1.58331183212091	6.88673893554997	-7.54693001412393	2.13371803472652	19.9752680412239	-12.756588549851	-3.12660039632331	17.8464412763323	-9.89109128992948	6.77039269679666	-19.0643051861442	-14.2489732673749	6.83412369049532	18.0222013625143	1.74205731422623	4.011589253859	-7.57969316538404	-8.43221976859157	-13.9204027595043	2.34660510745629	2.92208964339223	8.63135855132083	9.73649598557586	-4.46781707996574	11.3453432427999	-9.14783468644752	2.9956633934463	4.84594441336256	8.37330449998105	-27.0132965410306
"g43"	13.0643085522388	3.01485082075753	2.82231807061118	-2.41449279130784	2.42852945793891	18.8588004256113	-8.65317734456571	-2.30651456361066	6.16121223153375	-7.99192272192265	-8.81420518303348	20.6205647811005	-5.30354338190697	3.29667555703091	-18.2563065462364	9.40111163884163	12.9944937980934	-1.93426123085792	-23.4145612290632	1.84187383707487	-7.12774762863454	-4.84045408814549	9.81956428723307	-3.54472573930592	0.0888991454458834	6.90667933942809	-14.865376837621	10.9160760443111	-12.8120225100714	-18.8809203516346	1.59701182156192	-8.09316924199875	-17.3726114055839	6.87330619551373	5.84817574895553	0.755205535356912
