"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"
"g11"	-3.20205344682221	0.594025003311181	2.24626810862541	13.9510733223289	-3.25971961308416	-11.8941594540466	-2.81985693400548	1.43011303462842	11.2400139443757	11.3622842389772	7.07476803718489	16.390702779069	5.04088467427307	20.25796585893	-5.59838725368243	-1.46564169278197	0.784885048298199	8.79548772079378	18.8827127160723	-2.60446604010927	-0.350635629768342	-4.74584241030021	1.57478519810614	-1.97480386911045	9.77020664596548	-14.32003895334	-2.09025532424184	9.79937549308518	-6.49177377493867	-7.57227860613738	7.782174593932	-12.2261956053711	-4.39852078351541	-7.73231962507175	-14.7337262750364	6.67313883612721	-4.08401696269843	-7.22542879214197	20.9448401227462	-3.46375505482982
"g12"	-11.7788273221532	16.6987834859236	11.5846948695685	-3.75332534191465	19.5315819217122	-4.18927116121263	-6.63424300010338	-3.40199648818814	1.28285432147047	-4.50638275161341	-2.0042940125029	-2.39622580404253	20.8779297900194	1.93563783946593	1.43377926686856	-18.4984683779131	11.881489593256	2.08877308020349	-4.40590440857888	1.36869534757414	16.3327559791969	1.82878991253722	3.62047476816267	-8.74070458225381	2.14469459357501	-1.42099563837623	-13.0538055153221	-10.9846163398411	1.07332818739442	-9.63722939830876	2.2823798058515	-3.58719250486122	9.87782653386977	-6.80078920377401	0.350567645151339	-15.2138952069064	0.0833236837815101	13.1764564787668	6.60470400608596	0.741086806930292
"g13"	1.78773711926961	-4.26193874649008	-19.3408027901892	-6.84983075229869	10.3209884209521	-4.70713306440608	-2.04272737889767	6.30040123785122	-9.37602345558566	-7.31725358085401	-12.1774913912712	4.03930185813864	3.19671295904004	-2.16826518089586	5.02282525565946	7.01839414836692	2.06159700299993	7.61654920893274	-8.86250247705402	-2.08374599636834	-4.36287584564641	4.17451773371933	4.57699928925978	2.5732042821495	-14.940588739782	-8.70478016141657	-6.36071021730304	9.7193097050576	-0.0935311369850289	24.9666823377182	-5.33166206533026	-3.78258185239067	-0.516022369066944	-27.9827864891982	-9.56065711794067	4.48459337615856	11.6290980903153	-3.16199823536063	1.82273696234894	-8.85362696319327
"g14"	-7.32698752816188	-18.4351315454687	-8.78798634532237	-18.3727202945241	-5.22437392368844	-7.70299916789098	18.9111553883317	-9.57826668250309	1.79146235980195	2.81478076610058	7.220264338571	1.48851749882402	-0.712338936591061	2.53234069788786	-5.05571316968719	4.20280704441317	14.4495628163049	1.18163827869593	-0.691763018893469	-6.6901577935807	-24.6960877993873	-20.2620526908484	-12.7217489572727	-8.87241656680392	-8.68138498902188	3.51960000502874	7.80619872899916	5.07671217226833	-2.39766026441832	22.5225963396801	15.1953086700867	18.5634644407512	-3.71179095074245	1.28377851039322	10.9406711404309	-2.44224536902042	-6.08142419714346	3.26400271967453	8.11017298663806	10.9420132662046
"g15"	-2.15361565591167	4.46675603475636	-2.94967453906284	-18.6544079576692	-5.40131632285583	3.88254277628122	-2.340253227285	-7.67017974527986	-11.7759034945998	15.9441026288218	-3.06619603378281	-4.30297093014534	8.74208285516615	-16.6458661775071	-9.19885258326476	11.0798504138842	5.42062343032295	5.92190746228182	-12.2036115283842	-9.70073151589905	1.99648367791004	-11.9336631692103	-6.8142016495891	-7.96083560242564	-16.7193000539076	2.76418840560182	-6.04928665577196	13.9679596816176	-11.0017003029201	-9.38727052615104	1.71293921470613	-3.47720425568488	3.48354128335558	12.9544315277951	11.8565345253179	11.3838750201787	20.2663073273058	6.80844485286727	-17.5046485225273	-3.44346108054685
"g16"	9.2757139565087	-17.3412795253602	5.4110557306785	8.88114631927606	-14.3640719834466	2.30268787400993	-25.7939282528095	2.96910200673473	-1.25370539558446	1.5229424872831	1.63948816946952	-18.3397794481272	-15.9579197867602	8.38975050298467	-1.23349679375388	11.9831016772232	-1.06774468880509	1.19327501396983	-0.768401048008319	-8.69505889555937	-3.38039787352607	5.85672865127044	-9.63841706552405	5.36058628253167	-11.7115918367753	8.87715010166735	-3.82293448896068	12.265581829634	17.206237907634	-12.811034376429	-16.0092981451028	2.3551292909781	-15.3033795982719	0.14256472242981	12.1380999988316	-2.34757817898178	12.3778120726044	8.45335248688473	1.51536445198671	4.95379195475146
"g17"	10.3099426491029	13.2668416290534	18.3099179722088	-11.2078770816974	-5.42244046383888	0.284935193341896	12.6345370690556	-3.11851261715006	13.0282316632299	-5.2474048530797	-0.592957376010855	-13.1161441310096	-3.53816432949092	-3.28624822333673	-0.79727038879142	-4.76591507935818	-17.0660240723808	7.80228660195171	-10.8944685915411	12.5703098865651	9.84046869714405	-11.3086697362828	-7.9100586114452	11.6328767644641	-12.8411862456529	-3.64519574301541	20.9166194602103	-7.11217686870281	6.76214731884024	7.04545429758664	-19.4092564509814	-6.14388029280578	4.34639482006308	-5.73580840790319	-7.55870313452309	4.74287190360745	11.8137914916562	1.13042453746108	-6.14054265503878	19.1697250804974
"g18"	6.16370302055863	21.5585205545391	-14.5130677311866	-6.01873029388021	-5.90834769871972	-5.31710802048155	2.69550576702702	-15.1498709835616	-3.75071039380285	-4.82260991047736	-4.00705002551956	6.79022386126343	0.062322550344676	-3.45309608628222	13.4644184938084	19.6252905978074	6.30158456991457	-1.00677593616719	-19.433054583955	3.15238462628242	-1.63621797615179	8.00437711500083	-0.781286331412863	15.0250401037301	8.43800914873096	-12.914496327723	-19.9611497805576	18.2217387693942	1.46980363295408	-4.90266059148422	-22.492189672742	9.92398635474119	-10.6896361152981	7.93574343236914	-2.82776257041377	13.1260154023014	14.9140307763956	9.72581748555297	1.66637834734817	-11.0099524307591
"g19"	17.2458824457196	-4.30342937627119	-11.3646957762021	1.10277239629501	-0.559334255414566	-2.14836347058254	-1.29858977718819	1.41351738707421	-11.3202650279774	-14.0483910180607	7.09661455123081	-9.62367611201664	-14.2965605177798	-11.7942012163234	-5.19265903054053	-1.23354729804657	15.3809282440565	8.19244117812341	-7.39002348813843	11.3961049143827	-0.120871238558941	-7.07278444154017	-4.37609535152093	18.0729883410618	15.1789413866142	-4.81801297255224	2.16296478760456	16.7146423164026	6.34325238447594	-2.62578884856445	0.629086181184005	-8.50992687503055	-3.17712199608622	-9.49108497090642	2.76984225669244	1.52155504745689	-8.39937260211357	-17.3825540927721	-2.66194725248433	-0.440764809815367
"g20"	-4.20037162731449	15.7917763686126	-8.7376791756462	-2.1351808629702	4.31873526447333	-5.75504442571751	0.0420548851365459	-3.78412837932844	-11.9312207474113	-3.16538933047225	-5.61390501168551	-13.586691869313	-7.18297239080011	9.70478667223524	-14.3320800051754	-3.27672987634389	-4.09996213826977	-2.75250418113122	4.21260826518389	3.53886638526287	-20.1110432962328	-8.65167194987626	-5.89950743544287	-25.4847510533776	5.05171673693712	-10.8645825712669	-0.297714449747293	-4.53485278385721	-7.87789100966694	-16.1055874948199	2.19535459909336	1.85367181835234	3.45750089204533	-7.36377643713959	5.89681600894705	-6.97380732327882	6.78789724757626	4.50686794049324	-8.39146492063308	13.4063781063733
"g21"	-6.17341096763086	9.79551916493949	15.3017491423844	-9.65073900662151	-0.463150041108205	16.5289827498094	-2.13253507213003	-2.67633692125454	-1.74174205876935	-2.45397003494333	-0.539324476685246	-20.6107566329398	-1.05909484358391	0.863770261133161	3.91436470470826	11.6339067985271	-10.0783790677335	1.77717505613579	-11.8678671746507	-4.71128188231295	1.32715406333822	10.9751605970194	19.3634394577062	-14.3491863408463	1.28134209428954	-4.99971526122183	5.07979592776052	-5.77432218189121	8.34953163259733	4.07244510862841	5.72493371680237	-5.09732349807442	10.3449445248243	-4.60858451144595	-6.48265462894055	3.44160735700418	2.80705057610364	9.79352877098564	1.02638460308045	25.7368444331071
"g22"	8.18813096623282	15.0861513585189	6.17605559502187	7.60050235192808	-12.6135691029052	-2.54026934069781	6.73042988778588	2.39944206124749	4.92863654592397	14.7597612688102	6.08807417069722	-3.24085749305277	-8.38623466958672	-4.42096048779336	4.70987586923386	8.38025566396129	-14.9228721494931	-5.37887759929565	-4.19897223222853	-2.38146237124473	-3.2578254308959	11.8429292912869	6.72101332422949	1.17946552103652	-13.3232492377117	-2.14922372693957	-0.700533172354804	2.63369740987053	1.19513279550959	12.6296735079741	-13.3334705122045	4.3487348132693	8.9542499136708	6.55924979132104	5.29889727800724	-10.8322464803043	0.713694657803143	-7.7994290526957	16.3486500755294	-11.3223737448361
"g23"	0.520924659616491	0.872573169483002	-12.6356220403003	-6.94984723448235	0.717604984265658	-4.07818649489668	-5.72425408096216	5.0634755595837	5.56837086437626	23.0556724510341	-7.27357939886067	-16.9059880137775	-5.80103302867127	4.07460197464481	-4.1365601433455	-4.92044366835956	10.0977170109419	7.31671224319223	-3.48153480648542	-16.2626009110072	0.00766165172830273	-8.93746333490191	11.0524236950451	-4.5808367181093	0.401871092046713	-10.6216053714972	-7.17082120799742	-6.95348595420593	2.737742659043	-2.47457565864732	2.63523167360763	8.25964609628357	-7.63897434309031	5.47103063222121	-3.89625484806857	-9.54284785461687	-6.57511658989336	-8.00857773010724	-5.50625967073092	-16.9068741752557
"g24"	8.28997485680631	3.42252637433744	1.41176025235949	-0.419615966302299	19.1553585322388	-2.31622078588298	3.01174065580305	4.10948042515281	-23.4548271760214	10.2739755563497	17.6872881219725	4.05091943405126	7.92312390781941	-1.670987766816	1.75619094806604	3.55624364252035	-10.8350276689629	-17.2251901600667	-4.09215738629672	13.6136194175007	-6.74564141321767	-3.92736611512337	8.74534671288983	-6.24339587496236	-1.05805650165642	2.43700719975958	4.78333638486132	-5.01858384612629	-8.39069197474808	-2.34925045758323	-3.57311385616923	-8.85905537198559	-4.47699168678474	5.0622579299	4.67889938828872	-1.41822760660162	3.35167033797689	-4.81481721229641	-3.6905308123001	1.49404201038094
"g25"	7.35119321539606	3.78288077361995	9.42491041080503	-10.5165607446279	-18.6646217814875	-3.98050431683356	-0.975757934380985	4.66358904908942	1.40559248176648	-5.71832100379028	2.11528174792451	-26.9667434153417	-5.11507459172245	-7.94388280953975	0.895799046582729	-6.76056957515013	8.41688698734337	-14.4145145973872	-12.5288062795435	2.86845749266237	4.29526108968636	-16.565591996197	-11.1595150416978	24.066102250156	7.86572548310742	0.377980979921848	-1.89850075074553	15.0564291723801	1.01388843014554	7.79335015060104	26.7959329145576	8.55304749319846	12.2252418835678	-7.35015187179886	-3.13586345436498	15.7424602875028	-10.1141946539262	-5.48000116018746	3.45327154883669	1.49986256096648
"g26"	-7.90085776389714	-11.2493239707487	-1.87793345771828	15.543814753437	3.33360558802186	0.313946727748249	4.43446068458756	5.9344567430868	-14.1658097839503	-9.00857015274489	-6.74207654826184	11.0866492063834	-21.1799132251195	-14.6419094247377	4.37434492620797	-17.6307480353311	2.12070543961087	1.05655751639238	-8.29628996141395	-9.88462926362864	4.30428542298671	4.54617235313431	2.40362826078076	-7.34006200083984	-13.286882135776	-5.25200236185623	4.26761570079784	-0.130021466357762	3.65919706098553	-18.8693784184231	32.320387903605	-5.44488484135207	-5.18488771287424	13.2413696889609	3.56260465656155	-4.02579440449882	10.1717357652421	-18.8064181400164	19.0986395884774	0.347870081900808
"g27"	1.5637195412814	-12.5594591052319	-3.27098193751471	12.4613324040166	-8.02358811312642	8.18205119187156	-5.26636723567566	12.7313497735895	-9.33067261182908	-3.74719468133835	-7.831023562768	17.4009273312267	11.707781075904	5.55120951587251	16.4858769684244	-4.86931772635571	-18.1242410655515	7.24450605479116	-18.0518552690036	11.7469872176052	5.4621596136016	0.0558829428101424	15.4184029694786	6.77740855820253	-16.1073114697307	1.44172562368112	7.41675269181627	-0.0498926023164314	9.36103888615297	-12.4450015767625	12.1845791816036	4.20873356608313	-10.9257000226912	-14.9723678465752	11.0565301692567	6.18686586140145	0.549112989918272	-6.74068538089463	-14.1074458653247	7.13264802310644
"g28"	21.7448908170268	9.57696273652961	-10.0468419325591	1.12725911448453	-5.49023398682436	-14.5092345108806	-7.88144011603037	-6.31579386888592	-4.32351290185879	-4.20719162724656	13.2984121525747	14.6737807980075	4.02560377354651	2.8803267470827	-2.68287328716272	1.35262899149958	1.70002321458376	7.88804051559226	-9.92004303766994	3.61546180708963	-2.94041920812938	-16.1152466781063	4.34678152791197	1.52920524837943	-19.1895238335051	-4.7576136513212	1.77743500617347	-6.01733885825727	10.6955361706728	7.49598872840835	2.78773246033408	-7.61105802138601	-9.9974667767232	2.57914403414155	16.9746253012422	-7.27965078521171	-18.3307133591657	-2.42847770979153	-13.3837092673809	-6.33494475900525
"g29"	-29.6885700852744	10.3490293068607	-7.78924449502515	-8.6363586558716	-5.75018094443083	1.72877327189542	-5.93783596689878	-9.99382667851269	8.99727987369058	19.6244277953511	-5.80946242750032	15.2696406453877	-0.915343548695162	0.320634320892326	4.67468825054937	10.770522543043	-7.17860590248648	7.08498604244443	-8.76169723746878	-28.5728196312497	-0.698671296429953	-9.89068702261592	-6.23880833071219	-9.32840424944423	-0.479864949315032	-14.5118636529661	-1.01005162013526	-6.50039663837494	-15.9719429833605	-4.77445179248189	2.25475268489898	12.3199360694491	8.91379048193421	-3.56200731536782	8.08643207606243	7.52143400159552	-11.5787229594988	-6.25175959570439	9.75875320358255	25.1912299287349
"g30"	5.64554534540829	-9.2867132378624	3.55449213545077	-3.82524089197969	17.6061294361117	-9.45933834050927	9.2152679394249	-2.91855324550713	-7.95953512980585	0.644476507542274	-1.06783836955402	-8.20088085788508	13.7314909679157	-5.99283912351348	-20.3619623339687	4.16356308928849	-7.94054619665205	-11.9166386911994	8.25195405882928	-0.889078887797456	5.31677844200839	11.3089577962807	-4.82893227247403	2.18142122009694	10.5507672445756	-11.1995337253782	0.83891745758508	-11.1176398039645	6.44971043212572	-10.4418853696161	-4.80847099228572	-11.2194478070779	9.05815753541411	-24.7937534397339	17.8586619896393	6.59694703949046	5.04544600418813	-5.42957276557189	18.9053110593146	-8.86218452646975
"g31"	7.60706515036862	-0.100806783309077	-10.9034516918923	1.91480149353929	-10.8559324287669	11.3499398971022	-7.71992182669633	-4.40233727953869	2.26461532873643	3.25151007015129	9.5534313903698	-7.56791093669827	6.19164624995281	-11.1543079179269	-1.34852438839276	-2.33220512879105	12.2306216987139	-6.11781501383136	4.53948203804954	6.53504475897534	-0.258551115064268	-4.82925717549893	20.5158778157369	-3.81024401041767	-2.96251556435725	4.98413144941856	-16.0554458718198	-4.92951681950536	2.43632552450438	2.64060625373062	2.60769602587212	-2.98175449615515	1.67201592547264	10.2470641575408	-0.339805961519337	11.4325336793266	5.91012166331188	-11.2305823116229	-10.8493847043913	28.4062114793164
"g32"	8.02382071325583	-18.9271945551358	0.70188553573239	3.25254331022389	0.76843822072973	-3.40168568318496	-2.95429058981771	26.2026120767233	6.53701416300658	3.05323055686356	-13.7307559007835	1.20980174752797	5.02699958614435	-0.0807586437993417	-10.5888282257469	-20.3131434943144	-1.31640281653893	-4.80965183075241	1.08436848425556	13.941658348717	-1.34643665094067	-7.44285309875433	1.75740261532119	-9.6193282014007	16.721063937839	7.93232162080926	11.9653522728177	6.50548085147763	3.1024853789247	5.5894927836735	-2.62993744207625	17.6205267361807	-3.49801770869472	6.44034707090829	11.4427481974748	2.45219699474955	7.41217760744857	-5.20931345525378	-14.735915191399	-9.17257771284213
"g33"	-10.763909809939	-14.8076988992373	3.60867363344863	7.77833540862519	-6.67655206469721	3.13003590598283	13.7104694446568	12.1982948278516	-7.2976417002593	-4.25081855457173	-8.43601432977069	-23.5464881902457	6.93879021288314	3.94756511248153	-23.6926381288369	4.02793889578875	-15.128646596506	19.0522378543914	6.21898605335584	-0.0250917240189512	10.9315366092761	2.05180070431675	-7.29519650500327	-13.1723148209058	-11.5235588742224	6.93440282338343	-0.760946379473629	7.54517356238319	4.29468906423051	0.262231193052964	-0.883999339404078	-8.40634396720638	-11.3174262051487	-15.6944018340628	15.2804203152961	4.75057420604021	-0.946392506740715	1.10950888618333	-1.36386935643736	7.19929388390071
"g34"	20.1738011109283	-12.7806848713762	-5.19165647286214	1.03069240225297	-14.2343182527261	-5.83897382890544	-7.84581736291746	23.3578542464963	-7.27391682696452	0.86505026775839	6.16787664910067	-8.65655072418477	4.72808534490723	-4.20255099506747	-11.5804020013823	9.71802795504444	-2.65349706169596	-4.37932864578936	3.45695595189561	-17.9043178254201	-4.70961784506236	-5.72293343296238	-5.64952955226859	-5.71122387363732	-5.91839975066802	-7.97918620186033	1.2567143386035	9.23655555589984	-1.02454363668385	2.36335587716156	-8.13355172283597	1.28930229087405	11.4307591685341	1.42266581856537	7.63943659819676	-7.61786582841228	-10.0931625131712	14.4492330642532	-3.90882696224182	-6.82967949335019
"g35"	-3.22334157940078	-8.91217749320416	7.96767551156678	-8.72902814251325	6.19924432116854	11.4579587413123	-2.22014942100883	19.7359681496822	10.3150819197568	-1.67223974249322	9.85178338517174	2.37341128066807	4.61122663810199	0.425912023230742	-13.8101874620958	0.171204511448277	9.46467577665255	8.5725154432204	-12.7571540684402	9.05065095237244	0.525056816750288	10.9826801240541	-7.52754255451822	-14.4131362818763	-0.626158228138509	13.6572773667724	-7.59361466439023	0.129940892402698	-5.34850973021194	-6.97608999681226	7.01838074705088	1.70517647796346	-10.7401874672907	-13.754181685548	6.99940150766184	1.97618437877726	-5.72068046721073	13.8396617347059	-2.79855173177159	6.48280250388257
"g36"	-11.0933263366091	-1.04218544723815	-6.80204506837713	-2.67885477415712	-8.32974199356983	-5.5578774818322	-7.42087168308237	10.3499886669479	-2.109738619813	-1.70393449797799	0.276260953513907	-9.62678407795261	-0.708137853810749	-14.4313515286602	-3.35137002088004	-3.72913408810888	-0.956701176717172	-1.39160848566094	8.3223294931864	2.71079720380449	-2.06578329096586	20.6567052344334	-4.68274356455474	8.43184731880819	10.7307481561608	-1.76151567151353	-10.7980531439594	-16.3584156083632	-8.44745083196458	-3.06409224667172	-11.4882720824893	1.09083736000567	11.1265737754935	-12.0286176170327	-9.01095469497676	11.056846604163	-6.3355186364987	5.50370708899271	11.9989409228882	-8.70221919756394
"g37"	19.3219394712387	-13.0973626005086	7.06264724783035	-5.87932965462501	2.9770244392985	-0.297174315370431	14.7558427673233	0.0864550812552588	5.53517627187771	-6.16432055994343	3.91553315500114	-8.29123593516677	1.02919433748082	-2.16436871047183	12.1436877274808	11.0297811016258	-8.68295321132119	0.706848042056481	-5.0733767743797	0.413517352200049	-3.10054715579663	7.24292280486071	-0.557760021104253	-10.8181374962834	-13.6569605707642	-5.62521474434894	4.66478006931813	-8.86282591441324	2.5553488735701	17.6194221219709	-2.30247463567412	17.0039611849461	-3.4867829745574	-4.64467602471561	22.9208031759525	-8.49897676764779	-14.2318558673127	-20.0079251928574	3.28628130301546	-0.839661604415977
"g38"	-18.6875107975217	-9.35153687200153	15.1470011932545	-15.9503167138787	-1.85753413451752	-9.74315371735577	27.1095922129141	2.65683726346352	-15.1219864748534	8.03535311973998	-10.1780153386729	-9.61611268557076	16.2637910902679	3.96139509131955	-9.7874302079495	-1.92649945568166	4.32646284928118	-7.37986023700557	-15.1506055096498	12.2065126683714	10.3515586084605	0.168487365901279	-6.40239678141705	-6.81740314566197	10.0383680032026	18.2941531924246	-7.99620611013919	10.6786649448244	0.615903549719734	-0.0452748911127981	18.2145324399343	2.07102153759747	5.75776154153765	-3.81677815255784	5.00962515594934	21.1816357799449	-9.69768632529471	-7.93867515326272	2.73642179509528	9.65716858442857
