"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"ctrl 55"	"ctrl 56"	"ctrl 57"	"ctrl 58"	"ctrl 59"	"ctrl 60"	"ctrl 61"	"ctrl 62"	"ctrl 63"	"ctrl 64"	"ctrl 65"	"ctrl 66"	"ctrl 67"	"ctrl 68"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"	"case 55"	"case 56"	"case 57"	"case 58"	"case 59"	"case 60"	"case 61"	"case 62"	"case 63"	"case 64"	"case 65"	"case 66"	"case 67"	"case 68"
"g243"	5.76562096253635	-2.80060518547976	-18.5631031765203	-5.66354833375596	-6.51208064826302	-6.8730321640989	15.7092320601731	-7.67109291626798	31.2282914357878	4.87792566433551	5.71107058591926	12.8028471219833	0.68981896331072	14.2634032825916	-6.87465418133946	11.5795152657958	-1.4923178177138	-25.1993240424536	-5.86946269791009	4.0757850679179	-13.767427543558	11.8716538986501	-9.63811750280472	-4.51083266747484	-12.8934788732864	8.67988582804654	12.7881761811406	-6.02291066880463	-5.47657604665536	-6.75439681982403	6.13329115626583	0.916728154483462	15.1429929072012	-11.333025430342	-15.7324922439115	-16.6406339352119	4.75473735010505	-12.7804830294042	7.58840016504189	18.8791401989787	-11.346706189964	-7.84160888854906	-8.38714714249249	-11.7270239503055	-31.1030512757114	-11.3109719059857	-9.90856581980724	4.11835614020052	-15.2018620773123	2.57718337378797	8.77171917101	14.9156936628879	10.4116613454431	-3.92708741070942	14.4261936547479	13.5109733134985	-4.31839671331312	7.85438134475968	-8.760783518846	9.84100964298355	8.55869399899484	-3.77896030482226	-0.0205876929989359	-8.06527447958881	18.8197367392315	-17.0776610323216	-7.58653130636113	8.58158443430318	-14.334898563435	-6.80997853149444	0.526053816499865	6.97187240764699	14.6387194033579	20.3720049870859	-2.29202791459333	6.80125154094733	16.4137832113952	9.60785627669972	-7.07693495229479	9.80102991442396	9.14494900943733	-8.24031444580093	4.79219840996777	-23.0738969944134	0.928359585433434	-14.7654649916859	14.1575287430121	-0.0895606308441324	3.79983294531293	-11.076387763581	2.93816560209043	-9.76052900831908	7.08930502894467	3.24110348019181	3.37817258639061	13.0147460382577	8.17039542172567	10.7963833155008	1.578039310913	-3.31380382863111	-4.41829854627204	19.4474373626288	7.24173939513324	-2.75882342335406	0.450127484836943	-14.9039595812009	-9.83219387465546	-4.80738484520996	13.1945910762976	-0.0353285865322226	4.3088028916186	-12.2387611433345	10.760671826398	22.1044912374589	6.35020781492878	-4.0824140542205	5.32986407502145	7.92709081787255	-2.42164345417409	14.3383536705707	0.873101295689731	-4.8387240987575	7.83457952344814	13.3934873047455	-2.41877568177628	-11.0786430671247	9.21933251710047	-3.67402986493323	-3.73764618255095	-0.998883935979201	2.42839319579267	-6.57593368738379	-2.88814716404047	-0.552221693467529	3.01519213150945	-25.7670570279552
"g244"	1.85293755656275	-9.70149428201961	-4.38548694529387	-3.56175272353346	3.12086312591308	-4.76110406745439	-12.0855513652019	7.38179076802809	2.69126907013013	22.4828299571636	0.631528679799737	3.06106014059883	11.2539307222394	0.0961532675919517	-5.09917055893132	0.206671384126056	5.2046846391977	-0.0151306115949909	-2.28756699988672	8.50708247595121	6.14837948797863	5.13017209349163	19.5288765709844	8.89189266526458	-2.93587693093722	-2.00058143510988	-4.09409831315554	-6.67855016612891	17.5946190622771	-5.52625081541621	-7.46614968322363	-2.04381620794713	3.69723637713782	8.54868427108276	9.06855877422276	0.200393865909049	2.80434602897558	-13.4548965378758	9.26876937664864	-0.0758217121327156	17.943994247477	-6.61930715217949	-1.20997111538566	3.99088197539991	-15.3933511419908	4.61309587757777	9.17372048486227	-4.90981105483403	-13.1129192731756	21.9332386594173	-3.64209170514214	18.4161667090391	0.215606520438892	10.6154229858918	-5.2169735101869	6.89808574838471	4.4103876999999	-3.05430241761846	-11.9705428777508	8.33458297530524	16.8219695640369	1.91227440247822	4.67733794801892	-10.8721059897581	3.23913695950538	-1.37133852963876	-0.934667611183571	12.1882901457326	-7.13765184959695	16.7127208103837	-3.41872469179178	21.9363580999153	-11.7879273193615	3.22819689361997	-12.3733266983811	2.24913404844207	-6.37057010445634	4.89909161871847	10.7582846775078	-13.540028312737	13.7915872831951	-1.46684175777252	3.87854369074408	10.1587987601515	4.62954262301239	9.47031273201037	-0.423103793094559	3.56502198801122	-0.0566201337348951	-5.11009087961785	-0.55477367270231	6.50948908161182	7.16877811812804	-1.86389498812517	-13.3780975561894	4.65139439538557	-2.75930958514666	-6.76613588528759	19.5246058757897	4.10925092425622	-22.0285435059068	2.58740852270691	5.54649142816232	-3.28126418925668	14.3562337709379	3.1566325409527	-12.8181148290095	9.03340286804963	-1.42825843798447	-21.3753959718932	-2.60759449444792	-1.44455616677297	-14.5280333260128	-7.58278361780105	10.8606744914823	1.4219114753318	3.11947964813338	-5.29546618395692	-7.98792908306173	-8.38964535113741	3.04919779400749	-2.03840137200841	25.3114490860778	6.70890334776366	-4.37986678726966	-14.9982273404724	-0.478278401575368	-0.176498051641741	0.71834141491355	-10.4589037341799	13.2556444021579	-13.1283975569688	1.73384963379884	-1.69429621692279	14.4564418078194	-2.97229928611463
"g245"	18.8168767520998	-10.0585309280912	-1.39439719335925	2.19841055246175	-10.4447939983857	-3.28994582499827	3.36098755496521	11.8045887954559	6.98371479012158	-8.59375640674178	-22.2898706427337	3.6183121465976	1.95902411912683	5.74358832192288	3.13607721705962	-10.5185290459212	8.90406492434973	8.47036587587039	-7.48576567127825	-5.92911630960374	-4.89614695915995	0.0278498338877584	2.92358047172176	-3.31626984412355	14.3095146958406	13.186051541208	9.23669639492512	-4.39184920219399	-5.27274705548842	-4.67947567026253	9.01720519543705	1.36723253306613	-14.8258621756985	-14.7193958357647	12.9675053479177	-2.97942891010194	9.95591820436338	4.74493304270544	6.48674246850278	2.04913466762856	-8.78618188551114	2.15010924473976	8.78788384590918	14.8200459326758	8.41295159319801	-10.0317913900176	-5.66948076825463	-0.834661428489389	13.1557297680768	17.9365294590101	10.2585591905088	-19.9259895991379	4.43941373320033	2.82832512589549	14.5413607333865	2.48899117301336	5.04230182364548	6.95227144313589	9.05149997802586	9.46481419832022	15.447859699683	-1.32748201819127	1.2220007942838	-22.8608856383286	-15.7314003989168	9.89091372147596	-6.97436160609112	-7.34176003119052	1.64776627986277	0.0885510953862374	-7.09902443930722	-9.30480750442159	-3.48131881505855	-24.7778152471334	15.7164952413885	5.15556338760075	5.5398440899966	3.34532015986946	1.55976005922732	11.8357538065536	-9.17898332958475	7.79570282101634	21.4883991551678	-2.50155264807772	7.00117217657885	5.50709315727341	-2.44329278487968	1.93730020454799	7.08355892696876	-5.22077946836983	19.8980125569642	9.46596869281604	-1.14148070396365	9.16435747366044	-0.187721193426614	-3.65475921349218	-2.45018832407626	23.8676335023981	-3.24814681350922	-1.30193075911615	1.24672152176932	-5.39972598294057	-6.39583435116309	-12.5532357964231	2.62844917962954	-18.4907381303603	-11.7056343678661	-7.77828487148261	-9.55931547406057	-0.0870067777500052	7.45890267734405	-13.5567849663272	12.4755511140434	-7.01059050024181	6.75056704966082	-0.862050529502197	8.26560407930592	6.35372974756613	10.2893811169664	-4.05044904825298	14.2056307040109	10.5121720514031	-14.397714636281	-7.3776286218439	1.06948821794606	3.34163132589518	-3.18645167046745	-17.5524945690063	20.1444160355354	5.72210845259926	-8.03369489354766	-2.54118024019292	2.73963430021787	-4.98969123725536	-5.79214660288833	5.7147743740011
"g246"	-3.47563200629443	20.49820712664	-4.520986270247	-12.7802312155315	2.88910738553355	-4.36622298969082	-9.40842821719773	-5.90854703575245	7.2020226191674	2.46971864581767	-7.08634031807751	9.24099442538262	-15.5090573116766	16.6357078487904	3.51060098493497	3.33963440353292	-0.243969858816558	-9.59943592404598	-5.13800730501741	-6.17866844585084	7.36336705082679	-6.16618179620339	0.340596244051911	9.26323831118733	-8.29029378597877	5.64716914229105	-6.54863165248862	10.692087427929	9.44041744948158	-17.4511139219219	2.76959564178646	-1.28944375855752	-4.05195912971285	-1.18771037257047	7.90846850731126	0.227072037617254	2.61835042872932	-10.8586961415301	10.4724769246649	-3.3751124547659	-2.18358093743212	0.11693939617681	-18.0230092247882	-22.114066179027	-3.83917884523525	0.973585137101432	-4.78426287079642	-23.1117533635558	1.79218459278484	-1.08108723072379	5.50575973130699	-13.0659144050236	10.3668713548747	-2.116251197346	11.5632587989167	-0.117670912843441	-4.53741875342078	6.69841357444779	-3.01284445610125	3.15500737194155	26.0158529749702	-9.65202388383877	-13.8630986704902	8.99105746944696	15.0886366724256	-0.175348897881423	-9.03122066295663	1.4938337060063	17.0678112077835	-3.40318686641993	4.87148582071944	-10.2113963539722	-4.51467297880446	-6.92034693656686	-11.7491827593419	17.5690598717643	-8.4227142478365	6.89756252607257	-3.20786188753468	-6.40345393290348	-2.68527181899623	13.6260768012622	-17.4028503868064	-3.05109075034388	14.7366490208216	-3.0901296565547	-20.0904970689059	9.20705559765608	-1.43749934568511	13.7423905081936	-3.96822983095405	14.7523473718075	-4.44433572048619	-11.2995867463507	6.51460061978387	4.4422089662319	15.0288800617409	-0.304070103614373	7.22328436880412	-5.2042186200131	4.71412806445655	13.6227793802775	2.242374226731	-13.294118723261	6.55571517905343	-17.1333609168005	0.250963872860485	-2.56154906128097	-5.47091460830913	4.20871068691279	-22.1489071488635	-5.10745253879216	7.22656987899091	0.899685885964438	1.93425955941233	-0.899351698518379	-4.45181910346297	2.20071231374224	-0.87970703234026	8.65468327773177	16.5154857644856	4.68946781412092	-5.95506622294316	-2.93333261931736	3.81469568629751	-0.754244372018464	-10.3012563683589	-3.00764761993714	-20.4518484025212	-4.99013724685945	4.67697766987187	4.89654083837316	6.8712775760276	-10.9304676850397	-3.12762353214426	-7.84229720453429
"g247"	19.3162008065065	1.46690694293206	5.84705700040093	1.69404941287491	1.77731521629637	2.18524164490801	0.0389801201154262	0.574025373922578	1.93015930816363	7.94258141745126	1.98768915450249	-4.05297953556022	-0.956470719073483	-3.69996501684281	-15.5895818123388	-0.126781954700535	-6.62983929999242	-7.67420111958429	-4.60171618640062	8.87586892089153	-5.31017000978676	4.85080797992958	-4.95780800612031	-0.585491599669941	8.26769924086737	-1.28896721148157	-9.93398154479805	7.61376023833275	-9.62387391438426	-0.990792928013772	-8.3585097179103	11.4504983128561	3.39746746701713	-14.9347670540597	3.75126469662243	4.38068788913601	-1.6899978428896	-17.9672779748653	1.33464661785506	-12.3534540079916	2.62197757297921	12.2014509915656	-4.64157292861358	12.3611805385823	7.05594774510164	-8.75199660143955	0.0546281316693035	-14.6686098163403	-10.7866732124698	-0.432817709608048	12.4944496616255	5.50486965666502	19.6309004046134	-4.26137094940039	20.1134731767735	9.82461597095273	14.8563769616973	14.485727912081	5.00543783148746	8.30623667670193	0.840964235189158	-12.5595848143196	15.9974106445552	10.427789454834	-16.1970297265701	-10.6226562863055	13.9916526612048	5.83244499253602	10.0909300275716	5.95392855224295	-5.96824527989501	8.76067097705537	17.9124785041307	10.9682126430961	7.58364300227249	-6.28384971508139	9.03978861286217	-0.5066679282224	12.8423657843935	1.79766740801596	-4.25476649073698	-5.71620257798135	4.56638081986515	-8.61702163214541	-6.17009603588832	17.3403848367938	-5.0411011237887	-2.99999247106466	-26.5705952440803	-4.65671998878527	-1.51150259212734	-5.85338633030322	-4.91120796711748	-15.3159390170591	4.15501114788967	-11.559211072493	-3.21677945229085	3.08026212138102	7.44345685823845	-6.93850259862877	19.5676094521992	-2.49645994045642	7.91315017976236	-3.90844392713924	-3.66633939279199	-3.90931941791153	3.6483227375172	-12.5528719010299	-8.60301830891597	-12.350608742863	2.74658017670641	8.66236995070508	-6.432462492091	-0.750824908674801	7.04232967935127	-14.1421853997564	7.27859331456691	-20.8675137241078	1.69247109639153	-11.4995037847899	-10.5733844445705	-0.747669054690179	-5.05847487065615	16.350993076147	-2.47331595939389	-7.24306620319837	6.60208754203903	4.55456932268877	4.89581609404445	5.1261270789575	12.7795116250601	4.74452989294938	8.49298526575981	6.2115013339668	3.21061353204941	13.9321063614515
"g248"	18.7161706677079	-10.528143904224	-1.66187197894202	9.78378608618222	2.55083775000744	-6.7239967609355	16.4588286531332	-15.18482963638	-8.92918388797952	-4.40370645671708	1.79722043752938	-17.4057175755041	-0.22992666250549	3.02772710730506	-14.4543841445787	7.79435664962411	-15.7881617423244	9.73246740589974	2.7766956140411	-6.09833650075661	-3.12710372184243	6.25492819488919	12.756142603392	0.957984356158609	12.2023311818986	-4.77618154391571	-14.3512962602869	0.99512264786336	-6.50470748462149	10.3261478551242	-5.71267442090597	3.4696520334038	1.17306157564107	8.44271836270443	15.816024671345	1.42217024209633	-13.1571568526028	-4.37620892399751	-2.43878278794642	3.41298327068205	6.16588777824071	16.5369369552867	-5.07282290902253	3.57774385159389	-1.71686598920856	1.30150256332808	9.52271886123758	-6.59087761042153	-8.90128231188958	-14.6612341695894	-12.0991603315855	23.7972339727457	1.46955561077794	4.53182506665227	8.93742694193789	3.3497740424742	10.3363271427323	7.51225692218011	-10.9098562295483	20.9053871086567	-5.9858069319574	-4.64031452882868	-1.45736741070935	4.56876948384085	16.465859153998	-12.6366765052982	-8.00491802450468	-2.61291891294026	12.0795968181376	-8.02051407391395	16.0805016291416	7.97875162739582	-1.66963261912152	-2.60248515335567	-11.5013359350714	2.74497458032028	13.7997932055511	-11.9541270248127	-9.18108225511516	0.00989610306208723	-20.7625667452247	6.71546872908947	-4.01700690600159	-8.59623723914762	3.57928936271054	4.00629944215086	7.42763276491559	-5.85883510714192	10.654281486042	-2.1826862124114	9.27972568122894	8.30424929132016	-16.5231403533593	11.1182227779593	-4.53621680263112	11.0207334296173	6.44679588608179	13.949587601531	-12.6435233766594	-20.9777436438625	-0.976777418470024	10.2821042911647	11.5075854491334	-0.337287367109181	-4.16111533188657	-4.86344117797839	5.01123018462758	1.34867619153064	2.2607149283532	0.012940546841623	5.14714605183805	0.773365908782246	3.24087588446321	0.339017306049547	15.0247402757597	-5.36592098925909	-9.39970453649008	-5.31988770086691	-5.11454060615056	13.370187906548	0.7731533522396	7.32796035942734	2.05169036826813	18.6567291208236	10.278073613995	-1.88311380183869	13.0498814270471	1.04555834311093	-19.3741197705973	11.099148511802	-2.9136018030065	-11.4500415471844	6.01972073658269	9.35126177414441	7.24754234264154	0.454011332504474
"g249"	-14.7555747402205	4.7433023893923	-18.135423862017	14.3553130164175	-25.9936460584973	7.26886650731002	15.957658426471	-11.9541787591394	12.3949293924475	-5.3139404253607	14.2761409425003	12.5567120056101	-19.4246498504374	10.2781348544258	2.43529515557952	-3.41834572435244	-14.6985396357126	-11.4508483872483	-10.9650572828709	-8.38443468587949	-7.51519248978147	11.3368775333688	23.8869276264985	7.73612155823003	-11.8065781160801	11.6891310619595	-1.30973000682484	-11.023272259488	-6.59615979935004	4.19767559798507	-5.66913155928728	8.67566075781934	-14.2199935144625	14.2268409074644	5.30297370420838	24.8586719605705	-4.71637690008594	-4.41317836217607	19.231572763387	0.294834303580321	6.72763352389471	2.05287988195094	10.6215977589339	-2.9934992290896	14.3257842004504	5.44419822642276	-24.9425487359346	31.8782776360986	5.50642008570018	8.574038832173	-1.82920753663534	-44.3358120196493	-2.84685926772978	11.8589098371323	3.804555172542	0.469923587594525	-0.967068898706531	-4.34008007795171	1.56311785970879	3.67526865261209	-3.88439980414418	-3.63367465955902	8.19633572924924	5.45437400394789	-13.1763327585808	2.72110216875909	0.178901413776465	-4.54421042286	-0.783202176029548	-4.51521034704508	5.33207558131502	-4.36933629824294	16.0376560779684	-11.4325412261543	-2.26910323581957	8.77033277008461	16.9998795663427	2.88135294245071	17.0698449480558	-12.4032651272364	6.62826684145082	-2.85529959125882	-4.44740406245552	1.8657144777305	-2.9688214950345	14.7105322516854	1.20185418887	-1.58789124765908	0.838082769631546	-18.3811666707524	1.40116679301779	17.5141503887385	-3.79643041141884	-10.2222012658431	-6.76081061220271	1.09518610927561	1.16782569617556	26.0630903845698	22.4833194421441	2.90793797848814	-4.71771411478083	24.2418008611428	-2.5161042940525	-12.2399306399886	-13.0451102836025	0.611436781737746	-8.62538740336706	12.6236013738475	11.0156486711969	4.41987145174421	-9.23995954901008	1.45383198595875	14.842413794748	-5.96083391233572	10.6537836458279	-17.7151287825498	2.64199042290514	-6.01950710743062	2.56170556147135	-4.48831638701754	-3.74073214448378	-9.47607885277034	3.35489110804153	6.57248872802648	12.9800699115744	8.44503136199752	-10.422335800671	15.1263059507491	-7.99270070339576	-11.5126165514482	2.59422809324216	-2.69503537552677	12.7667668663549	12.3251869667361	4.61256071399567	-1.5894783330779
"g250"	10.8994474072653	-5.41332055915518	0.223738840830433	-5.87537935669819	-10.9513812194793	-9.31281417730767	-7.00002127388961	27.0484596580479	9.07167881026251	-15.3985116958877	8.9867292276557	3.33727021862828	-5.42588452191301	2.01084482366922	2.21726130796935	-22.9939734017913	0.436983155421602	4.3071402420084	12.5213691338508	-1.01167572692628	-18.476069713075	-0.125247695096585	14.2299630438538	5.74379724235279	-7.61898977811826	-19.6832497686874	12.4387135267454	12.758879489662	11.2182597840882	8.03823445568308	2.19405447489736	-5.1748910367852	-2.35659105448805	2.59161365144297	-4.09015037361454	3.00483526005986	-3.50894925757108	14.7402140563387	13.2565526729676	10.8604848481273	11.7881921381994	-2.28157988694026	19.499989947492	-8.48350937754975	-27.4532981020071	9.78985844435619	2.71883892932736	5.45899466262133	-7.75478778471301	6.94356417991351	-5.2797543266988	-7.72154194973373	-1.21010279445632	0.501794975882442	6.7420702684947	8.92469849563614	-3.22002831976091	-5.07067980533752	-17.1034735109573	3.54511591999641	-17.2347876357211	-6.6444648723485	4.29582177816954	-8.07526391488106	-3.94401625659082	7.84742816074053	-7.91827343140654	-2.76193161155218	-6.02272089259769	1.02220841439994	9.40935945345096	-1.57479478002411	-2.39745673995751	5.60034874703391	16.4853515028762	-13.8100697320675	8.14085855731995	13.0477777497575	-0.510352692946691	-5.58671814003168	2.09427511691189	8.65254174579946	4.82517643033545	-7.51898639253756	8.99268639067899	-0.614223577391539	-10.8390057009789	6.39648925526483	-2.44875898503079	-6.0856279421375	4.13596513167357	-6.69369416842565	9.63111978580787	-0.106554062286023	11.5569332304584	-9.33325326149967	-10.4132502037243	7.08428316814797	1.09691789731219	-3.22160439906938	-2.50001025778208	13.3237802541305	-7.32726928123916	-6.058104350838	4.13257141856807	1.02738983525453	-11.2613817351982	9.19993806150355	5.76260066735869	7.3024080173834	7.87187259009999	18.2197389881381	6.78207014084764	-11.3912129293985	-12.8503382577526	-17.2839287172751	-0.437185265920226	-6.8639490988083	-21.4658308897897	1.87801691603799	16.3213349783387	-20.5543337797012	15.874472768468	4.99856529096326	2.43897119985115	9.11020783195494	13.9196513423533	-15.9311477624767	16.0343194875637	9.69391475234475	-0.267614777613741	-2.28312823187717	3.02258204438208	-5.99989187423852	0.973756532814577	15.7960859539927
"g251"	9.33859108884728	-8.45486003885639	1.57908437690375	9.49510430271485	11.1143502701464	-10.3114781440021	5.32373455417987	5.52276162708065	-2.07571323964178	7.95498288545287	-18.3278952179929	-4.62952110922307	19.1893288708487	-2.69330545213786	-5.45762096196914	8.22686370993746	3.28239784143769	27.7564233349521	-14.0763555772639	-5.76408851242035	-18.3368739071474	1.74128219008765	3.81575619583285	5.98346665602921	1.74842796771346	4.76752019463601	-11.7149171574006	18.0551569833423	-7.30925385036297	-0.169933898912379	5.63596044364682	-8.05469232157376	-6.29731189917643	7.86971239337364	7.2470773210568	24.3754386194329	13.725460810039	-2.66092526600893	13.9153927049132	6.15144942709701	-2.36822381815983	14.5072653519361	-6.16271131517146	-12.7421962893041	11.3776240017113	-2.27258861147169	-7.16802211218047	20.9551582809529	3.4315585661256	12.158882527386	-4.43070185292983	-9.9663050234494	0.332663409259252	1.02208555016962	-4.93869353298434	-17.8951914825178	6.80810076058554	1.4986019252432	2.71118005720085	-2.29009355989699	1.81456179833443	-10.3009642164384	-12.4224809542697	-4.90024493576661	-2.17858145545883	9.37331393578158	6.07242198832491	0.0414953357768647	3.18986145844506	7.55646786427212	-2.9004154940369	-10.4544616007024	0.474543705768789	0.20288567674719	-2.24513659359676	-1.54905167549635	-12.3433224941089	-17.1800501879719	1.8257983748505	9.62478976973962	-1.51284027016706	4.63710379411408	13.0192466570166	-7.14608418419761	-6.31662525658562	-7.19516219496572	-2.25959250771267	-9.7074158041695	-9.8169231286615	-9.38728778953474	11.593522045927	-1.36078584832041	-19.4167065961547	7.21674525434317	-8.151069951512	-12.8814592660199	-7.22186972892352	-21.7781228823983	7.58601404415535	-9.50233226804847	-13.3779340421211	1.13760156669034	-2.29285871064321	-4.32382276868414	-9.92123982705739	4.47033754749079	8.75907707579338	-5.49135379677786	-9.30926057298635	-0.0115440872041382	-3.39728347133921	-1.01491621562609	-0.570315824344672	-1.78277397688245	-5.91665635295696	5.67771335429814	-11.1676151964551	9.08574609785342	5.46344900486266	-0.635197189083804	10.3185667320025	9.8981547101805	-2.01989817985069	4.66649401071435	-14.4903586832427	-26.0305712551457	-6.90427532241342	-6.75859645560409	19.4803551164986	-2.75253890239499	14.2415146968359	-15.6642526078324	-8.10702395380106	-4.38951138300714	3.92965938838827	3.51035488184698
"g252"	-22.0276629316366	1.57535637479714	11.8596496576962	8.14097668899911	6.50427099749832	5.26297746289799	-5.92910940649465	8.07541565700996	5.32007830395628	15.4085542081091	-9.55124267895318	3.11945779232515	-9.59852872530121	9.09963175436148	-4.25062044371787	-2.83086127351853	-0.145890799745232	17.5350119424556	0.129782207516892	2.85351927992951	9.9817972589488	-15.0226416169554	-6.89232582192006	-16.0896118297982	0.321608025151912	-3.14510469538328	12.6083128412779	2.73152730300128	-2.69479036983024	-11.8872941413583	4.05180666441747	-11.5777201732108	-5.10532853465929	-6.36089979805968	-13.2141195321481	-4.7057416118922	13.0426321849619	-1.1452910774974	0.56935746968351	-5.65626859414453	4.509160555515	-2.81765345863762	-3.99169223257278	-6.23177993031207	-12.0797940826651	12.6099473672561	7.57895564971005	-2.9661025423826	-23.487914233433	-4.11950146348723	11.6367373237043	4.17175497628528	-15.6904051461626	-4.50573126935712	2.19317826614502	2.53087863832427	1.8010675327921	-13.1899371195133	2.48314597746563	-10.2648870531157	6.96059090098485	22.8788739420925	-2.2712719565647	16.616855793145	-2.35815913375233	-4.98621615235391	1.05557958707647	5.43358291631575	-3.00902928656507	0.342087372386946	19.9872926167029	-13.5865042539956	-4.00140324672357	2.69882473610092	3.74574498470579	10.8520927077282	5.28361442377132	-6.34460470779374	-10.195480490941	-7.58287705585431	-1.68417322183164	14.4952385850955	-2.38527978469449	-1.9921875957343	15.5724180357887	-4.38634971146447	-4.14327691176385	8.16210826815766	-8.35030635766728	7.48968838366127	16.5179000272834	-5.40816016245992	-0.369497640483279	-0.463110970971169	-12.5670368843029	-20.5454939187865	-3.62460404646591	-8.25316332792111	-20.9488828519153	-19.8858691739354	1.60764550883467	-8.12871628485929	6.13200274944791	-11.4828869359761	-17.5970752651183	12.3951942721562	3.85671156296743	2.6331770699028	-6.35421196994337	-15.2281068486132	2.90840318952615	7.89040900076374	-5.33745709815745	-11.9409899517762	22.6216977373683	3.31793513334268	-7.87632630600625	2.7512603881376	1.57314491769537	6.55772562805065	-10.2251633493345	-13.492732274353	4.60837740332587	9.78624457345129	-7.94433001846954	-7.52709443032929	-9.50905546997648	-12.5750029823844	4.88338931319018	13.2842809808814	10.4223246574269	3.4805750776465	8.93307897480088	-23.6308278002409	-18.1008285976742	-5.52677469914434
"g253"	5.7344337283626	-6.34663594727771	-0.406561680016625	3.01053164899939	-2.19081675592355	-14.7367126236406	9.81557465926384	-2.90358331455456	10.8749855041356	-2.655091352347	13.8473805632295	13.0296661739899	15.0844857858445	-9.0141798355201	4.66634327778771	-10.426020703917	-3.17723152963092	-8.30177485994254	-6.54160518891986	-12.0918737269506	-5.78470858681451	-6.6390698478777	-10.4740822298338	-5.95361563645197	-11.7641032096976	4.72362328138741	-8.78817121573578	-0.796015999251259	8.9971618318495	-8.55699860198224	-21.8346802266832	23.9341046872785	-6.66761514130835	7.5674902527895	-8.65722743499407	1.05874541665158	-5.62863496890936	9.77684198180284	3.85711294901174	6.20481469430702	-4.40456483679906	-2.25527550425297	-5.85577206573228	-23.0328850663984	-19.4622287481333	9.11256345394508	3.9210272793395	8.72525525235637	12.0632390629034	7.96164392676659	-2.17761901564375	6.68705406709548	-1.22151433884776	-7.8292285107587	6.16657452540478	9.85420428283311	2.87980044440577	7.19960865614803	4.12126556482396	1.96935830331904	-10.4269673106326	4.23066932007829	1.73989215506912	20.4929176360566	-3.24197779891827	-0.718565404855126	10.3339494619854	0.906567940419678	-0.750621286319726	-3.92910224605566	4.66367461738747	14.3245954669865	9.60892626063121	8.69689572169331	8.15203456071168	12.4526905602186	2.39407471794798	-1.81693897700767	-1.41057535424833	-8.2386092413918	-16.1768345411259	13.5491417273315	1.75735458376373	0.0397922509260691	3.84138097027154	0.834963772818135	8.75765906258382	1.54928107934221	6.63973876146539	-0.408582243804041	-0.966795519107017	4.16436372307699	-9.47400028959583	7.77302195028414	-1.89126725342844	-9.51894152883095	9.3103763304324	-0.211224850532677	13.7018653021301	9.80958316061573	5.5440541894127	14.9029766937802	-10.9279322809433	1.62216806499591	-6.47769209344535	3.83459817443503	9.38471178364585	-8.4948685072501	1.17113681654682	7.672798009251	-7.00206703869649	15.3103307404502	-1.60315259570503	-0.541823088096784	0.141147399687006	-1.04717429907178	7.58021474593542	13.0040055254986	2.65654790365821	7.16631801335939	9.05387159832397	-7.58825778706466	0.557002092068703	-5.3083254254125	-13.0528588782445	-3.08479539456784	-11.6552853176092	9.66895366255269	5.49023421496973	-5.79062998133351	6.5517467096388	-5.56019977305614	-21.4464878790552	7.99835402604624	-5.63499574922694	5.58737876802493
