"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"
"g11"	-5.32189779154853	2.56567101923941	15.5612150035156	-1.60641791569376	-9.68998455958785	-15.6272044248503	-3.77283595709063	5.42464173769281	3.60369311010363	-5.61404231733948	-9.75718309329335	2.07695866172318	7.70413298062087	1.93128570531757	-19.8832200090331	-5.87176274925912	1.78654684060037	4.19039287016785	9.39702551027453	-3.25416804875364	-4.53680063081967	9.71209222618643	21.3018115220865	-1.81341612849095	-3.40683322647908	13.6510482323605	11.3524711010603	6.11848657203871	-3.88719081529879	-18.8633250182029	-4.38666039639969	-1.30137284076339	-4.55843072677571	-9.4201945330334	-3.49729396076787	10.0301250019763	-12.8416466336475	-2.65900296565373	-2.207902123939	6.97252655124337	-13.7311778925846	-6.99726975520528	13.519323724816	-15.2875382989456	6.89986706618921	-16.6190285981235	17.9441541352902	4.37735697123513
"g12"	-15.0750941683622	-2.94827109517677	-2.67568197302678	-1.65562890742666	2.54092617898983	4.15696075542391	6.75696954130583	16.4408188331051	3.01386530987508	9.91369412818708	-0.585668594671487	-13.48375255168	-6.32833746275559	5.30953538966903	5.89091808935018	-2.31825191662183	-8.95370171383924	1.70619654848339	9.8349264471027	-0.693091600097652	4.18899937471075	-5.51464771872713	-10.3837489810929	-8.61571105849581	16.977082939217	6.35261811949581	0.897813623159994	14.4631695463622	1.68423065157152	-7.59238095016909	-4.05375417313453	-20.8564770319783	-3.14742929879295	-8.65329545319065	13.8017772261833	-9.96926496869743	-10.3184598989168	-12.720603452993	8.56014615692462	-7.10192456281068	11.1714803136563	3.50468228783051	-3.17479403895868	-2.26919858380382	-14.5900831199811	2.13468605492253	-3.09326744967667	7.72216417339273
"g13"	4.52674947226899	-0.0229448729074879	-5.57223918453716	11.4350335360912	7.81908624367224	-1.8425418312064	0.107126587018976	0.83075786512405	-1.97508889038238	-19.8755307473087	-4.98678211125228	11.7996254326125	-4.99311015191825	5.48024131945799	-14.6216823973412	8.65531503127529	10.5233293055513	5.17852638881639	3.25337070732474	-15.7972525475976	8.82627051370991	4.25181382667485	2.93988452863611	13.6787664419768	-13.9780815731579	9.45094473181294	-10.2896958488568	-13.867065028104	-2.9378115719378	0.0117444008658581	0.949889692791314	3.6669029190556	-15.1099052279072	0.46784197047579	-9.55608232624295	8.95380081238855	-11.6706406346548	-14.7486748873071	2.03783596234112	-11.9675209730907	2.13665880137062	-8.03566900903107	-5.59696461959299	2.27555607533047	-2.04409850233897	6.56716003518829	12.2223182473825	-14.8977547398596
"g14"	4.26903704494278	-4.45420290034118	-14.206361078631	3.71139047698903	6.45489558013014	-0.321677990071183	-9.45285680328366	-7.43978215107422	1.21560244258936	-6.84364510920313	4.39286329722026	2.70085330034594	2.34042660664965	-12.7640528760428	1.04381173911817	7.42503070694166	1.90559092599636	3.19577311607337	-8.58810530404909	10.2871135514771	12.2140287919323	-0.49016141346198	-4.24518978183843	-8.73691978322653	-18.5125034201981	14.2652479218027	33.7093269758233	-9.78580849667953	1.71058401503099	-0.169902043380775	11.7037846651338	0.512331584882571	11.5342972375428	1.40672575250249	-14.3558326110141	13.529765698709	19.6493497121586	4.15224975866779	-10.1781070130077	4.66540925122781	7.85188159663391	-4.53485706970503	1.68527453319668	-2.53570743149371	-2.37207651661014	-5.2432748109698	3.72388756026268	-15.4110057718313
"g15"	-6.08460504493373	6.21159743336837	12.071497738711	13.4687455706786	-0.704635587319225	-13.7900530703142	-5.58169398944317	-6.91307163277262	-3.59783853075621	-8.90454407081538	11.3670359552084	3.4578151749702	-0.472281963303957	-6.42800561537922	-13.7342832538971	9.58711526137329	7.46083977838548	-6.61210076480118	5.35043270475632	-0.0455210235521925	13.6552992460461	-6.43261520942715	12.1307433633432	22.0743959924574	7.48412384791753	6.90042027113806	3.23469550096196	7.74779390469092	12.5698947540556	-5.72426227054597	0.386923530772051	7.73437190268769	6.33937133434053	-16.8520184194309	12.077467166935	-12.7582926385364	1.24506012413723	-3.56792968840464	-13.1210589280425	7.98908921127355	0.581854680934379	25.0617838494612	4.01445731957091	13.25660421569	5.34717278656568	-12.6486471151862	13.6001378843758	-2.67985706643545
"g16"	-8.38381740821329	15.0409076706516	-9.08686558508904	-3.99566577705596	-1.1076120203798	-5.5955105090347	7.99713698431486	-2.91458395098427	10.2650980732669	3.45533338627484	1.71549755619627	-2.88546227696988	-11.7519385250022	3.48733730280686	-6.6943985582815	0.835582356589503	-8.07974155355413	-10.7140936618311	5.97405695118064	-16.1957738891125	-14.4764979503924	-4.64532632402865	8.45691909460066	-8.99014918511257	-9.01330539927299	-12.0893413705826	6.45530369132667	-6.57014578422987	0.373009319118903	-33.5685167801362	6.43089724574375	7.37704423963649	-0.807590191426589	-9.32927499118788	-6.24959159536352	2.57329365976996	-3.63623220484726	-19.3929482740701	2.08106409216609	4.59812334717603	4.35896282603418	-2.58311582213214	10.199485711996	1.13389642162883	-11.7527952475397	-2.08984122311016	-1.26693072927037	3.94830579051786
"g17"	-1.19487377081373	3.68149845981046	13.0990539496229	3.96962228161994	5.04021171974632	4.14448072628571	6.12577327842069	-11.1057902400397	-3.54507801358248	-2.20168348228462	11.9723216582248	5.98449217103525	-13.6035543227602	-3.46871387176953	-7.57644674637586	20.0350103309367	-17.5825855414064	4.82661169962157	-7.35138266147322	2.42916956265703	-1.03811226240811	2.49400053359174	-15.9883672724025	-5.89191350815109	-6.32370220857866	-8.70756474126743	0.310611226511619	-6.52409730452773	-13.48529821395	-15.7770362113269	25.5326583213455	8.56386378406944	-7.76193402296706	-14.3308207450752	10.4112652692683	-1.11522330209817	-4.96104803162738	-5.15424362261207	-4.31345805138061	1.4418703857212	6.38498049884145	10.2724344258978	1.77669341094274	-2.05673722420422	9.23503683021255	1.59671893792592	10.4020699309409	-4.76404454974931
"g18"	2.0037698632096	4.77324633116124	-0.44464282027173	-0.98814238490201	-6.79358035266891	-19.8021812098231	17.3469077006787	-3.96267426926539	1.89448952713139	-7.40384146666204	-1.17810324459316	1.16699188717455	12.7039832880521	-1.13945440708791	0.277669425966471	20.3357378771467	-7.58141757372082	-9.46045770448642	-30.8313627660463	1.52125867089493	-11.0830278279764	6.84739309934831	4.07309332247434	-0.121608054559055	11.7697941211598	11.228638837612	12.5337875584053	12.5811778090295	0.234080612550179	7.3938411316749	-8.95892338174068	-3.10609582687054	4.36225999772403	-17.7628239329651	4.26243899458001	0.138026504344754	1.87046064332397	2.35175559600624	2.29571003199597	-5.04911099753492	4.7094589980355	-0.0255607750401465	-7.76802300659213	-12.1057278337391	0.421190161735423	-8.35242617899504	-6.75816764518502	0.903884382689511
"g19"	7.98137694690166	-8.48167577060592	-4.31774188379557	-4.32277920562122	-8.26654957168306	-0.387906043410929	14.7596083875482	-0.620279107705058	-1.9241217960167	-3.37804017706583	-11.0596628462115	12.2051036296552	0.964479385734895	7.81164457543662	18.0653009418255	1.15734145776266	1.62906364461604	-5.37756181448046	14.2707490552054	-5.18832394837645	-2.20165232959557	-10.6565415541331	3.0267414218112	11.8735528908245	6.12663863583512	-3.03489541112725	-17.3149060608357	0.145731100233353	-4.5432239405247	7.96834141896882	-3.15166867168464	-12.7478919811348	10.2282975386929	15.0217815911352	-8.05250109660203	2.05162359689962	-9.98765236211828	8.04415486554912	8.65016522182402	-2.63528365403694	-4.95593761170433	2.35132685637162	-9.2208052928948	-3.76194954663886	-5.42912630140162	12.4219112910006	-10.5932005505803	0.12926639134184
"g20"	9.88354375492013	-8.58148085919437	-11.9532581452459	-2.11837088270574	-5.58103654499585	9.54025879519866	-7.49666340371876	-22.3944930872014	-5.60985090101807	1.39092644120818	11.3320855322454	-18.8022016866094	8.24516230575098	-4.08053372720834	-9.97574363486612	-3.9669528036941	16.4589670581304	14.4605089968647	-0.894955366341317	22.5323502263453	-4.73630231115321	2.38937958876481	-6.73361181121947	5.62459425314941	2.79548788503203	-2.01173731047184	11.0046018886709	9.58151605476962	-9.69154224547406	7.52730568154839	13.2043535699807	0.313741244922146	9.47808599510411	0.448588236559995	-3.50627200485773	9.86080640927689	1.26290612644276	-7.6895022870775	-15.9156501289388	8.54885892792546	-18.3950925263316	0.849054295502899	12.7477071534044	-13.4656626336744	-1.83795845828792	2.66574623326477	5.36379737518038	-11.2553987062669
"g21"	9.51760958967955	0.00234418409028284	3.96868897190559	1.39040902045714	12.4530190610918	1.67966954294178	-17.93977267967	-5.10866684668653	-10.5171435333887	1.95000889767159	-14.1233704422095	1.25893325679647	-19.6893598540926	-8.33741855396401	-4.25298842210737	-13.3379735481217	8.25368490921988	-6.93628939050466	-10.999234685528	-1.99625680222037	-2.69791986951952	-8.84449523152956	4.18062802541975	9.34529344626976	-11.9572087404395	11.7467172736367	6.33710874075477	15.8321784167376	-20.3219878098933	13.5959694075536	5.49010543361281	-2.05565030041415	-1.94562900783492	1.00577745767831	-2.72255977924515	7.91462876786534	-4.20999163950066	-12.6950116867079	19.4382036317653	-4.9887540959424	0.311279955638502	-22.4611927697469	-8.47654942109811	0.643043482294794	14.0245693342787	9.53192154221192	5.25910918501765	-10.8110708211448
"g22"	2.9626140848124	-0.974828764405109	-19.4059623971661	2.21412897745442	3.56447964067938	-5.11410314975041	-12.0718651049471	-20.0638889067617	-9.06379989285783	-1.91938553186151	-0.559294048233651	-3.39620001072925	-4.43241714085635	-31.3102261565524	4.41701261073307	-0.638829217505524	-10.4275742894738	8.29820728141859	6.88442667349549	8.0246335511052	17.5701697087046	-8.05875073683284	-18.4500258676519	-13.2899756364521	-14.5690635363943	3.14547294027398	2.84794819547999	2.30713335854484	7.4469765000453	4.70045830623024	13.3988578479254	9.18102295500556	-16.1635952894224	-2.08159090682165	22.5915964651171	-1.74829474703057	-14.0761064606633	5.22901262247878	6.72574978970135	6.48905987202744	-15.5665352657214	1.01120324690706	3.0986326731693	-4.82439822393875	-5.50935642472924	5.69920646812376	-4.27089368684613	-2.11139497004772
"g23"	0.399193125186121	3.4424139207397	-5.50117764799601	13.3362810352159	-5.9268662219072	-8.72644693320674	1.60577190256937	5.71142250698202	-5.36107100674737	-2.17703874002601	5.19198355564108	2.99825525767095	21.2926941264815	1.75427358360651	16.943300903368	10.1978754735236	-17.0952517184071	-13.6123672131714	6.89961472181613	-4.26863756645618	7.01510427858999	-0.317444090985104	9.14367355164454	11.9700848478762	24.6967403069038	9.71921679821643	10.0837444902015	4.148862802093	7.45158854251776	-8.73261705438436	-4.26458960117357	-1.67191897120242	6.18793697868137	8.21974900623727	1.96246951362034	12.8003648144849	-7.08510883280736	13.7737489163055	-4.77051769160148	0.032427942290662	-12.4392356697145	-6.30776764500496	-10.2904657834444	-7.73466941703776	9.3261335775818	5.41392121513017	7.09524378974633	-4.15347563918656
"g24"	-10.0056681335649	12.7419176019234	0.1497644581847	8.01671811522554	8.79397073354457	-4.23527210723663	-16.8614305308326	5.88633597489929	0.702648889631368	8.69068130370709	2.29079127903961	-1.11416116970978	-6.40951849079825	2.36807725329652	1.84728304466626	-3.33911143083935	14.1349823800688	-17.945143213166	9.19705487805858	2.07672386848306	-3.28859246767573	7.20267486401274	5.46414279689237	-18.6050146055228	-14.8669398893572	-17.17359221888	-12.370800308526	-12.1477578841933	9.93560339917198	4.37028251168038	-3.14681502501269	4.28639589608275	-5.59824982957989	9.82092951447841	-16.4392782868423	-10.2185372616787	3.00399528952129	-11.6725473011104	-1.72338957496079	-10.9021746718227	4.01567381108814	-1.68991192930032	8.111215322144	6.47614325779936	-0.802741198406278	-10.8502943374744	-11.4855042714159	3.10322929954692
"g25"	14.2968009244553	10.3005071279627	2.20764443406368	-20.8711193291615	3.85969758526817	-12.4738663496872	4.92693954756811	17.9932962939146	13.3028660178032	2.82638873782962	10.3770768373398	-4.06528039736358	-13.8466661928787	-15.5455788757808	3.06672714525612	2.51080470189977	13.9056351061258	-17.3262926121409	3.52534963300383	-20.237821769345	-0.685840506567649	3.35877279320095	-7.89619834157701	10.6799141065484	16.7939951668027	0.923801812301838	-0.722774651088154	-4.11148004630455	11.9418153367456	5.63986041475151	6.07090101690961	6.15590893343773	-2.50887322114449	-4.17090966805939	-13.3414995872116	-18.6816223019225	11.8271305622513	-25.5958539804429	4.13281825806261	-8.69118430721081	-4.25300643841167	19.930014080422	2.35586673137485	5.54854957329577	-11.1808603026409	12.2073069977176	4.79672783021154	5.0238882309193
"g26"	4.77862536055679	8.40806236253506	-12.4320757898598	-5.59866199196425	-9.27765059021826	6.32100703820263	-7.70764026192984	-9.02213408789161	15.2850124125823	1.89944574482049	-1.39626175433942	22.9451463515953	4.92058069854499	-11.3418017886257	-5.23128731181387	11.5292002093405	16.1733149331537	-10.64060866503	10.7513230702015	17.6319680801018	-2.91995148076963	8.10265408515995	-5.62095134231127	-8.58900056523318	-2.18817687076098	5.179559460426	-17.8920197125834	4.18587212400556	16.5621489210378	-15.9231212996655	-9.4581457429083	-13.9508552069161	2.7252702924962	5.44052795466358	-3.0359808720929	-5.16630190807271	-16.0680693633788	18.1638959523302	10.8601880212892	16.1955039209682	14.0414177591449	5.3740310763951	9.00285152182318	11.5851450354632	11.3152206432719	-3.91726108711382	20.8458165810723	-7.56906033657973
"g27"	8.93294815648448	-14.0396170968638	-8.92876395118593	11.1810094954157	5.58852619931106	10.8599277101074	-5.23382119607663	-6.12236659384632	3.35511710935777	-10.7323136231376	-16.2019681299409	9.42082870161392	3.59382617166299	6.03697195316202	16.5248178566158	-10.3199708052736	3.23038491739593	-9.89670076637887	-7.09327251962222	-4.16215197179425	0.584969999805357	10.2998797386492	-4.42343517395493	20.3863601545033	2.93927028586873	4.20789988091994	3.08262526268692	12.4759158168307	-0.749287756540388	-13.6988463956176	-6.8694343043678	4.86397078974538	-0.501347860061919	-2.06692025244606	-10.1402454000817	-2.56130096124236	-1.55351906600728	-4.46993785870507	-13.0174974705334	25.7970432914388	4.70122744199046	14.3464313153801	-4.40693689761068	-2.38269676844071	-1.69074315752551	-20.6846671429845	-3.24128942737659	17.4954910137106
"g28"	9.30030178666023	0.156581186699267	-16.7098077176913	16.8531504420401	8.75710628575452	6.95519694689231	0.382945262759203	3.96585300139678	0.270142300220666	-1.77088215174731	5.46090078500489	3.04951959409333	6.78651614340804	-4.82640264855852	-0.509098773117257	10.8114618650049	10.4747289470133	4.97697785040499	8.10062884559858	-11.8534921421844	6.54467320798213	1.51882497107553	-9.32730426921585	-2.7218501374256	3.39217406547694	-9.62788425277314	4.62834067789105	-21.8692474541129	7.36353230235611	6.36711808728939	-13.7593574326647	-4.01735960554374	-0.351752512311191	24.5556129668669	-1.10727136981432	-10.907641533081	-11.234160841781	9.92340100663013	-9.59520372831153	-0.307531785913377	-11.7101257750765	-0.28854939999762	2.73338065291464	-7.07748042980033	-0.367603442468524	-7.18675856138919	12.0961001929069	4.16336339801626
"g29"	7.19666411250794	5.49653859789364	-3.94540487951268	0.428062714606138	8.44688288436533	13.7320922457673	-2.5252735327389	14.1093455838141	0.968085000900723	10.1186603300157	12.7257312817187	-11.63142001283	20.4733896570946	4.99147754410919	-7.99700350049709	2.89207974039071	17.5734265744196	7.33723149033639	11.1509518461676	-0.0930436064869547	-9.24974046282412	0.171530304336885	-11.0804617761271	3.25297529488426	17.5134327960523	17.7458922893551	-5.62552055701578	3.74922005740338	-3.00994761887637	7.98154583458196	-11.151430411834	-9.55741511178125	14.7317889699149	-7.22897882770348	-0.249711014888808	8.61429858714758	6.93878892377691	4.92625525599624	6.60740181490937	-5.0239837907806	-7.4706790335338	-6.25511342649315	1.27581263327343	5.05014181180231	0.0945870598815067	-4.20467815407856	14.3051423812687	-5.77367432890524
"g30"	-8.94184669082735	14.9326162359466	-2.14319542632778	13.4509416795479	-5.4692677285174	2.33629776923718	6.1362941895355	-8.73278192741317	-12.7493188730675	14.3783692421039	8.24400937234316	8.25710618760787	9.99394524301529	9.38815899009899	-15.2880932384546	-17.0337798509548	2.88408053290832	15.1088083432491	-6.06791024901212	-7.5997071791012	0.243754243184334	-1.81901365868409	7.6068984566379	-13.4308359290799	-9.63479345545248	-3.68042744592376	-0.565059926390622	0.700844818351828	6.83431797712233	5.5206731904652	9.92925458361178	3.90593634271476	13.6863598220112	-15.8764886386189	-7.9047617443509	-11.6285100701725	-17.4682196750729	6.87760879855306	-5.98117061584135	6.71156018442397	-12.5046417727846	-15.3269066068378	-14.80062695912	-10.2414872097814	12.2562353194645	6.03815990152599	-20.1144406569237	-6.79954297317833
"g31"	10.9017761329874	7.3717147413513	11.033655075525	9.82345396547233	-12.7100007716992	6.7588499139787	-9.14372015266377	-24.1251371190104	1.17735834909309	9.37401163756308	20.1812834528957	-3.80338347278148	20.586634592174	-0.026444967871747	-3.59137056757157	-5.24234751688887	7.77886546857919	-11.1545572076683	-5.82169576420038	-2.42445672453866	-0.515018729112854	1.89388916508046	1.46976441624479	0.661661345320995	-5.25560234710107	-12.2219996858738	-4.96723994914923	7.74030138899283	7.09975036408832	-19.7588317094716	-20.4310299123844	-9.34660476405073	7.44780785805963	-6.73727679005409	4.39667281620005	4.56163688613581	-21.8565676381078	5.15697041229161	-2.00931886657717	-1.75271437969304	-9.18435123163553	8.96525939114315	-5.10989614693566	1.00290774602258	-0.290978858063082	-5.48449110548034	9.35663333600173	-6.40391872139421
"g32"	-2.01665262540954	-5.38746247135943	-9.16182963728844	2.00131865978932	8.56897269593575	-4.47324132420748	-0.8811138362315	13.8897576052489	9.88156310628895	7.30831513126469	8.09018936704996	-3.1608784982408	4.98465515941876	2.92629939148228	2.93587466491527	-4.37962583062752	2.70248276020354	-8.03028867042961	-11.9328152633335	1.66138603634073	18.4370690345047	2.43503548094695	0.630094073605497	18.10885421564	5.82960422460314	-1.92902734650313	19.8974961335684	1.62255103387276	1.5497607199187	7.06934473829038	-7.79427542713247	7.95990032796753	2.61512996307129	-9.9375058667463	5.07289377579111	7.21440092047717	12.9003318293246	-0.954040644072134	-2.53258674439049	-4.21510447986422	-28.119210751375	4.89905544061214	0.190900989648254	13.9667845685108	-12.9119311868935	-1.28257257155636	12.5826144945857	-1.81436461576932
